Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Cognition,Numeric memory,All Infectious Diseases,287,151,136,-0.131314532835011,-0.384252400078221,0.1216233344082,"-0.13 (-0.38, 0.12)",0.307633820244114,1,71-80,0.207,Any,
Cognition,Numeric memory,Bacterial Infections,287,189,98,-0.164280699420745,-0.429248512455668,0.100687113614178,"-0.16 (-0.43, 0.10)",0.223274399805639,1,71-80,0.261,Bacterial,
Cognition,Numeric memory,Invasive Bacterial Infections,287,247,40,-0.00691945537991728,-0.370229927870446,0.356391017110611,"-0.01 (-0.37, 0.36)",0.970115874070319,1,71-80,0.699,Invasive,
Cognition,Numeric memory,Localised Bacterial Infections,287,217,70,-0.220514688165189,-0.512244342198994,0.0712149658686158,"-0.22 (-0.51, 0.07)",0.137865348888039,1,71-80,0.17,Localised,
Cognition,Numeric memory,Bacterial Infections with Sepsis,287,286,1,-0.402606721046176,-2.52068123407777,1.71546779198542,"-0.40 (-2.52, 1.72)",0.708519544623111,1,71-80,0.847,Sepsis,
Cognition,Numeric memory,Bacterial Infections without Sepsis,287,189,98,-0.164280699420745,-0.429248512455668,0.100687113614178,"-0.16 (-0.43, 0.10)",0.223274399805639,1,71-80,0.247,No-Sepsis,
Cognition,Numeric memory,Extracellular Bacterial Infections,287,277,10,-0.257975363197169,-0.943475488424231,0.427524762029894,"-0.26 (-0.94, 0.43)",0.45937705013927,1,71-80,0.454,Extracellular,
Cognition,Numeric memory,Intracellular Bacterial Infections,287,281,6,-0.117390052386069,-1.00712877971225,0.772348674940112,"-0.12 (-1.01, 0.77)",0.795243599691711,1,71-80,0.055,Intracellular,
Cognition,Numeric memory,Gram Positive Bacterial Infections,287,281,6,-0.60587263453575,-1.47825194813424,0.26650667906274,"-0.61 (-1.48, 0.27)",0.17265138968143,1,71-80,0.439,Gram Positive,
Cognition,Numeric memory,Gram Negative Bacterial Infections,287,280,7,-0.0397759152592037,-0.858214080885979,0.778662250367571,"-0.04 (-0.86, 0.78)",0.923841524985795,1,71-80,0.536,Gram Negative,
Cognition,Numeric memory,Mycobacterial Infections,287,284,3,0.247063527663792,-1.01980982150548,1.51393687683306,"0.25 (-1.02, 1.51)",0.701310431409843,1,71-80,0.033,Mycobacterial,
Cognition,Numeric memory,Mycoplasma Infections,287,287,0,0.0,0.0,0.0,/,/,/,71-80,0.141,Mycoplasma,
Cognition,Numeric memory,Acute Bacterial Infections,287,193,94,-0.189109157006126,-0.456171603947713,0.0779532899354611,"-0.19 (-0.46, 0.08)",0.164423189506743,1,71-80,0.191,Acute Bacterial,
Cognition,Numeric memory,Chronic Bacterial Infections,287,282,5,0.365054243856044,-0.606199957028191,1.33630844474028,"0.37 (-0.61, 1.34)",0.459940987135817,1,71-80,0.825,Chronic Bacterial,
Cognition,Numeric memory,Viral Infections,287,242,45,-0.159962980962278,-0.514815381237385,0.19488941931283,"-0.16 (-0.51, 0.19)",0.375586711666396,1,71-80,0.497,Viral,
Cognition,Numeric memory,Acute Viral Infections,287,254,33,-0.167481471027242,-0.577693028195223,0.242730086140738,"-0.17 (-0.58, 0.24)",0.422198562384965,1,71-80,0.535,Acute Viral,
Cognition,Numeric memory,Herpes Viral Infections,287,268,19,-0.134408129474803,-0.646909359349587,0.378093100399982,"-0.13 (-0.65, 0.38)",0.606035581403395,1,71-80,0.461,Herpes,
Cognition,Numeric memory,Other Potentially Persistent Viral Infections,287,287,0,0.0,0.0,0.0,/,/,/,71-80,0.769,Other Viral,
Cognition,Numeric memory,Parasitic Infections,287,285,2,-0.610189268083227,-2.1093586133632,0.888980077196747,"-0.61 (-2.11, 0.89)",0.423633194991026,1,71-80,0.244,Parasitic,
Cognition,Numeric memory,Fungal Infections,287,252,35,-0.118300159358196,-0.501256133269609,0.264655814553216,"-0.12 (-0.50, 0.26)",0.543566362254046,1,71-80,0.897,Fungal,
Cognition,Numeric memory,Acute Infections,287,174,113,-0.239813701659764,-0.499653414923269,0.0200260116037404,"-0.24 (-0.50, 0.02)",0.0703164179167112,1,71-80,0.07,Acute,
Cognition,Numeric memory,Chronic Infections,287,261,26,-0.0778014940774943,-0.521023890260213,0.365420902105225,"-0.08 (-0.52, 0.37)",0.729910714768814,1,71-80,0.275,Chronic,
