Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Cognition,Trail making 1,All Infectious Diseases,33710,12464,21246,-0.00208786401223182,-0.0210955133227307,0.0169197852982671,"-0.00 (-0.02, 0.02)",0.829537259825064,1,61-70,0.009,Any,
Cognition,Trail making 1,Bacterial Infections,33710,22804,10906,-0.0101673204662266,-0.029780268819418,0.00944562788696476,"-0.01 (-0.03, 0.01)",0.309599236848114,1,61-70,0.421,Bacterial,
Cognition,Trail making 1,Invasive Bacterial Infections,33710,30649,3061,-0.00716556569640158,-0.0390522880121618,0.0247211566193586,"-0.01 (-0.04, 0.02)",0.659608402733578,1,61-70,0.894,Invasive,
Cognition,Trail making 1,Localised Bacterial Infections,33710,24546,9164,-0.012446846385442,-0.0330793249279419,0.00818563215705787,"-0.01 (-0.03, 0.01)",0.237047593470725,1,61-70,0.428,Localised,
Cognition,Trail making 1,Bacterial Infections with Sepsis,33710,33614,96,-0.0020000234997231,-0.173860773360692,0.169860726361245,"-0.00 (-0.17, 0.17)",0.981802100217758,1,61-70,0.943,Sepsis,
Cognition,Trail making 1,Bacterial Infections without Sepsis,33710,22845,10865,-0.0106355275852961,-0.0302680852153991,0.00899703004480677,"-0.01 (-0.03, 0.01)",0.288330626218459,1,61-70,0.433,No-Sepsis,
Cognition,Trail making 1,Extracellular Bacterial Infections,33710,31610,2100,-0.0399524371603287,-0.0778971151271943,-0.00200775919346319,"-0.04 (-0.08, -0.00)",0.0390495109852318,1,61-70,0.199,Extracellular,*
Cognition,Trail making 1,Intracellular Bacterial Infections,33710,33453,257,0.0307068845868056,-0.0745953726548993,0.136009141828511,"0.03 (-0.07, 0.14)",0.567623965657706,1,61-70,0.914,Intracellular,
Cognition,Trail making 1,Gram Positive Bacterial Infections,33710,32701,1009,-0.0515062081690998,-0.105276443830781,0.00226402749258171,"-0.05 (-0.11, 0.00)",0.0604574086571506,1,61-70,0.629,Gram Positive,
Cognition,Trail making 1,Gram Negative Bacterial Infections,33710,32405,1305,-0.0271837705877813,-0.0746962196390025,0.0203286784634398,"-0.03 (-0.07, 0.02)",0.262119672976586,1,61-70,0.677,Gram Negative,
Cognition,Trail making 1,Mycobacterial Infections,33710,33569,141,0.0801458768858404,-0.0617834182742642,0.222075172045945,"0.08 (-0.06, 0.22)",0.268384252783087,1,61-70,0.372,Mycobacterial,
Cognition,Trail making 1,Mycoplasma Infections,33710,33701,9,0.197023768938154,-0.363603565797865,0.757651103674172,"0.20 (-0.36, 0.76)",0.490938996746539,1,61-70,0.945,Mycoplasma,
Cognition,Trail making 1,Acute Bacterial Infections,33710,22970,10740,-0.0100640670425213,-0.0297581471503936,0.00963001306535091,"-0.01 (-0.03, 0.01)",0.31653599296333,1,61-70,0.453,Acute Bacterial,
Cognition,Trail making 1,Chronic Bacterial Infections,33710,33415,295,0.0223170535626656,-0.076037246751937,0.120671353877268,"0.02 (-0.08, 0.12)",0.656509772544523,1,61-70,0.922,Chronic Bacterial,
Cognition,Trail making 1,Viral Infections,33710,16074,17636,-0.0099143856163078,-0.0283144277633161,0.00848565653070051,"-0.01 (-0.03, 0.01)",0.290923838248305,1,61-70,0.157,Viral,
Cognition,Trail making 1,Acute Viral Infections,33710,19625,14085,-0.0187579454882641,-0.0373827664188432,-0.000133124557685039,"-0.02 (-0.04, -0.00)",0.0483848808914161,1,61-70,0.674,Acute Viral,*
Cognition,Trail making 1,Herpes Viral Infections,33710,18446,15264,-0.0172758036758279,-0.0357579984188012,0.00120639106714548,"-0.02 (-0.04, 0.00)",0.0669458254182205,1,61-70,0.257,Herpes,
Cognition,Trail making 1,Other Potentially Persistent Viral Infections,33710,33620,90,-0.00198597902438055,-0.179827348644781,0.17585539059602,"-0.00 (-0.18, 0.18)",0.982537447769108,1,61-70,0.565,Other Viral,
Cognition,Trail making 1,Parasitic Infections,33710,33311,399,0.0861090121500009,0.00133067749417834,0.170887346805823,"0.09 (0.00, 0.17)",0.0465110507060475,1,61-70,0.565,Parasitic,*
Cognition,Trail making 1,Fungal Infections,33710,31979,1731,-0.00312722575179758,-0.0446393743714891,0.0383849228678939,"-0.00 (-0.04, 0.04)",0.882616049559116,1,61-70,0.931,Fungal,
Cognition,Trail making 1,Acute Infections,33710,15140,18570,-0.00909020672543947,-0.0275456856716117,0.00936527222073271,"-0.01 (-0.03, 0.01)",0.334346045695892,1,61-70,0.333,Acute,
Cognition,Trail making 1,Chronic Infections,33710,18182,15528,-0.0163388364671452,-0.034787042590008,0.00210936965571754,"-0.02 (-0.03, 0.00)",0.0825864372993804,1,61-70,0.276,Chronic,
