Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Cognition,Pairs matching,All Infectious Diseases,169365,138345,31020,-0.0442666110241901,-0.0574029259304906,-0.0311302961178895,"-0.04 (-0.06, -0.03)",3.99460682628767e-11,4.92135560998641e-08,61-70,0.036,Any,**
Cognition,Pairs matching,Bacterial Infections,179145,156945,22200,-0.0315609760446637,-0.0465124144196761,-0.0166095376696513,"-0.03 (-0.05, -0.02)",3.51555371905861e-05,0.0433116218188021,61-70,0.182,Bacterial,**
Cognition,Pairs matching,Invasive Bacterial Infections,202433,194374,8059,-0.0153135434509495,-0.0390131331872907,0.00838604628539175,"-0.02 (-0.04, 0.01)",0.205356078481583,1,61-70,0.151,Invasive,
Cognition,Pairs matching,Localised Bacterial Infections,186222,168603,17619,-0.0385667203035287,-0.0550452944516718,-0.0220881461553856,"-0.04 (-0.06, -0.02)",4.49606116996615e-06,0.0055391473613983,61-70,0.226,Localised,**
Cognition,Pairs matching,Bacterial Infections with Sepsis,213026,212540,486,-0.0690105085004731,-0.163405737917904,0.025384720916958,"-0.07 (-0.16, 0.03)",0.15188801945135,1,61-70,0.291,Sepsis,
Cognition,Pairs matching,Bacterial Infections without Sepsis,179280,157206,22074,-0.031647269451894,-0.0466329593665332,-0.0166615795372548,"-0.03 (-0.05, -0.02)",3.48763291944405e-05,0.0429676375675507,61-70,0.195,No-Sepsis,**
Cognition,Pairs matching,Extracellular Bacterial Infections,210957,206610,4347,-0.0527682614160889,-0.0846588746969221,-0.0208776481352557,"-0.05 (-0.08, -0.02)",0.00118254590223743,1,61-70,0.799,Extracellular,*
Cognition,Pairs matching,Intracellular Bacterial Infections,211820,210835,985,0.0440824311528896,-0.0222821530697227,0.110447015375502,"0.04 (-0.02, 0.11)",0.19294983002648,1,61-70,0.176,Intracellular,
Cognition,Pairs matching,Gram Positive Bacterial Infections,211793,209656,2137,-0.0390314411606805,-0.0842433859503343,0.00618050362897336,"-0.04 (-0.08, 0.01)",0.0906388184491269,1,61-70,0.808,Gram Positive,
Cognition,Pairs matching,Gram Negative Bacterial Infections,212090,209262,2828,-0.0667448626140449,-0.106138567522013,-0.0273511577060773,"-0.07 (-0.11, -0.03)",0.000897777672017298,1,61-70,0.995,Gram Negative,*
Cognition,Pairs matching,Mycobacterial Infections,212175,211411,764,0.0695080766653709,-0.00578858463006171,0.144804737960803,"0.07 (-0.01, 0.14)",0.0704061230948046,1,61-70,0.069,Mycobacterial,
Cognition,Pairs matching,Mycoplasma Infections,213422,213403,19,-0.264228806321736,-0.74099020652941,0.212532593885937,"-0.26 (-0.74, 0.21)",0.277369804447242,1,61-70,0.354,Mycoplasma,
Cognition,Pairs matching,Acute Bacterial Infections,180545,159072,21473,-0.0361219462162734,-0.0512834422836933,-0.0209604501488534,"-0.04 (-0.05, -0.02)",3.0199703676783e-06,0.00372060349297967,61-70,0.432,Acute Bacterial,**
Cognition,Pairs matching,Chronic Bacterial Infections,211419,210201,1218,0.0560906706163061,-0.0036320437874505,0.115813385020063,"0.06 (-0.00, 0.12)",0.0656553391705727,1,61-70,0.002,Chronic Bacterial,
Cognition,Pairs matching,Viral Infections,200309,184202,16107,-0.0643438605310985,-0.0815529372833141,-0.0471347837788829,"-0.06 (-0.08, -0.05)",2.34049862658614e-13,2.88349430795412e-10,61-70,0.192,Viral,**
Cognition,Pairs matching,Acute Viral Infections,204297,191485,12812,-0.0680970976902989,-0.0871838747573246,-0.0490103206232732,"-0.07 (-0.09, -0.05)",2.70412924172956e-12,3.33148722581082e-09,61-70,0.28,Acute Viral,**
Cognition,Pairs matching,Herpes Viral Infections,208156,196507,11649,-0.066023302248543,-0.0859909573451616,-0.0460556471519243,"-0.07 (-0.09, -0.05)",9.15109819038039e-11,1.12741529705486e-07,61-70,0.256,Herpes,**
Cognition,Pairs matching,Other Potentially Persistent Viral Infections,213281,213153,128,0.0897708757502196,-0.0940064072413773,0.273548158741816,"0.09 (-0.09, 0.27)",0.338365629433024,1,61-70,0.497,Other Viral,
Cognition,Pairs matching,Parasitic Infections,212418,211736,682,-0.0352347527942051,-0.114976461145086,0.0445069555566757,"-0.04 (-0.11, 0.04)",0.386471055255089,1,61-70,0.505,Parasitic,
Cognition,Pairs matching,Fungal Infections,205133,201224,3909,-0.0450839498589084,-0.0786647978738502,-0.0115031018439665,"-0.05 (-0.08, -0.01)",0.00850492207281657,1,61-70,0.346,Fungal,*
Cognition,Pairs matching,Acute Infections,175516,147899,27617,-0.0440766661893182,-0.0577692719773064,-0.03038406040133,"-0.04 (-0.06, -0.03)",2.81161903925549e-10,3.46391465636276e-07,61-70,0.143,Acute,**
Cognition,Pairs matching,Chronic Infections,205542,192526,13016,-0.0544444605310415,-0.0733839221163078,-0.0355049989457752,"-0.05 (-0.07, -0.04)",1.76042845999313e-08,2.16884786271154e-05,61-70,0.062,Chronic,**
