Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Cognition,Symbol digit substitution,All Infectious Diseases,33519,12378,21141,0.0362789365151646,0.0148224211733672,0.0577354518569621,"0.04 (0.01, 0.06)",0.000920523511765881,1,61-70,0.026,Any,*
Cognition,Symbol digit substitution,Bacterial Infections,33519,22676,10843,-0.0194099679230863,-0.0415493495048796,0.00272941365870688,"-0.02 (-0.04, 0.00)",0.0857337491419499,1,61-70,0.086,Bacterial,
Cognition,Symbol digit substitution,Invasive Bacterial Infections,33519,30480,3039,-0.041809908744046,-0.0778258110673352,-0.00579400642075673,"-0.04 (-0.08, -0.01)",0.0228910752121103,1,61-70,0.203,Invasive,*
Cognition,Symbol digit substitution,Localised Bacterial Infections,33519,24403,9116,-0.0104288875826365,-0.0337158726293188,0.0128580974640458,"-0.01 (-0.03, 0.01)",0.380066318358045,1,61-70,0.031,Localised,
Cognition,Symbol digit substitution,Bacterial Infections with Sepsis,33519,33425,94,-0.0683901655712015,-0.263871426759222,0.127091095616819,"-0.07 (-0.26, 0.13)",0.492888971460377,1,61-70,0.754,Sepsis,
Cognition,Symbol digit substitution,Bacterial Infections without Sepsis,33519,22716,10803,-0.018506633359404,-0.0406677854668219,0.00365451874801399,"-0.02 (-0.04, 0.00)",0.101679096651406,1,61-70,0.087,No-Sepsis,
Cognition,Symbol digit substitution,Extracellular Bacterial Infections,33519,31429,2090,0.00932703641403123,-0.0334885012984622,0.0521425741265246,"0.01 (-0.03, 0.05)",0.669397699345194,1,61-70,0.893,Extracellular,
Cognition,Symbol digit substitution,Intracellular Bacterial Infections,33519,33265,254,-0.135463588073108,-0.254677293062537,-0.0162498830836801,"-0.14 (-0.25, -0.02)",0.0259402015982393,1,61-70,0.5,Intracellular,*
Cognition,Symbol digit substitution,Gram Positive Bacterial Infections,33519,32517,1002,-0.000631923962879017,-0.0613681913514835,0.0601043434257254,"-0.00 (-0.06, 0.06)",0.983730012212349,1,61-70,0.699,Gram Positive,
Cognition,Symbol digit substitution,Gram Negative Bacterial Infections,33519,32219,1300,0.0120280935027411,-0.0415573359025332,0.0656135229080153,"0.01 (-0.04, 0.07)",0.65996842556235,1,61-70,0.511,Gram Negative,
Cognition,Symbol digit substitution,Mycobacterial Infections,33519,33379,140,-0.216854625850622,-0.377165538485141,-0.0565437132161025,"-0.22 (-0.38, -0.06)",0.00802050650697205,1,61-70,0.007,Mycobacterial,*
Cognition,Symbol digit substitution,Mycoplasma Infections,33519,33510,9,0.110983765141133,-0.520062821778072,0.742030352060337,"0.11 (-0.52, 0.74)",0.730309829806221,1,61-70,0.646,Mycoplasma,
Cognition,Symbol digit substitution,Acute Bacterial Infections,33519,22841,10678,-0.0169266417504657,-0.0391577071375376,0.00530442363660627,"-0.02 (-0.04, 0.01)",0.135613573861588,1,61-70,0.039,Acute Bacterial,
Cognition,Symbol digit substitution,Chronic Bacterial Infections,33519,33226,293,-0.126986882673974,-0.238061337421721,-0.0159124279262267,"-0.13 (-0.24, -0.02)",0.02504376632154,1,61-70,0.274,Chronic Bacterial,*
Cognition,Symbol digit substitution,Viral Infections,33519,15959,17560,0.0651153110588788,0.0443580106970113,0.0858726114207464,"0.07 (0.04, 0.09)",7.90529732246574e-10,9.73932630127779e-07,61-70,0.243,Viral,**
Cognition,Symbol digit substitution,Acute Viral Infections,33519,19495,14024,0.0495162890711677,0.0285040010075276,0.0705285771348079,"0.05 (0.03, 0.07)",3.8721355314437e-06,0.00477047097473864,61-70,0.092,Acute Viral,**
Cognition,Symbol digit substitution,Herpes Viral Infections,33519,18322,15197,0.0714554019630263,0.0506098136365316,0.0923009902895211,"0.07 (0.05, 0.09)",1.86295132101083e-11,2.29515602748534e-08,61-70,0.454,Herpes,**
Cognition,Symbol digit substitution,Other Potentially Persistent Viral Infections,33519,33430,89,-0.243680299339497,-0.444946651654556,-0.0424139470244383,"-0.24 (-0.44, -0.04)",0.0176458831668046,1,61-70,0.517,Other Viral,*
Cognition,Symbol digit substitution,Parasitic Infections,33519,33122,397,-0.0395120356449033,-0.135186646667445,0.0561625753776379,"-0.04 (-0.14, 0.06)",0.418255183557908,1,61-70,0.948,Parasitic,
Cognition,Symbol digit substitution,Fungal Infections,33519,31800,1719,-0.0478760444450505,-0.0947596579357505,-0.000992430954350351,"-0.05 (-0.09, -0.00)",0.0453439180486073,1,61-70,0.742,Fungal,*
Cognition,Symbol digit substitution,Acute Infections,33519,15042,18477,0.0190241602738154,-0.00180824588314403,0.0398565664307748,"0.02 (-0.00, 0.04)",0.0734783040765098,1,61-70,0.002,Acute,
Cognition,Symbol digit substitution,Chronic Infections,33519,18060,15459,0.0675190715222892,0.0467098532475499,0.0883282897970286,"0.07 (0.05, 0.09)",2.04793252691289e-10,2.52305287315668e-07,61-70,0.604,Chronic,**
