Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Gram Positive Bacterial Infections,34331,33156,1175,-0.0180116313045506,-0.0745218663924778,0.0384986037833766,"-0.02 (-0.07, 0.04)",0.532155282010276,0.848753994092338,61-70,0.874,Cortical,Volume of bankssts (left hemisphere),Gram Positive,
L_caudalanteriorcingulate,Gram Positive Bacterial Infections,34331,33156,1175,-0.0139708693882744,-0.0720102294810479,0.0440684907044991,"-0.01 (-0.07, 0.04)",0.637067671977868,0.856437481872201,61-70,0.39,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Gram Positive,
L_caudalmiddlefrontal,Gram Positive Bacterial Infections,34331,33156,1175,-0.0420561799476017,-0.0982028047544453,0.0140904448592419,"-0.04 (-0.10, 0.01)",0.142073429757394,0.587660465210947,61-70,0.703,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Gram Positive,
L_cuneus,Gram Positive Bacterial Infections,34331,33156,1175,-0.0446324019262336,-0.0996879028803869,0.0104230990279196,"-0.04 (-0.10, 0.01)",0.11207864774089,0.564876384614087,61-70,0.042,Cortical,Volume of cuneus (left hemisphere),Gram Positive,
L_entorhinal,Gram Positive Bacterial Infections,34331,33156,1175,-0.0614599192045887,-0.11678636141565,-0.00613347699352741,"-0.06 (-0.12, -0.01)",0.0294633444041876,0.537662679440272,61-70,0.21,Cortical,Volume of entorhinal (left hemisphere),Gram Positive,*
L_frontalpole,Gram Positive Bacterial Infections,34331,33156,1175,0.0181362909161681,-0.0373040960757466,0.0735766779080827,"0.02 (-0.04, 0.07)",0.521404592145071,0.842744872279321,61-70,0.982,Cortical,Volume of frontalpole (left hemisphere),Gram Positive,
L_fusiform,Gram Positive Bacterial Infections,34331,33156,1175,-0.0259395030019523,-0.0794324083781971,0.0275534023742924,"-0.03 (-0.08, 0.03)",0.341890787016324,0.742728261449255,61-70,0.375,Cortical,Volume of fusiform (left hemisphere),Gram Positive,
L_inferiorparietal,Gram Positive Bacterial Infections,34331,33156,1175,-0.0682449701781112,-0.123882248784594,-0.0126076915716289,"-0.07 (-0.12, -0.01)",0.0162137620054079,0.537662679440272,61-70,0.545,Cortical,Volume of inferiorparietal (left hemisphere),Gram Positive,*
L_inferiortemporal,Gram Positive Bacterial Infections,34331,33156,1175,-0.00289503374207567,-0.0554312848585944,0.049641217374443,"-0.00 (-0.06, 0.05)",0.913989575814114,0.976640642099098,61-70,0.618,Cortical,Volume of inferiortemporal (left hemisphere),Gram Positive,
L_insula,Gram Positive Bacterial Infections,33568,32422,1146,-0.0158371745063362,-0.0692855666141349,0.0376112176014625,"-0.02 (-0.07, 0.04)",0.561396995992716,0.851414876870606,61-70,0.531,Cortical,Volume of grey matter in Insular Cortex (left),Gram Positive,
L_isthmuscingulate,Gram Positive Bacterial Infections,34331,33156,1175,0.0269320058853235,-0.0261228581290541,0.079986869899701,"0.03 (-0.03, 0.08)",0.319761303973421,0.717314514831565,61-70,0.248,Cortical,Volume of isthmuscingulate (left hemisphere),Gram Positive,
L_lateraloccipital,Gram Positive Bacterial Infections,34331,33156,1175,-0.0550645713245331,-0.107249865353142,-0.00287927729592438,"-0.06 (-0.11, -0.00)",0.038630931436852,0.537662679440272,61-70,0.558,Cortical,Volume of lateraloccipital (left hemisphere),Gram Positive,*
L_lateralorbitofrontal,Gram Positive Bacterial Infections,34331,33156,1175,-0.0174748179641718,-0.0696882896348711,0.0347386537065274,"-0.02 (-0.07, 0.03)",0.511838570313587,0.842744872279321,61-70,0.92,Cortical,Volume of lateralorbitofrontal (left hemisphere),Gram Positive,
L_lingual,Gram Positive Bacterial Infections,34331,33156,1175,-0.0578466399994851,-0.113818995470945,-0.00187428452802532,"-0.06 (-0.11, -0.00)",0.0428066862596041,0.537662679440272,61-70,0.021,Cortical,Volume of lingual (left hemisphere),Gram Positive,*
L_medialorbitofrontal,Gram Positive Bacterial Infections,34331,33156,1175,-0.000332817002836543,-0.0534675486377299,0.0528019146320568,"-0.00 (-0.05, 0.05)",0.990204729985022,0.998126367824902,61-70,0.961,Cortical,Volume of medialorbitofrontal (left hemisphere),Gram Positive,
L_middletemporal,Gram Positive Bacterial Infections,34331,33156,1175,0.00838412098686282,-0.0441405980213329,0.0609088399950585,"0.01 (-0.04, 0.06)",0.754385005933412,0.939531474421392,61-70,0.099,Cortical,Volume of middletemporal (left hemisphere),Gram Positive,
L_paracentral,Gram Positive Bacterial Infections,34331,33156,1175,-0.0531219165827401,-0.109395898178279,0.00315206501279888,"-0.05 (-0.11, 0.00)",0.0642866751733811,0.537662679440272,61-70,0.679,Cortical,Volume of paracentral (left hemisphere),Gram Positive,
L_parahippocampal,Gram Positive Bacterial Infections,34331,33156,1175,-0.0136380399441413,-0.0711393061331117,0.0438632262448291,"-0.01 (-0.07, 0.04)",0.642022567741089,0.856437481872201,61-70,0.932,Cortical,Volume of parahippocampal (left hemisphere),Gram Positive,
L_parsopercularis,Gram Positive Bacterial Infections,34331,33156,1175,0.0524681440183502,-0.00396775653322463,0.108904044569925,"0.05 (-0.00, 0.11)",0.0684285011014096,0.537662679440272,61-70,0.052,Cortical,Volume of parsopercularis (left hemisphere),Gram Positive,
L_parsorbitalis,Gram Positive Bacterial Infections,34331,33156,1175,-0.0189155402234404,-0.072866864154846,0.0350357837079652,"-0.02 (-0.07, 0.04)",0.491964436610248,0.837669175849881,61-70,0.912,Cortical,Volume of parsorbitalis (left hemisphere),Gram Positive,
L_parstriangularis,Gram Positive Bacterial Infections,34331,33156,1175,0.0220508641393929,-0.0331884360461382,0.077290164324924,"0.02 (-0.03, 0.08)",0.43397221646788,0.776653901056619,61-70,0.463,Cortical,Volume of parstriangularis (left hemisphere),Gram Positive,
L_pericalcarine,Gram Positive Bacterial Infections,34331,33156,1175,-0.0191953470692999,-0.0756451266001065,0.0372544324615068,"-0.02 (-0.08, 0.04)",0.505099010040907,0.842744872279321,61-70,0.037,Cortical,Volume of pericalcarine (left hemisphere),Gram Positive,
L_postcentral,Gram Positive Bacterial Infections,34331,33156,1175,-0.0280341027762687,-0.0827158846352705,0.0266476790827331,"-0.03 (-0.08, 0.03)",0.314969286357506,0.717314514831565,61-70,0.872,Cortical,Volume of postcentral (left hemisphere),Gram Positive,
L_posteriorcingulate,Gram Positive Bacterial Infections,34331,33156,1175,-0.015514428935622,-0.0700999128802553,0.0390710550090114,"-0.02 (-0.07, 0.04)",0.577472484745816,0.851414876870606,61-70,0.908,Cortical,Volume of posteriorcingulate (left hemisphere),Gram Positive,
L_precentral,Gram Positive Bacterial Infections,34331,33156,1175,-0.0452531297135605,-0.0988878366105299,0.00838157718340883,"-0.05 (-0.10, 0.01)",0.0981903592371477,0.552128954140705,61-70,0.632,Cortical,Volume of precentral (left hemisphere),Gram Positive,
L_precuneus,Gram Positive Bacterial Infections,34331,33156,1175,-0.0156310488211702,-0.0691871830570939,0.0379250854147536,"-0.02 (-0.07, 0.04)",0.567284425427974,0.851414876870606,61-70,0.939,Cortical,Volume of precuneus (left hemisphere),Gram Positive,
L_rostralanteriorcingulate,Gram Positive Bacterial Infections,34331,33156,1175,-0.0394792446265982,-0.0946107888316997,0.0156522995785033,"-0.04 (-0.09, 0.02)",0.16045789826826,0.606891867318268,61-70,0.738,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Gram Positive,
L_rostralmiddlefrontal,Gram Positive Bacterial Infections,34331,33156,1175,-0.0147674241456425,-0.0667620051471871,0.0372271568559021,"-0.01 (-0.07, 0.04)",0.577745809305054,0.851414876870606,61-70,0.839,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Gram Positive,
L_superiorfrontal,Gram Positive Bacterial Infections,34331,33156,1175,-0.022987086181954,-0.0749367400877058,0.0289625677237977,"-0.02 (-0.07, 0.03)",0.385788830193127,0.76576826287568,61-70,0.885,Cortical,Volume of superiorfrontal (left hemisphere),Gram Positive,
L_superiorparietal,Gram Positive Bacterial Infections,34331,33156,1175,-0.0140956277298695,-0.069699280921833,0.0415080254620939,"-0.01 (-0.07, 0.04)",0.619282515144219,0.856437481872201,61-70,0.809,Cortical,Volume of superiorparietal (left hemisphere),Gram Positive,
