Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Invasive Bacterial Infections,34331,29939,4392,-0.00384649178842343,-0.0346251721160583,0.0269321885392114,"-0.00 (-0.03, 0.03)",0.806496269617089,0.879814112309551,61-70,0.208,Cortical,Volume of bankssts (left hemisphere),Invasive,
L_caudalanteriorcingulate,Invasive Bacterial Infections,34331,29939,4392,-0.0157434225836295,-0.0473544626050186,0.0158676174377595,"-0.02 (-0.05, 0.02)",0.32898897705994,0.460584567883916,61-70,0.202,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Invasive,
L_caudalmiddlefrontal,Invasive Bacterial Infections,34331,29939,4392,-0.0210658139540165,-0.0516464524467002,0.00951482453866717,"-0.02 (-0.05, 0.01)",0.176963732021483,0.302204602397578,61-70,0.974,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Invasive,
L_cuneus,Invasive Bacterial Infections,34331,29939,4392,-0.0242910868649841,-0.0542772937690992,0.00569512003913102,"-0.02 (-0.05, 0.01)",0.112346552096842,0.219467683165924,61-70,0.374,Cortical,Volume of cuneus (left hemisphere),Invasive,
L_entorhinal,Invasive Bacterial Infections,34331,29939,4392,-0.0182608602121832,-0.0483960969310899,0.0118743765067235,"-0.02 (-0.05, 0.01)",0.23495631087541,0.370056189628771,61-70,0.299,Cortical,Volume of entorhinal (left hemisphere),Invasive,
L_frontalpole,Invasive Bacterial Infections,34331,29939,4392,-0.00667993730355897,-0.0368758705014513,0.0235159958943334,"-0.01 (-0.04, 0.02)",0.664583061667293,0.7841874212079,61-70,0.672,Cortical,Volume of frontalpole (left hemisphere),Invasive,
L_fusiform,Invasive Bacterial Infections,34331,29939,4392,-0.0241305046933612,-0.0532649005209827,0.00500389113426026,"-0.02 (-0.05, 0.01)",0.104514501685371,0.211811410579438,61-70,0.272,Cortical,Volume of fusiform (left hemisphere),Invasive,
L_inferiorparietal,Invasive Bacterial Infections,34331,29939,4392,-0.0248008830574647,-0.0551053719522651,0.00550360583733566,"-0.02 (-0.06, 0.01)",0.108707603312097,0.215703275863374,61-70,0.06,Cortical,Volume of inferiorparietal (left hemisphere),Invasive,
L_inferiortemporal,Invasive Bacterial Infections,34331,29939,4392,-0.00811759647503183,-0.0367315578802649,0.0204963649302012,"-0.01 (-0.04, 0.02)",0.578181142465405,0.707289552918845,61-70,0.096,Cortical,Volume of inferiortemporal (left hemisphere),Invasive,
L_insula,Invasive Bacterial Infections,33568,29265,4303,-0.020375150954746,-0.0494261852476673,0.00867588333817529,"-0.02 (-0.05, 0.01)",0.169238499604194,0.29616737430734,61-70,0.436,Cortical,Volume of grey matter in Insular Cortex (left),Invasive,
L_isthmuscingulate,Invasive Bacterial Infections,34331,29939,4392,0.0152693868291673,-0.0136271284396162,0.0441659020979509,"0.02 (-0.01, 0.04)",0.300343234235569,0.432494257299219,61-70,0.042,Cortical,Volume of isthmuscingulate (left hemisphere),Invasive,
L_lateraloccipital,Invasive Bacterial Infections,34331,29939,4392,-0.0287687565808157,-0.0571918332930911,-0.000345679868540248,"-0.03 (-0.06, -0.00)",0.0472781849710897,0.126745772475687,61-70,0.381,Cortical,Volume of lateraloccipital (left hemisphere),Invasive,*
L_lateralorbitofrontal,Invasive Bacterial Infections,34331,29939,4392,-0.0128678891635778,-0.041306023839552,0.0155702455123965,"-0.01 (-0.04, 0.02)",0.375144498392174,0.500192664522899,61-70,0.203,Cortical,Volume of lateralorbitofrontal (left hemisphere),Invasive,
L_lingual,Invasive Bacterial Infections,34331,29939,4392,-0.0224528340911317,-0.0529393050274886,0.0080336368452252,"-0.02 (-0.05, 0.01)",0.148878850779009,0.271865727509495,61-70,0.725,Cortical,Volume of lingual (left hemisphere),Invasive,
L_medialorbitofrontal,Invasive Bacterial Infections,34331,29939,4392,-0.0121899328426775,-0.041129695801362,0.016749830116007,"-0.01 (-0.04, 0.02)",0.409036699393597,0.536245126007348,61-70,0.68,Cortical,Volume of medialorbitofrontal (left hemisphere),Invasive,
L_middletemporal,Invasive Bacterial Infections,34331,29939,4392,-0.015758175188359,-0.0443655345084455,0.0128491841317276,"-0.02 (-0.04, 0.01)",0.280296159374662,0.417269195940686,61-70,0.136,Cortical,Volume of middletemporal (left hemisphere),Invasive,
L_paracentral,Invasive Bacterial Infections,34331,29939,4392,-0.0484841193967163,-0.0791312104443442,-0.0178370283490885,"-0.05 (-0.08, -0.02)",0.00193155358782953,0.0115893215269772,61-70,0.988,Cortical,Volume of paracentral (left hemisphere),Invasive,**
L_parahippocampal,Invasive Bacterial Infections,34331,29939,4392,-0.0281068876404111,-0.0594238754623062,0.00321010018148403,"-0.03 (-0.06, 0.00)",0.0785655458601541,0.178365023033863,61-70,0.906,Cortical,Volume of parahippocampal (left hemisphere),Invasive,
L_parsopercularis,Invasive Bacterial Infections,34331,29939,4392,0.0184772596331313,-0.0122616514693933,0.0492161707356559,"0.02 (-0.01, 0.05)",0.238732108833596,0.372069689355466,61-70,0.152,Cortical,Volume of parsopercularis (left hemisphere),Invasive,
L_parsorbitalis,Invasive Bacterial Infections,34331,29939,4392,-0.0139267610368397,-0.0433114044340809,0.0154578823604015,"-0.01 (-0.04, 0.02)",0.352920678985434,0.481704547268559,61-70,0.639,Cortical,Volume of parsorbitalis (left hemisphere),Invasive,
L_parstriangularis,Invasive Bacterial Infections,34331,29939,4392,0.0205294535869434,-0.00955634285288751,0.0506152500267743,"0.02 (-0.01, 0.05)",0.181082916516009,0.302204602397578,61-70,0.053,Cortical,Volume of parstriangularis (left hemisphere),Invasive,
L_pericalcarine,Invasive Bacterial Infections,34331,29939,4392,-0.0153254854619659,-0.0460708616512922,0.0154198907273604,"-0.02 (-0.05, 0.02)",0.328572391229643,0.460584567883916,61-70,0.437,Cortical,Volume of pericalcarine (left hemisphere),Invasive,
L_postcentral,Invasive Bacterial Infections,34331,29939,4392,-0.0255919551209736,-0.0553738198528059,0.00418990961085871,"-0.03 (-0.06, 0.00)",0.0921361408746746,0.200157823279466,61-70,0.851,Cortical,Volume of postcentral (left hemisphere),Invasive,
L_posteriorcingulate,Invasive Bacterial Infections,34331,29939,4392,-0.0124785234402742,-0.0422085732405493,0.0172515263600009,"-0.01 (-0.04, 0.02)",0.410695671902453,0.536245126007348,61-70,0.433,Cortical,Volume of posteriorcingulate (left hemisphere),Invasive,
L_precentral,Invasive Bacterial Infections,34331,29939,4392,-0.0421354809945585,-0.0713456066643363,-0.0129253553247807,"-0.04 (-0.07, -0.01)",0.00469637184885412,0.0211336733198436,61-70,0.379,Cortical,Volume of precentral (left hemisphere),Invasive,**
