Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_rostralmiddlefrontal,Other Potentially Persistent Viral Infections,34331,34216,115,-0.0908191975538351,-0.25464698251967,0.0730085874120004,"-0.09 (-0.25, 0.07)",0.277239166297238,0.751825169490731,61-70,0.395,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Other Viral,
L_superiorfrontal,Other Potentially Persistent Viral Infections,34331,34216,115,-0.15414239464619,-0.317824365416223,0.00953957612384215,"-0.15 (-0.32, 0.01)",0.0649298436333386,0.481244723400039,61-70,0.352,Cortical,Volume of superiorfrontal (left hemisphere),Other Viral,
L_superiorparietal,Other Potentially Persistent Viral Infections,34331,34216,115,-0.119973098696433,-0.295170828553377,0.05522463116051,"-0.12 (-0.30, 0.06)",0.179538456111736,0.679787352979781,61-70,0.134,Cortical,Volume of superiorparietal (left hemisphere),Other Viral,
L_superiortemporal,Other Potentially Persistent Viral Infections,34331,34216,115,-0.153001711365468,-0.319566723600241,0.0135633008693058,"-0.15 (-0.32, 0.01)",0.0718017570724831,0.505671292259928,61-70,0.135,Cortical,Volume of superiortemporal (left hemisphere),Other Viral,
L_supramarginal,Other Potentially Persistent Viral Infections,34331,34216,115,0.0234430804782439,-0.143375679400739,0.190261840357227,"0.02 (-0.14, 0.19)",0.782976858610497,0.926601488102381,61-70,0.07,Cortical,Volume of supramarginal (left hemisphere),Other Viral,
L_temporalpole,Other Potentially Persistent Viral Infections,33568,33456,112,-0.194613415496844,-0.362139518084442,-0.0270873129092464,"-0.19 (-0.36, -0.03)",0.0227953049323123,0.249757254040987,61-70,0.147,Cortical,Volume of grey matter in Temporal Pole (left),Other Viral,*
L_transversetemporal,Other Potentially Persistent Viral Infections,34331,34216,115,-0.0425894491690446,-0.22023486180255,0.13505596346446,"-0.04 (-0.22, 0.14)",0.638424818352813,0.903552683164523,61-70,0.624,Cortical,Volume of transversetemporal (left hemisphere),Other Viral,
Laccumb,Other Potentially Persistent Viral Infections,33562,33450,112,-0.398214952892793,-0.580642782145207,-0.215787123640379,"-0.40 (-0.58, -0.22)",1.88688673972166e-05,0.00475495458409857,61-70,0.132,SubCortical,Volume of accumbens (left),Other Viral,**
Lamyg,Other Potentially Persistent Viral Infections,33562,33450,112,0.0115305826668821,-0.164059869960005,0.187121035293769,"0.01 (-0.16, 0.19)",0.897587465471903,0.966026395605203,61-70,0.229,SubCortical,Volume of amygdala (left),Other Viral,
Lcaud,Other Potentially Persistent Viral Infections,33562,33450,112,-0.172081055209843,-0.345622780873813,0.00146067045412629,"-0.17 (-0.35, 0.00)",0.0519596089159508,0.45151108437309,61-70,0.038,SubCortical,Volume of caudate (left),Other Viral,
Lhippo,Other Potentially Persistent Viral Infections,33562,33450,112,-0.267999967071734,-0.447866791022669,-0.0881331431207985,"-0.27 (-0.45, -0.09)",0.00349776623966781,0.147659777452532,61-70,0.005,SubCortical,Volume of hippocampus (left),Other Viral,*
LLatVent,Other Potentially Persistent Viral Infections,34331,34216,115,0.21666664435606,0.0538721886106487,0.379461100101471,"0.22 (0.05, 0.38)",0.00909394987976166,0.147659777452532,61-70,0.104,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Other Viral,*
Lpal,Other Potentially Persistent Viral Infections,33562,33450,112,-0.231014570137413,-0.402792757312165,-0.0592363829626596,"-0.23 (-0.40, -0.06)",0.00839437831106586,0.147659777452532,61-70,0.02,SubCortical,Volume of pallidum (left),Other Viral,*
Lput,Other Potentially Persistent Viral Infections,33562,33450,112,-0.221716150022429,-0.384185109294769,-0.0592471907500891,"-0.22 (-0.38, -0.06)",0.00748109569830756,0.147659777452532,61-70,0.09,SubCortical,Volume of putamen (left),Other Viral,*
Lthal,Other Potentially Persistent Viral Infections,33562,33450,112,-0.332549720153185,-0.498929595308506,-0.166169844997864,"-0.33 (-0.50, -0.17)",8.96139051717209e-05,0.00877879605042525,61-70,0.008,SubCortical,Volume of thalamus (left),Other Viral,**
R_bankssts,Other Potentially Persistent Viral Infections,34331,34216,115,-0.0682120197883089,-0.246890566308152,0.110466526731534,"-0.07 (-0.25, 0.11)",0.45430911948478,0.867317409925489,61-70,0.383,Cortical,Volume of bankssts (right hemisphere),Other Viral,
R_caudalanteriorcingulate,Other Potentially Persistent Viral Infections,34331,34216,115,0.028356393302068,-0.153528117718558,0.210240904322694,"0.03 (-0.15, 0.21)",0.759929647772336,0.926601488102381,61-70,0.801,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Other Viral,
R_caudalmiddlefrontal,Other Potentially Persistent Viral Infections,34331,34216,115,-0.0292026003108285,-0.207569876677343,0.149164676055686,"-0.03 (-0.21, 0.15)",0.748288107213152,0.926601488102381,61-70,0.292,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Other Viral,
R_cuneus,Other Potentially Persistent Viral Infections,34331,34216,115,-0.115032925552882,-0.287110036479407,0.0570441853736436,"-0.12 (-0.29, 0.06)",0.190111576851842,0.679787352979781,61-70,0.044,Cortical,Volume of cuneus (right hemisphere),Other Viral,
R_entorhinal,Other Potentially Persistent Viral Infections,34331,34216,115,0.115958912208329,-0.0593749848312839,0.291292809247941,"0.12 (-0.06, 0.29)",0.194884837954675,0.679787352979781,61-70,0.743,Cortical,Volume of entorhinal (right hemisphere),Other Viral,
R_frontalpole,Other Potentially Persistent Viral Infections,34331,34216,115,0.0256152888551688,-0.14698047930805,0.198211057018388,"0.03 (-0.15, 0.20)",0.771135294950799,0.926601488102381,61-70,0.321,Cortical,Volume of frontalpole (right hemisphere),Other Viral,
R_fusiform,Other Potentially Persistent Viral Infections,34331,34216,115,-0.0418515462918676,-0.206325805068284,0.122622712484549,"-0.04 (-0.21, 0.12)",0.617963508499285,0.903552683164523,61-70,0.933,Cortical,Volume of fusiform (right hemisphere),Other Viral,
R_inferiorparietal,Other Potentially Persistent Viral Infections,34331,34216,115,-0.0888606332782939,-0.256296701891164,0.0785754353345762,"-0.09 (-0.26, 0.08)",0.298246591858726,0.759173142913121,61-70,0.96,Cortical,Volume of inferiorparietal (right hemisphere),Other Viral,
R_inferiortemporal,Other Potentially Persistent Viral Infections,34331,34216,115,-0.0792427883873474,-0.243241195704034,0.084755618929339,"-0.08 (-0.24, 0.08)",0.343608168992952,0.780712268861733,61-70,0.5,Cortical,Volume of inferiortemporal (right hemisphere),Other Viral,
R_insula,Other Potentially Persistent Viral Infections,33568,33456,112,-0.183267033019187,-0.351049762594694,-0.015484303443681,"-0.18 (-0.35, -0.02)",0.0322875103256322,0.312940484694589,61-70,0.024,Cortical,Volume of grey matter in Insular Cortex (right),Other Viral,*
R_isthmuscingulate,Other Potentially Persistent Viral Infections,34331,34216,115,-0.0953957250075457,-0.267574895047864,0.0767834450327721,"-0.10 (-0.27, 0.08)",0.277506658355187,0.751825169490731,61-70,0.026,Cortical,Volume of isthmuscingulate (right hemisphere),Other Viral,
R_lateraloccipital,Other Potentially Persistent Viral Infections,34331,34216,115,-0.215306984504971,-0.377730126822045,-0.052883842187898,"-0.22 (-0.38, -0.05)",0.00937522396524012,0.147659777452532,61-70,0.027,Cortical,Volume of lateraloccipital (right hemisphere),Other Viral,*
R_lateralorbitofrontal,Other Potentially Persistent Viral Infections,34331,34216,115,-0.0688720985589259,-0.234765167614423,0.0970209704965707,"-0.07 (-0.23, 0.10)",0.415807268137728,0.830787563377046,61-70,0.963,Cortical,Volume of lateralorbitofrontal (right hemisphere),Other Viral,
R_lingual,Other Potentially Persistent Viral Infections,34331,34216,115,-0.17473056842547,-0.352450242992844,0.00298910614190376,"-0.17 (-0.35, 0.00)",0.0539795402208911,0.453428137855485,61-70,0.062,Cortical,Volume of lingual (right hemisphere),Other Viral,
R_medialorbitofrontal,Other Potentially Persistent Viral Infections,34331,34216,115,-0.0105224590421572,-0.17607559728915,0.155030679204835,"-0.01 (-0.18, 0.16)",0.90085794828263,0.966026395605203,61-70,0.688,Cortical,Volume of medialorbitofrontal (right hemisphere),Other Viral,
R_middletemporal,Other Potentially Persistent Viral Infections,34331,34216,115,-0.163968014766202,-0.328036123969282,0.000100094436878057,"-0.16 (-0.33, 0.00)",0.0501399253232246,0.451259327909022,61-70,0.158,Cortical,Volume of middletemporal (right hemisphere),Other Viral,
R_paracentral,Other Potentially Persistent Viral Infections,34331,34216,115,-0.0423444823122677,-0.218261608413138,0.133572643788603,"-0.04 (-0.22, 0.13)",0.637077063696471,0.903552683164523,61-70,0.623,Cortical,Volume of paracentral (right hemisphere),Other Viral,
R_parahippocampal,Other Potentially Persistent Viral Infections,34331,34216,115,-0.121766941943923,-0.30426693799831,0.0607330541104636,"-0.12 (-0.30, 0.06)",0.190961544542711,0.679787352979781,61-70,0.717,Cortical,Volume of parahippocampal (right hemisphere),Other Viral,
R_parsopercularis,Other Potentially Persistent Viral Infections,34331,34216,115,0.000958442863645666,-0.175680516791156,0.177597402518447,"0.00 (-0.18, 0.18)",0.991514609155359,0.991514609155359,61-70,0.993,Cortical,Volume of parsopercularis (right hemisphere),Other Viral,
R_parsorbitalis,Other Potentially Persistent Viral Infections,34331,34216,115,-0.165304620983587,-0.336410770495173,0.00580152852799884,"-0.17 (-0.34, 0.01)",0.0582896891251012,0.4738387632105,61-70,0.539,Cortical,Volume of parsorbitalis (right hemisphere),Other Viral,
R_parstriangularis,Other Potentially Persistent Viral Infections,34331,34216,115,-0.13333124875126,-0.306856824338862,0.0401943268363427,"-0.13 (-0.31, 0.04)",0.132070243781366,0.676684282578288,61-70,0.31,Cortical,Volume of parstriangularis (right hemisphere),Other Viral,
R_pericalcarine,Other Potentially Persistent Viral Infections,34331,34216,115,-0.0128914944001211,-0.190763844118283,0.164980855318041,"-0.01 (-0.19, 0.16)",0.887036954970641,0.966026395605203,61-70,0.301,Cortical,Volume of pericalcarine (right hemisphere),Other Viral,
R_postcentral,Other Potentially Persistent Viral Infections,34331,34216,115,-0.0446101962589815,-0.218702208756216,0.129481816238253,"-0.04 (-0.22, 0.13)",0.615495912295209,0.903552683164523,61-70,0.83,Cortical,Volume of postcentral (right hemisphere),Other Viral,
R_posteriorcingulate,Other Potentially Persistent Viral Infections,34331,34216,115,0.0207673516118368,-0.151909017939325,0.193443721162998,"0.02 (-0.15, 0.19)",0.813644960092811,0.926601488102381,61-70,0.97,Cortical,Volume of posteriorcingulate (right hemisphere),Other Viral,
R_precentral,Other Potentially Persistent Viral Infections,34331,34216,115,-0.076268113593807,-0.245982965707125,0.0934467385195111,"-0.08 (-0.25, 0.09)",0.378422082691075,0.808155634221618,61-70,0.37,Cortical,Volume of precentral (right hemisphere),Other Viral,
R_precuneus,Other Potentially Persistent Viral Infections,34331,34216,115,-0.126741634507321,-0.293009019637696,0.0395257506230526,"-0.13 (-0.29, 0.04)",0.135162291816944,0.676684282578288,61-70,0.249,Cortical,Volume of precuneus (right hemisphere),Other Viral,
R_rostralanteriorcingulate,Other Potentially Persistent Viral Infections,34331,34216,115,-0.0755223951025304,-0.251383956940664,0.100339166735603,"-0.08 (-0.25, 0.10)",0.399949923007544,0.820941995150736,61-70,0.619,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Other Viral,
R_rostralmiddlefrontal,Other Potentially Persistent Viral Infections,34331,34216,115,-0.0929874355921028,-0.257005403097112,0.0710305319129065,"-0.09 (-0.26, 0.07)",0.266485627416589,0.746159756766449,61-70,0.973,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Other Viral,
R_superiorfrontal,Other Potentially Persistent Viral Infections,34331,34216,115,-0.20786592515976,-0.372356352533188,-0.0433754977863316,"-0.21 (-0.37, -0.04)",0.0132581901835814,0.17584546980329,61-70,0.128,Cortical,Volume of superiorfrontal (right hemisphere),Other Viral,*
R_superiorparietal,Other Potentially Persistent Viral Infections,34331,34216,115,-0.109185182718402,-0.283597638379805,0.0652272729430011,"-0.11 (-0.28, 0.07)",0.219825640117463,0.686965262139229,61-70,0.756,Cortical,Volume of superiorparietal (right hemisphere),Other Viral,
R_superiortemporal,Other Potentially Persistent Viral Infections,34331,34216,115,-0.178588330494799,-0.347811370638594,-0.00936529035100372,"-0.18 (-0.35, -0.01)",0.038599846168543,0.360265230906402,61-70,0.471,Cortical,Volume of superiortemporal (right hemisphere),Other Viral,*
R_supramarginal,Other Potentially Persistent Viral Infections,34331,34216,115,-0.00909553540275002,-0.17991522760112,0.16172415679562,"-0.01 (-0.18, 0.16)",0.916880522912151,0.974910935754692,61-70,0.779,Cortical,Volume of supramarginal (right hemisphere),Other Viral,
R_temporalpole,Other Potentially Persistent Viral Infections,33568,33456,112,-0.14104974753949,-0.311334975434846,0.0292354803558658,"-0.14 (-0.31, 0.03)",0.104486524945479,0.626919149672875,61-70,0.281,Cortical,Volume of grey matter in Temporal Pole (right),Other Viral,
R_transversetemporal,Other Potentially Persistent Viral Infections,34331,34216,115,0.0300888175645915,-0.14781668814777,0.207994323276953,"0.03 (-0.15, 0.21)",0.740271395701647,0.926601488102381,61-70,0.792,Cortical,Volume of transversetemporal (right hemisphere),Other Viral,
Raccumb,Other Potentially Persistent Viral Infections,33562,33450,112,-0.311023044737409,-0.496157248232278,-0.12588884124254,"-0.31 (-0.50, -0.13)",0.000992860215575389,0.0625501935812495,61-70,0.315,SubCortical,Volume of accumbens (right),Other Viral,*
Ramyg,Other Potentially Persistent Viral Infections,33562,33450,112,-0.0285076656869036,-0.208214698728161,0.151199367354353,"-0.03 (-0.21, 0.15)",0.755857011177339,0.926601488102381,61-70,0.131,SubCortical,Volume of amygdala (right),Other Viral,
Rcaud,Other Potentially Persistent Viral Infections,33562,33450,112,-0.145184150622587,-0.318612857951169,0.0282445567059956,"-0.15 (-0.32, 0.03)",0.100843343396053,0.619817622824523,61-70,0.06,SubCortical,Volume of caudate (right),Other Viral,
Rhippo,Other Potentially Persistent Viral Infections,33562,33450,112,-0.149943174370186,-0.32822139494485,0.028335046204477,"-0.15 (-0.33, 0.03)",0.0992569689535462,0.619817622824523,61-70,0.146,SubCortical,Volume of hippocampus (right),Other Viral,
RLatVent,Other Potentially Persistent Viral Infections,34331,34216,115,0.132521145563544,-0.0309229660095143,0.295965257136602,"0.13 (-0.03, 0.30)",0.112023834400613,0.641591051567146,61-70,0.411,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Other Viral,
Rpal,Other Potentially Persistent Viral Infections,33562,33450,112,-0.242735375164212,-0.416050268765888,-0.0694204815625361,"-0.24 (-0.42, -0.07)",0.00605214159554122,0.147659777452532,61-70,0.012,SubCortical,Volume of pallidum (right),Other Viral,*
Rput,Other Potentially Persistent Viral Infections,33562,33450,112,-0.231971029748469,-0.392798646410258,-0.0711434130866797,"-0.23 (-0.39, -0.07)",0.00470035473509926,0.147659777452532,61-70,0.022,SubCortical,Volume of putamen (right),Other Viral,*
Rthal,Other Potentially Persistent Viral Infections,33562,33450,112,-0.32754092587491,-0.492988139667093,-0.162093712082727,"-0.33 (-0.49, -0.16)",0.000104509476790777,0.00877879605042525,61-70,0.001,SubCortical,Volume of thalamus (right),Other Viral,**
