Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Localised Bacterial Infections,34331,22170,12161,-0.00433205547650444,-0.0258773960449753,0.0172132850919664,"-0.00 (-0.03, 0.02)",0.693511252939454,0.844274568795857,61-70,0.69,Cortical,Volume of bankssts (left hemisphere),Localised,
L_caudalanteriorcingulate,Localised Bacterial Infections,34331,22170,12161,-0.0147668079570444,-0.0368945937854888,0.0073609778714001,"-0.01 (-0.04, 0.01)",0.190877643941162,0.407637002315024,61-70,0.223,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Localised,
L_caudalmiddlefrontal,Localised Bacterial Infections,34331,22170,12161,-0.0180841453739618,-0.0394905981065601,0.00332230735863642,"-0.02 (-0.04, 0.00)",0.0977646631313243,0.315855065501202,61-70,0.457,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Localised,
L_cuneus,Localised Bacterial Infections,34331,22170,12161,0.0110895960681634,-0.00990147858910847,0.0320806707254352,"0.01 (-0.01, 0.03)",0.300449038569902,0.531633461427911,61-70,0.183,Cortical,Volume of cuneus (left hemisphere),Localised,
L_entorhinal,Localised Bacterial Infections,34331,22170,12161,-0.00804171604564381,-0.0291369318716556,0.013053499780368,"-0.01 (-0.03, 0.01)",0.454956988813407,0.651415688528287,61-70,0.183,Cortical,Volume of entorhinal (left hemisphere),Localised,
L_frontalpole,Localised Bacterial Infections,34331,22170,12161,-0.0203718095073167,-0.0415082101704174,0.000764591155784006,"-0.02 (-0.04, 0.00)",0.0588827544165342,0.243253346114207,61-70,0.003,Cortical,Volume of frontalpole (left hemisphere),Localised,
L_fusiform,Localised Bacterial Infections,34331,22170,12161,-0.0112828771436783,-0.0316776665311986,0.00911191224384202,"-0.01 (-0.03, 0.01)",0.278223280914221,0.524951495722226,61-70,0.716,Cortical,Volume of fusiform (left hemisphere),Localised,
L_inferiorparietal,Localised Bacterial Infections,34331,22170,12161,-0.0197457280660015,-0.0409589264838582,0.00146747035185523,"-0.02 (-0.04, 0.00)",0.0680937489187104,0.268119136367422,61-70,0.081,Cortical,Volume of inferiorparietal (left hemisphere),Localised,
L_inferiortemporal,Localised Bacterial Infections,34331,22170,12161,-0.00497566379006258,-0.025005731393565,0.0150544038134398,"-0.00 (-0.03, 0.02)",0.626338467877944,0.793152230679607,61-70,0.706,Cortical,Volume of inferiortemporal (left hemisphere),Localised,
L_insula,Localised Bacterial Infections,33568,21665,11903,-0.00866238407148295,-0.0290121400698269,0.011687371926861,"-0.01 (-0.03, 0.01)",0.404096522900386,0.613447733559621,61-70,0.813,Cortical,Volume of grey matter in Insular Cortex (left),Localised,
L_isthmuscingulate,Localised Bacterial Infections,34331,22170,12161,0.00758254613938466,-0.0126454478877279,0.0278105401664972,"0.01 (-0.01, 0.03)",0.462511148681736,0.658290270467668,61-70,0.071,Cortical,Volume of isthmuscingulate (left hemisphere),Localised,
L_lateraloccipital,Localised Bacterial Infections,34331,22170,12161,-0.00429583660190069,-0.024193351194463,0.0156016779906616,"-0.00 (-0.02, 0.02)",0.672175689613678,0.839186078768442,61-70,0.081,Cortical,Volume of lateraloccipital (left hemisphere),Localised,
L_lateralorbitofrontal,Localised Bacterial Infections,34331,22170,12161,-0.00949767267048272,-0.0294046133287897,0.0104092679878242,"-0.01 (-0.03, 0.01)",0.349723342619135,0.569020756158702,61-70,0.789,Cortical,Volume of lateralorbitofrontal (left hemisphere),Localised,
L_lingual,Localised Bacterial Infections,34331,22170,12161,-0.00141886069164293,-0.0227603245485024,0.0199226031652165,"-0.00 (-0.02, 0.02)",0.896321643410042,0.933359727848473,61-70,0.062,Cortical,Volume of lingual (left hemisphere),Localised,
L_medialorbitofrontal,Localised Bacterial Infections,34331,22170,12161,0.00183833402150809,-0.0184199686079464,0.0220966366509626,"0.00 (-0.02, 0.02)",0.858831886774963,0.920960150924641,61-70,0.829,Cortical,Volume of medialorbitofrontal (left hemisphere),Localised,
L_middletemporal,Localised Bacterial Infections,34331,22170,12161,-0.0198572827634825,-0.0398819456192217,0.000167380092256718,"-0.02 (-0.04, 0.00)",0.0519458607099182,0.236717586819453,61-70,0.844,Cortical,Volume of middletemporal (left hemisphere),Localised,
L_paracentral,Localised Bacterial Infections,34331,22170,12161,-0.0177347682305549,-0.0391902099432262,0.00372067348211642,"-0.02 (-0.04, 0.00)",0.105212258419544,0.327327026194136,61-70,0.742,Cortical,Volume of paracentral (left hemisphere),Localised,
L_parahippocampal,Localised Bacterial Infections,34331,22170,12161,-0.0151812698678049,-0.0371038607537893,0.00674132101817959,"-0.02 (-0.04, 0.01)",0.174691079423125,0.403872954262637,61-70,0.638,Cortical,Volume of parahippocampal (left hemisphere),Localised,
L_parsopercularis,Localised Bacterial Infections,34331,22170,12161,-0.00161043269548861,-0.0231283928514349,0.0199075274604577,"-0.00 (-0.02, 0.02)",0.883376405373927,0.926524861042293,61-70,0.85,Cortical,Volume of parsopercularis (left hemisphere),Localised,
L_parsorbitalis,Localised Bacterial Infections,34331,22170,12161,-0.00398276955245771,-0.0245525163567709,0.0165869772518555,"-0.00 (-0.02, 0.02)",0.704313851330474,0.853303319881151,61-70,0.973,Cortical,Volume of parsorbitalis (left hemisphere),Localised,
L_parstriangularis,Localised Bacterial Infections,34331,22170,12161,0.00730891072792189,-0.013751841383684,0.0283696628395278,"0.01 (-0.01, 0.03)",0.496376904138728,0.684767273567916,61-70,0.134,Cortical,Volume of parstriangularis (left hemisphere),Localised,
L_pericalcarine,Localised Bacterial Infections,34331,22170,12161,0.0155027643027149,-0.00601896718760932,0.0370244957930392,"0.02 (-0.01, 0.04)",0.157996701660557,0.376918850584874,61-70,0.908,Cortical,Volume of pericalcarine (left hemisphere),Localised,
L_postcentral,Localised Bacterial Infections,34331,22170,12161,-0.00647028128785505,-0.027318620707213,0.0143780581315029,"-0.01 (-0.03, 0.01)",0.542995067094123,0.716412339830989,61-70,0.872,Cortical,Volume of postcentral (left hemisphere),Localised,
L_posteriorcingulate,Localised Bacterial Infections,34331,22170,12161,-0.0104073476185709,-0.0312185806067484,0.0104038853696065,"-0.01 (-0.03, 0.01)",0.327004382160648,0.553054391305258,61-70,0.384,Cortical,Volume of posteriorcingulate (left hemisphere),Localised,
L_precentral,Localised Bacterial Infections,34331,22170,12161,-0.0148733894134644,-0.0353225327717967,0.00557575394486787,"-0.01 (-0.04, 0.01)",0.153992408226209,0.373135450701967,61-70,0.35,Cortical,Volume of precentral (left hemisphere),Localised,
L_precuneus,Localised Bacterial Infections,34331,22170,12161,-0.00620010291546555,-0.0266190720769946,0.0142188662460635,"-0.01 (-0.03, 0.01)",0.551745248536896,0.720413485136258,61-70,0.464,Cortical,Volume of precuneus (left hemisphere),Localised,
L_rostralanteriorcingulate,Localised Bacterial Infections,34331,22170,12161,-0.00691920577372748,-0.0279393045236829,0.0141008929762279,"-0.01 (-0.03, 0.01)",0.518810999750058,0.710545499657688,61-70,0.807,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Localised,
L_rostralmiddlefrontal,Localised Bacterial Infections,34331,22170,12161,-0.00368993452904219,-0.0235136001709258,0.0161337311128414,"-0.00 (-0.02, 0.02)",0.715235814344664,0.861760124241161,61-70,0.488,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Localised,
L_superiorfrontal,Localised Bacterial Infections,34331,22170,12161,-0.00621392703324102,-0.0260205205234777,0.0135926664569957,"-0.01 (-0.03, 0.01)",0.538610553077155,0.716412339830989,61-70,0.48,Cortical,Volume of superiorfrontal (left hemisphere),Localised,
L_superiorparietal,Localised Bacterial Infections,34331,22170,12161,-0.0182725410720694,-0.0394713562086099,0.00292627406447103,"-0.02 (-0.04, 0.00)",0.0911382683314553,0.298489435273679,61-70,0.674,Cortical,Volume of superiorparietal (left hemisphere),Localised,
L_superiortemporal,Localised Bacterial Infections,34331,22170,12161,-0.0106209068433048,-0.0307761164436705,0.00953430275706095,"-0.01 (-0.03, 0.01)",0.30168089279441,0.531633461427911,61-70,0.668,Cortical,Volume of superiortemporal (left hemisphere),Localised,
