Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_isthmuscingulate,All Infectious Diseases,34331,11543,22788,-0.0195432442917287,-0.0399941957680698,0.000907707184612316,"-0.02 (-0.04, 0.00)",0.0610716538565123,0.075441454763927,61-70,0.745,Cortical,Volume of isthmuscingulate (left hemisphere),Any,
L_lateraloccipital,All Infectious Diseases,34331,11543,22788,-0.0408345377785447,-0.0609476492260568,-0.0207214263310326,"-0.04 (-0.06, -0.02)",6.92468335198833e-05,0.000187636581150652,61-70,0.26,Cortical,Volume of lateraloccipital (left hemisphere),Any,**
L_lateralorbitofrontal,All Infectious Diseases,34331,11543,22788,-0.0431098265406842,-0.0632321432258196,-0.0229875098555489,"-0.04 (-0.06, -0.02)",2.68590225215433e-05,8.79022555250508e-05,61-70,0.59,Cortical,Volume of lateralorbitofrontal (left hemisphere),Any,**
L_lingual,All Infectious Diseases,34331,11543,22788,-0.0303289850708914,-0.0519042312909755,-0.00875373885080728,"-0.03 (-0.05, -0.01)",0.0058673087900743,0.00992323365838069,61-70,0.761,Cortical,Volume of lingual (left hemisphere),Any,**
L_medialorbitofrontal,All Infectious Diseases,34331,11543,22788,-0.0419451016215047,-0.0624227818473152,-0.0214674213956942,"-0.04 (-0.06, -0.02)",5.96226580987807e-05,0.000163314237401008,61-70,0.279,Cortical,Volume of medialorbitofrontal (left hemisphere),Any,**
L_middletemporal,All Infectious Diseases,34331,11543,22788,-0.0470636912334288,-0.0673049354310488,-0.0268224470358089,"-0.05 (-0.07, -0.03)",5.19820156776662e-06,2.24030545164053e-05,61-70,0.134,Cortical,Volume of middletemporal (left hemisphere),Any,**
L_paracentral,All Infectious Diseases,34331,11543,22788,-0.040879197864009,-0.0625685813833408,-0.0191898143446772,"-0.04 (-0.06, -0.02)",0.000220936082316011,0.000525244271166366,61-70,0.665,Cortical,Volume of paracentral (left hemisphere),Any,**
L_parahippocampal,All Infectious Diseases,34331,11543,22788,-0.0498335067424762,-0.0719930141059534,-0.0276739993789991,"-0.05 (-0.07, -0.03)",1.04728383665671e-05,3.71712009630267e-05,61-70,0.476,Cortical,Volume of parahippocampal (left hemisphere),Any,**
L_parsopercularis,All Infectious Diseases,34331,11543,22788,-0.0226128824839237,-0.0443676504093052,-0.000858114558542202,"-0.02 (-0.04, -0.00)",0.0416229951314694,0.0535314750548402,61-70,0.788,Cortical,Volume of parsopercularis (left hemisphere),Any,*
L_parsorbitalis,All Infectious Diseases,34331,11543,22788,-0.0385585525514018,-0.0593519644432185,-0.017765140659585,"-0.04 (-0.06, -0.02)",0.000278802933250161,0.000627306599812862,61-70,0.936,Cortical,Volume of parsorbitalis (left hemisphere),Any,**
L_parstriangularis,All Infectious Diseases,34331,11543,22788,-0.0179038596685481,-0.0391969699233067,0.00338925058621053,"-0.02 (-0.04, 0.00)",0.0993511079068663,0.116448740430374,61-70,0.112,Cortical,Volume of parstriangularis (left hemisphere),Any,
L_pericalcarine,All Infectious Diseases,34331,11543,22788,-0.00122014245254456,-0.0229806606791383,0.0205403757740492,"-0.00 (-0.02, 0.02)",0.912487915865526,0.916123325888895,61-70,0.092,Cortical,Volume of pericalcarine (left hemisphere),Any,
L_postcentral,All Infectious Diseases,34331,11543,22788,-0.0411215856551242,-0.0621962540861665,-0.0200469172240818,"-0.04 (-0.06, -0.02)",0.00013127956337552,0.000334166161319506,61-70,0.785,Cortical,Volume of postcentral (left hemisphere),Any,**
L_posteriorcingulate,All Infectious Diseases,34331,11543,22788,-0.0243594709546634,-0.0453997159076733,-0.00331922600165344,"-0.02 (-0.05, -0.00)",0.0232599018012853,0.0322060178787027,61-70,0.767,Cortical,Volume of posteriorcingulate (left hemisphere),Any,**
L_precentral,All Infectious Diseases,34331,11543,22788,-0.0544126681313553,-0.075080695052784,-0.0337446412099265,"-0.05 (-0.08, -0.03)",2.4809135980129e-07,1.64523743868224e-06,61-70,0.038,Cortical,Volume of precentral (left hemisphere),Any,**
L_precuneus,All Infectious Diseases,34331,11543,22788,-0.0538127176652837,-0.0744498948229966,-0.0331755405075709,"-0.05 (-0.07, -0.03)",3.22332400204372e-07,2.08276320132055e-06,61-70,0.507,Cortical,Volume of precuneus (left hemisphere),Any,**
L_rostralanteriorcingulate,All Infectious Diseases,34331,11543,22788,-0.0286039815403457,-0.0498546613518725,-0.00735330172881903,"-0.03 (-0.05, -0.01)",0.00833710496957706,0.0131309403270839,61-70,0.997,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Any,**
L_rostralmiddlefrontal,All Infectious Diseases,34331,11543,22788,-0.042242624779383,-0.0622807123372955,-0.0222045372214705,"-0.04 (-0.06, -0.02)",3.60506613449118e-05,0.000109455019986961,61-70,0.896,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Any,**
L_superiorfrontal,All Infectious Diseases,34331,11543,22788,-0.0406026479641145,-0.0606239215389423,-0.0205813743892867,"-0.04 (-0.06, -0.02)",7.0553251194352e-05,0.000189142758521029,61-70,0.051,Cortical,Volume of superiorfrontal (left hemisphere),Any,**
L_superiorparietal,All Infectious Diseases,34331,11543,22788,-0.0546775554257674,-0.0761040373699659,-0.0332510734815688,"-0.05 (-0.08, -0.03)",5.70934513433094e-07,3.34594179965441e-06,61-70,0.285,Cortical,Volume of superiorparietal (left hemisphere),Any,**
L_superiortemporal,All Infectious Diseases,34331,11543,22788,-0.047095310254574,-0.0674677793357922,-0.0267228411733559,"-0.05 (-0.07, -0.03)",5.88932084729953e-06,2.35572833891981e-05,61-70,0.641,Cortical,Volume of superiortemporal (left hemisphere),Any,**
L_supramarginal,All Infectious Diseases,34331,11543,22788,-0.0247895022414173,-0.0451964830833905,-0.00438252139944404,"-0.02 (-0.05, -0.00)",0.0172729172754651,0.0253068322873094,61-70,0.115,Cortical,Volume of supramarginal (left hemisphere),Any,**
L_temporalpole,All Infectious Diseases,33568,11321,22247,-0.0715664195460867,-0.0919967581336823,-0.0511360809584911,"-0.07 (-0.09, -0.05)",6.72222295405194e-12,2.11750023052636e-10,61-70,0.113,Cortical,Volume of grey matter in Temporal Pole (left),Any,**
L_transversetemporal,All Infectious Diseases,34331,11543,22788,-0.0143383957219331,-0.0360711151817328,0.00739432373786647,"-0.01 (-0.04, 0.01)",0.195966866349535,0.213782036017675,61-70,0.688,Cortical,Volume of transversetemporal (left hemisphere),Any,
Laccumb,All Infectious Diseases,33562,11317,22245,-0.111822527056919,-0.134060760997196,-0.0895842931166432,"-0.11 (-0.13, -0.09)",6.94897515754072e-23,8.75570869850131e-21,61-70,0.055,SubCortical,Volume of accumbens (left),Any,**
Lamyg,All Infectious Diseases,33562,11317,22245,-0.0298631923264342,-0.0512906854583678,-0.00843569919450055,"-0.03 (-0.05, -0.01)",0.00630466974771916,0.0105217005061273,61-70,0.795,SubCortical,Volume of amygdala (left),Any,**
Lcaud,All Infectious Diseases,33562,11317,22245,-0.0397883126252079,-0.0609650595428314,-0.0186115657075843,"-0.04 (-0.06, -0.02)",0.000231187306690827,0.000543531681667303,61-70,0.367,SubCortical,Volume of caudate (left),Any,**
Lhippo,All Infectious Diseases,33562,11317,22245,-0.0708380239350013,-0.0927795010114305,-0.0488965468585721,"-0.07 (-0.09, -0.05)",2.51541652194999e-10,4.22589975687599e-09,61-70,0.452,SubCortical,Volume of hippocampus (left),Any,**
LLatVent,All Infectious Diseases,34331,11543,22788,0.0612611107298403,0.0413533768400176,0.081168844619663,"0.06 (0.04, 0.08)",1.64087759958301e-09,1.96905311949961e-08,61-70,0.049,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Any,**
Lpal,All Infectious Diseases,33562,11317,22245,-0.0581836466715258,-0.0791411741859546,-0.0372261191570969,"-0.06 (-0.08, -0.04)",5.31806065920018e-08,4.46717095372815e-07,61-70,0.093,SubCortical,Volume of pallidum (left),Any,**
Lput,All Infectious Diseases,33562,11317,22245,-0.0733878256237288,-0.0932028446262252,-0.0535728066212323,"-0.07 (-0.09, -0.05)",3.97608014109122e-13,1.66995365925831e-11,61-70,0.529,SubCortical,Volume of putamen (left),Any,**
Lthal,All Infectious Diseases,33562,11317,22245,-0.0907313243438071,-0.1110185147311,-0.0704441339565142,"-0.09 (-0.11, -0.07)",1.93744059782485e-18,1.62745010217287e-16,61-70,0.026,SubCortical,Volume of thalamus (left),Any,**
R_bankssts,All Infectious Diseases,34331,11543,22788,-0.0174316209577432,-0.0392905940481881,0.0044273521327017,"-0.02 (-0.04, 0.00)",0.118051277072097,0.134610505982663,61-70,0.621,Cortical,Volume of bankssts (right hemisphere),Any,
R_caudalanteriorcingulate,All Infectious Diseases,34331,11543,22788,-0.0314337403174338,-0.0536830759378027,-0.00918440469706486,"-0.03 (-0.05, -0.01)",0.00562373910698599,0.00970672777370185,61-70,0.264,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Any,**
R_caudalmiddlefrontal,All Infectious Diseases,34331,11543,22788,-0.0319099778127004,-0.05372889020662,-0.0100910654187808,"-0.03 (-0.05, -0.01)",0.00415248457266478,0.00736919797402482,61-70,0.185,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Any,**
R_cuneus,All Infectious Diseases,34331,11543,22788,-0.0165646762726313,-0.0376164251250151,0.00448707257975244,"-0.02 (-0.04, 0.00)",0.123019139022001,0.139643346997947,61-70,0.601,Cortical,Volume of cuneus (right hemisphere),Any,
R_entorhinal,All Infectious Diseases,34331,11543,22788,-0.052990049280537,-0.0744336329097853,-0.0315464656512887,"-0.05 (-0.07, -0.03)",1.28119493285687e-06,6.58900251183532e-06,61-70,0.291,Cortical,Volume of entorhinal (right hemisphere),Any,**
R_frontalpole,All Infectious Diseases,34331,11543,22788,-0.0224500216067039,-0.0435641158491495,-0.00133592736425841,"-0.02 (-0.04, -0.00)",0.0371631803227442,0.0487766741736018,61-70,0.322,Cortical,Volume of frontalpole (right hemisphere),Any,**
R_fusiform,All Infectious Diseases,34331,11543,22788,-0.0370093840050505,-0.0571274631032552,-0.0168913049068458,"-0.04 (-0.06, -0.02)",0.00031176212757959,0.000689158387281199,61-70,0.782,Cortical,Volume of fusiform (right hemisphere),Any,**
R_inferiorparietal,All Infectious Diseases,34331,11543,22788,-0.0451667503577305,-0.0656456630519041,-0.024687837663557,"-0.05 (-0.07, -0.02)",1.54423776303321e-05,5.18863888379157e-05,61-70,0.966,Cortical,Volume of inferiorparietal (right hemisphere),Any,**
R_inferiortemporal,All Infectious Diseases,34331,11543,22788,-0.0328038508279019,-0.0528647117805913,-0.0127429898752126,"-0.03 (-0.05, -0.01)",0.00135149172555204,0.00276890987674077,61-70,0.462,Cortical,Volume of inferiortemporal (right hemisphere),Any,**
R_insula,All Infectious Diseases,33568,11321,22247,-0.0529254084467462,-0.073393396604184,-0.0324574202893084,"-0.05 (-0.07, -0.03)",4.03748721269003e-07,2.42249232761402e-06,61-70,0.785,Cortical,Volume of grey matter in Insular Cortex (right),Any,**
R_isthmuscingulate,All Infectious Diseases,34331,11543,22788,-0.0106603496403076,-0.0317248473861968,0.0104041481055816,"-0.01 (-0.03, 0.01)",0.321235630545879,0.337297412073173,61-70,0.227,Cortical,Volume of isthmuscingulate (right hemisphere),Any,
R_lateraloccipital,All Infectious Diseases,34331,11543,22788,-0.0442082353678661,-0.0640755669293395,-0.0243409038063926,"-0.04 (-0.06, -0.02)",1.29602401520323e-05,4.47394591549609e-05,61-70,0.55,Cortical,Volume of lateraloccipital (right hemisphere),Any,**
R_lateralorbitofrontal,All Infectious Diseases,34331,11543,22788,-0.0452845419376487,-0.0655744752562816,-0.0249946086190157,"-0.05 (-0.07, -0.02)",1.22045082016258e-05,4.27157787056904e-05,61-70,0.892,Cortical,Volume of lateralorbitofrontal (right hemisphere),Any,**
R_lingual,All Infectious Diseases,34331,11543,22788,-0.0391647338872491,-0.0609042251763902,-0.017425242598108,"-0.04 (-0.06, -0.02)",0.000414387878599316,0.000908049960061109,61-70,0.528,Cortical,Volume of lingual (right hemisphere),Any,**
R_medialorbitofrontal,All Infectious Diseases,34331,11543,22788,-0.0385248487438628,-0.0587745582077281,-0.0182751392799975,"-0.04 (-0.06, -0.02)",0.000192595006328732,0.000466672515335004,61-70,0.816,Cortical,Volume of medialorbitofrontal (right hemisphere),Any,**
R_middletemporal,All Infectious Diseases,34331,11543,22788,-0.0509673095962752,-0.0710333147382989,-0.0309013044542515,"-0.05 (-0.07, -0.03)",6.44055791059822e-07,3.68868316697898e-06,61-70,0.397,Cortical,Volume of middletemporal (right hemisphere),Any,**
R_paracentral,All Infectious Diseases,34331,11543,22788,-0.0485387601367627,-0.0700544407931232,-0.0270230794804023,"-0.05 (-0.07, -0.03)",9.81921077668463e-06,3.5861465445283e-05,61-70,0.916,Cortical,Volume of paracentral (right hemisphere),Any,**
R_parahippocampal,All Infectious Diseases,34331,11543,22788,-0.0647292617299603,-0.0870464002910821,-0.0424121231688384,"-0.06 (-0.09, -0.04)",1.31922277337207e-08,1.32977655555905e-07,61-70,0.045,Cortical,Volume of parahippocampal (right hemisphere),Any,**
R_parsopercularis,All Infectious Diseases,34331,11543,22788,-0.025290048269481,-0.0468984407788251,-0.00368165576013693,"-0.03 (-0.05, -0.00)",0.0217973623223406,0.030347708868673,61-70,0.895,Cortical,Volume of parsopercularis (right hemisphere),Any,**
R_parsorbitalis,All Infectious Diseases,34331,11543,22788,-0.038888782560565,-0.0598189958327415,-0.0179585692883885,"-0.04 (-0.06, -0.02)",0.000271154215358536,0.000615593353786947,61-70,0.697,Cortical,Volume of parsorbitalis (right hemisphere),Any,**
R_parstriangularis,All Infectious Diseases,34331,11543,22788,-0.0253687392755165,-0.0465969011030989,-0.00414057744793402,"-0.03 (-0.05, -0.00)",0.0191689414461194,0.027761915197828,61-70,0.438,Cortical,Volume of parstriangularis (right hemisphere),Any,**
R_pericalcarine,All Infectious Diseases,34331,11543,22788,0.000553785015657422,-0.0212071632376926,0.0223147332690074,"0.00 (-0.02, 0.02)",0.960218273402713,0.960218273402713,61-70,0.12,Cortical,Volume of pericalcarine (right hemisphere),Any,
R_postcentral,All Infectious Diseases,34331,11543,22788,-0.0447802355229068,-0.0660734977444735,-0.02348697330134,"-0.04 (-0.07, -0.02)",3.76485428108376e-05,0.000112945628432513,61-70,0.268,Cortical,Volume of postcentral (right hemisphere),Any,**
R_posteriorcingulate,All Infectious Diseases,34331,11543,22788,-0.0437270045278893,-0.0648472193424654,-0.0226067897133133,"-0.04 (-0.06, -0.02)",4.95988003408443e-05,0.00014226670964791,61-70,0.786,Cortical,Volume of posteriorcingulate (right hemisphere),Any,**
R_precentral,All Infectious Diseases,34331,11543,22788,-0.0413436131821066,-0.0621021913400388,-0.0205850350241743,"-0.04 (-0.06, -0.02)",9.4921945763176e-05,0.000249170107628337,61-70,0.305,Cortical,Volume of precentral (right hemisphere),Any,**
R_precuneus,All Infectious Diseases,34331,11543,22788,-0.0388992421551993,-0.0592369278040817,-0.0185615565063169,"-0.04 (-0.06, -0.02)",0.000177908329219612,0.000435270863721769,61-70,0.369,Cortical,Volume of precuneus (right hemisphere),Any,**
R_rostralanteriorcingulate,All Infectious Diseases,34331,11543,22788,-0.0362719615519373,-0.0577837024882629,-0.0147602206156116,"-0.04 (-0.06, -0.01)",0.000951061657515309,0.00196448801388408,61-70,0.564,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Any,**
R_rostralmiddlefrontal,All Infectious Diseases,34331,11543,22788,-0.0374928495440349,-0.057555282928192,-0.0174304161598778,"-0.04 (-0.06, -0.02)",0.000249724578698505,0.000572096307563848,61-70,0.489,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Any,**
R_superiorfrontal,All Infectious Diseases,34331,11543,22788,-0.0493920879852972,-0.069510895076176,-0.0292732808944183,"-0.05 (-0.07, -0.03)",1.50120404447891e-06,7.41771410213109e-06,61-70,0.436,Cortical,Volume of superiorfrontal (right hemisphere),Any,**
R_superiorparietal,All Infectious Diseases,34331,11543,22788,-0.0581076675137498,-0.0794369337166179,-0.0367784013108817,"-0.06 (-0.08, -0.04)",9.36657637498402e-08,6.94228601910581e-07,61-70,0.543,Cortical,Volume of superiorparietal (right hemisphere),Any,**
R_superiortemporal,All Infectious Diseases,34331,11543,22788,-0.0587224745705761,-0.0794172234180522,-0.0380277257231001,"-0.06 (-0.08, -0.04)",2.69146029748522e-08,2.4223142677367e-07,61-70,0.627,Cortical,Volume of superiortemporal (right hemisphere),Any,**
R_supramarginal,All Infectious Diseases,34331,11543,22788,-0.0235962915090581,-0.0444929222069545,-0.00269966081116176,"-0.02 (-0.04, -0.00)",0.0268868202836745,0.0368232538667716,61-70,0.056,Cortical,Volume of supramarginal (right hemisphere),Any,**
R_temporalpole,All Infectious Diseases,33568,11321,22247,-0.0742474920408551,-0.0950129159749406,-0.0534820681067697,"-0.07 (-0.10, -0.05)",2.46005479354923e-12,8.85619725677724e-11,61-70,0.073,Cortical,Volume of grey matter in Temporal Pole (right),Any,**
R_transversetemporal,All Infectious Diseases,34331,11543,22788,-0.0105619238852098,-0.0323266707602157,0.0112028229897962,"-0.01 (-0.03, 0.01)",0.341530698643276,0.354179983778212,61-70,0.441,Cortical,Volume of transversetemporal (right hemisphere),Any,
Raccumb,All Infectious Diseases,33562,11317,22245,-0.1195978688556,-0.142159879326932,-0.0970358583842673,"-0.12 (-0.14, -0.10)",3.01225589748003e-25,7.59088486164968e-23,61-70,0.006,SubCortical,Volume of accumbens (right),Any,**
Ramyg,All Infectious Diseases,33562,11317,22245,-0.0278163183483061,-0.0497466072091442,-0.00588602948746801,"-0.03 (-0.05, -0.01)",0.0129198994502481,0.0196133413341115,61-70,0.656,SubCortical,Volume of amygdala (right),Any,**
Rcaud,All Infectious Diseases,33562,11317,22245,-0.0277131031768598,-0.0488779163813774,-0.00654828997234221,"-0.03 (-0.05, -0.01)",0.0102785502057245,0.0159888558755714,61-70,0.527,SubCortical,Volume of caudate (right),Any,**
Rhippo,All Infectious Diseases,33562,11317,22245,-0.0732719805147954,-0.0950166262084963,-0.0515273348210945,"-0.07 (-0.10, -0.05)",4.04422652434671e-11,9.26495531032155e-10,61-70,0.081,SubCortical,Volume of hippocampus (right),Any,**
RLatVent,All Infectious Diseases,34331,11543,22788,0.0602335743011869,0.0402472093865756,0.0802199392157983,"0.06 (0.04, 0.08)",3.51635892195341e-09,3.85270629709678e-08,61-70,0.032,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Any,**
Rpal,All Infectious Diseases,33562,11317,22245,-0.0811843539815641,-0.102321031933122,-0.0600476760300063,"-0.08 (-0.10, -0.06)",5.26762395995229e-14,2.65488247581596e-12,61-70,0.012,SubCortical,Volume of pallidum (right),Any,**
Rput,All Infectious Diseases,33562,11317,22245,-0.0635943858443466,-0.0832130690530585,-0.0439757026356347,"-0.06 (-0.08, -0.04)",2.13173711386316e-10,3.83712680495368e-09,61-70,0.783,SubCortical,Volume of putamen (right),Any,**
Rthal,All Infectious Diseases,33562,11317,22245,-0.0850737047059062,-0.105249647459258,-0.0648977619525548,"-0.09 (-0.11, -0.06)",1.45183909155575e-16,9.14658627680122e-15,61-70,0.087,SubCortical,Volume of thalamus (right),Any,**
