Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Bacterial Infections with Sepsis,34331,34007,324,-0.0969610658453471,-0.203231247215549,0.0093091155248551,"-0.10 (-0.20, 0.01)",0.0737304684973875,0.208194640171214,61-70,0.484,Cortical,Volume of bankssts (left hemisphere),Sepsis,
L_caudalanteriorcingulate,Bacterial Infections with Sepsis,34331,34007,324,-0.0931750972904706,-0.202321237868045,0.0159710432871039,"-0.09 (-0.20, 0.02)",0.094291718726744,0.242049243169078,61-70,0.006,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Sepsis,
L_caudalmiddlefrontal,Bacterial Infections with Sepsis,34331,34007,324,-0.0609777391807382,-0.166569799445313,0.0446143210838365,"-0.06 (-0.17, 0.04)",0.257689423480006,0.391191172993744,61-70,0.128,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Sepsis,
L_cuneus,Bacterial Infections with Sepsis,34331,34007,324,0.000936033611739023,-0.102606496094613,0.104478563318091,"0.00 (-0.10, 0.10)",0.985863227932936,0.985863227932936,61-70,0.457,Cortical,Volume of cuneus (left hemisphere),Sepsis,
L_entorhinal,Bacterial Infections with Sepsis,34331,34007,324,-0.0995845034455533,-0.203634615198992,0.00446560830788542,"-0.10 (-0.20, 0.00)",0.0606757521133274,0.191128619156981,61-70,0.006,Cortical,Volume of entorhinal (left hemisphere),Sepsis,
L_frontalpole,Bacterial Infections with Sepsis,34331,34007,324,-0.00390738354684179,-0.108170546953588,0.100355779859904,"-0.00 (-0.11, 0.10)",0.941444857915522,0.964406927620779,61-70,0.607,Cortical,Volume of frontalpole (left hemisphere),Sepsis,
L_fusiform,Bacterial Infections with Sepsis,34331,34007,324,-0.0999596844333981,-0.200555513716876,0.000636144850079679,"-0.10 (-0.20, 0.00)",0.0514663990703804,0.178056758420485,61-70,0.069,Cortical,Volume of fusiform (left hemisphere),Sepsis,
L_inferiorparietal,Bacterial Infections with Sepsis,34331,34007,324,-0.133758349569804,-0.23839041633341,-0.0291262828061982,"-0.13 (-0.24, -0.03)",0.0122274264063372,0.0933730743756657,61-70,0.006,Cortical,Volume of inferiorparietal (left hemisphere),Sepsis,*
L_inferiortemporal,Bacterial Infections with Sepsis,34331,34007,324,-0.0108899725681662,-0.109690880226601,0.0879109350902687,"-0.01 (-0.11, 0.09)",0.828959754767102,0.885160416107244,61-70,0.111,Cortical,Volume of inferiortemporal (left hemisphere),Sepsis,
L_insula,Bacterial Infections with Sepsis,33568,33249,319,-0.0304283565934542,-0.130481031951882,0.0696243187649739,"-0.03 (-0.13, 0.07)",0.551117553764073,0.674182638585177,61-70,0.167,Cortical,Volume of grey matter in Insular Cortex (left),Sepsis,
L_isthmuscingulate,Bacterial Infections with Sepsis,34331,34007,324,-0.0625094991903223,-0.162285020305855,0.03726602192521,"-0.06 (-0.16, 0.04)",0.219469127696736,0.359131299867386,61-70,0.023,Cortical,Volume of isthmuscingulate (left hemisphere),Sepsis,
L_lateraloccipital,Bacterial Infections with Sepsis,34331,34007,324,-0.0109637866561283,-0.109110774633743,0.0871832013214867,"-0.01 (-0.11, 0.09)",0.826689489574899,0.885160416107244,61-70,0.099,Cortical,Volume of lateraloccipital (left hemisphere),Sepsis,
L_lateralorbitofrontal,Bacterial Infections with Sepsis,34331,34007,324,-0.0712835491315109,-0.169475199010041,0.0269081007470194,"-0.07 (-0.17, 0.03)",0.154770638530024,0.302342642709814,61-70,0.061,Cortical,Volume of lateralorbitofrontal (left hemisphere),Sepsis,
L_lingual,Bacterial Infections with Sepsis,34331,34007,324,-0.0220412791726299,-0.127310294655005,0.0832277363097455,"-0.02 (-0.13, 0.08)",0.68152045028945,0.777118341506523,61-70,0.716,Cortical,Volume of lingual (left hemisphere),Sepsis,
L_medialorbitofrontal,Bacterial Infections with Sepsis,34331,34007,324,-0.0720528809922487,-0.171976447794422,0.0278706858099246,"-0.07 (-0.17, 0.03)",0.157564674429227,0.302588040238683,61-70,0.028,Cortical,Volume of medialorbitofrontal (left hemisphere),Sepsis,
L_middletemporal,Bacterial Infections with Sepsis,34331,34007,324,-0.0733114359861494,-0.172087801345314,0.0254649293730153,"-0.07 (-0.17, 0.03)",0.145753449048253,0.302342642709814,61-70,0.771,Cortical,Volume of middletemporal (left hemisphere),Sepsis,
L_paracentral,Bacterial Infections with Sepsis,34331,34007,324,-0.0624612904360224,-0.168294731471429,0.0433721505993844,"-0.06 (-0.17, 0.04)",0.247369573330979,0.380890903443305,61-70,0.041,Cortical,Volume of paracentral (left hemisphere),Sepsis,
L_parahippocampal,Bacterial Infections with Sepsis,34331,34007,324,-0.195859617110534,-0.303978383496601,-0.0877408507244666,"-0.20 (-0.30, -0.09)",0.000384802815379589,0.0280008257612361,61-70,0.011,Cortical,Volume of parahippocampal (left hemisphere),Sepsis,**
