Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Fungal Infections,18908,17455,1453,-0.0150810095230028,-0.0681000576866223,0.0379380386406168,"-0.02 (-0.07, 0.04)",0.577166567367341,0.927170000148139,51-60,0.463,Cortical,Volume of bankssts (left hemisphere),Fungal,
L_caudalanteriorcingulate,Fungal Infections,18908,17455,1453,-0.0121438974920924,-0.0663852367592525,0.0420974417750678,"-0.01 (-0.07, 0.04)",0.660784395612974,0.927170000148139,51-60,0.994,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Fungal,
L_caudalmiddlefrontal,Fungal Infections,18908,17455,1453,-0.000561927871926284,-0.0535002826133709,0.0523764268695183,"-0.00 (-0.05, 0.05)",0.983400728283175,0.984991576823407,51-60,0.712,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Fungal,
L_cuneus,Fungal Infections,18908,17455,1453,-0.0238976863778822,-0.0759082888855843,0.02811291612982,"-0.02 (-0.08, 0.03)",0.367803747598768,0.884110576481308,51-60,0.666,Cortical,Volume of cuneus (left hemisphere),Fungal,
L_entorhinal,Fungal Infections,18908,17455,1453,-0.0291306128068889,-0.08011475578887,0.0218535301750923,"-0.03 (-0.08, 0.02)",0.262758338799254,0.838352595462177,51-60,0.542,Cortical,Volume of entorhinal (left hemisphere),Fungal,
L_frontalpole,Fungal Infections,18908,17455,1453,0.0478062511676772,-0.00190336964556279,0.0975158719809172,"0.05 (-0.00, 0.10)",0.0594400150219949,0.672647336345803,51-60,0.373,Cortical,Volume of frontalpole (left hemisphere),Fungal,
L_fusiform,Fungal Infections,18908,17455,1453,-0.0334934312914408,-0.083362016924825,0.0163751543419434,"-0.03 (-0.08, 0.02)",0.188034811013232,0.774352732047096,51-60,0.427,Cortical,Volume of fusiform (left hemisphere),Fungal,
L_inferiorparietal,Fungal Infections,18908,17455,1453,-0.0157005651136895,-0.0677959893830118,0.0363948591556329,"-0.02 (-0.07, 0.04)",0.554706042715492,0.927170000148139,51-60,0.664,Cortical,Volume of inferiorparietal (left hemisphere),Fungal,
L_inferiortemporal,Fungal Infections,18908,17455,1453,0.0215090048785264,-0.0282576387989795,0.0712756485560323,"0.02 (-0.03, 0.07)",0.39692489239913,0.885177636146733,51-60,0.826,Cortical,Volume of inferiortemporal (left hemisphere),Fungal,
L_insula,Fungal Infections,18619,17186,1433,-0.0152302363742217,-0.0648645579004525,0.0344040851520092,"-0.02 (-0.06, 0.03)",0.547546364370518,0.927170000148139,51-60,0.026,Cortical,Volume of grey matter in Insular Cortex (left),Fungal,
L_isthmuscingulate,Fungal Infections,18908,17455,1453,-0.00701107538429477,-0.0571129552377045,0.043090804469115,"-0.01 (-0.06, 0.04)",0.783866436947179,0.940639724336615,51-60,0.837,Cortical,Volume of isthmuscingulate (left hemisphere),Fungal,
L_lateraloccipital,Fungal Infections,18908,17455,1453,-0.0379663264672975,-0.0868414356866823,0.0109087827520872,"-0.04 (-0.09, 0.01)",0.127874731802816,0.73408724467377,51-60,0.106,Cortical,Volume of lateraloccipital (left hemisphere),Fungal,
L_lateralorbitofrontal,Fungal Infections,18908,17455,1453,-0.00849157718248921,-0.0577479921179094,0.0407648377529309,"-0.01 (-0.06, 0.04)",0.735434509557805,0.927170000148139,51-60,0.858,Cortical,Volume of lateralorbitofrontal (left hemisphere),Fungal,
L_lingual,Fungal Infections,18908,17455,1453,-0.0546099737049957,-0.107288404774156,-0.0019315426358353,"-0.05 (-0.11, -0.00)",0.0421717173823228,0.637270493294968,51-60,0.118,Cortical,Volume of lingual (left hemisphere),Fungal,*
L_medialorbitofrontal,Fungal Infections,18908,17455,1453,0.0396817629923299,-0.0103788137309411,0.0897423397156009,"0.04 (-0.01, 0.09)",0.120269446836023,0.73408724467377,51-60,0.552,Cortical,Volume of medialorbitofrontal (left hemisphere),Fungal,
L_middletemporal,Fungal Infections,18908,17455,1453,0.0422759585134366,-0.00664269177932071,0.0911946088061938,"0.04 (-0.01, 0.09)",0.0902954736729946,0.672647336345803,51-60,0.344,Cortical,Volume of middletemporal (left hemisphere),Fungal,
L_paracentral,Fungal Infections,18908,17455,1453,-0.0164906347584505,-0.0681898673930173,0.0352085978761164,"-0.02 (-0.07, 0.04)",0.531837693096118,0.927170000148139,51-60,0.299,Cortical,Volume of paracentral (left hemisphere),Fungal,
L_parahippocampal,Fungal Infections,18908,17455,1453,-0.00342019430430482,-0.0563030112601051,0.0494626226514954,"-0.00 (-0.06, 0.05)",0.899124799947412,0.960990408961801,51-60,0.86,Cortical,Volume of parahippocampal (left hemisphere),Fungal,
L_parsopercularis,Fungal Infections,18908,17455,1453,-0.00149373011691498,-0.0554697946776232,0.0524823344437932,"-0.00 (-0.06, 0.05)",0.956741823204999,0.972173142934112,51-60,0.978,Cortical,Volume of parsopercularis (left hemisphere),Fungal,
L_parsorbitalis,Fungal Infections,18908,17455,1453,-0.024983911584421,-0.0759248058805387,0.0259569827116968,"-0.02 (-0.08, 0.03)",0.336401584146118,0.855298563321826,51-60,0.421,Cortical,Volume of parsorbitalis (left hemisphere),Fungal,
L_parstriangularis,Fungal Infections,18908,17455,1453,0.0237838352810327,-0.0295374721773594,0.0771051427394248,"0.02 (-0.03, 0.08)",0.381969806580535,0.884110576481308,51-60,0.917,Cortical,Volume of parstriangularis (left hemisphere),Fungal,
L_pericalcarine,Fungal Infections,18908,17455,1453,-0.0406545138334789,-0.0928628099065032,0.0115537822395454,"-0.04 (-0.09, 0.01)",0.126947302278062,0.73408724467377,51-60,0.206,Cortical,Volume of pericalcarine (left hemisphere),Fungal,
L_postcentral,Fungal Infections,18908,17455,1453,-0.014357383449695,-0.065652467663211,0.0369377007638211,"-0.01 (-0.07, 0.04)",0.583269414765073,0.927170000148139,51-60,0.633,Cortical,Volume of postcentral (left hemisphere),Fungal,
L_posteriorcingulate,Fungal Infections,18908,17455,1453,0.0103688686943621,-0.0399471149342802,0.0606848523230044,"0.01 (-0.04, 0.06)",0.686272037890814,0.927170000148139,51-60,0.844,Cortical,Volume of posteriorcingulate (left hemisphere),Fungal,
L_precentral,Fungal Infections,18908,17455,1453,-0.00788280200042005,-0.0573677801020059,0.0416021761011657,"-0.01 (-0.06, 0.04)",0.754864522024393,0.936369615317816,51-60,0.772,Cortical,Volume of precentral (left hemisphere),Fungal,
L_precuneus,Fungal Infections,18908,17455,1453,0.0385778379542043,-0.0122539248637668,0.0894096007721753,"0.04 (-0.01, 0.09)",0.136879917247787,0.73408724467377,51-60,0.623,Cortical,Volume of precuneus (left hemisphere),Fungal,
L_rostralanteriorcingulate,Fungal Infections,18908,17455,1453,-0.0234767453600936,-0.0758297679572624,0.0288762772370752,"-0.02 (-0.08, 0.03)",0.37943092155218,0.884110576481308,51-60,0.917,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Fungal,
L_rostralmiddlefrontal,Fungal Infections,18908,17455,1453,0.0066078573155993,-0.042454368122941,0.0556700827541396,"0.01 (-0.04, 0.06)",0.791789634281847,0.945644492128083,51-60,0.88,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Fungal,
L_superiorfrontal,Fungal Infections,18908,17455,1453,0.0141215905725966,-0.0351746751676115,0.0634178563128046,"0.01 (-0.04, 0.06)",0.57446713338582,0.927170000148139,51-60,0.749,Cortical,Volume of superiorfrontal (left hemisphere),Fungal,
L_superiorparietal,Fungal Infections,18908,17455,1453,0.0315153158798987,-0.0205765442057537,0.0836071759655511,"0.03 (-0.02, 0.08)",0.235698656834808,0.838352595462177,51-60,0.915,Cortical,Volume of superiorparietal (left hemisphere),Fungal,
L_superiortemporal,Fungal Infections,18908,17455,1453,0.0109537213498108,-0.0381016630221519,0.0600091057217735,"0.01 (-0.04, 0.06)",0.661627493692229,0.927170000148139,51-60,0.969,Cortical,Volume of superiortemporal (left hemisphere),Fungal,
L_supramarginal,Fungal Infections,18908,17455,1453,0.0116426047758017,-0.0384927345161187,0.061777944067722,"0.01 (-0.04, 0.06)",0.64898577431394,0.927170000148139,51-60,0.753,Cortical,Volume of supramarginal (left hemisphere),Fungal,
L_temporalpole,Fungal Infections,18619,17186,1433,0.0602224308463392,0.0100139753267844,0.110430886365894,"0.06 (0.01, 0.11)",0.0187320118900508,0.637270493294968,51-60,0.192,Cortical,Volume of grey matter in Temporal Pole (left),Fungal,*
L_transversetemporal,Fungal Infections,18908,17455,1453,-0.049278506771208,-0.102037410458705,0.00348039691628869,"-0.05 (-0.10, 0.00)",0.0671481637899633,0.672647336345803,51-60,0.107,Cortical,Volume of transversetemporal (left hemisphere),Fungal,
Laccumb,Fungal Infections,18617,17184,1433,-0.00920183995986525,-0.0611771250738021,0.0427734451540716,"-0.01 (-0.06, 0.04)",0.728580432553467,0.927170000148139,51-60,0.345,SubCortical,Volume of accumbens (left),Fungal,
Lamyg,Fungal Infections,18617,17184,1433,-0.00623716832665672,-0.0569531897999292,0.0444788531466157,"-0.01 (-0.06, 0.04)",0.809514071249663,0.949426973148337,51-60,0.186,SubCortical,Volume of amygdala (left),Fungal,
Lcaud,Fungal Infections,18617,17184,1433,-0.0160359967474735,-0.067109336128671,0.0350373426337241,"-0.02 (-0.07, 0.04)",0.538278878166941,0.927170000148139,51-60,0.569,SubCortical,Volume of caudate (left),Fungal,
Lhippo,Fungal Infections,18617,17184,1433,0.00774004909859764,-0.0439504352696081,0.0594305334668034,"0.01 (-0.04, 0.06)",0.769142569817083,0.937761325833371,51-60,0.471,SubCortical,Volume of hippocampus (left),Fungal,
LLatVent,Fungal Infections,18908,17455,1453,-0.034540396889055,-0.0745649119485563,0.00548411817044618,"-0.03 (-0.07, 0.01)",0.0907540056974495,0.672647336345803,51-60,0.345,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Fungal,
Lpal,Fungal Infections,18617,17184,1433,-0.00927076030634905,-0.0556010106348774,0.0370594900221793,"-0.01 (-0.06, 0.04)",0.694901946121355,0.927170000148139,51-60,0.548,SubCortical,Volume of pallidum (left),Fungal,
Lput,Fungal Infections,18617,17184,1433,0.0316549807114753,-0.0154238952644475,0.0787338566873981,"0.03 (-0.02, 0.08)",0.187543335159588,0.774352732047096,51-60,0.628,SubCortical,Volume of putamen (left),Fungal,
Lthal,Fungal Infections,18617,17184,1433,0.0165088416877832,-0.0335896060284276,0.0666072894039941,"0.02 (-0.03, 0.07)",0.518348809337218,0.927170000148139,51-60,0.826,SubCortical,Volume of thalamus (left),Fungal,
R_bankssts,Fungal Infections,18908,17455,1453,0.00535223587885712,-0.0475100990324341,0.0582145707901483,"0.01 (-0.05, 0.06)",0.842690231802669,0.949426973148337,51-60,0.922,Cortical,Volume of bankssts (right hemisphere),Fungal,
R_caudalanteriorcingulate,Fungal Infections,18908,17455,1453,0.00480499001226125,-0.049245627661877,0.0588556076863995,"0.00 (-0.05, 0.06)",0.861672448209527,0.949426973148337,51-60,0.557,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Fungal,
R_caudalmiddlefrontal,Fungal Infections,18908,17455,1453,-0.0236281017161299,-0.0773691518054916,0.0301129483732318,"-0.02 (-0.08, 0.03)",0.388817137208003,0.884110576481308,51-60,0.349,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Fungal,
R_cuneus,Fungal Infections,18908,17455,1453,-0.0305340297624583,-0.0813386013784919,0.0202705418535752,"-0.03 (-0.08, 0.02)",0.238798513363337,0.838352595462177,51-60,0.317,Cortical,Volume of cuneus (right hemisphere),Fungal,
R_entorhinal,Fungal Infections,18908,17455,1453,-0.0352684457552149,-0.0857395677681527,0.0152026762577228,"-0.04 (-0.09, 0.02)",0.170802931069488,0.766682903475825,51-60,0.188,Cortical,Volume of entorhinal (right hemisphere),Fungal,
R_frontalpole,Fungal Infections,18908,17455,1453,0.0101852542468823,-0.0388846352119498,0.0592551437057144,"0.01 (-0.04, 0.06)",0.68412387515822,0.927170000148139,51-60,0.79,Cortical,Volume of frontalpole (right hemisphere),Fungal,
