Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_pericalcarine,Bacterial Infections without Sepsis,18908,11663,7245,0.00416259050642133,-0.0245489515107686,0.0328741325236112,"0.00 (-0.02, 0.03)",0.776280780298664,0.857994546645892,51-60,0.898,Cortical,Volume of pericalcarine (left hemisphere),No-Sepsis,
L_postcentral,Bacterial Infections without Sepsis,18908,11663,7245,-0.0211763478586944,-0.0493826050064405,0.00702990928905169,"-0.02 (-0.05, 0.01)",0.141153144922502,0.283602836649767,51-60,0.749,Cortical,Volume of postcentral (left hemisphere),No-Sepsis,
L_posteriorcingulate,Bacterial Infections without Sepsis,18908,11663,7245,-0.036745770246579,-0.0644101590711807,-0.00908138142197722,"-0.04 (-0.06, -0.01)",0.00923419813295504,0.0559697731195529,51-60,0.189,Cortical,Volume of posteriorcingulate (left hemisphere),No-Sepsis,*
L_precentral,Bacterial Infections without Sepsis,18908,11663,7245,-0.0119305080642533,-0.039142301179304,0.0152812850507974,"-0.01 (-0.04, 0.02)",0.390150038846379,0.531447620482635,51-60,0.539,Cortical,Volume of precentral (left hemisphere),No-Sepsis,
L_precuneus,Bacterial Infections without Sepsis,18908,11663,7245,-0.0267887469537678,-0.0547406378114254,0.00116314390388988,"-0.03 (-0.05, 0.00)",0.0603246806824169,0.16517116874964,51-60,0.464,Cortical,Volume of precuneus (left hemisphere),No-Sepsis,
L_rostralanteriorcingulate,Bacterial Infections without Sepsis,18908,11663,7245,-0.0180016682215828,-0.0467905317184155,0.0107871952752499,"-0.02 (-0.05, 0.01)",0.220348155549604,0.382949897920691,51-60,0.837,Cortical,Volume of rostralanteriorcingulate (left hemisphere),No-Sepsis,
L_rostralmiddlefrontal,Bacterial Infections without Sepsis,18908,11663,7245,-0.0287474357126889,-0.0557241493777337,-0.0017707220476441,"-0.03 (-0.06, -0.00)",0.036743791621929,0.123948467129485,51-60,0.09,Cortical,Volume of rostralmiddlefrontal (left hemisphere),No-Sepsis,*
L_superiorfrontal,Bacterial Infections without Sepsis,18908,11663,7245,-0.0206919805253692,-0.0477990806148163,0.00641511956407782,"-0.02 (-0.05, 0.01)",0.134613520547703,0.275793554292856,51-60,0.434,Cortical,Volume of superiorfrontal (left hemisphere),No-Sepsis,
L_superiorparietal,Bacterial Infections without Sepsis,18908,11663,7245,-0.0112728367471832,-0.0399192556463524,0.017373582151986,"-0.01 (-0.04, 0.02)",0.440522501217146,0.575190001589227,51-60,0.908,Cortical,Volume of superiorparietal (left hemisphere),No-Sepsis,
L_superiortemporal,Bacterial Infections without Sepsis,18908,11663,7245,-0.0300120252680318,-0.056984783391782,-0.00303926714428155,"-0.03 (-0.06, -0.00)",0.0291993488657963,0.114878951010417,51-60,0.317,Cortical,Volume of superiortemporal (left hemisphere),No-Sepsis,*
L_supramarginal,Bacterial Infections without Sepsis,18908,11663,7245,-0.00411137063816773,-0.0316813540621207,0.0234586127857853,"-0.00 (-0.03, 0.02)",0.770061894360712,0.854870473034799,51-60,0.14,Cortical,Volume of supramarginal (left hemisphere),No-Sepsis,
L_temporalpole,Bacterial Infections without Sepsis,18619,11487,7132,-0.032421305757373,-0.0600552227629077,-0.00478738875183832,"-0.03 (-0.06, -0.00)",0.0214782787511503,0.0933194180222391,51-60,0.271,Cortical,Volume of grey matter in Temporal Pole (left),No-Sepsis,*
L_transversetemporal,Bacterial Infections without Sepsis,18908,11663,7245,-0.00648419196744188,-0.0354992358815422,0.0225308519466584,"-0.01 (-0.04, 0.02)",0.661366111539892,0.778804953775947,51-60,0.68,Cortical,Volume of transversetemporal (left hemisphere),No-Sepsis,
Laccumb,Bacterial Infections without Sepsis,18617,11485,7132,-0.0478181303454765,-0.0764169544553824,-0.0192193062355706,"-0.05 (-0.08, -0.02)",0.00104984233669237,0.0155623687556751,51-60,0.921,SubCortical,Volume of accumbens (left),No-Sepsis,**
Lamyg,Bacterial Infections without Sepsis,18617,11485,7132,-0.0229464540157598,-0.0508584442016079,0.00496553617008843,"-0.02 (-0.05, 0.00)",0.107111334551317,0.229185335411767,51-60,0.353,SubCortical,Volume of amygdala (left),No-Sepsis,
Lcaud,Bacterial Infections without Sepsis,18617,11485,7132,-0.0359737479898083,-0.0640798401274361,-0.00786765585218054,"-0.04 (-0.06, -0.01)",0.0121235261941951,0.0587524730949457,51-60,0.013,SubCortical,Volume of caudate (left),No-Sepsis,*
Lhippo,Bacterial Infections without Sepsis,18617,11485,7132,-0.0443950587764831,-0.0728382037499297,-0.0159519138030366,"-0.04 (-0.07, -0.02)",0.00222111449221703,0.0215277250784112,51-60,0.064,SubCortical,Volume of hippocampus (left),No-Sepsis,**
LLatVent,Bacterial Infections without Sepsis,18908,11663,7245,0.00709358361977762,-0.0149177080605504,0.0291048753001057,"0.01 (-0.01, 0.03)",0.527604634693191,0.654957477550168,51-60,0.705,SubCortical,Volume of Lateral-Ventricle (left hemisphere),No-Sepsis,
Lpal,Bacterial Infections without Sepsis,18617,11485,7132,-0.0503102377108659,-0.0758000727953747,-0.0248204026263572,"-0.05 (-0.08, -0.02)",0.000109787571920363,0.00395235258913307,51-60,0.099,SubCortical,Volume of pallidum (left),No-Sepsis,**
Lput,Bacterial Infections without Sepsis,18617,11485,7132,-0.0343328844136236,-0.0602414201997125,-0.00842434862753469,"-0.03 (-0.06, -0.01)",0.00939983663295448,0.0559697731195529,51-60,0.619,SubCortical,Volume of putamen (left),No-Sepsis,*
Lthal,Bacterial Infections without Sepsis,18617,11485,7132,-0.0451985905045984,-0.0727652311120348,-0.017631949897162,"-0.05 (-0.07, -0.02)",0.00131219119846948,0.0157462943816337,51-60,0.051,SubCortical,Volume of thalamus (left),No-Sepsis,**
R_bankssts,Bacterial Infections without Sepsis,18908,11663,7245,-0.0277188968216352,-0.05678573412868,0.00134794048540961,"-0.03 (-0.06, 0.00)",0.0616114677081991,0.16517116874964,51-60,0.106,Cortical,Volume of bankssts (right hemisphere),No-Sepsis,
R_caudalanteriorcingulate,Bacterial Infections without Sepsis,18908,11663,7245,-0.00417555164223843,-0.0338984588521419,0.0255473555676651,"-0.00 (-0.03, 0.03)",0.783043832831516,0.859637768370813,51-60,0.883,Cortical,Volume of caudalanteriorcingulate (right hemisphere),No-Sepsis,
R_caudalmiddlefrontal,Bacterial Infections without Sepsis,18908,11663,7245,-0.0221502812531629,-0.0517018826603348,0.00740132015400904,"-0.02 (-0.05, 0.01)",0.141801418324883,0.283602836649767,51-60,0.47,Cortical,Volume of caudalmiddlefrontal (right hemisphere),No-Sepsis,
R_cuneus,Bacterial Infections without Sepsis,18908,11663,7245,-0.0391760248320722,-0.0671093757147792,-0.0112426739493652,"-0.04 (-0.07, -0.01)",0.00598358981970904,0.0418851287379632,51-60,0.148,Cortical,Volume of cuneus (right hemisphere),No-Sepsis,**
R_entorhinal,Bacterial Infections without Sepsis,18908,11663,7245,-0.0398238329488577,-0.0675739443247661,-0.0120737215729493,"-0.04 (-0.07, -0.01)",0.00491476344902078,0.0380622977142444,51-60,0.18,Cortical,Volume of entorhinal (right hemisphere),No-Sepsis,**
R_frontalpole,Bacterial Infections without Sepsis,18908,11663,7245,-0.0251259082969966,-0.0521076408181931,0.00185582422419993,"-0.03 (-0.05, 0.00)",0.0679756077616257,0.173663064665357,51-60,0.151,Cortical,Volume of frontalpole (right hemisphere),No-Sepsis,
R_fusiform,Bacterial Infections without Sepsis,18908,11663,7245,-0.0286594065162024,-0.0555858150130983,-0.00173299801930646,"-0.03 (-0.06, -0.00)",0.036970089047195,0.123948467129485,51-60,0.246,Cortical,Volume of fusiform (right hemisphere),No-Sepsis,*
R_inferiorparietal,Bacterial Infections without Sepsis,18908,11663,7245,-0.0486191997926461,-0.076258412101707,-0.0209799874835851,"-0.05 (-0.08, -0.02)",0.000566137560516841,0.0112845664665599,51-60,0.051,Cortical,Volume of inferiorparietal (right hemisphere),No-Sepsis,**
R_inferiortemporal,Bacterial Infections without Sepsis,18908,11663,7245,-0.0273163742539318,-0.0546959952868506,6.32467789869404e-05,"-0.03 (-0.05, 0.00)",0.0505315199779334,0.144703898118627,51-60,0.158,Cortical,Volume of inferiortemporal (right hemisphere),No-Sepsis,
R_insula,Bacterial Infections without Sepsis,18619,11487,7132,-0.0347216388733196,-0.0617811161211222,-0.00766216162551703,"-0.03 (-0.06, -0.01)",0.0119078494465184,0.0587524730949457,51-60,0.913,Cortical,Volume of grey matter in Insular Cortex (right),No-Sepsis,*
R_isthmuscingulate,Bacterial Infections without Sepsis,18908,11663,7245,-0.0175796481667023,-0.0456615825195103,0.0105022861861057,"-0.02 (-0.05, 0.01)",0.21982246878156,0.382949897920691,51-60,0.07,Cortical,Volume of isthmuscingulate (right hemisphere),No-Sepsis,
R_lateraloccipital,Bacterial Infections without Sepsis,18908,11663,7245,-0.0299018352583896,-0.0564437948984956,-0.00335987561828361,"-0.03 (-0.06, -0.00)",0.0272414598635923,0.110723352993956,51-60,0.156,Cortical,Volume of lateraloccipital (right hemisphere),No-Sepsis,*
R_lateralorbitofrontal,Bacterial Infections without Sepsis,18908,11663,7245,-0.0325470260790722,-0.060151380607526,-0.0049426715506185,"-0.03 (-0.06, -0.00)",0.0208407194144919,0.0930891778468412,51-60,0.302,Cortical,Volume of lateralorbitofrontal (right hemisphere),No-Sepsis,*
R_lingual,Bacterial Infections without Sepsis,18908,11663,7245,-0.0314648847226676,-0.0604861054093817,-0.00244366403595362,"-0.03 (-0.06, -0.00)",0.0335883476858731,0.122069865676136,51-60,0.037,Cortical,Volume of lingual (right hemisphere),No-Sepsis,*
R_medialorbitofrontal,Bacterial Infections without Sepsis,18908,11663,7245,-0.0225667563893076,-0.0500329535710877,0.00489944079247249,"-0.02 (-0.05, 0.00)",0.107316942772177,0.229185335411767,51-60,0.334,Cortical,Volume of medialorbitofrontal (right hemisphere),No-Sepsis,
R_middletemporal,Bacterial Infections without Sepsis,18908,11663,7245,-0.0425701415493549,-0.069412164338704,-0.0157281187600059,"-0.04 (-0.07, -0.02)",0.00188250986682893,0.0191055416830699,51-60,0.062,Cortical,Volume of middletemporal (right hemisphere),No-Sepsis,**
R_paracentral,Bacterial Infections without Sepsis,18908,11663,7245,-0.0460606738653819,-0.074624621389168,-0.0174967263415957,"-0.05 (-0.07, -0.02)",0.00157620501236574,0.0172697244833115,51-60,0.316,Cortical,Volume of paracentral (right hemisphere),No-Sepsis,**
R_parahippocampal,Bacterial Infections without Sepsis,18908,11663,7245,-0.040893785672618,-0.0694386194255976,-0.0123489519196384,"-0.04 (-0.07, -0.01)",0.0049892726122457,0.0380622977142444,51-60,0.249,Cortical,Volume of parahippocampal (right hemisphere),No-Sepsis,**
R_parsopercularis,Bacterial Infections without Sepsis,18908,11663,7245,-0.0176571261854587,-0.0469519747416551,0.0116377223707378,"-0.02 (-0.05, 0.01)",0.237450396149405,0.404307431281418,51-60,0.887,Cortical,Volume of parsopercularis (right hemisphere),No-Sepsis,
R_parsorbitalis,Bacterial Infections without Sepsis,18908,11663,7245,-0.00336606836251989,-0.0315820026969353,0.0248498659718955,"-0.00 (-0.03, 0.02)",0.815117742413968,0.875115447280891,51-60,0.873,Cortical,Volume of parsorbitalis (right hemisphere),No-Sepsis,
R_parstriangularis,Bacterial Infections without Sepsis,18908,11663,7245,-0.00555486568589876,-0.0346772512344541,0.0235675198626566,"-0.01 (-0.03, 0.02)",0.708504004980006,0.811559132977098,51-60,0.246,Cortical,Volume of parstriangularis (right hemisphere),No-Sepsis,
R_pericalcarine,Bacterial Infections without Sepsis,18908,11663,7245,-0.00809348259920127,-0.0366671642634446,0.020480199065042,"-0.01 (-0.04, 0.02)",0.578768204462662,0.708007706430053,51-60,0.667,Cortical,Volume of pericalcarine (right hemisphere),No-Sepsis,
R_postcentral,Bacterial Infections without Sepsis,18908,11663,7245,-0.0271232383616128,-0.0557149330954498,0.00146845637222421,"-0.03 (-0.06, 0.00)",0.0629831266859058,0.165330707550503,51-60,0.201,Cortical,Volume of postcentral (right hemisphere),No-Sepsis,
R_posteriorcingulate,Bacterial Infections without Sepsis,18908,11663,7245,-0.0399409927068972,-0.067913519974421,-0.0119684654393735,"-0.04 (-0.07, -0.01)",0.00513538937414409,0.0380622977142444,51-60,0.143,Cortical,Volume of posteriorcingulate (right hemisphere),No-Sepsis,**
R_precentral,Bacterial Infections without Sepsis,18908,11663,7245,-0.0413816211753842,-0.0686504563929995,-0.014112785957769,"-0.04 (-0.07, -0.01)",0.00293818655568242,0.0264436790011418,51-60,0.109,Cortical,Volume of precentral (right hemisphere),No-Sepsis,**
R_precuneus,Bacterial Infections without Sepsis,18908,11663,7245,-0.0262409091479823,-0.0537234304863926,0.0012416121904281,"-0.03 (-0.05, 0.00)",0.0612862453786202,0.16517116874964,51-60,0.386,Cortical,Volume of precuneus (right hemisphere),No-Sepsis,
R_rostralanteriorcingulate,Bacterial Infections without Sepsis,18908,11663,7245,-0.0103018922956904,-0.0394170086995281,0.0188132241081473,"-0.01 (-0.04, 0.02)",0.487976374619263,0.611791275642061,51-60,0.968,Cortical,Volume of rostralanteriorcingulate (right hemisphere),No-Sepsis,
R_rostralmiddlefrontal,Bacterial Infections without Sepsis,18908,11663,7245,-0.0273526840278819,-0.0541776174303717,-0.000527750625392082,"-0.03 (-0.05, -0.00)",0.0456603083146313,0.138631297533579,51-60,0.192,Cortical,Volume of rostralmiddlefrontal (right hemisphere),No-Sepsis,*
R_superiorfrontal,Bacterial Infections without Sepsis,18908,11663,7245,-0.0349225214296318,-0.0620244079127697,-0.00782063494649385,"-0.03 (-0.06, -0.01)",0.0115548680569131,0.0587524730949457,51-60,0.215,Cortical,Volume of superiorfrontal (right hemisphere),No-Sepsis,*
R_superiorparietal,Bacterial Infections without Sepsis,18908,11663,7245,-0.029507379895452,-0.0577747445244426,-0.00124001526646142,"-0.03 (-0.06, -0.00)",0.0407629486357363,0.129814568323593,51-60,0.768,Cortical,Volume of superiorparietal (right hemisphere),No-Sepsis,*
R_superiortemporal,Bacterial Infections without Sepsis,18908,11663,7245,-0.0353727399775689,-0.0628143359749231,-0.00793114398021468,"-0.04 (-0.06, -0.01)",0.0115255925671038,0.0587524730949457,51-60,0.407,Cortical,Volume of superiortemporal (right hemisphere),No-Sepsis,*
R_supramarginal,Bacterial Infections without Sepsis,18908,11663,7245,-0.0231265379061352,-0.0510321573229002,0.00477908151062977,"-0.02 (-0.05, 0.00)",0.104305639813849,0.226595010630086,51-60,0.219,Cortical,Volume of supramarginal (right hemisphere),No-Sepsis,
R_temporalpole,Bacterial Infections without Sepsis,18619,11487,7132,-0.0141177737354299,-0.0422733850103664,0.0140378375395067,"-0.01 (-0.04, 0.01)",0.325704783405138,0.481680704748771,51-60,0.019,Cortical,Volume of grey matter in Temporal Pole (right),No-Sepsis,
R_transversetemporal,Bacterial Infections without Sepsis,18908,11663,7245,-0.0133334464518508,-0.0419994602597814,0.0153325673560798,"-0.01 (-0.04, 0.02)",0.361939314583785,0.506715040417299,51-60,0.591,Cortical,Volume of transversetemporal (right hemisphere),No-Sepsis,
Raccumb,Bacterial Infections without Sepsis,18617,11485,7132,-0.0514593561849803,-0.0806964339682694,-0.0222222784016912,"-0.05 (-0.08, -0.02)",0.000562034103769787,0.0112845664665599,51-60,0.294,SubCortical,Volume of accumbens (right),No-Sepsis,**
Ramyg,Bacterial Infections without Sepsis,18617,11485,7132,-0.0291276712840028,-0.0582274084348485,-2.79341331571731e-05,"-0.03 (-0.06, -0.00)",0.0497805040518687,0.144703898118627,51-60,0.432,SubCortical,Volume of amygdala (right),No-Sepsis,*
Rcaud,Bacterial Infections without Sepsis,18617,11485,7132,-0.0393605074217837,-0.067067539518313,-0.0116534753252544,"-0.04 (-0.07, -0.01)",0.00536646936571486,0.038638579433147,51-60,0.004,SubCortical,Volume of caudate (right),No-Sepsis,**
Rhippo,Bacterial Infections without Sepsis,18617,11485,7132,-0.0146367690774504,-0.0430206990156571,0.0137471608607563,"-0.01 (-0.04, 0.01)",0.312143342990311,0.476709763100868,51-60,0.923,SubCortical,Volume of hippocampus (right),No-Sepsis,
RLatVent,Bacterial Infections without Sepsis,18908,11663,7245,0.000616495347696574,-0.0212251913403063,0.0224581820356995,"0.00 (-0.02, 0.02)",0.95588032060566,0.975230124666503,51-60,0.765,SubCortical,Volume of Lateral-Ventricle (right hemisphere),No-Sepsis,
Rpal,Bacterial Infections without Sepsis,18617,11485,7132,-0.0433235316430948,-0.0686561772844671,-0.0179908860017225,"-0.04 (-0.07, -0.02)",0.000803548437174548,0.0126558878854991,51-60,0.409,SubCortical,Volume of pallidum (right),No-Sepsis,**
Rput,Bacterial Infections without Sepsis,18617,11485,7132,-0.0316087561303488,-0.0571884087895905,-0.00602910347110712,"-0.03 (-0.06, -0.01)",0.015441297365657001,0.0720593877063991,51-60,0.573,SubCortical,Volume of putamen (right),No-Sepsis,*
Rthal,Bacterial Infections without Sepsis,18617,11485,7132,-0.0423190747058911,-0.0699661970512986,-0.0146719523604836,"-0.04 (-0.07, -0.01)",0.00270084005305718,0.0252078404952004,51-60,0.074,SubCortical,Volume of thalamus (right),No-Sepsis,**
