Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Invasive Bacterial Infections,18908,16844,2064,-0.0306541313426295,-0.0759581195852396,0.0146498568999806,"-0.03 (-0.08, 0.01)",0.184769801897563,0.306328882093329,51-60,0.208,Cortical,Volume of bankssts (left hemisphere),Invasive,
L_caudalanteriorcingulate,Invasive Bacterial Infections,18908,16844,2064,0.0149986472803051,-0.0313512897964659,0.061348584357076,"0.01 (-0.03, 0.06)",0.525907840160462,0.656083048120972,51-60,0.202,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Invasive,
L_caudalmiddlefrontal,Invasive Bacterial Infections,18908,16844,2064,-0.0159309968708887,-0.0611671976301237,0.0293052038883463,"-0.02 (-0.06, 0.03)",0.490019149244839,0.619654664994453,51-60,0.974,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Invasive,
L_cuneus,Invasive Bacterial Infections,18908,16844,2064,-0.0057365122778511,-0.0501813811384379,0.0387083565827357,"-0.01 (-0.05, 0.04)",0.800279205263497,0.876827650984353,51-60,0.374,Cortical,Volume of cuneus (left hemisphere),Invasive,
L_entorhinal,Invasive Bacterial Infections,18908,16844,2064,0.00034870869647505,-0.0432195993450725,0.0439170167380226,"0.00 (-0.04, 0.04)",0.987483453911921,0.991417650939458,51-60,0.299,Cortical,Volume of entorhinal (left hemisphere),Invasive,
L_frontalpole,Invasive Bacterial Infections,18908,16844,2064,-0.027408878932847,-0.0698888356357978,0.0150710777701039,"-0.03 (-0.07, 0.02)",0.205999078630464,0.334914631063723,51-60,0.672,Cortical,Volume of frontalpole (left hemisphere),Invasive,
L_fusiform,Invasive Bacterial Infections,18908,16844,2064,-0.0356935921185966,-0.0783061047245723,0.00691892048737917,"-0.04 (-0.08, 0.01)",0.100641223025358,0.207881870511396,51-60,0.272,Cortical,Volume of fusiform (left hemisphere),Invasive,
L_inferiorparietal,Invasive Bacterial Infections,18908,16844,2064,-0.0607024076575992,-0.105210871894345,-0.0161939434208535,"-0.06 (-0.11, -0.02)",0.00751852829456788,0.029604205159861,51-60,0.06,Cortical,Volume of inferiorparietal (left hemisphere),Invasive,**
L_inferiortemporal,Invasive Bacterial Infections,18908,16844,2064,-0.0222550736819354,-0.0647811840940834,0.0202710367302126,"-0.02 (-0.06, 0.02)",0.305013923956168,0.43672448202815,51-60,0.096,Cortical,Volume of inferiortemporal (left hemisphere),Invasive,
L_insula,Invasive Bacterial Infections,18619,16597,2022,-0.030441016256722,-0.0729787415675109,0.0120967090540668,"-0.03 (-0.07, 0.01)",0.160726437725795,0.289307587906432,51-60,0.436,Cortical,Volume of grey matter in Insular Cortex (left),Invasive,
