Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Localised Bacterial Infections,18908,12683,6225,-0.00136068795872482,-0.0315332814993435,0.0288119055818939,"-0.00 (-0.03, 0.03)",0.929564623486969,0.952236931376896,51-60,0.69,Cortical,Volume of bankssts (left hemisphere),Localised,
L_caudalanteriorcingulate,Localised Bacterial Infections,18908,12683,6225,-0.0265994189037593,-0.0574651843389263,0.00426634653140767,"-0.03 (-0.06, 0.00)",0.091205105222513,0.298489435273679,51-60,0.223,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Localised,
L_caudalmiddlefrontal,Localised Bacterial Infections,18908,12683,6225,0.00642335585414133,-0.0237029352996766,0.0365496470079593,"0.01 (-0.02, 0.04)",0.676011007896801,0.839186078768442,51-60,0.457,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Localised,
L_cuneus,Localised Bacterial Infections,18908,12683,6225,-0.0203815459022374,-0.0499792141699723,0.00921612236549751,"-0.02 (-0.05, 0.01)",0.177110161763062,0.405743279675379,51-60,0.183,Cortical,Volume of cuneus (left hemisphere),Localised,
L_entorhinal,Localised Bacterial Infections,18908,12683,6225,-0.0340545444418476,-0.0630657599029146,-0.00504332898078069,"-0.03 (-0.06, -0.01)",0.0214119187468443,0.137477480150996,51-60,0.183,Cortical,Volume of entorhinal (left hemisphere),Localised,*
L_frontalpole,Localised Bacterial Infections,18908,12683,6225,-0.0280813311867974,-0.056370162820979,0.000207500447384254,"-0.03 (-0.06, 0.00)",0.0517041335993168,0.236717586819453,51-60,0.003,Cortical,Volume of frontalpole (left hemisphere),Localised,
L_fusiform,Localised Bacterial Infections,18908,12683,6225,-0.0151585654573645,-0.0435385141014229,0.0132213831866939,"-0.02 (-0.04, 0.01)",0.295139952422002,0.529024793239345,51-60,0.716,Cortical,Volume of fusiform (left hemisphere),Localised,
L_inferiorparietal,Localised Bacterial Infections,18908,12683,6225,-0.0566802814594475,-0.0863162637957265,-0.0270442991231686,"-0.06 (-0.09, -0.03)",0.000178234872420368,0.00641645540713326,51-60,0.081,Cortical,Volume of inferiorparietal (left hemisphere),Localised,**
L_inferiortemporal,Localised Bacterial Infections,18908,12683,6225,-0.0158754319386964,-0.0441965214591793,0.0124456575817865,"-0.02 (-0.04, 0.01)",0.271899270607861,0.519080425705916,51-60,0.706,Cortical,Volume of inferiortemporal (left hemisphere),Localised,
L_insula,Localised Bacterial Infections,18619,12483,6136,-0.0191109609327505,-0.0473709463220106,0.00914902445650953,"-0.02 (-0.05, 0.01)",0.185014353164438,0.407637002315024,51-60,0.813,Cortical,Volume of grey matter in Insular Cortex (left),Localised,
L_isthmuscingulate,Localised Bacterial Infections,18908,12683,6225,-0.015548295471905,-0.0440597243941967,0.0129631334503867,"-0.02 (-0.04, 0.01)",0.28512545778463,0.525482238420295,51-60,0.071,Cortical,Volume of isthmuscingulate (left hemisphere),Localised,
L_lateraloccipital,Localised Bacterial Infections,18908,12683,6225,-0.0396926636990315,-0.0675027071747126,-0.0118826202233505,"-0.04 (-0.07, -0.01)",0.00515370798575562,0.0721519118005787,51-60,0.081,Cortical,Volume of lateraloccipital (left hemisphere),Localised,*
L_lateralorbitofrontal,Localised Bacterial Infections,18908,12683,6225,0.0043339683371354,-0.0236971411635555,0.0323650778378263,"0.00 (-0.02, 0.03)",0.761851330844748,0.877741408721393,51-60,0.789,Cortical,Volume of lateralorbitofrontal (left hemisphere),Localised,
L_lingual,Localised Bacterial Infections,18908,12683,6225,-0.0259519990989269,-0.0559315021288172,0.00402750393096337,"-0.03 (-0.06, 0.00)",0.0897571221031378,0.298489435273679,51-60,0.062,Cortical,Volume of lingual (left hemisphere),Localised,
L_medialorbitofrontal,Localised Bacterial Infections,18908,12683,6225,-0.00522773195494416,-0.0337181842165383,0.02326272030665,"-0.01 (-0.03, 0.02)",0.719106823353463,0.861760124241161,51-60,0.829,Cortical,Volume of medialorbitofrontal (left hemisphere),Localised,
L_middletemporal,Localised Bacterial Infections,18908,12683,6225,-0.0193019657017176,-0.0471415952381409,0.00853766383470568,"-0.02 (-0.05, 0.01)",0.17416821715821,0.403872954262637,51-60,0.844,Cortical,Volume of middletemporal (left hemisphere),Localised,
L_paracentral,Localised Bacterial Infections,18908,12683,6225,-0.0239533761986968,-0.0533729614247633,0.00546620902736965,"-0.02 (-0.05, 0.01)",0.110527493132877,0.32816348736582,51-60,0.742,Cortical,Volume of paracentral (left hemisphere),Localised,
