Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
R_superiorparietal,Intracellular Bacterial Infections,18908,18775,133,0.00747237756239765,-0.156317828208856,0.171262583333652,"0.01 (-0.16, 0.17)",0.928747092004979,0.974711305297117,51-60,0.48,Cortical,Volume of superiorparietal (right hemisphere),Intracellular,
R_superiortemporal,Intracellular Bacterial Infections,18908,18775,133,-0.106803434326634,-0.265810854894464,0.0522039862411972,"-0.11 (-0.27, 0.05)",0.187998986548121,0.776688540538904,51-60,0.277,Cortical,Volume of superiortemporal (right hemisphere),Intracellular,
R_supramarginal,Intracellular Bacterial Infections,18908,18775,133,0.00964996555280921,-0.152037524638608,0.171337455744226,"0.01 (-0.15, 0.17)",0.906874233113184,0.974711305297117,51-60,0.157,Cortical,Volume of supramarginal (right hemisphere),Intracellular,
R_temporalpole,Intracellular Bacterial Infections,18619,18496,123,-0.236630999737176,-0.404893791684392,-0.0683682077899599,"-0.24 (-0.40, -0.07)",0.00584783757457816,0.439628006179185,51-60,0.004,Cortical,Volume of grey matter in Temporal Pole (right),Intracellular,*
R_transversetemporal,Intracellular Bacterial Infections,18908,18775,133,0.0466789004328831,-0.119405158453892,0.212762959319658,"0.05 (-0.12, 0.21)",0.581712381785564,0.877955840579976,51-60,0.901,Cortical,Volume of transversetemporal (right hemisphere),Intracellular,
Raccumb,Intracellular Bacterial Infections,18617,18494,123,-0.0596340880840217,-0.23443922326214,0.115171047094096,"-0.06 (-0.23, 0.12)",0.503709481550632,0.87472060494052,51-60,0.364,SubCortical,Volume of accumbens (right),Intracellular,
Ramyg,Intracellular Bacterial Infections,18617,18494,123,-0.109094220081836,-0.283035589720221,0.0648471495565495,"-0.11 (-0.28, 0.06)",0.218956514420743,0.776688540538904,51-60,0.226,SubCortical,Volume of amygdala (right),Intracellular,
Rcaud,Intracellular Bacterial Infections,18617,18494,123,-0.154670099984568,-0.3202958756018,0.0109556756326638,"-0.15 (-0.32, 0.01)",0.0672006062507056,0.562903461775663,51-60,0.022,SubCortical,Volume of caudate (right),Intracellular,
Rhippo,Intracellular Bacterial Infections,18617,18494,123,-0.0980297354217404,-0.267680570541896,0.0716210996984156,"-0.10 (-0.27, 0.07)",0.257395087141902,0.820442067915256,51-60,0.017,SubCortical,Volume of hippocampus (right),Intracellular,
RLatVent,Intracellular Bacterial Infections,18908,18775,133,-0.164199931843458,-0.290722037036799,-0.0376778266501159,"-0.16 (-0.29, -0.04)",0.0109733698946417,0.439628006179185,51-60,0.082,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Intracellular,*
Rpal,Intracellular Bacterial Infections,18617,18494,123,-0.137000126060641,-0.288447423026676,0.0144471709053936,"-0.14 (-0.29, 0.01)",0.0762267652593682,0.564974848392964,51-60,0.561,SubCortical,Volume of pallidum (right),Intracellular,
Rput,Intracellular Bacterial Infections,18617,18494,123,-0.0386478825358954,-0.191561720079158,0.114265955007367,"-0.04 (-0.19, 0.11)",0.620324235011944,0.885355916489595,51-60,0.28,SubCortical,Volume of putamen (right),Intracellular,
Rthal,Intracellular Bacterial Infections,18617,18494,123,-0.168641475218624,-0.33391178244351,-0.00337116799373685,"-0.17 (-0.33, -0.00)",0.0455068633508379,0.518196046089968,51-60,0.022,SubCortical,Volume of thalamus (right),Intracellular,*
