Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,All Infectious Diseases,18908,6701,12207,-0.020799009348824,-0.0503526050717638,0.00875458637411589,"-0.02 (-0.05, 0.01)",0.167770152117375,0.186247041117086,51-60,0.82,Cortical,Volume of bankssts (left hemisphere),Any,
L_caudalanteriorcingulate,All Infectious Diseases,18908,6701,12207,-0.0118859574625358,-0.0421218292671974,0.0183499143421257,"-0.01 (-0.04, 0.02)",0.440997260563994,0.451753291309457,51-60,0.306,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Any,
L_caudalmiddlefrontal,All Infectious Diseases,18908,6701,12207,-0.0081301107927633,-0.0376397428786274,0.0213795212931008,"-0.01 (-0.04, 0.02)",0.589190682225903,0.601117619113067,51-60,0.149,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Any,
L_cuneus,All Infectious Diseases,18908,6701,12207,-0.0238242337263023,-0.0528155602555787,0.00516709280297413,"-0.02 (-0.05, 0.01)",0.107252036379483,0.124550751924561,51-60,0.526,Cortical,Volume of cuneus (left hemisphere),Any,
L_entorhinal,All Infectious Diseases,18908,6701,12207,-0.0295375176040482,-0.0579558464329018,-0.00111918877519462,"-0.03 (-0.06, -0.00)",0.0416355917093201,0.0535314750548402,51-60,0.881,Cortical,Volume of entorhinal (left hemisphere),Any,*
L_frontalpole,All Infectious Diseases,18908,6701,12207,-0.0495885149079645,-0.0772921357532955,-0.0218848940626334,"-0.05 (-0.08, -0.02)",0.000451702673368887,0.000972898065717602,51-60,0.025,Cortical,Volume of frontalpole (left hemisphere),Any,**
L_fusiform,All Infectious Diseases,18908,6701,12207,-0.0266776189026955,-0.0544749435557204,0.00111970575032941,"-0.03 (-0.05, 0.00)",0.059968912150731,0.0748127022870506,51-60,0.211,Cortical,Volume of fusiform (left hemisphere),Any,
L_inferiorparietal,All Infectious Diseases,18908,6701,12207,-0.0504819854415592,-0.0795133057089929,-0.0214506651741255,"-0.05 (-0.08, -0.02)",0.000654908381564456,0.00138686480801885,51-60,0.384,Cortical,Volume of inferiorparietal (left hemisphere),Any,**
L_inferiortemporal,All Infectious Diseases,18908,6701,12207,-0.0214464416158107,-0.0491871092061558,0.00629422597453441,"-0.02 (-0.05, 0.01)",0.129699374242589,0.145911796022913,51-60,0.395,Cortical,Volume of inferiortemporal (left hemisphere),Any,
L_insula,All Infectious Diseases,18619,6617,12002,-0.0330031215586496,-0.0606734298638708,-0.00533281325342841,"-0.03 (-0.06, -0.01)",0.0194053703643858,0.0279437333247156,51-60,0.778,Cortical,Volume of grey matter in Insular Cortex (left),Any,**
