Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Cognition,Prospective memory,All Infectious Diseases,54429,32253,22176,-0.0138391686883769,-0.0299858377927186,0.00230750041596483,"-0.01 (-0.03, 0.00)",0.0929814761122575,1,51-60,0.117,Any,
Cognition,Prospective memory,Bacterial Infections,54429,39309,15120,-0.00407071438367447,-0.0218063515252051,0.0136649227578561,"-0.00 (-0.02, 0.01)",0.652810038737338,1,51-60,0.45,Bacterial,
Cognition,Prospective memory,Invasive Bacterial Infections,54429,50162,4267,0.00253633723634033,-0.0269672211444324,0.0320398956171131,"0.00 (-0.03, 0.03)",0.866193485908718,1,51-60,0.246,Invasive,
Cognition,Prospective memory,Localised Bacterial Infections,54429,41737,12692,-0.00990127279388605,-0.0286908857889893,0.00888834020121724,"-0.01 (-0.03, 0.01)",0.301685716039581,1,51-60,0.103,Localised,
Cognition,Prospective memory,Bacterial Infections with Sepsis,54429,54179,250,0.0198534810357849,-0.0973195468255589,0.137026508897129,"0.02 (-0.10, 0.14)",0.739816248124582,1,51-60,0.714,Sepsis,
Cognition,Prospective memory,Bacterial Infections without Sepsis,54429,39388,15041,-0.00417867637985514,-0.0219435606243282,0.0135862078646179,"-0.00 (-0.02, 0.01)",0.644775176066118,1,51-60,0.513,No-Sepsis,
Cognition,Prospective memory,Extracellular Bacterial Infections,54429,52748,1681,-0.0392342051848992,-0.0850240557681561,0.00655564539835772,"-0.04 (-0.09, 0.01)",0.0930804302570498,1,51-60,0.783,Extracellular,
Cognition,Prospective memory,Intracellular Bacterial Infections,54429,54003,426,0.0571159761237272,-0.0327596736107327,0.146991625858187,"0.06 (-0.03, 0.15)",0.212922215874024,1,51-60,0.144,Intracellular,
Cognition,Prospective memory,Gram Positive Bacterial Infections,54429,53480,949,0.0252725806382399,-0.0352531848358979,0.0857983461123778,"0.03 (-0.04, 0.09)",0.413130865892582,1,51-60,0.535,Gram Positive,
Cognition,Prospective memory,Gram Negative Bacterial Infections,54429,53393,1036,-0.0979832915431909,-0.155943079999082,-0.0400235030873002,"-0.10 (-0.16, -0.04)",0.000922062429780224,1,51-60,0.007,Gram Negative,*
Cognition,Prospective memory,Mycobacterial Infections,54429,54201,228,0.0674184788803244,-0.0552239893901624,0.190060947150811,"0.07 (-0.06, 0.19)",0.281285500768273,1,51-60,0.237,Mycobacterial,
Cognition,Prospective memory,Mycoplasma Infections,54429,54414,15,0.312649673215166,-0.164437624169745,0.789736970600077,"0.31 (-0.16, 0.79)",0.198989318600938,1,51-60,0.622,Mycoplasma,
Cognition,Prospective memory,Acute Bacterial Infections,54429,39720,14709,-0.00483211656289482,-0.0227216207643796,0.01305738763859,"-0.00 (-0.02, 0.01)",0.596519241133222,1,51-60,0.306,Acute Bacterial,
Cognition,Prospective memory,Chronic Bacterial Infections,54429,53763,666,-0.0341582010096971,-0.106254808684853,0.0379384066654591,"-0.03 (-0.11, 0.04)",0.353090307469958,1,51-60,0.48,Chronic Bacterial,
Cognition,Prospective memory,Viral Infections,54429,43026,11403,-0.0218822922518696,-0.0414656238306473,-0.00229896067309199,"-0.02 (-0.04, -0.00)",0.028521198768426,1,51-60,0.728,Viral,*
Cognition,Prospective memory,Acute Viral Infections,54429,45559,8870,-0.032038463123932,-0.0535912941578357,-0.0104856320900284,"-0.03 (-0.05, -0.01)",0.00357469828921366,1,51-60,0.526,Acute Viral,*
Cognition,Prospective memory,Herpes Viral Infections,54429,46913,7516,-0.0295373069506693,-0.0527187726397194,-0.00635584126161916,"-0.03 (-0.05, -0.01)",0.012513776075246,1,51-60,0.17,Herpes,*
Cognition,Prospective memory,Other Potentially Persistent Viral Infections,54429,54270,159,-0.0850756819520472,-0.232090153955502,0.061938790051408,"-0.09 (-0.23, 0.06)",0.256700919714338,1,51-60,0.03,Other Viral,
Cognition,Prospective memory,Parasitic Infections,54429,53791,638,0.0217703992707174,-0.0518204006870469,0.0953611992284818,"0.02 (-0.05, 0.10)",0.562031718937001,1,51-60,0.694,Parasitic,
Cognition,Prospective memory,Fungal Infections,54429,51085,3344,0.0237775740542029,-0.00921636469615399,0.0567715128045598,"0.02 (-0.01, 0.06)",0.157805950651378,1,51-60,0.107,Fungal,
Cognition,Prospective memory,Acute Infections,54429,35045,19384,-0.0231157415028608,-0.039683603912302,-0.0065478790934197,"-0.02 (-0.04, -0.01)",0.00624700087389218,1,51-60,0.07,Acute,*
Cognition,Prospective memory,Chronic Infections,54429,45904,8525,-0.0306590430200886,-0.0525886324217114,-0.0087294536184659,"-0.03 (-0.05, -0.01)",0.00614175981194791,1,51-60,0.592,Chronic,*
