Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Movement,Hand grip strength right,All Infectious Diseases,132418,103077,29341,0.0201857293727109,0.0113443600747125,0.0290270986707094,"0.02 (0.01, 0.03)",7.65341239088944e-06,0.00942900406557579,51-60,<0.001,Any,**
Movement,Hand grip strength right,Bacterial Infections,140317,123305,17012,-0.000213051952304855,-0.011083635189461,0.0106575312848513,"-0.00 (-0.01, 0.01)",0.969358007643739,1,51-60,<0.001,Bacterial,
Movement,Hand grip strength right,Invasive Bacterial Infections,157962,152558,5404,-0.0295996016962812,-0.0479746828535938,-0.0112245205389686,"-0.03 (-0.05, -0.01)",0.00159298458507265,1,51-60,0.002,Invasive,*
Movement,Hand grip strength right,Localised Bacterial Infections,145237,131257,13980,0.000395817416938497,-0.0114470301954321,0.0122386650293091,"0.00 (-0.01, 0.01)",0.947770091905894,1,51-60,<0.001,Localised,
Movement,Hand grip strength right,Bacterial Infections with Sepsis,165334,165059,275,-0.148211726823477,-0.228481301530016,-0.0679421521169393,"-0.15 (-0.23, -0.07)",0.000295886166826068,0.364531757529716,51-60,0.038,Sepsis,*
Movement,Hand grip strength right,Bacterial Infections without Sepsis,140403,123481,16922,-0.000112069618818399,-0.011008601775582,0.0107844625379452,"-0.00 (-0.01, 0.01)",0.983917213330451,1,51-60,<0.001,No-Sepsis,
Movement,Hand grip strength right,Extracellular Bacterial Infections,163898,160578,3320,-0.00304498766002025,-0.0263827859731709,0.0202928106531304,"-0.00 (-0.03, 0.02)",0.798161798209727,1,51-60,0.235,Extracellular,
Movement,Hand grip strength right,Intracellular Bacterial Infections,164772,164265,507,-0.0394970890487846,-0.098647684386145,0.0196535062885757,"-0.04 (-0.10, 0.02)",0.190620306609451,1,51-60,0.534,Intracellular,
Movement,Hand grip strength right,Gram Positive Bacterial Infections,164455,162861,1594,-0.053938713780635,-0.0874195136509313,-0.0204579139103388,"-0.05 (-0.09, -0.02)",0.00159106626317999,1,51-60,0.136,Gram Positive,*
Movement,Hand grip strength right,Gram Negative Bacterial Infections,164602,162482,2120,0.0213278177982452,-0.0077649593137967,0.0504205949102871,"0.02 (-0.01, 0.05)",0.1507614911584,1,51-60,0.388,Gram Negative,
Movement,Hand grip strength right,Mycobacterial Infections,165107,164805,302,-0.0101407551361181,-0.0867427057280164,0.0664611954557802,"-0.01 (-0.09, 0.07)",0.795275442841224,1,51-60,0.874,Mycobacterial,
Movement,Hand grip strength right,Mycoplasma Infections,165583,165562,21,-0.147716001771822,-0.438017822024265,0.142585818480621,"-0.15 (-0.44, 0.14)",0.318616769779491,1,51-60,0.389,Mycoplasma,
Movement,Hand grip strength right,Acute Bacterial Infections,141206,124548,16658,0.00016972488108614,-0.010798341513085,0.0111377912752573,"0.00 (-0.01, 0.01)",0.975804200953196,1,51-60,<0.001,Acute Bacterial,
Movement,Hand grip strength right,Chronic Bacterial Infections,164311,163678,633,-0.0505304903259828,-0.103482052643604,0.00242107199163861,"-0.05 (-0.10, 0.00)",0.0614351300450198,1,51-60,0.816,Chronic Bacterial,
Movement,Hand grip strength right,Viral Infections,154731,133315,21416,0.0482113806250531,0.0383049816650532,0.058117779585053,"0.05 (0.04, 0.06)",1.46746402225298e-21,1.80791567541567e-18,51-60,0.014,Viral,**
Movement,Hand grip strength right,Acute Viral Infections,157633,140099,17534,0.0506934693252233,0.0399343612575322,0.0614525773929143,"0.05 (0.04, 0.06)",2.6185759448936e-20,3.22608556410892e-17,51-60,0.402,Acute Viral,**
Movement,Hand grip strength right,Herpes Viral Infections,161549,143862,17687,0.0601327949331604,0.0494077091568354,0.0708578807094855,"0.06 (0.05, 0.07)",4.41226928933241e-28,5.43591576445753e-25,51-60,0.109,Herpes,**
Movement,Hand grip strength right,Other Potentially Persistent Viral Infections,165308,165137,171,-0.191749307745603,-0.293562505425626,-0.089936110065579,"-0.19 (-0.29, -0.09)",0.000223170094498068,0.27494555642162,51-60,0.167,Other Viral,*
Movement,Hand grip strength right,Parasitic Infections,164538,163932,606,0.0703790222662387,0.0162300585392614,0.124527985993216,"0.07 (0.02, 0.12)",0.0108524796363863,1,51-60,0.728,Parasitic,*
Movement,Hand grip strength right,Fungal Infections,159667,156868,2799,-0.00180036118371534,-0.0271485784728596,0.0235478561054289,"-0.00 (-0.03, 0.02)",0.889286112220518,1,51-60,0.001,Fungal,
Movement,Hand grip strength right,Acute Infections,136776,110656,26120,0.0193054411991768,0.0101233190651982,0.0284875633331554,"0.02 (0.01, 0.03)",3.77671235586445e-05,0.04652909622425,51-60,<0.001,Acute,**
Movement,Hand grip strength right,Chronic Infections,159417,141016,18401,0.0525991463198098,0.0420672988511848,0.0631309937884349,"0.05 (0.04, 0.06)",1.27753392731489e-22,1.57392179845194e-19,51-60,0.044,Chronic,**
