Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Movement,Hand grip strength left,All Infectious Diseases,132405,103063,29342,0.0223609701766339,0.0135321410708142,0.0311897992824535,"0.02 (0.01, 0.03)",6.91096684369565e-07,0.000851431115143304,51-60,<0.001,Any,**
Movement,Hand grip strength left,Bacterial Infections,140304,123289,17015,0.00246141353885399,-0.008388712506914,0.013311539584622,"0.00 (-0.01, 0.01)",0.656585720121481,1,51-60,<0.001,Bacterial,
Movement,Hand grip strength left,Invasive Bacterial Infections,157949,152538,5411,-0.0309991294130605,-0.0493188120617071,-0.0126794467644138,"-0.03 (-0.05, -0.01)",0.000911657419031528,1,51-60,<0.001,Invasive,*
Movement,Hand grip strength left,Localised Bacterial Infections,145230,131251,13979,0.00546431462263983,-0.00635912701322511,0.0172877562585048,"0.01 (-0.01, 0.02)",0.365030879887748,1,51-60,<0.001,Localised,
Movement,Hand grip strength left,Bacterial Infections with Sepsis,165322,165049,273,-0.127572453974105,-0.207956191903677,-0.0471887160445323,"-0.13 (-0.21, -0.05)",0.00186758369082714,1,51-60,0.015,Sepsis,*
Movement,Hand grip strength left,Bacterial Infections without Sepsis,140391,123466,16925,0.00276838234119851,-0.00810772430728981,0.0136444889896868,"0.00 (-0.01, 0.01)",0.617857944481639,1,51-60,<0.001,No-Sepsis,
Movement,Hand grip strength left,Extracellular Bacterial Infections,163887,160567,3320,0.00433818005050639,-0.0189432253974996,0.0276195854985123,"0.00 (-0.02, 0.03)",0.714950721193305,1,51-60,0.176,Extracellular,
Movement,Hand grip strength left,Intracellular Bacterial Infections,164764,164257,507,-0.043667029286616,-0.102690279316677,0.0153562207434449,"-0.04 (-0.10, 0.02)",0.147047567883893,1,51-60,0.308,Intracellular,
Movement,Hand grip strength left,Gram Positive Bacterial Infections,164443,162849,1594,-0.0519148555530998,-0.0853108294909012,-0.0185188816152984,"-0.05 (-0.09, -0.02)",0.00231301871134296,1,51-60,0.378,Gram Positive,*
Movement,Hand grip strength left,Gram Negative Bacterial Infections,164593,162472,2121,0.0237804201811952,-0.00524398257157649,0.0528048229339668,"0.02 (-0.01, 0.05)",0.108306725260154,1,51-60,0.673,Gram Negative,
Movement,Hand grip strength left,Mycobacterial Infections,165099,164797,302,0.0052588220928877,-0.0711829596665781,0.0817006038523535,"0.01 (-0.07, 0.08)",0.892740947142222,1,51-60,0.288,Mycobacterial,
Movement,Hand grip strength left,Mycoplasma Infections,165573,165552,21,-0.117785606651864,-0.407463928286462,0.171892714982734,"-0.12 (-0.41, 0.17)",0.425485030276639,1,51-60,0.505,Mycoplasma,
Movement,Hand grip strength left,Acute Bacterial Infections,141192,124531,16661,0.0027726147969516,-0.00817352528144006,0.0137187548753433,"0.00 (-0.01, 0.01)",0.619573830456474,1,51-60,<0.001,Acute Bacterial,
Movement,Hand grip strength left,Chronic Bacterial Infections,164302,163669,633,-0.0551643441286713,-0.108011395473401,-0.00231729278394197,"-0.06 (-0.11, -0.00)",0.0407656727059872,1,51-60,0.735,Chronic Bacterial,*
Movement,Hand grip strength left,Viral Infections,154728,133308,21420,0.0464174223993696,0.0365342567698018,0.0563005880289373,"0.05 (0.04, 0.06)",3.44889801185084e-20,4.24904235060023e-17,51-60,0.029,Viral,**
Movement,Hand grip strength left,Acute Viral Infections,157627,140087,17540,0.0476850468658298,0.036954450174727,0.0584156435569326,"0.05 (0.04, 0.06)",3.07189385433546e-18,3.78457322854129e-15,51-60,0.467,Acute Viral,**
Movement,Hand grip strength left,Herpes Viral Infections,161543,143853,17690,0.0593108365727807,0.0486084523274453,0.0700132208181162,"0.06 (0.05, 0.07)",1.78990274181701e-27,2.20516017791856e-24,51-60,0.063,Herpes,**
Movement,Hand grip strength left,Other Potentially Persistent Viral Infections,165298,165127,171,-0.123268291613354,-0.224880544769135,-0.0216560384575739,"-0.12 (-0.22, -0.02)",0.017422250139364,1,51-60,0.39,Other Viral,*
Movement,Hand grip strength left,Parasitic Infections,164528,163924,604,0.0658081159177851,0.0116979919760636,0.119918239859507,"0.07 (0.01, 0.12)",0.0171405375010567,1,51-60,0.709,Parasitic,*
Movement,Hand grip strength left,Fungal Infections,159664,156865,2799,0.00556689176351297,-0.0197319813598547,0.0308657648868806,"0.01 (-0.02, 0.03)",0.666262726896586,1,51-60,0.001,Fungal,
Movement,Hand grip strength left,Acute Infections,136759,110632,26127,0.0199474893996552,0.0107856618133037,0.0291093169860067,"0.02 (0.01, 0.03)",1.97943322490885e-05,0.024386617330877,51-60,<0.001,Acute,**
Movement,Hand grip strength left,Chronic Infections,159412,141010,18402,0.0528180501871427,0.042306559191788,0.0633295411824974,"0.05 (0.04, 0.06)",7.06401871200889e-23,8.70287105319495e-20,51-60,0.006,Chronic,**
