Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Cognition,Reaction time,All Infectious Diseases,131915,102582,29333,-0.0431470615721097,-0.0555936236959056,-0.0307004994483138,"-0.04 (-0.06, -0.03)",1.09190368729816e-11,1.34522534275133e-08,51-60,<0.001,Any,**
Cognition,Reaction time,Bacterial Infections,139801,122787,17014,-0.0311832500890409,-0.0464760452027908,-0.0158904549752909,"-0.03 (-0.05, -0.02)",6.43024704579481e-05,0.0792206436041921,51-60,<0.001,Bacterial,*
Cognition,Reaction time,Invasive Bacterial Infections,157384,151975,5409,-0.0182069780278418,-0.044105496791504,0.00769154073582032,"-0.02 (-0.04, 0.01)",0.16823938322049,1,51-60,0.117,Invasive,
Cognition,Reaction time,Localised Bacterial Infections,144698,130720,13978,-0.0291526502790379,-0.0458167031585493,-0.0124885973995265,"-0.03 (-0.05, -0.01)",0.000606301862378534,0.746963894450354,51-60,<0.001,Localised,*
Cognition,Reaction time,Bacterial Infections with Sepsis,164722,164446,276,0.143325722650795,0.0303169128048297,0.25633453249676,"0.14 (0.03, 0.26)",0.0129276791754558,1,51-60,<0.001,Sepsis,*
Cognition,Reaction time,Bacterial Infections without Sepsis,139887,122963,16924,-0.0320824280523443,-0.0474115849477192,-0.0167532711569694,"-0.03 (-0.05, -0.02)",4.09739538882464e-05,0.0504799111903196,51-60,<0.001,No-Sepsis,*
Cognition,Reaction time,Extracellular Bacterial Infections,163292,159964,3328,-0.0481675034802716,-0.0810302106417006,-0.0153047963188427,"-0.05 (-0.08, -0.02)",0.00406931956743179,1,51-60,0.117,Extracellular,*
Cognition,Reaction time,Intracellular Bacterial Infections,164174,163667,507,-0.0363443347675967,-0.119789175279853,0.0471005057446592,"-0.04 (-0.12, 0.05)",0.393290731136395,1,51-60,0.038,Intracellular,
Cognition,Reaction time,Gram Positive Bacterial Infections,163846,162254,1592,-0.0266033062909256,-0.0738274582872552,0.0206208457054041,"-0.03 (-0.07, 0.02)",0.26953557449654,1,51-60,0.387,Gram Positive,
Cognition,Reaction time,Gram Negative Bacterial Infections,163994,161862,2132,-0.0534246486147831,-0.0943742921236112,-0.0124750051059549,"-0.05 (-0.09, -0.01)",0.0105566483467071,1,51-60,0.004,Gram Negative,*
Cognition,Reaction time,Mycobacterial Infections,164510,164207,303,-0.0671917458292282,-0.175052697195441,0.0406692055369846,"-0.07 (-0.18, 0.04)",0.222101287248829,1,51-60,0.075,Mycobacterial,
Cognition,Reaction time,Mycoplasma Infections,164973,164953,20,0.233441615428933,-0.186238383870351,0.653121614728217,"0.23 (-0.19, 0.65)",0.275620999487495,1,51-60,0.553,Mycoplasma,
Cognition,Reaction time,Acute Bacterial Infections,140677,124015,16662,-0.0316464560537182,-0.047081302234577,-0.0162116098728593,"-0.03 (-0.05, -0.02)",5.85757993015552e-05,0.072165384739516,51-60,<0.001,Acute Bacterial,*
Cognition,Reaction time,Chronic Bacterial Infections,163723,163095,628,0.0237748861745418,-0.0512092726329193,0.098759044982003,"0.02 (-0.05, 0.10)",0.534310065146977,1,51-60,0.106,Chronic Bacterial,
Cognition,Reaction time,Viral Infections,154147,132723,21424,-0.0646892654049685,-0.0786677553782468,-0.0507107754316901,"-0.06 (-0.08, -0.05)",1.19989749296132e-19,1.47827371132835e-16,51-60,0.005,Viral,**
Cognition,Reaction time,Acute Viral Infections,157044,139500,17544,-0.0649138757425098,-0.0800875696277828,-0.0497401818572369,"-0.06 (-0.08, -0.05)",5.11831830798101e-17,6.3057681554326e-14,51-60,0.042,Acute Viral,**
Cognition,Reaction time,Herpes Viral Infections,160942,143244,17698,-0.0746775680321561,-0.0898096679938516,-0.0595454680704607,"-0.07 (-0.09, -0.06)",3.99822705363129e-22,4.92581573007375e-19,51-60,0.085,Herpes,**
Cognition,Reaction time,Other Potentially Persistent Viral Infections,164702,164531,171,0.297285616918479,0.15362627935514,0.440944954481818,"0.30 (0.15, 0.44)",4.99564384709892e-05,0.0615463321962587,51-60,0.135,Other Viral,*
Cognition,Reaction time,Parasitic Infections,163927,163319,608,-0.0330958291952848,-0.109307832156184,0.0431161737656141,"-0.03 (-0.11, 0.04)",0.39469262669406,1,51-60,0.004,Parasitic,
Cognition,Reaction time,Fungal Infections,159075,156279,2796,-0.0284972161550663,-0.0642539449414611,0.0072595126313286,"-0.03 (-0.06, 0.01)",0.118277250264375,1,51-60,0.007,Fungal,
Cognition,Reaction time,Acute Infections,136261,110142,26119,-0.042079275386045,-0.0550090833374393,-0.0291494674346508,"-0.04 (-0.06, -0.03)",1.79236793327426e-10,2.20819729379389e-07,51-60,<0.001,Acute,**
Cognition,Reaction time,Chronic Infections,158833,140425,18408,-0.0684629959664989,-0.0833170969769784,-0.0536088949560194,"-0.07 (-0.08, -0.05)",1.67905627012891e-19,2.06859732479882e-16,51-60,0.027,Chronic,**
