Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Sex group,P interaction,Abbreviations,p_star
Movement,Hand grip strength right,All Infectious Diseases,212679,172223,40456,0.0173030546944049,0.0112526841066501,0.0233534252821598,"0.02 (0.01, 0.02)",2.08267376123166e-08,1.2829270369187e-05,Female,0.012,Any,**
Movement,Hand grip strength right,Bacterial Infections,225762,200856,24906,-0.00480916259844793,-0.0121191688519916,0.00250084365509573,"-0.00 (-0.01, 0.00)",0.197245459024605,1.0,Female,<0.001,Bacterial,
Movement,Hand grip strength right,Invasive Bacterial Infections,258103,250412,7691,-0.022135596718697,-0.0347590419380568,-0.00951215149933723,"-0.02 (-0.03, -0.01)",0.000588564518866503,0.362555743621766,Female,<0.001,Invasive,*
Movement,Hand grip strength right,Localised Bacterial Infections,233854,213145,20709,-0.00238099911283696,-0.0103122128091936,0.00555021458351971,"-0.00 (-0.01, 0.01)",0.556266899935979,1.0,Female,<0.001,Localised,
Movement,Hand grip strength right,Bacterial Infections with Sepsis,270768,270400,368,-0.123345894402002,-0.180324847933263,-0.0663669408707404,"-0.12 (-0.18, -0.07)",2.20747362365751e-05,0.0135980375217303,Female,0.282,Sepsis,**
Movement,Hand grip strength right,Bacterial Infections without Sepsis,225910,201125,24785,-0.0048972251964538,-0.0122230352811729,0.00242858488826531,"-0.00 (-0.01, 0.00)",0.190122128469063,1.0,Female,<0.001,No-Sepsis,
Movement,Hand grip strength right,Extracellular Bacterial Infections,268158,262906,5252,0.0131580624498039,-0.00207310774660757,0.0283892326462154,"0.01 (-0.00, 0.03)",0.0904182220902748,1.0,Female,<0.001,Extracellular,
Movement,Hand grip strength right,Intracellular Bacterial Infections,269537,268756,781,0.000100358998688513,-0.0390456094200838,0.0392463274174609,"0.00 (-0.04, 0.04)",0.995990805271716,1.0,Female,0.003,Intracellular,
Movement,Hand grip strength right,Gram Positive Bacterial Infections,269204,266838,2366,-0.024482498938008,-0.0470400185748018,-0.00192497930121407,"-0.02 (-0.05, -0.00)",0.0334018862369572,1.0,Female,<0.001,Gram Positive,*
Movement,Hand grip strength right,Gram Negative Bacterial Infections,269483,266001,3482,0.0288569315046147,0.010214021976147,0.0474998410330823,"0.03 (0.01, 0.05)",0.00241519968085567,1.0,Female,0.003,Gram Negative,*
Movement,Hand grip strength right,Mycobacterial Infections,270058,269515,543,0.0357105823589118,-0.0112163116214939,0.0826374763393175,"0.04 (-0.01, 0.08)",0.135829725074239,1.0,Female,0.001,Mycobacterial,
Movement,Hand grip strength right,Mycoplasma Infections,271191,271173,18,-0.147020459093231,-0.404509665935353,0.110468747748891,"-0.15 (-0.40, 0.11)",0.263098604318494,1.0,Female,0.654,Mycoplasma,
Movement,Hand grip strength right,Acute Bacterial Infections,227516,203238,24278,-0.00565746196116948,-0.0130508498668437,0.00173592594450475,"-0.01 (-0.01, 0.00)",0.133671898234616,1.0,Female,<0.001,Acute Bacterial,
Movement,Hand grip strength right,Chronic Bacterial Infections,268717,267667,1050,0.00356230518665,-0.0301998199806542,0.0373244303539542,"0.00 (-0.03, 0.04)",0.836165892835194,1.0,Female,<0.001,Chronic Bacterial,
Movement,Hand grip strength right,Viral Infections,251846,223389,28457,0.0504235577316199,0.0434643850546725,0.0573827304085672,"0.05 (0.04, 0.06)",9.37590183943416e-46,5.77555553309144e-43,Female,0.054,Viral,**
Movement,Hand grip strength right,Acute Viral Infections,257527,235162,22365,0.0485647271721716,0.0408525924252824,0.0562768619190607,"0.05 (0.04, 0.06)",5.48320957813077e-35,3.37765710012855e-32,Female,0.001,Acute Viral,**
Movement,Hand grip strength right,Herpes Viral Infections,263427,240029,23398,0.0580976475750208,0.0505236660048978,0.0656716291451438,"0.06 (0.05, 0.07)",4.59295357337004e-51,2.82925940119595e-48,Female,<0.001,Herpes,**
Movement,Hand grip strength right,Other Potentially Persistent Viral Infections,270800,270614,186,0.019046105102347,-0.0610772820461335,0.0991694922508275,"0.02 (-0.06, 0.10)",0.64128423221271,1.0,Female,<0.001,Other Viral,
Movement,Hand grip strength right,Parasitic Infections,269423,268605,818,0.033050637750602,-0.00520500478044111,0.0713062802816452,"0.03 (-0.01, 0.07)",0.090399180193481,1.0,Female,0.417,Parasitic,
Movement,Hand grip strength right,Fungal Infections,261393,257802,3591,-0.00384177709301981,-0.0222003967666399,0.0145168425806003,"-0.00 (-0.02, 0.01)",0.681696582288588,1.0,Female,0.01,Fungal,
Movement,Hand grip strength right,Acute Infections,220227,184565,35662,0.0138536446399619,0.00753095659481554,0.0201763326851082,"0.01 (0.01, 0.02)",1.75161051353735e-05,0.0107899207633901,Female,0.123,Acute,**
Movement,Hand grip strength right,Chronic Infections,259588,235060,24528,0.0534083214696003,0.0460018495637615,0.0608147933754391,"0.05 (0.05, 0.06)",2.45684894492128e-45,1.51341895007151e-42,Female,0.044,Chronic,**
