Characteristics,Predictors,N total,Event,Non-Event,Controls Event,Controls non-Event,Expose Event,Expose non-Event,HR,Lower 95%CI,Upper 95%CI,HR (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
AD,All Infectious Diseases,98535,36,98499,20,72829,16,25670,1.92754410372333,0.9487862393855,3.91597824416693,"1.93 (0.95, 3.92)",0.0695858513216725,1.0,40-50,0.761,Any,
AD,Bacterial Infections,114129,37,114092,23,88877,14,25215,1.84136610297961,0.909868253763625,3.72650558053558,"1.84 (0.91, 3.73)",0.0896294680260891,1.0,40-50,0.573,Bacterial,
AD,Invasive Bacterial Infections,118779,43,118736,33,109042,10,9694,3.49552567057918,1.69687949131277,7.20068795470274,"3.50 (1.70, 7.20)",0.000688644660197961,0.424205110681944,40-50,0.194,Invasive,*
AD,Localised Bacterial Infections,116068,39,116029,27,93732,12,22297,1.6127399655255,0.800841925351469,3.24774479715423,"1.61 (0.80, 3.25)",0.180850153339176,1.0,40-50,0.283,Localised,
AD,Bacterial Infections with Sepsis,118669,45,118624,42,116810,3,1814,6.63663230053854,2.10214293759259,20.9523755520604,"6.64 (2.10, 20.95)",0.00125276269212613,0.771701818349696,40-50,0.307,Sepsis,*
AD,Bacterial Infections without Sepsis,114010,37,113973,23,88990,14,24983,1.85826270021546,0.918238061905139,3.76061547247077,"1.86 (0.92, 3.76)",0.0849235824397963,1.0,40-50,0.514,No-Sepsis,
AD,Extracellular Bacterial Infections,118106,45,118061,41,114314,4,3747,3.22166181831423,1.10813645603638,9.36626966385361,"3.22 (1.11, 9.37)",0.0316711094449063,1.0,40-50,0.407,Extracellular,*
AD,Intracellular Bacterial Infections,116820,45,116775,44,116414,1,361,8.02143383817663,1.12928909548899,56.976907930191,"8.02 (1.13, 56.98)",0.0373865853032318,1.0,40-50,0.368,Intracellular,*
AD,Gram Positive Bacterial Infections,117564,45,117519,44,115341,1,2178,1.19680748506702,0.158180432399873,9.05515388080067,"1.20 (0.16, 9.06)",0.861864421574975,1.0,40-50,0.42,Gram Positive,
AD,Gram Negative Bacterial Infections,118024,45,117979,42,115576,3,2403,4.12825885302974,1.2744221442613,13.372744058443,"4.13 (1.27, 13.37)",0.0180626960013404,1.0,40-50,0.582,Gram Negative,*
AD,Mycobacterial Infections,116941,45,116896,44,116784,1,112,37.7560979337078,5.38734147068571,264.606010021172,"37.76 (5.39, 264.61)",0.000257035167499034,0.158333663179405,40-50,0.24,Mycobacterial,*
AD,Mycoplasma Infections,117140,45,117095,45,117075,0,20,1.0,1.0,1.0,"0.00 (0.00, 0.00)",0.0,0.0,40-50,1,Mycoplasma,**
AD,Acute Bacterial Infections,113856,38,113818,23,89783,15,24035,2.09298458029809,1.05511103575034,4.15177578940811,"2.09 (1.06, 4.15)",0.0345604282172038,1.0,40-50,0.418,Acute Bacterial,*
AD,Chronic Bacterial Infections,118538,44,118494,40,115783,4,2711,4.38285549385571,1.57161216388618,12.2227498115828,"4.38 (1.57, 12.22)",0.0047435672800207,1.0,40-50,0.222,Chronic Bacterial,*
AD,Viral Infections,101129,43,101086,35,92882,8,8204,2.5981734165486,1.20265903580639,5.61298331570224,"2.60 (1.20, 5.61)",0.0151190882661333,1.0,40-50,0.122,Viral,*
AD,Acute Viral Infections,106778,43,106735,36,100012,7,6723,2.92920888560496,1.30057021480656,6.59730985518782,"2.93 (1.30, 6.60)",0.00947674992748182,1.0,40-50,0.061,Acute Viral,*
AD,Herpes Viral Infections,102726,45,102681,43,100124,2,2557,1.84252726271302,0.446410428686589,7.60490010018159,"1.84 (0.45, 7.60)",0.398153938687141,1.0,40-50,0.736,Herpes,
AD,Other Potentially Persistent Viral Infections,117100,45,117055,45,116556,0,499,1.0,1.0,1.0,"0.00 (0.00, 0.00)",0.0,0.0,40-50,0.139,Other Viral,**
AD,Parasitic Infections,116597,45,116552,45,115775,0,777,1.0,1.0,1.0,"0.00 (0.00, 0.00)",0.0,0.0,40-50,0.648,Parasitic,**
AD,Fungal Infections,118091,45,118046,40,111374,5,6672,1.99799523236521,0.775602317051565,5.1469481985685,"2.00 (0.78, 5.15)",0.15168039755736,1.0,40-50,0.067,Fungal,
AD,Acute Infections,103995,37,103958,20,79750,17,24208,2.41555453644014,1.20311826592232,4.84981724888319,"2.42 (1.20, 4.85)",0.013140419769922,1.0,40-50,0.288,Acute,*
AD,Chronic Infections,103606,44,103562,39,97901,5,5661,2.27265618371374,0.89173086985668,5.79206832909395,"2.27 (0.89, 5.79)",0.0854515043828706,1.0,40-50,0.121,Chronic,
