Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_parsopercularis,Acute Infections,38951,16647,22304,-0.0223498653016186,-0.0433383602837113,-0.00136137031952576,"-0.02 (-0.04, -0.00)",0.036880394518308,0.0419852968134391,Male,0.86,Cortical,Volume of parsopercularis (left hemisphere),Acute,**
L_parsorbitalis,Acute Infections,38951,16647,22304,-0.0490499705560798,-0.068912136113548,-0.0291878049986117,"-0.05 (-0.07, -0.03)",1.30128658610176e-06,3.58387125352615e-06,Male,0.996,Cortical,Volume of parsorbitalis (left hemisphere),Acute,**
L_parstriangularis,Acute Infections,38951,16647,22304,-0.0236718233206625,-0.0441019497309851,-0.00324169691033991,"-0.02 (-0.04, -0.00)",0.0231507944011919,0.0270092601347239,Male,0.9,Cortical,Volume of parstriangularis (left hemisphere),Acute,**
L_pericalcarine,Acute Infections,38951,16647,22304,-0.0141440796820322,-0.0347729859108431,0.00648482654677861,"-0.01 (-0.03, 0.01)",0.178995431455744,0.189127248330598,Male,0.601,Cortical,Volume of pericalcarine (left hemisphere),Acute,
L_postcentral,Acute Infections,38951,16647,22304,-0.0529496356434966,-0.0728400269575449,-0.0330592443294483,"-0.05 (-0.07, -0.03)",1.82059920597178e-07,6.37209722090124e-07,Male,0.487,Cortical,Volume of postcentral (left hemisphere),Acute,**
L_posteriorcingulate,Acute Infections,38951,16647,22304,-0.0306302375958251,-0.0507162792871596,-0.0105441959044906,"-0.03 (-0.05, -0.01)",0.00280119279496304,0.00376480311643033,Male,0.726,Cortical,Volume of posteriorcingulate (left hemisphere),Acute,**
L_precentral,Acute Infections,38951,16647,22304,-0.0569839983766524,-0.0765276769370589,-0.0374403198162459,"-0.06 (-0.08, -0.04)",1.10572065051473e-08,6.19203564288248e-08,Male,0.069,Cortical,Volume of precentral (left hemisphere),Acute,**
L_precuneus,Acute Infections,38951,16647,22304,-0.0529392535602682,-0.0726423309581923,-0.0332361761623442,"-0.05 (-0.07, -0.03)",1.39941088873948e-07,5.11089194148332e-07,Male,0.844,Cortical,Volume of precuneus (left hemisphere),Acute,**
L_rostralanteriorcingulate,Acute Infections,38951,16647,22304,-0.0367796265953436,-0.056466843549117,-0.0170924096415701,"-0.04 (-0.06, -0.02)",0.000250863646625311,0.000421450926330523,Male,0.697,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Acute,**
L_rostralmiddlefrontal,Acute Infections,38951,16647,22304,-0.0425943593398962,-0.0618858382642225,-0.02330288041557,"-0.04 (-0.06, -0.02)",1.51111189121762e-05,3.29697139902026e-05,Male,0.315,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Acute,**
L_superiorfrontal,Acute Infections,38951,16647,22304,-0.0561366184587076,-0.0753832933024252,-0.0368899436149899,"-0.06 (-0.08, -0.04)",1.09348016168297e-08,6.19203564288248e-08,Male,0.679,Cortical,Volume of superiorfrontal (left hemisphere),Acute,**
L_superiorparietal,Acute Infections,38951,16647,22304,-0.0434032232043661,-0.0634416927708017,-0.0233647536379305,"-0.04 (-0.06, -0.02)",2.18705031868334e-05,4.4268006450458e-05,Male,0.202,Cortical,Volume of superiorparietal (left hemisphere),Acute,**
L_superiortemporal,Acute Infections,38951,16647,22304,-0.0362956728218504,-0.0557641172028426,-0.0168272284408581,"-0.04 (-0.06, -0.02)",0.000258384164294348,0.000429787520806441,Male,0.405,Cortical,Volume of superiortemporal (left hemisphere),Acute,**
L_supramarginal,Acute Infections,38951,16647,22304,-0.0310809537518665,-0.050802374832731,-0.0113595326710021,"-0.03 (-0.05, -0.01)",0.00200973704565632,0.00286132053957848,Male,0.474,Cortical,Volume of supramarginal (left hemisphere),Acute,**
L_temporalpole,Acute Infections,38344,16402,21942,-0.0573625784922941,-0.076801157475483,-0.0379239995091051,"-0.06 (-0.08, -0.04)",7.35243339112461e-09,4.57484744336643e-08,Male,0.695,Cortical,Volume of grey matter in Temporal Pole (left),Acute,**
L_transversetemporal,Acute Infections,38951,16647,22304,-0.00981916716652346,-0.0306670143820851,0.0110286800490382,"-0.01 (-0.03, 0.01)",0.355931708722929,0.362403194336073,Male,0.755,Cortical,Volume of transversetemporal (left hemisphere),Acute,
Laccumb,Acute Infections,38337,16397,21940,-0.0833741631307652,-0.104341219446291,-0.0624071068152392,"-0.08 (-0.10, -0.06)",6.65962277526423e-15,1.39852078280549e-13,Male,0.017,SubCortical,Volume of accumbens (left),Acute,**
Lamyg,Acute Infections,38337,16397,21940,-0.0103407529926005,-0.0318020819528808,0.0111205759676798,"-0.01 (-0.03, 0.01)",0.344969699127096,0.353383594227757,Male,0.742,SubCortical,Volume of amygdala (left),Acute,
Lcaud,Acute Infections,38337,16397,21940,-0.0226716602467881,-0.0428105143537181,-0.0025328061398581,"-0.02 (-0.04, -0.00)",0.0273526283827106,0.0314742573170917,Male,0.315,SubCortical,Volume of caudate (left),Acute,**
Lhippo,Acute Infections,38337,16397,21940,-0.0703215527904579,-0.0914454206535997,-0.0491976849273161,"-0.07 (-0.09, -0.05)",6.88732402376161e-11,8.56599644668477e-10,Male,0.523,SubCortical,Volume of hippocampus (left),Acute,**
LLatVent,Acute Infections,38951,16647,22304,0.0391880646338853,0.0175400879482427,0.0608360413195279,"0.04 (0.02, 0.06)",0.00038845011504492,0.000633588537160646,Male,0.371,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Acute,**
Lpal,Acute Infections,38337,16397,21940,-0.0311124795610272,-0.0510210895193036,-0.0112038696027509,"-0.03 (-0.05, -0.01)",0.00219238105104283,0.00304396707913385,Male,0.727,SubCortical,Volume of pallidum (left),Acute,**
Lput,Acute Infections,38337,16397,21940,-0.0629804398010943,-0.0826635980939022,-0.0432972815082864,"-0.06 (-0.08, -0.04)",3.61351421829963e-10,3.79418992921461e-09,Male,0.659,SubCortical,Volume of putamen (left),Acute,**
Lthal,Acute Infections,38337,16397,21940,-0.0613665810047481,-0.0807867693798811,-0.0419463926296152,"-0.06 (-0.08, -0.04)",5.94169879453665e-10,5.54558554156754e-09,Male,0.024,SubCortical,Volume of thalamus (left),Acute,**
R_bankssts,Acute Infections,38951,16647,22304,-0.0268607817964961,-0.0474340302534582,-0.00628753333953402,"-0.03 (-0.05, -0.01)",0.0104998591427605,0.0127824372172736,Male,0.437,Cortical,Volume of bankssts (right hemisphere),Acute,**
R_caudalanteriorcingulate,Acute Infections,38951,16647,22304,-0.0175286633397994,-0.0390333347998585,0.00397600812025971,"-0.02 (-0.04, 0.00)",0.110132335883686,0.118604054028585,Male,0.461,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Acute,
R_caudalmiddlefrontal,Acute Infections,38951,16647,22304,-0.0448498718365524,-0.0653779167711696,-0.0243218269019351,"-0.04 (-0.07, -0.02)",1.85429365637332e-05,3.84387783508935e-05,Male,0.039,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Acute,**
R_cuneus,Acute Infections,38951,16647,22304,-0.0341803682278401,-0.0545319206256962,-0.0138288158299841,"-0.03 (-0.05, -0.01)",0.000996172353042642,0.00149425852956396,Male,0.556,Cortical,Volume of cuneus (right hemisphere),Acute,**
R_entorhinal,Acute Infections,38951,16647,22304,-0.037277171056536,-0.0583652084230384,-0.0161891336900335,"-0.04 (-0.06, -0.02)",0.000531351285872417,0.000826546444690427,Male,0.662,Cortical,Volume of entorhinal (right hemisphere),Acute,**
R_frontalpole,Acute Infections,38951,16647,22304,-0.0292530160869338,-0.0495235979464516,-0.00898243422741598,"-0.03 (-0.05, -0.01)",0.00467812184872495,0.0059544806061455,Male,0.016,Cortical,Volume of frontalpole (right hemisphere),Acute,**
R_fusiform,Acute Infections,38951,16647,22304,-0.0393636084104125,-0.0587839893766816,-0.0199432274441433,"-0.04 (-0.06, -0.02)",7.11548951137617e-05,0.000129935025859913,Male,0.665,Cortical,Volume of fusiform (right hemisphere),Acute,**
R_inferiorparietal,Acute Infections,38951,16647,22304,-0.0500694718291901,-0.0697604207394077,-0.0303785229189725,"-0.05 (-0.07, -0.03)",6.25872704568809e-07,1.84467744504491e-06,Male,0.334,Cortical,Volume of inferiorparietal (right hemisphere),Acute,**
R_inferiortemporal,Acute Infections,38951,16647,22304,-0.0359685538153672,-0.0552008484312758,-0.0167362591994586,"-0.04 (-0.06, -0.02)",0.000247018806072891,0.00041918342848733,Male,0.194,Cortical,Volume of inferiortemporal (right hemisphere),Acute,**
R_insula,Acute Infections,38344,16402,21942,-0.0487709532214195,-0.0681756105496623,-0.0293662958931768,"-0.05 (-0.07, -0.03)",8.41684108280581e-07,2.39665983374809e-06,Male,0.374,Cortical,Volume of grey matter in Insular Cortex (right),Acute,**
R_isthmuscingulate,Acute Infections,38951,16647,22304,-0.0290988511973976,-0.0490935272653376,-0.00910417512945752,"-0.03 (-0.05, -0.01)",0.00434019776929357,0.00564656913775582,Male,0.271,Cortical,Volume of isthmuscingulate (right hemisphere),Acute,**
R_lateraloccipital,Acute Infections,38951,16647,22304,-0.0519724857605169,-0.0711298580170643,-0.0328151135039695,"-0.05 (-0.07, -0.03)",1.05841208879597e-07,4.04120979358461e-07,Male,0.221,Cortical,Volume of lateraloccipital (right hemisphere),Acute,**
R_lateralorbitofrontal,Acute Infections,38951,16647,22304,-0.0520253662249124,-0.0711590873284955,-0.0328916451213292,"-0.05 (-0.07, -0.03)",9.90917038191549e-08,3.96366815276619e-07,Male,0.64,Cortical,Volume of lateralorbitofrontal (right hemisphere),Acute,**
R_lingual,Acute Infections,38951,16647,22304,-0.0330703341266922,-0.0537419665533613,-0.012398701700023,"-0.03 (-0.05, -0.01)",0.00171610456144663,0.00246415013951311,Male,0.104,Cortical,Volume of lingual (right hemisphere),Acute,**
R_medialorbitofrontal,Acute Infections,38951,16647,22304,-0.0300452602416888,-0.049307015261346,-0.0107835052220317,"-0.03 (-0.05, -0.01)",0.00223472857389977,0.00307733115094395,Male,0.586,Cortical,Volume of medialorbitofrontal (right hemisphere),Acute,**
R_middletemporal,Acute Infections,38951,16647,22304,-0.0531432469444478,-0.0723105801735,-0.0339759137153957,"-0.05 (-0.07, -0.03)",5.53244658351667e-08,2.51202980008325e-07,Male,0.29,Cortical,Volume of middletemporal (right hemisphere),Acute,**
R_paracentral,Acute Infections,38951,16647,22304,-0.0577420375979435,-0.0782027518537947,-0.0372813233420923,"-0.06 (-0.08, -0.04)",3.19773372497421e-08,1.53491218798762e-07,Male,0.957,Cortical,Volume of paracentral (right hemisphere),Acute,**
R_parahippocampal,Acute Infections,38951,16647,22304,-0.0392259837695315,-0.0597574250963615,-0.0186945424427015,"-0.04 (-0.06, -0.02)",0.000180875839376928,0.000310072867503305,Male,0.96,Cortical,Volume of parahippocampal (right hemisphere),Acute,**
R_parsopercularis,Acute Infections,38951,16647,22304,-0.0318143703938216,-0.0524392011403092,-0.011189539647334,"-0.03 (-0.05, -0.01)",0.00250120473913227,0.00341627964369286,Male,0.401,Cortical,Volume of parsopercularis (right hemisphere),Acute,**
R_parsorbitalis,Acute Infections,38951,16647,22304,-0.03280187117351,-0.0527039608790504,-0.0128997814679697,"-0.03 (-0.05, -0.01)",0.00123702906341704,0.00182299019871984,Male,0.014,Cortical,Volume of parsorbitalis (right hemisphere),Acute,**
R_parstriangularis,Acute Infections,38951,16647,22304,-0.0346152738210077,-0.0550246000431941,-0.0142059475988212,"-0.03 (-0.06, -0.01)",0.000887213941628947,0.001342810290033,Male,0.3,Cortical,Volume of parstriangularis (right hemisphere),Acute,**
R_pericalcarine,Acute Infections,38951,16647,22304,-0.0134444222771113,-0.0340596680596099,0.00717082350538736,"-0.01 (-0.03, 0.01)",0.201169514393311,0.209916015019107,Male,0.227,Cortical,Volume of pericalcarine (right hemisphere),Acute,
R_postcentral,Acute Infections,38951,16647,22304,-0.0660433498888295,-0.0860368373641516,-0.0460498624135074,"-0.07 (-0.09, -0.05)",9.62953013351796e-11,1.07850737495401e-09,Male,0.914,Cortical,Volume of postcentral (right hemisphere),Acute,**
R_posteriorcingulate,Acute Infections,38951,16647,22304,-0.04227741967906,-0.0626593037557737,-0.0218955356023463,"-0.04 (-0.06, -0.02)",4.80010258476596e-05,9.16383220728048e-05,Male,0.219,Cortical,Volume of posteriorcingulate (right hemisphere),Acute,**
R_precentral,Acute Infections,38951,16647,22304,-0.0590603535783168,-0.0787317266873478,-0.0393889804692857,"-0.06 (-0.08, -0.04)",4.02079061867718e-09,2.70197129575107e-08,Male,0.617,Cortical,Volume of precentral (right hemisphere),Acute,**
R_precuneus,Acute Infections,38951,16647,22304,-0.0509443687513707,-0.0704529315408868,-0.0314358059618547,"-0.05 (-0.07, -0.03)",3.09634799417238e-07,1.03927477456191e-06,Male,0.501,Cortical,Volume of precuneus (right hemisphere),Acute,**
R_rostralanteriorcingulate,Acute Infections,38951,16647,22304,-0.0266328207324691,-0.0468099611800686,-0.00645568028486955,"-0.03 (-0.05, -0.01)",0.00968134837087536,0.0118720184401975,Male,0.057,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Acute,**
R_rostralmiddlefrontal,Acute Infections,38951,16647,22304,-0.0433966532705009,-0.0625993554867233,-0.0241939510542784,"-0.04 (-0.06, -0.02)",9.47054494264849e-06,2.1795226717328e-05,Male,0.078,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Acute,**
R_superiorfrontal,Acute Infections,38951,16647,22304,-0.0523495140742503,-0.0717315583485136,-0.032967469799987,"-0.05 (-0.07, -0.03)",1.20391299630826e-07,4.49460851955083e-07,Male,0.637,Cortical,Volume of superiorfrontal (right hemisphere),Acute,**
R_superiorparietal,Acute Infections,38951,16647,22304,-0.0514569573158076,-0.0713489376353782,-0.0315649769962371,"-0.05 (-0.07, -0.03)",3.99153625703712e-07,1.25871743266243e-06,Male,0.234,Cortical,Volume of superiorparietal (right hemisphere),Acute,**
R_superiortemporal,Acute Infections,38951,16647,22304,-0.057763594388503,-0.0774418583366934,-0.0380853304403125,"-0.06 (-0.08, -0.04)",8.80896766565055e-09,5.28538059939033e-08,Male,0.65,Cortical,Volume of superiortemporal (right hemisphere),Acute,**
R_supramarginal,Acute Infections,38951,16647,22304,-0.0479889588495309,-0.0680403598849452,-0.0279375578141166,"-0.05 (-0.07, -0.03)",2.72899303088047e-06,6.84284819683461e-06,Male,0.579,Cortical,Volume of supramarginal (right hemisphere),Acute,**
R_temporalpole,Acute Infections,38344,16402,21942,-0.066649017811173,-0.0862184732356516,-0.0470795623866944,"-0.07 (-0.09, -0.05)",2.4992676683886e-11,3.49897473574403e-10,Male,0.277,Cortical,Volume of grey matter in Temporal Pole (right),Acute,**
R_transversetemporal,Acute Infections,38951,16647,22304,-0.028518498086382,-0.049345657370852,-0.00769133880191195,"-0.03 (-0.05, -0.01)",0.00728105753728412,0.00899424754605685,Male,0.24,Cortical,Volume of transversetemporal (right hemisphere),Acute,**
Raccumb,Acute Infections,38337,16397,21940,-0.0881101999199939,-0.109108570938782,-0.0671118289012055,"-0.09 (-0.11, -0.07)",2.02342857575928e-16,4.85622858182228e-15,Male,0.005,SubCortical,Volume of accumbens (right),Acute,**
Ramyg,Acute Infections,38337,16397,21940,-0.0174341803349932,-0.0387192968884986,0.00385093621851209,"-0.02 (-0.04, 0.00)",0.108410750842961,0.11750326542979,Male,0.396,SubCortical,Volume of amygdala (right),Acute,
Rcaud,Acute Infections,38337,16397,21940,-0.0180977064014552,-0.0383230853069528,0.00212767250404242,"-0.02 (-0.04, 0.00)",0.0794668135024221,0.087257677571287,Male,0.043,SubCortical,Volume of caudate (right),Acute,
Rhippo,Acute Infections,38337,16397,21940,-0.0523494468406317,-0.0735801687303722,-0.0311187249508911,"-0.05 (-0.07, -0.03)",1.3506838341473e-06,3.65991748607655e-06,Male,0.479,SubCortical,Volume of hippocampus (right),Acute,**
RLatVent,Acute Infections,38951,16647,22304,0.0377497573596548,0.0161182386231948,0.0593812760961149,"0.04 (0.02, 0.06)",0.000625717961283184,0.000964409334821788,Male,0.154,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Acute,**
Rpal,Acute Infections,38337,16397,21940,-0.0594755951991763,-0.0794712709502541,-0.0394799194480985,"-0.06 (-0.08, -0.04)",5.58890505491344e-09,3.61129249702099e-08,Male,0.513,SubCortical,Volume of pallidum (right),Acute,**
Rput,Acute Infections,38337,16397,21940,-0.0593245076800514,-0.0789855002470503,-0.0396635151130525,"-0.06 (-0.08, -0.04)",3.36467768182067e-09,2.35527437727447e-08,Male,0.224,SubCortical,Volume of putamen (right),Acute,**
Rthal,Acute Infections,38337,16397,21940,-0.0576137990627086,-0.0766721844019512,-0.0385554137234661,"-0.06 (-0.08, -0.04)",3.14597478544784e-09,2.29792940850103e-08,Male,0.018,SubCortical,Volume of thalamus (right),Acute,**
