Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
R_lateralorbitofrontal,Gram Positive Bacterial Infections,38951,37565,1386,-0.035419010092634,-0.0864873108101872,0.0156492906249192,"-0.04 (-0.09, 0.02)",0.174028399524051,0.352754162071372,Male,0.177,Cortical,Volume of lateralorbitofrontal (right hemisphere),Gram Positive,
R_lingual,Gram Positive Bacterial Infections,38951,37565,1386,-0.0296045665802295,-0.0847649597436939,0.0255558265832349,"-0.03 (-0.08, 0.03)",0.292831409563455,0.482310556928043,Male,0.707,Cortical,Volume of lingual (right hemisphere),Gram Positive,
R_medialorbitofrontal,Gram Positive Bacterial Infections,38951,37565,1386,-0.0209674282797628,-0.0723656786962507,0.030430822136725,"-0.02 (-0.07, 0.03)",0.423962791363601,0.560832668890433,Male,0.028,Cortical,Volume of medialorbitofrontal (right hemisphere),Gram Positive,
R_middletemporal,Gram Positive Bacterial Infections,38951,37565,1386,-0.0389217317625492,-0.0900802388685389,0.0122367753434405,"-0.04 (-0.09, 0.01)",0.135917104058482,0.326636238810965,Male,0.803,Cortical,Volume of middletemporal (right hemisphere),Gram Positive,
R_paracentral,Gram Positive Bacterial Infections,38951,37565,1386,-0.0282732652415699,-0.0828854496396013,0.0263389191564614,"-0.03 (-0.08, 0.03)",0.310243627178567,0.492436146644597,Male,0.25,Cortical,Volume of paracentral (right hemisphere),Gram Positive,
R_parahippocampal,Gram Positive Bacterial Infections,38951,37565,1386,-0.0364557436241414,-0.0912445789045124,0.0183330916562297,"-0.04 (-0.09, 0.02)",0.192182025802678,0.366892958350567,Male,0.271,Cortical,Volume of parahippocampal (right hemisphere),Gram Positive,
R_parsopercularis,Gram Positive Bacterial Infections,38951,37565,1386,-0.0408740559306569,-0.0959083589275797,0.0141602470662658,"-0.04 (-0.10, 0.01)",0.145479948261972,0.330615347148497,Male,0.403,Cortical,Volume of parsopercularis (right hemisphere),Gram Positive,
R_parsorbitalis,Gram Positive Bacterial Infections,38951,37565,1386,-0.0715171730445631,-0.12462052511039,-0.0184138209787366,"-0.07 (-0.12, -0.02)",0.00830193262680696,0.103611490280248,Male,0.353,Cortical,Volume of parsorbitalis (right hemisphere),Gram Positive,*
R_parstriangularis,Gram Positive Bacterial Infections,38951,37565,1386,-0.0178078358795208,-0.0722696274181181,0.0366539556590765,"-0.02 (-0.07, 0.04)",0.521600496739405,0.633691904333392,Male,0.828,Cortical,Volume of parstriangularis (right hemisphere),Gram Positive,
R_pericalcarine,Gram Positive Bacterial Infections,38951,37565,1386,-0.0184748392147622,-0.0734794545399539,0.0365297761104295,"-0.02 (-0.07, 0.04)",0.510330501868956,0.632801319182695,Male,0.932,Cortical,Volume of pericalcarine (right hemisphere),Gram Positive,
R_postcentral,Gram Positive Bacterial Infections,38951,37565,1386,-0.0471616279659252,-0.100533128859228,0.0062098729273775,"-0.05 (-0.10, 0.01)",0.083286398751435,0.249859196254305,Male,0.218,Cortical,Volume of postcentral (right hemisphere),Gram Positive,
R_posteriorcingulate,Gram Positive Bacterial Infections,38951,37565,1386,-0.0517779371132126,-0.106168180268415,0.00261230604198954,"-0.05 (-0.11, 0.00)",0.0620646924664975,0.231358880258766,Male,0.507,Cortical,Volume of posteriorcingulate (right hemisphere),Gram Positive,
R_precentral,Gram Positive Bacterial Infections,38951,37565,1386,-0.0496105467301343,-0.102116980954658,0.00289588749438979,"-0.05 (-0.10, 0.00)",0.0640443511805774,0.231358880258766,Male,0.541,Cortical,Volume of precentral (right hemisphere),Gram Positive,
R_precuneus,Gram Positive Bacterial Infections,38951,37565,1386,-0.076016099804204,-0.128079147718954,-0.0239530518894539,"-0.08 (-0.13, -0.02)",0.00421481928404316,0.0885112049649065,Male,0.422,Cortical,Volume of precuneus (right hemisphere),Gram Positive,*
R_rostralanteriorcingulate,Gram Positive Bacterial Infections,38951,37565,1386,-0.0153137119930696,-0.0691529780467236,0.0385255540605844,"-0.02 (-0.07, 0.04)",0.577190760759593,0.668745157293873,Male,0.349,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Gram Positive,
R_rostralmiddlefrontal,Gram Positive Bacterial Infections,38951,37565,1386,-0.0380468093188165,-0.0892932682270912,0.0131996495894581,"-0.04 (-0.09, 0.01)",0.145628188624933,0.330615347148497,Male,0.453,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Gram Positive,
R_superiorfrontal,Gram Positive Bacterial Infections,38951,37565,1386,-0.0356837732343758,-0.0874146165960624,0.0160470701273109,"-0.04 (-0.09, 0.02)",0.176377081035686,0.352754162071372,Male,0.254,Cortical,Volume of superiorfrontal (right hemisphere),Gram Positive,
R_superiorparietal,Gram Positive Bacterial Infections,38951,37565,1386,-0.0440419501730749,-0.097131681602995,0.0090477812568452,"-0.04 (-0.10, 0.01)",0.103960086962179,0.293803492355904,Male,0.223,Cortical,Volume of superiorparietal (right hemisphere),Gram Positive,
R_superiortemporal,Gram Positive Bacterial Infections,38951,37565,1386,-0.0420894308289842,-0.0946138780488245,0.0104350163908562,"-0.04 (-0.09, 0.01)",0.11627736015157,0.308473503274965,Male,0.93,Cortical,Volume of superiortemporal (right hemisphere),Gram Positive,
R_supramarginal,Gram Positive Bacterial Infections,38951,37565,1386,-0.0713108538386176,-0.124820648837396,-0.0178010588398392,"-0.07 (-0.12, -0.02)",0.00900317457545313,0.103611490280248,Male,0.42,Cortical,Volume of supramarginal (right hemisphere),Gram Positive,*
R_temporalpole,Gram Positive Bacterial Infections,38344,36990,1354,-0.0550798553735276,-0.107532570425201,-0.00262714032185377,"-0.06 (-0.11, -0.00)",0.0395781158195268,0.184697873824459,Male,0.757,Cortical,Volume of grey matter in Temporal Pole (right),Gram Positive,*
R_transversetemporal,Gram Positive Bacterial Infections,38951,37565,1386,-0.00666243236413885,-0.0622367092701583,0.0489118445418806,"-0.01 (-0.06, 0.05)",0.814229823497124,0.871277772914119,Male,0.816,Cortical,Volume of transversetemporal (right hemisphere),Gram Positive,
Raccumb,Gram Positive Bacterial Infections,38337,36983,1354,-0.0439065235349568,-0.100201509395055,0.0123884623251417,"-0.04 (-0.10, 0.01)",0.126348063709585,0.321613253078943,Male,0.062,SubCortical,Volume of accumbens (right),Gram Positive,
Ramyg,Gram Positive Bacterial Infections,38337,36983,1354,-0.00176031809138117,-0.0587774019120666,0.0552567657293043,"-0.00 (-0.06, 0.06)",0.9517474582265,0.952182292419423,Male,0.008,SubCortical,Volume of amygdala (right),Gram Positive,
Rcaud,Gram Positive Bacterial Infections,38337,36983,1354,0.0131245650424621,-0.0410539632244611,0.0673030933093853,"0.01 (-0.04, 0.07)",0.634925369374604,0.70640703347638,Male,0.529,SubCortical,Volume of caudate (right),Gram Positive,
Rhippo,Gram Positive Bacterial Infections,38337,36983,1354,-0.0857141483921978,-0.142594468969348,-0.0288338278150474,"-0.09 (-0.14, -0.03)",0.00314277325342056,0.0834568618595679,Male,0.226,SubCortical,Volume of hippocampus (right),Gram Positive,*
RLatVent,Gram Positive Bacterial Infections,38951,37565,1386,0.0263058183782045,-0.0314175580498558,0.0840291948062647,"0.03 (-0.03, 0.08)",0.371741317563611,0.53584526908605,Male,0.088,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Gram Positive,
Rpal,Gram Positive Bacterial Infections,38337,36983,1354,-0.0516155535663743,-0.105198031037395,0.00196692390464618,"-0.05 (-0.11, 0.00)",0.0590232163249184,0.230602333548518,Male,0.603,SubCortical,Volume of pallidum (right),Gram Positive,
Rput,Gram Positive Bacterial Infections,38337,36983,1354,-0.0516187501162973,-0.104304970596631,0.0010674703640366,"-0.05 (-0.10, 0.00)",0.0548256625797528,0.225734599157955,Male,0.423,SubCortical,Volume of putamen (right),Gram Positive,
Rthal,Gram Positive Bacterial Infections,38337,36983,1354,-0.0260979007412384,-0.0771711705246816,0.0249753690422047,"-0.03 (-0.08, 0.02)",0.316566094271527,0.492436146644597,Male,0.209,SubCortical,Volume of thalamus (right),Gram Positive,
