Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
Lhippo,Localised Bacterial Infections,38337,25158,13179,-0.028476269838409,-0.0505254367149804,-0.00642710296183768,"-0.03 (-0.05, -0.01)",0.0113663048299763,0.0381907842287202,Male,0.419,SubCortical,Volume of hippocampus (left),Localised,**
LLatVent,Localised Bacterial Infections,38951,25575,13376,0.0172160909178923,-0.00537402629737734,0.0398062081331619,"0.02 (-0.01, 0.04)",0.135249314505249,0.212354063896092,Male,0.938,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Localised,
Lpal,Localised Bacterial Infections,38337,25158,13179,-0.0257307291018347,-0.0465025522709861,-0.00495890593268324,"-0.03 (-0.05, -0.00)",0.0151891156541498,0.0459583730306576,Male,0.155,SubCortical,Volume of pallidum (left),Localised,**
Lput,Localised Bacterial Infections,38337,25158,13179,-0.0349214577355145,-0.055464680643603,-0.0143782348274259,"-0.03 (-0.06, -0.01)",0.000863519419282802,0.00888073289916508,Male,0.832,SubCortical,Volume of putamen (left),Localised,**
Lthal,Localised Bacterial Infections,38337,25158,13179,-0.0283367040664017,-0.048606159753037,-0.00806724837976651,"-0.03 (-0.05, -0.01)",0.00614458021503501,0.0286747076701634,Male,0.414,SubCortical,Volume of thalamus (left),Localised,**
R_bankssts,Localised Bacterial Infections,38951,25575,13376,0.00114738929453968,-0.0203201736561476,0.0226149522452269,"0.00 (-0.02, 0.02)",0.916567909844746,0.943415271305423,Male,0.214,Cortical,Volume of bankssts (right hemisphere),Localised,
R_caudalanteriorcingulate,Localised Bacterial Infections,38951,25575,13376,-0.00934887323234746,-0.0317870074390089,0.013089260974314,"-0.01 (-0.03, 0.01)",0.414135451544068,0.49759120307533,Male,0.177,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Localised,
R_caudalmiddlefrontal,Localised Bacterial Infections,38951,25575,13376,-0.00348620707341011,-0.0249098188921263,0.0179374047453061,"-0.00 (-0.02, 0.02)",0.7497664314948,0.807440772379016,Male,0.446,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Localised,
R_cuneus,Localised Bacterial Infections,38951,25575,13376,-0.0171065156096256,-0.0383432377051845,0.00413020648593334,"-0.02 (-0.04, 0.00)",0.114382931931741,0.194104369338712,Male,0.579,Cortical,Volume of cuneus (right hemisphere),Localised,
R_entorhinal,Localised Bacterial Infections,38951,25575,13376,-0.0294850435723487,-0.0514893685400988,-0.00748071860459866,"-0.03 (-0.05, -0.01)",0.00863356364942992,0.035376553490347,Male,0.729,Cortical,Volume of entorhinal (right hemisphere),Localised,**
R_frontalpole,Localised Bacterial Infections,38951,25575,13376,-0.0131589773840205,-0.0343107103505724,0.00799275558253138,"-0.01 (-0.03, 0.01)",0.222708757847753,0.311792260986854,Male,0.017,Cortical,Volume of frontalpole (right hemisphere),Localised,
R_fusiform,Localised Bacterial Infections,38951,25575,13376,-0.0219923780499505,-0.0422581867744422,-0.0017265693254588,"-0.02 (-0.04, -0.00)",0.0334253934553283,0.0821874825149766,Male,0.218,Cortical,Volume of fusiform (right hemisphere),Localised,*
R_inferiorparietal,Localised Bacterial Infections,38951,25575,13376,-0.0297719457565342,-0.050321555740518,-0.00922233577255053,"-0.03 (-0.05, -0.01)",0.004518607200605,0.023681670045117,Male,0.062,Cortical,Volume of inferiorparietal (right hemisphere),Localised,**
R_inferiortemporal,Localised Bacterial Infections,38951,25575,13376,-0.0157503849600684,-0.0358198710723963,0.0043191011522594,"-0.02 (-0.04, 0.00)",0.124004638935915,0.202037617145053,Male,0.04,Cortical,Volume of inferiortemporal (right hemisphere),Localised,
R_insula,Localised Bacterial Infections,38344,25164,13180,-0.0207911052198787,-0.0410423588684704,-0.000539851571287074,"-0.02 (-0.04, -0.00)",0.0441978716067164,0.100341113917951,Male,0.259,Cortical,Volume of grey matter in Insular Cortex (right),Localised,*
R_isthmuscingulate,Localised Bacterial Infections,38951,25575,13376,-0.00890745227059885,-0.0297715331520613,0.0119566286108636,"-0.01 (-0.03, 0.01)",0.402716451427416,0.490263506085551,Male,0.263,Cortical,Volume of isthmuscingulate (right hemisphere),Localised,
R_lateraloccipital,Localised Bacterial Infections,38951,25575,13376,-0.0280530500793034,-0.0480468258545578,-0.00805927430404897,"-0.03 (-0.05, -0.01)",0.00596064472725057,0.0286110946908027,Male,0.395,Cortical,Volume of lateraloccipital (right hemisphere),Localised,**
R_lateralorbitofrontal,Localised Bacterial Infections,38951,25575,13376,-0.0264166592867614,-0.0463859994502509,-0.00644731912327185,"-0.03 (-0.05, -0.01)",0.00952225403379492,0.0360016223717827,Male,0.385,Cortical,Volume of lateralorbitofrontal (right hemisphere),Localised,**
R_lingual,Localised Bacterial Infections,38951,25575,13376,-0.00693706151871923,-0.028508087558116,0.0146339645206776,"-0.01 (-0.03, 0.01)",0.528483957265189,0.620876257486375,Male,0.522,Cortical,Volume of lingual (right hemisphere),Localised,
R_medialorbitofrontal,Localised Bacterial Infections,38951,25575,13376,-0.00268734580337432,-0.0227871123338565,0.0174124207271078,"-0.00 (-0.02, 0.02)",0.79327964257822,0.848859744924465,Male,0.907,Cortical,Volume of medialorbitofrontal (right hemisphere),Localised,
R_middletemporal,Localised Bacterial Infections,38951,25575,13376,-0.0338906860896096,-0.0538942907806367,-0.0138870813985825,"-0.03 (-0.05, -0.01)",0.000898645590986943,0.00888073289916508,Male,0.155,Cortical,Volume of middletemporal (right hemisphere),Localised,**
R_paracentral,Localised Bacterial Infections,38951,25575,13376,-0.0310527970782458,-0.0524073007054358,-0.00969829345105579,"-0.03 (-0.05, -0.01)",0.00437169415915455,0.023681670045117,Male,0.95,Cortical,Volume of paracentral (right hemisphere),Localised,**
R_parahippocampal,Localised Bacterial Infections,38951,25575,13376,-0.028796804883146,-0.0502208927233285,-0.00737271704296347,"-0.03 (-0.05, -0.01)",0.00842865863464511,0.035376553490347,Male,0.987,Cortical,Volume of parahippocampal (right hemisphere),Localised,**
R_parsopercularis,Localised Bacterial Infections,38951,25575,13376,-0.0167252403579142,-0.0382467059587434,0.00479622524291486,"-0.02 (-0.04, 0.00)",0.127712248776725,0.202411865985752,Male,0.117,Cortical,Volume of parsopercularis (right hemisphere),Localised,
R_parsorbitalis,Localised Bacterial Infections,38951,25575,13376,-0.0108786737315093,-0.0316466610847381,0.0098893136217194,"-0.01 (-0.03, 0.01)",0.304568604716869,0.396647485212667,Male,0.077,Cortical,Volume of parsorbitalis (right hemisphere),Localised,
R_parstriangularis,Localised Bacterial Infections,38951,25575,13376,-0.0174461902411182,-0.038743234343129,0.00385085386089263,"-0.02 (-0.04, 0.00)",0.108365459632739,0.190281313567551,Male,0.033,Cortical,Volume of parstriangularis (right hemisphere),Localised,
R_pericalcarine,Localised Bacterial Infections,38951,25575,13376,0.0114829391745472,-0.0100267897262752,0.0329926680753695,"0.01 (-0.01, 0.03)",0.295402915866782,0.39076921154031,Male,0.66,Cortical,Volume of pericalcarine (right hemisphere),Localised,
R_postcentral,Localised Bacterial Infections,38951,25575,13376,-0.0326249008852903,-0.0534944604119423,-0.0117553413586383,"-0.03 (-0.05, -0.01)",0.00218503063072262,0.0152952144150583,Male,0.388,Cortical,Volume of postcentral (right hemisphere),Localised,**
R_posteriorcingulate,Localised Bacterial Infections,38951,25575,13376,-0.0213238439566389,-0.0425933976204478,-5.42902928299324e-05,"-0.02 (-0.04, -0.00)",0.0494181123805945,0.105681737966879,Male,0.002,Cortical,Volume of posteriorcingulate (right hemisphere),Localised,*
R_precentral,Localised Bacterial Infections,38951,25575,13376,-0.0332278641797917,-0.0537590972364757,-0.0126966311231077,"-0.03 (-0.05, -0.01)",0.00151450276998621,0.0121160221598897,Male,0.583,Cortical,Volume of precentral (right hemisphere),Localised,**
R_precuneus,Localised Bacterial Infections,38951,25575,13376,-0.0213502660367855,-0.0417108953880107,-0.000989636685560257,"-0.02 (-0.04, -0.00)",0.0398573948306192,0.0917266072814249,Male,0.792,Cortical,Volume of precuneus (right hemisphere),Localised,*
R_rostralanteriorcingulate,Localised Bacterial Infections,38951,25575,13376,-0.0135063134210915,-0.0345601642111974,0.00754753736901446,"-0.01 (-0.03, 0.01)",0.208623267060297,0.294526965261596,Male,0.043,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Localised,
R_rostralmiddlefrontal,Localised Bacterial Infections,38951,25575,13376,-0.0193536644526418,-0.0393935474708903,0.000686218565606703,"-0.02 (-0.04, 0.00)",0.058377450330915,0.11538131359522,Male,0.518,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Localised,
R_superiorfrontal,Localised Bacterial Infections,38951,25575,13376,-0.0207032549922861,-0.0409323663939158,-0.00047414359065636,"-0.02 (-0.04, -0.00)",0.0448668543433267,0.100501753729052,Male,0.577,Cortical,Volume of superiorfrontal (right hemisphere),Localised,*
R_superiorparietal,Localised Bacterial Infections,38951,25575,13376,-0.0275410663976317,-0.0483010525895046,-0.00678108020575879,"-0.03 (-0.05, -0.01)",0.00931907599081223,0.0360016223717827,Male,0.383,Cortical,Volume of superiorparietal (right hemisphere),Localised,**
R_superiortemporal,Localised Bacterial Infections,38951,25575,13376,-0.0304196016040752,-0.0509580553646681,-0.0098811478434823,"-0.03 (-0.05, -0.01)",0.00369811430823285,0.0221886858493971,Male,0.265,Cortical,Volume of superiortemporal (right hemisphere),Localised,**
R_supramarginal,Localised Bacterial Infections,38951,25575,13376,-0.0211665383948943,-0.0420926680304786,-0.000240408759309939,"-0.02 (-0.04, -0.00)",0.0474255660729081,0.104835461845376,Male,0.286,Cortical,Volume of supramarginal (right hemisphere),Localised,*
R_temporalpole,Localised Bacterial Infections,38344,25164,13180,-0.0440106451104896,-0.0644356163130148,-0.0235856739079645,"-0.04 (-0.06, -0.02)",2.41241949147504e-05,0.000578053392409006,Male,0.079,Cortical,Volume of grey matter in Temporal Pole (right),Localised,**
R_transversetemporal,Localised Bacterial Infections,38951,25575,13376,-0.0152866707444568,-0.0370188371231777,0.00644549563426398,"-0.02 (-0.04, 0.01)",0.167993518883512,0.251990278325267,Male,0.445,Cortical,Volume of transversetemporal (right hemisphere),Localised,
Raccumb,Localised Bacterial Infections,38337,25158,13179,-0.0565916704634966,-0.0785115131043195,-0.0346718278226736,"-0.06 (-0.08, -0.03)",4.20513372712934e-07,1.76615616539432e-05,Male,0.696,SubCortical,Volume of accumbens (right),Localised,**
Ramyg,Localised Bacterial Infections,38337,25158,13179,-0.0285835574843756,-0.0507894630983372,-0.00637765187041391,"-0.03 (-0.05, -0.01)",0.0116413231884066,0.0383478881500454,Male,0.702,SubCortical,Volume of amygdala (right),Localised,**
Rcaud,Localised Bacterial Infections,38337,25158,13179,0.00467507429853502,-0.0164270874752515,0.0257772360723216,"0.00 (-0.02, 0.03)",0.664121294977397,0.736685865610939,Male,0.036,SubCortical,Volume of caudate (right),Localised,
Rhippo,Localised Bacterial Infections,38337,25158,13179,-0.030263327107259,-0.0524182571911692,-0.00810839702334889,"-0.03 (-0.05, -0.01)",0.00742346512504667,0.0328195300265221,Male,0.844,SubCortical,Volume of hippocampus (right),Localised,**
RLatVent,Localised Bacterial Infections,38951,25575,13376,0.0168505311939026,-0.00572218028499897,0.0394232426728041,"0.02 (-0.01, 0.04)",0.143432009123954,0.223116458637261,Male,0.888,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Localised,
Rpal,Localised Bacterial Infections,38337,25158,13179,-0.0396091248350305,-0.0604763211708126,-0.0187419284992483,"-0.04 (-0.06, -0.02)",0.000199168952325064,0.0027883653325509,Male,0.915,SubCortical,Volume of pallidum (right),Localised,**
Rput,Localised Bacterial Infections,38337,25158,13179,-0.0298068750350119,-0.0503266004726273,-0.00928714959739644,"-0.03 (-0.05, -0.01)",0.00441393209398795,0.023681670045117,Male,0.311,SubCortical,Volume of putamen (right),Localised,**
Rthal,Localised Bacterial Infections,38337,25158,13179,-0.0262738339327238,-0.0461650302288365,-0.00638263763661116,"-0.03 (-0.05, -0.01)",0.00963042905595234,0.0360016223717827,Male,0.273,SubCortical,Volume of thalamus (right),Localised,**
