Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Other Potentially Persistent Viral Infections,38951,38798,153,-0.0586858838214931,-0.224970506427633,0.107598738784647,"-0.06 (-0.22, 0.11)",0.489104483580369,0.957095185871676,Male,0.734,Cortical,Volume of bankssts (left hemisphere),Other Viral,
L_caudalanteriorcingulate,Other Potentially Persistent Viral Infections,38951,38798,153,-0.0437906371777214,-0.209764452838529,0.122183178483086,"-0.04 (-0.21, 0.12)",0.605065403335529,0.957095185871676,Male,0.842,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Other Viral,
L_caudalmiddlefrontal,Other Potentially Persistent Viral Infections,38951,38798,153,0.0462159985507497,-0.116819088036641,0.209251085138141,"0.05 (-0.12, 0.21)",0.578478235686259,0.957095185871676,Male,0.433,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Other Viral,
L_cuneus,Other Potentially Persistent Viral Infections,38951,38798,153,-0.0345160832296312,-0.196802575418614,0.127770408959351,"-0.03 (-0.20, 0.13)",0.676775736627826,0.957095185871676,Male,0.012,Cortical,Volume of cuneus (left hemisphere),Other Viral,
L_entorhinal,Other Potentially Persistent Viral Infections,38951,38798,153,0.105646689528995,-0.062890862175845,0.274184241233834,"0.11 (-0.06, 0.27)",0.219218318336725,0.852748810604549,Male,0.622,Cortical,Volume of entorhinal (left hemisphere),Other Viral,
L_frontalpole,Other Potentially Persistent Viral Infections,38951,38798,153,0.0171111170375721,-0.145592103693955,0.179814337769099,"0.02 (-0.15, 0.18)",0.836689478720312,0.962994691897494,Male,0.244,Cortical,Volume of frontalpole (left hemisphere),Other Viral,
L_fusiform,Other Potentially Persistent Viral Infections,38951,38798,153,-0.054966107865481,-0.210971342089809,0.101039126358847,"-0.05 (-0.21, 0.10)",0.489830225868675,0.957095185871676,Male,0.036,Cortical,Volume of fusiform (left hemisphere),Other Viral,
L_inferiorparietal,Other Potentially Persistent Viral Infections,38951,38798,153,0.0366946592941466,-0.122870721511027,0.19626004009932,"0.04 (-0.12, 0.20)",0.652179699771488,0.957095185871676,Male,0.129,Cortical,Volume of inferiorparietal (left hemisphere),Other Viral,
L_inferiortemporal,Other Potentially Persistent Viral Infections,38951,38798,153,0.0145104117569502,-0.139100443705999,0.168121267219899,"0.01 (-0.14, 0.17)",0.853113785733564,0.970186624803029,Male,0.055,Cortical,Volume of inferiortemporal (left hemisphere),Other Viral,
L_insula,Other Potentially Persistent Viral Infections,38344,38195,149,0.0982149537221311,-0.0568490811345357,0.253278988578798,"0.10 (-0.06, 0.25)",0.214448095402186,0.852748810604549,Male,0.106,Cortical,Volume of grey matter in Insular Cortex (left),Other Viral,
L_isthmuscingulate,Other Potentially Persistent Viral Infections,38951,38798,153,0.0455622177169312,-0.110490011952832,0.201614447386694,"0.05 (-0.11, 0.20)",0.567146400473184,0.957095185871676,Male,0.087,Cortical,Volume of isthmuscingulate (left hemisphere),Other Viral,
L_lateraloccipital,Other Potentially Persistent Viral Infections,38951,38798,153,-0.0748038867377917,-0.227111205543224,0.0775034320676405,"-0.07 (-0.23, 0.08)",0.335732993499025,0.955985473014174,Male,0.046,Cortical,Volume of lateraloccipital (left hemisphere),Other Viral,
L_lateralorbitofrontal,Other Potentially Persistent Viral Infections,38951,38798,153,-0.0118973115014471,-0.163117029117636,0.139322406114742,"-0.01 (-0.16, 0.14)",0.877447906202556,0.97544142940207,Male,0.398,Cortical,Volume of lateralorbitofrontal (left hemisphere),Other Viral,
L_lingual,Other Potentially Persistent Viral Infections,38951,38798,153,0.0179068071367403,-0.144977475173077,0.180791089446558,"0.02 (-0.14, 0.18)",0.829396706412777,0.962994691897494,Male,0.4,Cortical,Volume of lingual (left hemisphere),Other Viral,
L_medialorbitofrontal,Other Potentially Persistent Viral Infections,38951,38798,153,0.0340802619797722,-0.119751143487165,0.18791166744671,"0.03 (-0.12, 0.19)",0.664124065176236,0.957095185871676,Male,0.288,Cortical,Volume of medialorbitofrontal (left hemisphere),Other Viral,
L_middletemporal,Other Potentially Persistent Viral Infections,38951,38798,153,0.0915960674215165,-0.0607298405514361,0.243921975394469,"0.09 (-0.06, 0.24)",0.238566631538177,0.852748810604549,Male,0.473,Cortical,Volume of middletemporal (left hemisphere),Other Viral,
L_paracentral,Other Potentially Persistent Viral Infections,38951,38798,153,0.120438629162114,-0.0419047771346403,0.282782035458868,"0.12 (-0.04, 0.28)",0.145928066639315,0.852748810604549,Male,0.58,Cortical,Volume of paracentral (left hemisphere),Other Viral,
L_parahippocampal,Other Potentially Persistent Viral Infections,38950,38797,153,0.018263294503088,-0.146689085053916,0.183215674060093,"0.02 (-0.15, 0.18)",0.828200760722082,0.962994691897494,Male,0.697,Cortical,Volume of parahippocampal (left hemisphere),Other Viral,
L_parsopercularis,Other Potentially Persistent Viral Infections,38951,38798,153,0.0965248196660621,-0.0698675797399711,0.262917219072095,"0.10 (-0.07, 0.26)",0.255538013557431,0.876130332196906,Male,0.225,Cortical,Volume of parsopercularis (left hemisphere),Other Viral,
L_parsorbitalis,Other Potentially Persistent Viral Infections,38951,38798,153,0.0204902725269503,-0.137013866032634,0.177994411086535,"0.02 (-0.14, 0.18)",0.798734795900976,0.961955695134771,Male,0.839,Cortical,Volume of parsorbitalis (left hemisphere),Other Viral,
L_parstriangularis,Other Potentially Persistent Viral Infections,38951,38798,153,0.13464046348689,-0.0273241403597164,0.296605067333497,"0.13 (-0.03, 0.30)",0.10324489987888,0.825959199031041,Male,0.149,Cortical,Volume of parstriangularis (left hemisphere),Other Viral,
L_pericalcarine,Other Potentially Persistent Viral Infections,38951,38798,153,-0.012978413561175,-0.176517377179751,0.150560550057401,"-0.01 (-0.18, 0.15)",0.876390819896826,0.97544142940207,Male,0.165,Cortical,Volume of pericalcarine (left hemisphere),Other Viral,
L_postcentral,Other Potentially Persistent Viral Infections,38951,38798,153,0.00640298125047935,-0.151332786906915,0.164138749407874,"0.01 (-0.15, 0.16)",0.936584870076699,0.983414113580534,Male,0.886,Cortical,Volume of postcentral (left hemisphere),Other Viral,
L_posteriorcingulate,Other Potentially Persistent Viral Infections,38951,38798,153,0.0657012435549061,-0.0935473613685171,0.224949848478329,"0.07 (-0.09, 0.22)",0.418722556549329,0.957095185871676,Male,0.032,Cortical,Volume of posteriorcingulate (left hemisphere),Other Viral,
L_precentral,Other Potentially Persistent Viral Infections,38951,38798,153,0.00175628851736959,-0.153240783294034,0.156753360328773,"0.00 (-0.15, 0.16)",0.98228115000951,0.994115862660226,Male,0.291,Cortical,Volume of precentral (left hemisphere),Other Viral,
L_precuneus,Other Potentially Persistent Viral Infections,38951,38798,153,0.0509926907110591,-0.105257844106034,0.207243225528152,"0.05 (-0.11, 0.21)",0.522398564180878,0.957095185871676,Male,0.338,Cortical,Volume of precuneus (left hemisphere),Other Viral,
L_rostralanteriorcingulate,Other Potentially Persistent Viral Infections,38951,38798,153,0.02184151799145,-0.134255202928623,0.177938238911523,"0.02 (-0.13, 0.18)",0.783892022433763,0.961955695134771,Male,0.092,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Other Viral,
L_rostralmiddlefrontal,Other Potentially Persistent Viral Infections,38951,38798,153,0.0852890979940895,-0.0676781291364046,0.238256325124584,"0.09 (-0.07, 0.24)",0.274470665966692,0.882154798906391,Male,0.032,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Other Viral,
L_superiorfrontal,Other Potentially Persistent Viral Infections,38951,38798,153,0.0218948829399934,-0.130746599227287,0.174536365107274,"0.02 (-0.13, 0.17)",0.778600045175682,0.961955695134771,Male,0.07,Cortical,Volume of superiorfrontal (left hemisphere),Other Viral,
L_superiorparietal,Other Potentially Persistent Viral Infections,38951,38798,153,-0.0386689827558703,-0.197559831091384,0.120221865579644,"-0.04 (-0.20, 0.12)",0.633359263711821,0.957095185871676,Male,0.9,Cortical,Volume of superiorparietal (left hemisphere),Other Viral,
L_superiortemporal,Other Potentially Persistent Viral Infections,38951,38798,153,0.019786453935024,-0.134575569209642,0.17414847707969,"0.02 (-0.13, 0.17)",0.801629745945643,0.961955695134771,Male,0.161,Cortical,Volume of superiortemporal (left hemisphere),Other Viral,
L_supramarginal,Other Potentially Persistent Viral Infections,38951,38798,153,0.176706436911571,0.0203559805896048,0.333056893233538,"0.18 (0.02, 0.33)",0.026751451528736,0.499360428536405,Male,0.309,Cortical,Volume of supramarginal (left hemisphere),Other Viral,*
