Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_lingual,Fungal Infections,44289,41060,3229,-0.039856693246646,-0.0721130741897566,-0.00760031230353541,"-0.04 (-0.07, -0.01)",0.0154461041400475,0.370706499361139,Female,0.016,Cortical,Volume of lingual (left hemisphere),Fungal,*
L_medialorbitofrontal,Fungal Infections,44289,41060,3229,0.0133983349745498,-0.0175066366927986,0.0443033066418982,"0.01 (-0.02, 0.04)",0.395478183777447,0.763682010053001,Female,0.293,Cortical,Volume of medialorbitofrontal (left hemisphere),Fungal,
L_middletemporal,Fungal Infections,44289,41060,3229,0.00712787635567379,-0.0228482853603562,0.0371040380717038,"0.01 (-0.02, 0.04)",0.641173104340388,0.912856623128688,Female,0.339,Cortical,Volume of middletemporal (left hemisphere),Fungal,
L_paracentral,Fungal Infections,44289,41060,3229,0.0076014750882747,-0.0253996162771226,0.0406025664536721,"0.01 (-0.03, 0.04)",0.651652572882045,0.9199801028923,Female,0.248,Cortical,Volume of paracentral (left hemisphere),Fungal,
L_parahippocampal,Fungal Infections,44289,41060,3229,-0.011121130668981,-0.0453817340595159,0.0231394727215539,"-0.01 (-0.05, 0.02)",0.52463004296774,0.81429451632855,Female,0.449,Cortical,Volume of parahippocampal (left hemisphere),Fungal,
L_parsopercularis,Fungal Infections,44289,41060,3229,-0.0118583668394981,-0.0435634024798031,0.019846668800807,"-0.01 (-0.04, 0.02)",0.463508136144655,0.792629583597481,Female,0.349,Cortical,Volume of parsopercularis (left hemisphere),Fungal,
L_parsorbitalis,Fungal Infections,44289,41060,3229,-0.00300795667115518,-0.0348235962626075,0.0288076829202972,"-0.00 (-0.03, 0.03)",0.852989412272042,0.933940611572355,Female,0.063,Cortical,Volume of parsorbitalis (left hemisphere),Fungal,
L_parstriangularis,Fungal Infections,44289,41060,3229,-0.0052627349883213,-0.0369011099385118,0.0263756399618692,"-0.01 (-0.04, 0.03)",0.744403349951758,0.929449732318578,Female,0.343,Cortical,Volume of parstriangularis (left hemisphere),Fungal,
L_pericalcarine,Fungal Infections,44289,41060,3229,-0.0310966151384554,-0.0638651224299857,0.00167189215307487,"-0.03 (-0.06, 0.00)",0.0628900439235873,0.518522887758145,Female,0.106,Cortical,Volume of pericalcarine (left hemisphere),Fungal,
L_postcentral,Fungal Infections,44289,41060,3229,0.00443341482872041,-0.027602456773491,0.0364692864309318,"0.00 (-0.03, 0.04)",0.786203846125944,0.933940611572355,Female,0.436,Cortical,Volume of postcentral (left hemisphere),Fungal,
L_posteriorcingulate,Fungal Infections,44289,41060,3229,0.00531411384474713,-0.0269739085915392,0.0376021362810334,"0.01 (-0.03, 0.04)",0.747008151070098,0.929449732318578,Female,0.169,Cortical,Volume of posteriorcingulate (left hemisphere),Fungal,
L_precentral,Fungal Infections,44289,41060,3229,0.0208746519120616,-0.0105766050163307,0.0523259088404539,"0.02 (-0.01, 0.05)",0.193302239092354,0.608404752991615,Female,0.255,Cortical,Volume of precentral (left hemisphere),Fungal,
L_precuneus,Fungal Infections,44289,41060,3229,-0.00501403269040258,-0.0362172473103459,0.0261891819295407,"-0.01 (-0.04, 0.03)",0.752797701686002,0.929449732318578,Female,0.26,Cortical,Volume of precuneus (left hemisphere),Fungal,
L_rostralanteriorcingulate,Fungal Infections,44289,41060,3229,-0.00559316784032431,-0.0380268392913379,0.0268405036106892,"-0.01 (-0.04, 0.03)",0.73536185605962,0.929449732318578,Female,0.528,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Fungal,
L_rostralmiddlefrontal,Fungal Infections,44289,41060,3229,0.0284211531433425,-0.00129143364044714,0.0581337399271321,"0.03 (-0.00, 0.06)",0.0608231075129587,0.518522887758145,Female,0.442,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Fungal,
L_superiorfrontal,Fungal Infections,44289,41060,3229,0.0220600923183786,-0.0080721729061871,0.0521923575429442,"0.02 (-0.01, 0.05)",0.151309596494753,0.599378466820887,Female,0.196,Cortical,Volume of superiorfrontal (left hemisphere),Fungal,
L_superiorparietal,Fungal Infections,44289,41060,3229,0.0161385759798171,-0.0165504892146642,0.0488276411742984,"0.02 (-0.02, 0.05)",0.333219614683981,0.734149735879993,Female,0.125,Cortical,Volume of superiorparietal (left hemisphere),Fungal,
L_superiortemporal,Fungal Infections,44289,41060,3229,0.0216526816867902,-0.00874686297993347,0.0520522263535138,"0.02 (-0.01, 0.05)",0.162702950345555,0.599378466820887,Female,0.154,Cortical,Volume of superiortemporal (left hemisphere),Fungal,
L_supramarginal,Fungal Infections,44289,41060,3229,-0.00547343091039437,-0.0356136072471812,0.0246667454263925,"-0.01 (-0.04, 0.02)",0.721889024171541,0.929449732318578,Female,0.749,Cortical,Volume of supramarginal (left hemisphere),Fungal,
L_temporalpole,Fungal Infections,43526,40364,3162,0.0408852106955099,0.00992609307748302,0.0718443283135368,"0.04 (0.01, 0.07)",0.00964442423546378,0.270043878592986,Female,0.514,Cortical,Volume of grey matter in Temporal Pole (left),Fungal,*
L_transversetemporal,Fungal Infections,44289,41060,3229,-0.0109526843900918,-0.0435644732728897,0.0216591044927061,"-0.01 (-0.04, 0.02)",0.510366270340985,0.81429451632855,Female,0.104,Cortical,Volume of transversetemporal (left hemisphere),Fungal,
Laccumb,Fungal Infections,43521,40359,3162,0.0196209163248781,-0.0139224372015278,0.053164269851284,"0.02 (-0.01, 0.05)",0.251595810465075,0.681743486421493,Female,0.861,SubCortical,Volume of accumbens (left),Fungal,
Lamyg,Fungal Infections,43521,40359,3162,-0.0111012787033613,-0.0423935579127468,0.0201910005060242,"-0.01 (-0.04, 0.02)",0.486847199747544,0.811721806588759,Female,0.386,SubCortical,Volume of amygdala (left),Fungal,
Lcaud,Fungal Infections,43521,40359,3162,-0.0105706922753513,-0.0432191684584473,0.0220777839077447,"-0.01 (-0.04, 0.02)",0.525692073628161,0.81429451632855,Female,0.204,SubCortical,Volume of caudate (left),Fungal,
Lhippo,Fungal Infections,43521,40359,3162,0.00711720560771858,-0.025822512869969,0.0400569240854061,"0.01 (-0.03, 0.04)",0.671935160882391,0.925287762526571,Female,0.035,SubCortical,Volume of hippocampus (left),Fungal,
LLatVent,Fungal Infections,44289,41060,3229,-0.00501478774675093,-0.0349821170275315,0.0249525415340296,"-0.01 (-0.03, 0.02)",0.742918560240226,0.929449732318578,Female,0.577,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Fungal,
Lpal,Fungal Infections,43521,40359,3162,-0.00226271694961709,-0.0359354797191507,0.0314100458199165,"-0.00 (-0.04, 0.03)",0.895215986874056,0.933940611572355,Female,0.952,SubCortical,Volume of pallidum (left),Fungal,
Lput,Fungal Infections,43521,40359,3162,0.0343589110503698,0.00364658820604155,0.0650712338946981,"0.03 (0.00, 0.07)",0.0283314799198301,0.467347900125565,Female,0.081,SubCortical,Volume of putamen (left),Fungal,*
Lthal,Fungal Infections,43521,40359,3162,0.00624250095561816,-0.0247499380245137,0.03723493993575,"0.01 (-0.02, 0.04)",0.693001895223234,0.929449732318578,Female,0.888,SubCortical,Volume of thalamus (left),Fungal,
R_bankssts,Fungal Infections,44289,41060,3229,0.0165708372368704,-0.0161140215755274,0.0492556960492682,"0.02 (-0.02, 0.05)",0.32037157348376,0.717632324603623,Female,0.55,Cortical,Volume of bankssts (right hemisphere),Fungal,
R_caudalanteriorcingulate,Fungal Infections,44289,41060,3229,-0.00104709915031618,-0.0338486647761949,0.0317544664755625,"-0.00 (-0.03, 0.03)",0.950110688013822,0.955799973570791,Female,0.062,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Fungal,
R_caudalmiddlefrontal,Fungal Infections,44289,41060,3229,-0.00314146807909026,-0.0357565599187796,0.0294736237605991,"-0.00 (-0.04, 0.03)",0.850259970646748,0.933940611572355,Female,0.162,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Fungal,
R_cuneus,Fungal Infections,44289,41060,3229,-0.0215811143641848,-0.0524537107169731,0.00929148198860349,"-0.02 (-0.05, 0.01)",0.170654355022165,0.599378466820887,Female,0.038,Cortical,Volume of cuneus (right hemisphere),Fungal,
R_entorhinal,Fungal Infections,44289,41060,3229,0.0168748338579832,-0.0154286526223199,0.0491783203382864,"0.02 (-0.02, 0.05)",0.305896424464121,0.717632324603623,Female,0.002,Cortical,Volume of entorhinal (right hemisphere),Fungal,
R_frontalpole,Fungal Infections,44289,41060,3229,0.0132331299319136,-0.0204799125816116,0.0469461724454387,"0.01 (-0.02, 0.05)",0.441688999200374,0.792629583597481,Female,0.411,Cortical,Volume of frontalpole (right hemisphere),Fungal,
R_fusiform,Fungal Infections,44289,41060,3229,-0.00361674867042427,-0.0337241887908172,0.0264906914499686,"-0.00 (-0.03, 0.03)",0.813858143958737,0.933940611572355,Female,0.089,Cortical,Volume of fusiform (right hemisphere),Fungal,
R_inferiorparietal,Fungal Infections,44289,41060,3229,-0.00446638148330606,-0.0348982112980008,0.0259654483313887,"-0.00 (-0.03, 0.03)",0.773604181725244,0.929449732318578,Female,0.46,Cortical,Volume of inferiorparietal (right hemisphere),Fungal,
R_inferiortemporal,Fungal Infections,44289,41060,3229,0.0201531088943909,-0.0100353823065057,0.0503416000952875,"0.02 (-0.01, 0.05)",0.190723964922579,0.608404752991615,Female,0.053,Cortical,Volume of inferiortemporal (right hemisphere),Fungal,
R_insula,Fungal Infections,43526,40364,3162,0.0100393347851173,-0.021595308549774,0.0416739781200086,"0.01 (-0.02, 0.04)",0.533934030760795,0.81546288334376,Female,0.003,Cortical,Volume of grey matter in Insular Cortex (right),Fungal,
R_isthmuscingulate,Fungal Infections,44289,41060,3229,0.00242317800982069,-0.02905869988536,0.0339050559050013,"0.00 (-0.03, 0.03)",0.880083950917365,0.933940611572355,Female,0.327,Cortical,Volume of isthmuscingulate (right hemisphere),Fungal,
R_lateraloccipital,Fungal Infections,44289,41060,3229,-0.0199283939282821,-0.0493465333135142,0.00948974545695006,"-0.02 (-0.05, 0.01)",0.184266795143314,0.608404752991615,Female,0.017,Cortical,Volume of lateraloccipital (right hemisphere),Fungal,
R_lateralorbitofrontal,Fungal Infections,44289,41060,3229,0.00214406842703491,-0.0288821429351936,0.0331702797892634,"0.00 (-0.03, 0.03)",0.892258965961148,0.933940611572355,Female,0.065,Cortical,Volume of lateralorbitofrontal (right hemisphere),Fungal,
R_lingual,Fungal Infections,44289,41060,3229,-0.0432898544816215,-0.0756796394361808,-0.0109000695270623,"-0.04 (-0.08, -0.01)",0.00880582400412682,0.270043878592986,Female,0.077,Cortical,Volume of lingual (right hemisphere),Fungal,*
R_medialorbitofrontal,Fungal Infections,44289,41060,3229,-0.00306636450222712,-0.0338046091158664,0.0276718801114121,"-0.00 (-0.03, 0.03)",0.844982024487529,0.933940611572355,Female,0.15,Cortical,Volume of medialorbitofrontal (right hemisphere),Fungal,
R_middletemporal,Fungal Infections,44289,41060,3229,0.0014446550229235,-0.0284827908891508,0.0313721009349978,"0.00 (-0.03, 0.03)",0.924622020445084,0.941381759106565,Female,0.102,Cortical,Volume of middletemporal (right hemisphere),Fungal,
R_paracentral,Fungal Infections,44289,41060,3229,0.019045632643445,-0.0133071715734311,0.051398436860321,"0.02 (-0.01, 0.05)",0.248574345065052,0.681743486421493,Female,0.488,Cortical,Volume of paracentral (right hemisphere),Fungal,
R_parahippocampal,Fungal Infections,44288,41059,3229,0.00554976995750088,-0.0289511705438548,0.0400507104588565,"0.01 (-0.03, 0.04)",0.75254637143598,0.929449732318578,Female,0.43,Cortical,Volume of parahippocampal (right hemisphere),Fungal,
R_parsopercularis,Fungal Infections,44289,41060,3229,-0.00860266548906363,-0.0406714919714761,0.0234661609933488,"-0.01 (-0.04, 0.02)",0.599038766788474,0.86920316242751,Female,0.225,Cortical,Volume of parsopercularis (right hemisphere),Fungal,
R_parsorbitalis,Fungal Infections,44289,41060,3229,0.00257186950338026,-0.0293179969080191,0.0344617359147796,"0.00 (-0.03, 0.03)",0.874400427759341,0.933940611572355,Female,0.216,Cortical,Volume of parsorbitalis (right hemisphere),Fungal,
R_parstriangularis,Fungal Infections,44289,41060,3229,0.00269292458042407,-0.0286569668332303,0.0340428159940785,"0.00 (-0.03, 0.03)",0.866298038564756,0.933940611572355,Female,0.819,Cortical,Volume of parstriangularis (right hemisphere),Fungal,
R_pericalcarine,Fungal Infections,44289,41060,3229,-0.0351273624218341,-0.06782574824915,-0.00242897659451819,"-0.04 (-0.07, -0.00)",0.0352433299630818,0.493406619483146,Female,0.145,Cortical,Volume of pericalcarine (right hemisphere),Fungal,*
R_postcentral,Fungal Infections,44289,41060,3229,-0.00585573293019657,-0.0383750861155268,0.0266636202551337,"-0.01 (-0.04, 0.03)",0.724136049738156,0.929449732318578,Female,0.13,Cortical,Volume of postcentral (right hemisphere),Fungal,
R_posteriorcingulate,Fungal Infections,44289,41060,3229,0.0170447494003012,-0.0151405418612111,0.0492300406618135,"0.02 (-0.02, 0.05)",0.299280411027088,0.717632324603623,Female,0.244,Cortical,Volume of posteriorcingulate (right hemisphere),Fungal,
R_precentral,Fungal Infections,44289,41060,3229,0.0235846546555054,-0.00798354213517875,0.0551528514461895,"0.02 (-0.01, 0.06)",0.143110213189542,0.599378466820887,Female,0.071,Cortical,Volume of precentral (right hemisphere),Fungal,
R_precuneus,Fungal Infections,44289,41060,3229,-0.00661645526956196,-0.0371053498130623,0.0238724392739384,"-0.01 (-0.04, 0.02)",0.67058559408086,0.925287762526571,Female,0.126,Cortical,Volume of precuneus (right hemisphere),Fungal,
R_rostralanteriorcingulate,Fungal Infections,44289,41060,3229,-0.00200663995438832,-0.034871035796104,0.0308577558873273,"-0.00 (-0.03, 0.03)",0.904741075899214,0.933940611572355,Female,0.144,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Fungal,
R_rostralmiddlefrontal,Fungal Infections,44289,41060,3229,0.0159032115222181,-0.0139029142662942,0.0457093373107303,"0.02 (-0.01, 0.05)",0.2956695075769,0.717632324603623,Female,0.149,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Fungal,
R_superiorfrontal,Fungal Infections,44289,41060,3229,0.0408577266075496,0.0108237037149451,0.0708917495001541,"0.04 (0.01, 0.07)",0.00767027712242265,0.270043878592986,Female,0.162,Cortical,Volume of superiorfrontal (right hemisphere),Fungal,*
R_superiorparietal,Fungal Infections,44289,41060,3229,-0.00474123578402561,-0.0371838465999805,0.0277013750319293,"-0.00 (-0.04, 0.03)",0.774541443598815,0.929449732318578,Female,0.23,Cortical,Volume of superiorparietal (right hemisphere),Fungal,
R_superiortemporal,Fungal Infections,44289,41060,3229,0.0141401789529209,-0.0171729287863815,0.0454532866922233,"0.01 (-0.02, 0.05)",0.376111510020386,0.743373337452057,Female,0.115,Cortical,Volume of superiortemporal (right hemisphere),Fungal,
R_supramarginal,Fungal Infections,44289,41060,3229,0.015079844276122,-0.0160647842900424,0.0462244728422863,"0.02 (-0.02, 0.05)",0.342617509083584,0.737945404180027,Female,0.208,Cortical,Volume of supramarginal (right hemisphere),Fungal,
R_temporalpole,Fungal Infections,43526,40364,3162,0.0149304377228724,-0.0168948245410805,0.0467556999868253,"0.01 (-0.02, 0.05)",0.35782925396489,0.743373337452057,Female,0.243,Cortical,Volume of grey matter in Temporal Pole (right),Fungal,
R_transversetemporal,Fungal Infections,44289,41060,3229,0.0241323291122114,-0.00855877900898895,0.0568234372334117,"0.02 (-0.01, 0.06)",0.147940370003672,0.599378466820887,Female,0.031,Cortical,Volume of transversetemporal (right hemisphere),Fungal,
Raccumb,Fungal Infections,43521,40359,3162,0.024806505613924,-0.00917361824029452,0.0587866294681426,"0.02 (-0.01, 0.06)",0.152474064383623,0.599378466820887,Female,0.066,SubCortical,Volume of accumbens (right),Fungal,
Ramyg,Fungal Infections,43521,40359,3162,-0.0122011938121622,-0.0442759945862513,0.019873606961927,"-0.01 (-0.04, 0.02)",0.455920753425747,0.792629583597481,Female,0.447,SubCortical,Volume of amygdala (right),Fungal,
Rcaud,Fungal Infections,43521,40359,3162,-0.00705812621833104,-0.0396297040038397,0.0255134515671776,"-0.01 (-0.04, 0.03)",0.671037137544473,0.925287762526571,Female,0.652,SubCortical,Volume of caudate (right),Fungal,
Rhippo,Fungal Infections,43521,40359,3162,0.0151093561010619,-0.0172180623249343,0.0474367745270582,"0.02 (-0.02, 0.05)",0.359628128566242,0.743373337452057,Female,0.122,SubCortical,Volume of hippocampus (right),Fungal,
RLatVent,Fungal Infections,44289,41060,3229,-0.00340260044517482,-0.0333698335114489,0.0265646326210992,"-0.00 (-0.03, 0.03)",0.823888107488086,0.933940611572355,Female,0.341,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Fungal,
Rpal,Fungal Infections,43521,40359,3162,0.00934836282947922,-0.0241164786849648,0.0428132043439232,"0.01 (-0.02, 0.04)",0.584018304310574,0.860658553720845,Female,0.875,SubCortical,Volume of pallidum (right),Fungal,
Rput,Fungal Infections,43521,40359,3162,0.0470439174931362,0.0167986302539455,0.0772892047323268,"0.05 (0.02, 0.08)",0.00230018876401164,0.193215856176978,Female,0.175,SubCortical,Volume of putamen (right),Fungal,*
Rthal,Fungal Infections,43521,40359,3162,-0.00340018500895629,-0.0342926561459163,0.0274922861280037,"-0.00 (-0.03, 0.03)",0.829199408719864,0.933940611572355,Female,0.373,SubCortical,Volume of thalamus (right),Fungal,
