Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_lateralorbitofrontal,Viral Infections,44289,21669,22620,-0.0494246969833206,-0.0654651245412836,-0.0333842694253576,"-0.05 (-0.07, -0.03)",1.55994950229595e-09,4.59774590150386e-09,Female,0.317,Cortical,Volume of lateralorbitofrontal (left hemisphere),Viral,**
L_lingual,Viral Infections,44289,21669,22620,-0.0456660760800274,-0.0624759223644979,-0.0288562297955568,"-0.05 (-0.06, -0.03)",1.01647533207725e-07,2.21776436089581e-07,Female,0.511,Cortical,Volume of lingual (left hemisphere),Viral,**
L_medialorbitofrontal,Viral Infections,44289,21669,22620,-0.0603922751806961,-0.0764922528276733,-0.0442922975337189,"-0.06 (-0.08, -0.04)",1.98362723421717e-13,1.96029044322638e-12,Female,0.506,Cortical,Volume of medialorbitofrontal (left hemisphere),Viral,**
L_middletemporal,Viral Infections,44289,21669,22620,-0.0510429240825141,-0.0666612426427049,-0.0354246055223234,"-0.05 (-0.07, -0.04)",1.51257702445529e-10,5.90960325833694e-10,Female,0.644,Cortical,Volume of middletemporal (left hemisphere),Viral,**
L_paracentral,Viral Infections,44289,21669,22620,-0.0545617447806274,-0.0717565796875141,-0.0373669098737406,"-0.05 (-0.07, -0.04)",5.03430342586458e-10,1.65835877557892e-09,Female,0.435,Cortical,Volume of paracentral (left hemisphere),Viral,**
L_parahippocampal,Viral Infections,44289,21669,22620,-0.0518871208418732,-0.0697395052077938,-0.0340347364759526,"-0.05 (-0.07, -0.03)",1.22921689803035e-08,3.08221550550895e-08,Female,0.507,Cortical,Volume of parahippocampal (left hemisphere),Viral,**
L_parsopercularis,Viral Infections,44289,21669,22620,-0.0392791049417832,-0.05580187168904,-0.0227563381945264,"-0.04 (-0.06, -0.02)",3.17908548706122e-06,5.03855058326684e-06,Female,0.526,Cortical,Volume of parsopercularis (left hemisphere),Viral,**
L_parsorbitalis,Viral Infections,44289,21669,22620,-0.048985981752228,-0.0655640804207575,-0.0324078830836985,"-0.05 (-0.07, -0.03)",7.01977770725451e-09,1.92970402836395e-08,Female,0.07,Cortical,Volume of parsorbitalis (left hemisphere),Viral,**
L_parstriangularis,Viral Infections,44289,21669,22620,-0.0448109793197236,-0.061297684971114,-0.0283242736683333,"-0.04 (-0.06, -0.03)",1.00146609683604e-07,2.21376716142703e-07,Female,0.804,Cortical,Volume of parstriangularis (left hemisphere),Viral,**
L_pericalcarine,Viral Infections,44289,21669,22620,-0.0129767192509385,-0.0300580265986963,0.00410458809681922,"-0.01 (-0.03, 0.00)",0.136486304554884,0.141541352871731,Female,0.315,Cortical,Volume of pericalcarine (left hemisphere),Viral,
L_postcentral,Viral Infections,44289,21669,22620,-0.0390421850208069,-0.0557374085044028,-0.0223469615372111,"-0.04 (-0.06, -0.02)",4.58397866527479e-06,7.06521482354279e-06,Female,0.106,Cortical,Volume of postcentral (left hemisphere),Viral,**
L_posteriorcingulate,Viral Infections,44289,21669,22620,-0.0343675896290561,-0.051195172126082,-0.0175400071320302,"-0.03 (-0.05, -0.02)",6.2641936995209e-05,8.91851306372468e-05,Female,0.579,Cortical,Volume of posteriorcingulate (left hemisphere),Viral,**
L_precentral,Viral Infections,44289,21669,22620,-0.0559687183866254,-0.0723551710938532,-0.0395822656793976,"-0.06 (-0.07, -0.04)",2.18935376082169e-11,1.11458009641831e-10,Female,0.121,Cortical,Volume of precentral (left hemisphere),Viral,**
L_precuneus,Viral Infections,44289,21669,22620,-0.0598016729774825,-0.0760572843913802,-0.0435460615635848,"-0.06 (-0.08, -0.04)",5.66047667107252e-13,4.75480040370092e-12,Female,0.166,Cortical,Volume of precuneus (left hemisphere),Viral,**
L_rostralanteriorcingulate,Viral Infections,44289,21669,22620,-0.0345840377055591,-0.0514875193023835,-0.0176805561087347,"-0.03 (-0.05, -0.02)",6.07823211882263e-05,8.72771791420686e-05,Female,0.345,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Viral,**
L_rostralmiddlefrontal,Viral Infections,44289,21669,22620,-0.0524967048666736,-0.0679777218041351,-0.037015687929212,"-0.05 (-0.07, -0.04)",3.036334323978e-11,1.50030637184795e-10,Female,0.403,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Viral,**
L_superiorfrontal,Viral Infections,44289,21669,22620,-0.0550688106259197,-0.070767684406046,-0.0393699368457935,"-0.06 (-0.07, -0.04)",6.2639285677977e-12,3.50779999796671e-11,Female,0.336,Cortical,Volume of superiorfrontal (left hemisphere),Viral,**
L_superiorparietal,Viral Infections,44289,21669,22620,-0.0606756499964133,-0.077706110731712,-0.0436451892611146,"-0.06 (-0.08, -0.04)",2.92805466893992e-12,1.89197378608425e-11,Female,0.522,Cortical,Volume of superiorparietal (left hemisphere),Viral,**
L_superiortemporal,Viral Infections,44289,21669,22620,-0.042840855050295,-0.0586823888453531,-0.0269993212552369,"-0.04 (-0.06, -0.03)",1.16006741598957e-07,2.49860674213137e-07,Female,0.999,Cortical,Volume of superiortemporal (left hemisphere),Viral,**
L_supramarginal,Viral Infections,44289,21669,22620,-0.0362041768603656,-0.0519115905398466,-0.0204967631808846,"-0.04 (-0.05, -0.02)",6.26868869853983e-06,9.48774505724947e-06,Female,0.475,Cortical,Volume of supramarginal (left hemisphere),Viral,**
L_temporalpole,Viral Infections,43526,21309,22217,-0.0869221321015405,-0.103014463799442,-0.0708298004036391,"-0.09 (-0.10, -0.07)",3.68574591202242e-26,1.03200885536628e-24,Female,0.268,Cortical,Volume of grey matter in Temporal Pole (left),Viral,**
L_transversetemporal,Viral Infections,44289,21669,22620,-0.0183429433574691,-0.0353415436609971,-0.00134434305394107,"-0.02 (-0.04, -0.00)",0.0344332542459403,0.0368457752440635,Female,0.867,Cortical,Volume of transversetemporal (left hemisphere),Viral,**
Laccumb,Viral Infections,43521,21304,22217,-0.111496335104973,-0.128922823850509,-0.0940698463594377,"-0.11 (-0.13, -0.09)",5.18104469385028e-36,4.35207754283424e-34,Female,0.012,SubCortical,Volume of accumbens (left),Viral,**
Lamyg,Viral Infections,43521,21304,22217,-0.0326868453137986,-0.048970158049901,-0.0164035325776962,"-0.03 (-0.05, -0.02)",8.34967390627178e-05,0.000116895434687805,Female,0.2,SubCortical,Volume of amygdala (left),Viral,**
Lcaud,Viral Infections,43521,21304,22217,-0.0448849187674029,-0.0618717156257347,-0.0278981219090711,"-0.04 (-0.06, -0.03)",2.24024339659372e-07,4.32598724859477e-07,Female,0.718,SubCortical,Volume of caudate (left),Viral,**
Lhippo,Viral Infections,43521,21304,22217,-0.074853568898253,-0.0919826988828072,-0.0577244389136989,"-0.07 (-0.09, -0.06)",1.11369239723118e-17,1.33643087667741e-16,Female,<0.001,SubCortical,Volume of hippocampus (left),Viral,**
LLatVent,Viral Infections,44289,21669,22620,0.0718520680576004,0.0562454831094784,0.0874586530057225,"0.07 (0.06, 0.09)",1.88703067482289e-19,2.88201048518406e-18,Female,0.34,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Viral,**
Lpal,Viral Infections,43521,21304,22217,-0.0464639667035136,-0.063983575841738,-0.0289443575652893,"-0.05 (-0.06, -0.03)",2.0214740513563e-07,3.95487318901853e-07,Female,0.282,SubCortical,Volume of pallidum (left),Viral,**
Lput,Viral Infections,43521,21304,22217,-0.0875018822291306,-0.103465882449472,-0.0715378820087896,"-0.09 (-0.10, -0.07)",6.89108302693816e-27,2.31540389705122e-25,Female,0.654,SubCortical,Volume of putamen (left),Viral,**
Lthal,Viral Infections,43521,21304,22217,-0.0949895294800895,-0.111094906875544,-0.0788841520846351,"-0.09 (-0.11, -0.08)",7.27449849297796e-31,4.07371915606766e-29,Female,0.92,SubCortical,Volume of thalamus (left),Viral,**
R_bankssts,Viral Infections,44289,21669,22620,-0.0220181737809294,-0.0390545938236753,-0.00498175373818353,"-0.02 (-0.04, -0.00)",0.0113072998691213,0.0125803071391548,Female,0.803,Cortical,Volume of bankssts (right hemisphere),Viral,**
R_caudalanteriorcingulate,Viral Infections,44289,21669,22620,-0.025480622986097,-0.0425772759362199,-0.00838397003597405,"-0.03 (-0.04, -0.01)",0.00348879884326063,0.00401450825799854,Female,0.636,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Viral,**
R_caudalmiddlefrontal,Viral Infections,44289,21669,22620,-0.0333693592191408,-0.050367621662445,-0.0163710967758366,"-0.03 (-0.05, -0.02)",0.000119390040312674,0.000160460214180234,Female,0.021,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Viral,**
R_cuneus,Viral Infections,44289,21669,22620,-0.0303242461436219,-0.0464149040935036,-0.0142335881937403,"-0.03 (-0.05, -0.01)",0.000221172516035314,0.000281492293135854,Female,0.386,Cortical,Volume of cuneus (right hemisphere),Viral,**
R_entorhinal,Viral Infections,44289,21669,22620,-0.0530439785525909,-0.0698755952152404,-0.0362123618899414,"-0.05 (-0.07, -0.04)",6.59418979188014e-10,2.09023374535068e-09,Female,0.146,Cortical,Volume of entorhinal (right hemisphere),Viral,**
R_frontalpole,Viral Infections,44289,21669,22620,-0.0192889678797484,-0.0368615873168812,-0.00171634844261568,"-0.02 (-0.04, -0.00)",0.0314456246506027,0.0338645188544952,Female,0.001,Cortical,Volume of frontalpole (right hemisphere),Viral,**
R_fusiform,Viral Infections,44289,21669,22620,-0.051562845802864,-0.067249450660555,-0.035876240945173,"-0.05 (-0.07, -0.04)",1.18568572927168e-10,4.85841957360101e-10,Female,0.421,Cortical,Volume of fusiform (right hemisphere),Viral,**
R_inferiorparietal,Viral Infections,44289,21669,22620,-0.0438681258717076,-0.0597259163163977,-0.0280103354270174,"-0.04 (-0.06, -0.03)",5.92151309666751e-08,1.36275917841115e-07,Female,0.6,Cortical,Volume of inferiorparietal (right hemisphere),Viral,**
R_inferiortemporal,Viral Infections,44289,21669,22620,-0.053263944214356,-0.0689926205821967,-0.0375352678465153,"-0.05 (-0.07, -0.04)",3.22835167620282e-11,1.54960880457735e-10,Female,0.226,Cortical,Volume of inferiortemporal (right hemisphere),Viral,**
R_insula,Viral Infections,43526,21309,22217,-0.052844517952454,-0.0693004654118088,-0.0363885704930991,"-0.05 (-0.07, -0.04)",3.12023755241456e-10,1.09208314334509e-09,Female,0.819,Cortical,Volume of grey matter in Insular Cortex (right),Viral,**
R_isthmuscingulate,Viral Infections,44289,21669,22620,-0.0349089109482724,-0.0513160859894951,-0.0185017359070496,"-0.03 (-0.05, -0.02)",3.04839678804035e-05,4.4533100903546e-05,Female,0.173,Cortical,Volume of isthmuscingulate (right hemisphere),Viral,**
R_lateraloccipital,Viral Infections,44289,21669,22620,-0.0530337091184075,-0.0683606935785806,-0.0377067246582344,"-0.05 (-0.07, -0.04)",1.20041537885195e-11,6.50547689184282e-11,Female,0.293,Cortical,Volume of lateraloccipital (right hemisphere),Viral,**
R_lateralorbitofrontal,Viral Infections,44289,21669,22620,-0.0543688096274816,-0.0705337510815223,-0.0382038681734408,"-0.05 (-0.07, -0.04)",4.37976048156042e-11,2.04388822472819e-10,Female,0.36,Cortical,Volume of lateralorbitofrontal (right hemisphere),Viral,**
R_lingual,Viral Infections,44289,21669,22620,-0.0375303090746689,-0.0544116508818869,-0.020648967267451,"-0.04 (-0.05, -0.02)",1.31865897491445e-05,1.96048413969583e-05,Female,0.153,Cortical,Volume of lingual (right hemisphere),Viral,**
R_medialorbitofrontal,Viral Infections,44289,21669,22620,-0.0612045261265604,-0.0772171493598973,-0.0451919028932236,"-0.06 (-0.08, -0.05)",6.92440439994562e-14,7.75533292793909e-13,Female,0.81,Cortical,Volume of medialorbitofrontal (right hemisphere),Viral,**
R_middletemporal,Viral Infections,44289,21669,22620,-0.0578852127229915,-0.0734760148661517,-0.0422944105798313,"-0.06 (-0.07, -0.04)",3.4668368189975e-13,3.06541360837674e-12,Female,0.189,Cortical,Volume of middletemporal (right hemisphere),Viral,**
R_paracentral,Viral Infections,44289,21669,22620,-0.0497929860352602,-0.0666512360502318,-0.0329347360202887,"-0.05 (-0.07, -0.03)",7.12152677134316e-09,1.92970402836395e-08,Female,0.528,Cortical,Volume of paracentral (right hemisphere),Viral,**
R_parahippocampal,Viral Infections,44288,21668,22620,-0.0655663180796134,-0.0835402932100584,-0.0475923429491683,"-0.07 (-0.08, -0.05)",8.82170123766344e-13,7.05736099013075e-12,Female,0.673,Cortical,Volume of parahippocampal (right hemisphere),Viral,**
R_parsopercularis,Viral Infections,44289,21669,22620,-0.0408995404502931,-0.0576115990662399,-0.0241874818343463,"-0.04 (-0.06, -0.02)",1.61772556759135e-06,2.74523126621562e-06,Female,0.924,Cortical,Volume of parsopercularis (right hemisphere),Viral,**
R_parsorbitalis,Viral Infections,44289,21669,22620,-0.0427583538608664,-0.0593766490159489,-0.0261400587057838,"-0.04 (-0.06, -0.03)",4.59941978350424e-07,8.58558359587458e-07,Female,0.709,Cortical,Volume of parsorbitalis (right hemisphere),Viral,**
R_parstriangularis,Viral Infections,44289,21669,22620,-0.0476484664466067,-0.0639840357853772,-0.0313128971078361,"-0.05 (-0.06, -0.03)",1.09062343794571e-08,2.81884211653659e-08,Female,0.99,Cortical,Volume of parstriangularis (right hemisphere),Viral,**
R_pericalcarine,Viral Infections,44289,21669,22620,-0.00591583345535831,-0.022961113659859,0.0111294467491424,"-0.01 (-0.02, 0.01)",0.496346553617697,0.496346553617697,Female,0.095,Cortical,Volume of pericalcarine (right hemisphere),Viral,
R_postcentral,Viral Infections,44289,21669,22620,-0.0504215327294494,-0.0673662404366002,-0.0334768250222985,"-0.05 (-0.07, -0.03)",5.50384161892277e-09,1.54107565329837e-08,Female,0.189,Cortical,Volume of postcentral (right hemisphere),Viral,**
R_posteriorcingulate,Viral Infections,44289,21669,22620,-0.0493369740165533,-0.0661079397222132,-0.0325660083108933,"-0.05 (-0.07, -0.03)",8.17148816038902e-09,2.14501564210212e-08,Female,0.863,Cortical,Volume of posteriorcingulate (right hemisphere),Viral,**
R_precentral,Viral Infections,44289,21669,22620,-0.0595636971027701,-0.076010126687509,-0.0431172675180312,"-0.06 (-0.08, -0.04)",1.27958950262902e-12,9.7714107473489e-12,Female,0.363,Cortical,Volume of precentral (right hemisphere),Viral,**
R_precuneus,Viral Infections,44289,21669,22620,-0.049460640088897,-0.0653467784147286,-0.0335745017630653,"-0.05 (-0.07, -0.03)",1.05345928885413e-09,3.21783928231807e-09,Female,0.145,Cortical,Volume of precuneus (right hemisphere),Viral,**
R_rostralanteriorcingulate,Viral Infections,44289,21669,22620,-0.0460275553566313,-0.0631532426339288,-0.0289018680793339,"-0.05 (-0.06, -0.03)",1.38707330879985e-07,2.87689278862191e-07,Female,0.807,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Viral,**
R_rostralmiddlefrontal,Viral Infections,44289,21669,22620,-0.0444363839995896,-0.05996794340512,-0.0289048245940593,"-0.04 (-0.06, -0.03)",2.06270708616255e-08,5.02224334022186e-08,Female,0.077,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Viral,**
R_superiorfrontal,Viral Infections,44289,21669,22620,-0.0590321770331559,-0.0746794514588023,-0.0433849026075094,"-0.06 (-0.07, -0.04)",1.44421395354494e-13,1.51642465122218e-12,Female,0.227,Cortical,Volume of superiorfrontal (right hemisphere),Viral,**
R_superiorparietal,Viral Infections,44289,21669,22620,-0.0595931720822952,-0.0764952631466371,-0.0426910810179532,"-0.06 (-0.08, -0.04)",4.89105477289178e-12,2.83343862705455e-11,Female,0.822,Cortical,Volume of superiorparietal (right hemisphere),Viral,**
R_superiortemporal,Viral Infections,44289,21669,22620,-0.0523134689809625,-0.0686287563670554,-0.0359981815948695,"-0.05 (-0.07, -0.04)",3.31717397647523e-10,1.13731679193436e-09,Female,0.572,Cortical,Volume of superiortemporal (right hemisphere),Viral,**
R_supramarginal,Viral Infections,44289,21669,22620,-0.0437987774227285,-0.0600284118627874,-0.0275691429826697,"-0.04 (-0.06, -0.03)",1.23244259812281e-07,2.62089058841306e-07,Female,0.091,Cortical,Volume of supramarginal (right hemisphere),Viral,**
R_temporalpole,Viral Infections,43526,21309,22217,-0.0857495547563346,-0.102292671059124,-0.0692064384535448,"-0.09 (-0.10, -0.07)",3.19754556872046e-24,7.67410936492911e-23,Female,0.058,Cortical,Volume of grey matter in Temporal Pole (right),Viral,**
R_transversetemporal,Viral Infections,44289,21669,22620,-0.0168854132905459,-0.033925812456139,0.000154985875047118,"-0.02 (-0.03, 0.00)",0.0521203383817571,0.0554190939755392,Female,0.22,Cortical,Volume of transversetemporal (right hemisphere),Viral,
Raccumb,Viral Infections,43521,21304,22217,-0.114344771843122,-0.131997527354548,-0.096692016331696,"-0.11 (-0.13, -0.10)",7.24367535082125e-37,1.21693745893797e-34,Female,0.003,SubCortical,Volume of accumbens (right),Viral,**
Ramyg,Viral Infections,43521,21304,22217,-0.0226434619525352,-0.0393355962073876,-0.00595132769768279,"-0.02 (-0.04, -0.01)",0.00784404135728188,0.00884428824176749,Female,0.268,SubCortical,Volume of amygdala (right),Viral,**
Rcaud,Viral Infections,43521,21304,22217,-0.0355454315989399,-0.0524941077334253,-0.0185967554644546,"-0.04 (-0.05, -0.02)",3.953073406926e-05,5.72514079623766e-05,Female,0.628,SubCortical,Volume of caudate (right),Viral,**
Rhippo,Viral Infections,43521,21304,22217,-0.0809238191661826,-0.0977316460098756,-0.0641159923224896,"-0.08 (-0.10, -0.06)",4.02624156781131e-21,8.45027992292557e-20,Female,0.696,SubCortical,Volume of hippocampus (right),Viral,**
RLatVent,Viral Infections,44289,21669,22620,0.0703517802390978,0.0547446626220908,0.0859588978561048,"0.07 (0.05, 0.09)",1.03579671544347e-18,1.33856806303463e-17,Female,0.223,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Viral,**
Rpal,Viral Infections,43521,21304,22217,-0.0559667020785024,-0.0733756523996239,-0.0385577517573808,"-0.06 (-0.07, -0.04)",2.98337103527505e-10,1.06639645516215e-09,Female,0.101,SubCortical,Volume of pallidum (right),Viral,**
Rput,Viral Infections,43521,21304,22217,-0.0748148818135031,-0.090542067166161,-0.0590876964608452,"-0.07 (-0.09, -0.06)",1.17238648698065e-20,1.96960929812748e-19,Female,0.289,SubCortical,Volume of putamen (right),Viral,**
Rthal,Viral Infections,43521,21304,22217,-0.0895961211814898,-0.105652107701938,-0.0735401346610412,"-0.09 (-0.11, -0.07)",8.30436477174365e-28,3.48783320413233e-26,Female,0.921,SubCortical,Volume of thalamus (right),Viral,**
