Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_lingual,Gram Negative Bacterial Infections,44289,41236,3053,-0.0263908930077657,-0.0595210926596884,0.006739306644157,"-0.03 (-0.06, 0.01)",0.118457047110793,0.164328439762418,Female,0.485,Cortical,Volume of lingual (left hemisphere),Gram Negative,
L_medialorbitofrontal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0595267619769302,-0.091263129132974,-0.0277903948208864,"-0.06 (-0.09, -0.03)",0.00023688876546118,0.00188252316534325,Female,0.596,Cortical,Volume of medialorbitofrontal (left hemisphere),Gram Negative,**
L_middletemporal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0584303706899246,-0.0892126523819016,-0.0276480889979477,"-0.06 (-0.09, -0.03)",0.000199098062573853,0.00185824858402263,Female,0.15,Cortical,Volume of middletemporal (left hemisphere),Gram Negative,**
L_paracentral,Gram Negative Bacterial Infections,44289,41236,3053,-0.0197779361294645,-0.0536712855476525,0.0141154132887235,"-0.02 (-0.05, 0.01)",0.252738607682333,0.307124771533436,Female,0.659,Cortical,Volume of paracentral (left hemisphere),Gram Negative,
L_parahippocampal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0151479779153518,-0.050335209852216,0.0200392540215124,"-0.02 (-0.05, 0.02)",0.398796589938669,0.446652180731309,Female,0.362,Cortical,Volume of parahippocampal (left hemisphere),Gram Negative,
L_parsopercularis,Gram Negative Bacterial Infections,44289,41236,3053,-0.0192977360036879,-0.0518600954941034,0.0132646234867275,"-0.02 (-0.05, 0.01)",0.24541092330284,0.303154669962332,Female,0.721,Cortical,Volume of parsopercularis (left hemisphere),Gram Negative,
L_parsorbitalis,Gram Negative Bacterial Infections,44289,41236,3053,-0.0183129627629509,-0.0509887839773467,0.0143628584514449,"-0.02 (-0.05, 0.01)",0.272001017577651,0.31955364302829,Female,0.405,Cortical,Volume of parsorbitalis (left hemisphere),Gram Negative,
L_parstriangularis,Gram Negative Bacterial Infections,44289,41236,3053,-0.021025345313527,-0.0535189882389843,0.0114682976119303,"-0.02 (-0.05, 0.01)",0.204715535725569,0.259043929531691,Female,0.596,Cortical,Volume of parstriangularis (left hemisphere),Gram Negative,
L_pericalcarine,Gram Negative Bacterial Infections,44289,41236,3053,-0.000417773301658944,-0.034073984724322,0.0332384381210041,"-0.00 (-0.03, 0.03)",0.980589792224019,0.986232144973173,Female,0.887,Cortical,Volume of pericalcarine (left hemisphere),Gram Negative,
L_postcentral,Gram Negative Bacterial Infections,44289,41236,3053,-0.0418847877622912,-0.0747849447425037,-0.00898463078207876,"-0.04 (-0.07, -0.01)",0.0125895876594661,0.0254825388769916,Female,0.652,Cortical,Volume of postcentral (left hemisphere),Gram Negative,**
L_posteriorcingulate,Gram Negative Bacterial Infections,44289,41236,3053,-0.00249101933374583,-0.0356524648559191,0.0306704261884275,"-0.00 (-0.04, 0.03)",0.882949199839245,0.904484546176788,Female,0.618,Cortical,Volume of posteriorcingulate (left hemisphere),Gram Negative,
L_precentral,Gram Negative Bacterial Infections,44289,41236,3053,-0.0283203195609649,-0.060621874270253,0.00398123514832318,"-0.03 (-0.06, 0.00)",0.0857231539840089,0.123089657002679,Female,0.97,Cortical,Volume of precentral (left hemisphere),Gram Negative,
L_precuneus,Gram Negative Bacterial Infections,44289,41236,3053,-0.0601747818485196,-0.0922171777403269,-0.0281323859567122,"-0.06 (-0.09, -0.03)",0.000232722836020783,0.00188252316534325,Female,0.943,Cortical,Volume of precuneus (left hemisphere),Gram Negative,**
L_rostralanteriorcingulate,Gram Negative Bacterial Infections,44289,41236,3053,-0.0265454776405699,-0.059855606269365,0.00676465098822517,"-0.03 (-0.06, 0.01)",0.118300924071587,0.164328439762418,Female,0.696,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Gram Negative,
L_rostralmiddlefrontal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0435239375760196,-0.0740387690078569,-0.0130091061441822,"-0.04 (-0.07, -0.01)",0.0051823574481329,0.012437657875519,Female,0.699,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Gram Negative,**
L_superiorfrontal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0450650144832274,-0.0760102309855559,-0.014119797980899,"-0.05 (-0.08, -0.01)",0.00431461448745922,0.0109826550589871,Female,0.945,Cortical,Volume of superiorfrontal (left hemisphere),Gram Negative,**
L_superiorparietal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0578509856519133,-0.0914203209953395,-0.0242816503084872,"-0.06 (-0.09, -0.02)",0.000731434088042261,0.00351088362260285,Female,0.852,Cortical,Volume of superiorparietal (left hemisphere),Gram Negative,**
L_superiortemporal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0372962558967282,-0.068516863582465,-0.00607564821099138,"-0.04 (-0.07, -0.01)",0.0192136978716769,0.0354714422246342,Female,0.586,Cortical,Volume of superiortemporal (left hemisphere),Gram Negative,**
L_supramarginal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0438713856776924,-0.0748242013914317,-0.0129185699639531,"-0.04 (-0.07, -0.01)",0.00547080409794156,0.0129450012458335,Female,0.898,Cortical,Volume of supramarginal (left hemisphere),Gram Negative,**
L_temporalpole,Gram Negative Bacterial Infections,43526,40523,3003,-0.0827621601767425,-0.114486532572311,-0.0510377877811744,"-0.08 (-0.11, -0.05)",3.17964498458638e-07,1.78060119136838e-05,Female,0.072,Cortical,Volume of grey matter in Temporal Pole (left),Gram Negative,**
L_transversetemporal,Gram Negative Bacterial Infections,44289,41236,3053,-0.00689822282398972,-0.0403922641077913,0.0265958184598118,"-0.01 (-0.04, 0.03)",0.686455194360895,0.720777954078939,Female,0.201,Cortical,Volume of transversetemporal (left hemisphere),Gram Negative,
Laccumb,Gram Negative Bacterial Infections,43521,40519,3002,-0.0931446090365352,-0.127519193929006,-0.0587700241440645,"-0.09 (-0.13, -0.06)",1.09529376510999e-07,9.20046762692393e-06,Female,0.475,SubCortical,Volume of accumbens (left),Gram Negative,**
Lamyg,Gram Negative Bacterial Infections,43521,40519,3002,0.00729127484473073,-0.0247864673982861,0.0393690170877476,"0.01 (-0.02, 0.04)",0.655951677620387,0.69308101786305,Female,0.281,SubCortical,Volume of amygdala (left),Gram Negative,
Lcaud,Gram Negative Bacterial Infections,43521,40519,3002,0.0115628046290324,-0.0219050451833313,0.0450306544413962,"0.01 (-0.02, 0.05)",0.498303836285351,0.547157153568229,Female,0.925,SubCortical,Volume of caudate (left),Gram Negative,
Lhippo,Gram Negative Bacterial Infections,43521,40519,3002,-0.0578676338502913,-0.0916297473931097,-0.0241055203074728,"-0.06 (-0.09, -0.02)",0.000781690150349496,0.00364788736829765,Female,0.231,SubCortical,Volume of hippocampus (left),Gram Negative,**
LLatVent,Gram Negative Bacterial Infections,44289,41236,3053,0.052575424150321,0.0218013370198092,0.0833495112808328,"0.05 (0.02, 0.08)",0.000813015712788633,0.00365478850072969,Female,0.578,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Gram Negative,**
Lpal,Gram Negative Bacterial Infections,43521,40519,3002,-0.0342169097191922,-0.0687332838329039,0.0002994643945195,"-0.03 (-0.07, 0.00)",0.0520209843389843,0.0790624515199826,Female,0.218,SubCortical,Volume of pallidum (left),Gram Negative,
Lput,Gram Negative Bacterial Infections,43521,40519,3002,-0.0571738099962478,-0.0886540905711201,-0.0256935294213754,"-0.06 (-0.09, -0.03)",0.000371612567649778,0.00222967540589867,Female,0.89,SubCortical,Volume of putamen (left),Gram Negative,**
Lthal,Gram Negative Bacterial Infections,43521,40519,3002,-0.0642615812102978,-0.0960261700859385,-0.0324969923346571,"-0.06 (-0.10, -0.03)",7.34425345785217e-05,0.0010281954840993,Female,0.614,SubCortical,Volume of thalamus (left),Gram Negative,**
R_bankssts,Gram Negative Bacterial Infections,44289,41236,3053,-0.0340649745773026,-0.0676328345604401,-0.000497114594164995,"-0.03 (-0.07, -0.00)",0.046702496602119,0.0729790409797087,Female,0.338,Cortical,Volume of bankssts (right hemisphere),Gram Negative,*
R_caudalanteriorcingulate,Gram Negative Bacterial Infections,44289,41236,3053,-0.0413234545946173,-0.0750101059655417,-0.00763680322369292,"-0.04 (-0.08, -0.01)",0.016205075382128,0.0312925593585919,Female,0.564,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Gram Negative,**
R_caudalmiddlefrontal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0379450309868213,-0.0714405107658283,-0.00444955120781437,"-0.04 (-0.07, -0.00)",0.0263975526831016,0.0466376782350757,Female,0.413,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Gram Negative,**
R_cuneus,Gram Negative Bacterial Infections,44289,41236,3053,-0.0173694494957712,-0.0490774101712203,0.0143385111796779,"-0.02 (-0.05, 0.01)",0.28296882721729,0.326095550623471,Female,0.146,Cortical,Volume of cuneus (right hemisphere),Gram Negative,
R_entorhinal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0258137098486352,-0.0589905282510151,0.00736310855374475,"-0.03 (-0.06, 0.01)",0.127261152732224,0.173820111048892,Female,0.055,Cortical,Volume of entorhinal (right hemisphere),Gram Negative,
R_frontalpole,Gram Negative Bacterial Infections,44289,41236,3053,0.00130159427002756,-0.0333236166640982,0.0359268052041533,"0.00 (-0.03, 0.04)",0.941266217105104,0.958380148325197,Female,0.679,Cortical,Volume of frontalpole (right hemisphere),Gram Negative,
R_fusiform,Gram Negative Bacterial Infections,44289,41236,3053,-0.049487186099552,-0.0804056164908326,-0.0185687557082715,"-0.05 (-0.08, -0.02)",0.0017071059831521,0.00559804558567237,Female,0.879,Cortical,Volume of fusiform (right hemisphere),Gram Negative,**
R_inferiorparietal,Gram Negative Bacterial Infections,44289,41236,3053,-0.05549792251155,-0.0867486877259568,-0.0242471572971431,"-0.06 (-0.09, -0.02)",0.000500445375264332,0.0025477219104366,Female,0.465,Cortical,Volume of inferiorparietal (right hemisphere),Gram Negative,**
R_inferiortemporal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0751489961945346,-0.106146783033335,-0.0441512093557347,"-0.08 (-0.11, -0.04)",2.02307847489299e-06,6.79754367564043e-05,Female,0.374,Cortical,Volume of inferiortemporal (right hemisphere),Gram Negative,**
R_insula,Gram Negative Bacterial Infections,43526,40523,3003,-0.0496478584001341,-0.0820684842898966,-0.0172272325103715,"-0.05 (-0.08, -0.02)",0.00268799587296889,0.00778591908032369,Female,0.24,Cortical,Volume of grey matter in Insular Cortex (right),Gram Negative,**
R_isthmuscingulate,Gram Negative Bacterial Infections,44289,41236,3053,-0.0276151872055127,-0.0599476360589666,0.00471726164794115,"-0.03 (-0.06, 0.00)",0.094127131151402,0.134011508757928,Female,0.193,Cortical,Volume of isthmuscingulate (right hemisphere),Gram Negative,
R_lateraloccipital,Gram Negative Bacterial Infections,44289,41236,3053,-0.0431825810239845,-0.0733944058825853,-0.0129707561653837,"-0.04 (-0.07, -0.01)",0.0050886718240487,0.0123898096585534,Female,0.6,Cortical,Volume of lateraloccipital (right hemisphere),Gram Negative,**
R_lateralorbitofrontal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0380966325825872,-0.0699601345131176,-0.00623313065205686,"-0.04 (-0.07, -0.01)",0.019111453590517,0.0354714422246342,Female,0.673,Cortical,Volume of lateralorbitofrontal (right hemisphere),Gram Negative,**
R_lingual,Gram Negative Bacterial Infections,44289,41236,3053,-0.0294280491797129,-0.0626954277509524,0.00383932939152654,"-0.03 (-0.06, 0.00)",0.0829578030069694,0.120145783665266,Female,0.855,Cortical,Volume of lingual (right hemisphere),Gram Negative,
R_medialorbitofrontal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0413237337166771,-0.0728911156322915,-0.00975635180106283,"-0.04 (-0.07, -0.01)",0.0102974007672342,0.0221318594716433,Female,0.996,Cortical,Volume of medialorbitofrontal (right hemisphere),Gram Negative,**
R_middletemporal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0574366218726258,-0.0881689522905238,-0.0267042914547279,"-0.06 (-0.09, -0.03)",0.000249433901366865,0.00188252316534325,Female,0.387,Cortical,Volume of middletemporal (right hemisphere),Gram Negative,**
R_paracentral,Gram Negative Bacterial Infections,44289,41236,3053,-0.0389903861022835,-0.0722168493881933,-0.00576392281637375,"-0.04 (-0.07, -0.01)",0.0214511837941969,0.0387505255637106,Female,0.479,Cortical,Volume of paracentral (right hemisphere),Gram Negative,**
R_parahippocampal,Gram Negative Bacterial Infections,44288,41235,3053,-0.0203454956796636,-0.0557792569996423,0.0150882656403151,"-0.02 (-0.06, 0.02)",0.260421200931693,0.310289090471805,Female,0.427,Cortical,Volume of parahippocampal (right hemisphere),Gram Negative,
R_parsopercularis,Gram Negative Bacterial Infections,44289,41236,3053,-0.0238720613823574,-0.0568077029493976,0.00906358018468285,"-0.02 (-0.06, 0.01)",0.155428751890689,0.202418839671594,Female,0.599,Cortical,Volume of parsopercularis (right hemisphere),Gram Negative,
R_parsorbitalis,Gram Negative Bacterial Infections,44289,41236,3053,-0.0324370377621933,-0.0651881416553243,0.000314066130937575,"-0.03 (-0.07, 0.00)",0.0522376911828457,0.0790624515199826,Female,0.785,Cortical,Volume of parsorbitalis (right hemisphere),Gram Negative,
R_parstriangularis,Gram Negative Bacterial Infections,44289,41236,3053,-0.000283477142475657,-0.0324813945061715,0.0319144402212202,"-0.00 (-0.03, 0.03)",0.986232144973173,0.986232144973173,Female,0.843,Cortical,Volume of parstriangularis (right hemisphere),Gram Negative,
R_pericalcarine,Gram Negative Bacterial Infections,44289,41236,3053,0.00452229290776455,-0.0290622406483515,0.0381068264638806,"0.00 (-0.03, 0.04)",0.79183950084035,0.821166889760363,Female,0.543,Cortical,Volume of pericalcarine (right hemisphere),Gram Negative,
R_postcentral,Gram Negative Bacterial Infections,44289,41236,3053,-0.0486880097323666,-0.0820839799964866,-0.0152920394682465,"-0.05 (-0.08, -0.02)",0.00427176749818237,0.0109826550589871,Female,0.964,Cortical,Volume of postcentral (right hemisphere),Gram Negative,**
R_posteriorcingulate,Gram Negative Bacterial Infections,44289,41236,3053,-0.047438903474828,-0.0804922563600655,-0.0143855505895904,"-0.05 (-0.08, -0.01)",0.00490940144882209,0.0121291094617957,Female,0.455,Cortical,Volume of posteriorcingulate (right hemisphere),Gram Negative,**
R_precentral,Gram Negative Bacterial Infections,44289,41236,3053,-0.0548865383134005,-0.087305409598114,-0.0224676670286869,"-0.05 (-0.09, -0.02)",0.000906097474476711,0.00380560939280219,Female,0.847,Cortical,Volume of precentral (right hemisphere),Gram Negative,**
R_precuneus,Gram Negative Bacterial Infections,44289,41236,3053,-0.0600139828168179,-0.0913226762302234,-0.0287052894034125,"-0.06 (-0.09, -0.03)",0.000172145545789909,0.00180752823079405,Female,0.838,Cortical,Volume of precuneus (right hemisphere),Gram Negative,**
R_rostralanteriorcingulate,Gram Negative Bacterial Infections,44289,41236,3053,-0.0533178970065875,-0.0870676270039573,-0.0195681670092177,"-0.05 (-0.09, -0.02)",0.00195981799607164,0.00621225327056671,Female,0.861,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Gram Negative,**
R_rostralmiddlefrontal,Gram Negative Bacterial Infections,44289,41236,3053,-0.048924242851303,-0.079533610925831,-0.0183148747767749,"-0.05 (-0.08, -0.02)",0.00173272839556526,0.00559804558567237,Female,0.962,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Gram Negative,**
R_superiorfrontal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0549641202114024,-0.0858087919800005,-0.0241194484428043,"-0.05 (-0.09, -0.02)",0.000478661215373825,0.00251297138071258,Female,0.932,Cortical,Volume of superiorfrontal (right hemisphere),Gram Negative,**
R_superiorparietal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0523630743004464,-0.0856797192844833,-0.0190464293164094,"-0.05 (-0.09, -0.02)",0.00206767065607769,0.00643275315224169,Female,0.558,Cortical,Volume of superiorparietal (right hemisphere),Gram Negative,**
R_superiortemporal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0618692541221086,-0.0940245025888946,-0.0297140056553227,"-0.06 (-0.09, -0.03)",0.000162656270075233,0.00180752823079405,Female,0.876,Cortical,Volume of superiortemporal (right hemisphere),Gram Negative,**
R_supramarginal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0599410035942705,-0.0919235470535526,-0.0279584601349884,"-0.06 (-0.09, -0.03)",0.000239604374713132,0.00188252316534325,Female,0.959,Cortical,Volume of supramarginal (right hemisphere),Gram Negative,**
R_temporalpole,Gram Negative Bacterial Infections,43526,40523,3003,-0.092996228953394,-0.125604051219194,-0.0603884066875945,"-0.09 (-0.13, -0.06)",2.28564503505547e-08,3.8398836588932e-06,Female,0.032,Cortical,Volume of grey matter in Temporal Pole (right),Gram Negative,**
R_transversetemporal,Gram Negative Bacterial Infections,44289,41236,3053,-0.0167060163945872,-0.0502818534048654,0.016869820615691,"-0.02 (-0.05, 0.02)",0.329452662624881,0.376517328714149,Female,0.706,Cortical,Volume of transversetemporal (right hemisphere),Gram Negative,
Raccumb,Gram Negative Bacterial Infections,43521,40519,3002,-0.0893692943479119,-0.124192928640289,-0.0545456600555353,"-0.09 (-0.12, -0.05)",4.92236806980058e-07,2.06739458931624e-05,Female,0.335,SubCortical,Volume of accumbens (right),Gram Negative,**
Ramyg,Gram Negative Bacterial Infections,43521,40519,3002,0.0117937911495398,-0.0210860302018458,0.0446736125009253,"0.01 (-0.02, 0.04)",0.482030425184849,0.532770469941148,Female,0.272,SubCortical,Volume of amygdala (right),Gram Negative,
Rcaud,Gram Negative Bacterial Infections,43521,40519,3002,0.0078618033080338,-0.0255272271186267,0.0412508337346943,"0.01 (-0.03, 0.04)",0.644437018935113,0.685224172032272,Female,0.81,SubCortical,Volume of caudate (right),Gram Negative,
Rhippo,Gram Negative Bacterial Infections,43521,40519,3002,-0.0398885737849816,-0.0730255291785356,-0.0067516183914276,"-0.04 (-0.07, -0.01)",0.0183103791695029,0.0345634123649043,Female,0.221,SubCortical,Volume of hippocampus (right),Gram Negative,**
RLatVent,Gram Negative Bacterial Infections,44289,41236,3053,0.0455052434468784,0.0147302976536711,0.0762801892400858,"0.05 (0.01, 0.08)",0.00375529184596597,0.0101756295181013,Female,0.263,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Gram Negative,**
Rpal,Gram Negative Bacterial Infections,43521,40519,3002,-0.0443595917567606,-0.078661902472255,-0.0100572810412662,"-0.04 (-0.08, -0.01)",0.0112582581563771,0.0233504613613748,Female,0.589,SubCortical,Volume of pallidum (right),Gram Negative,**
Rput,Gram Negative Bacterial Infections,43521,40519,3002,-0.0648944844354019,-0.0958961671850781,-0.0338928016857258,"-0.06 (-0.10, -0.03)",4.08883437806425e-05,0.000736799851660953,Female,0.692,SubCortical,Volume of putamen (right),Gram Negative,**
Rthal,Gram Negative Bacterial Infections,43521,40519,3002,-0.069061881724371,-0.100723042747282,-0.0374007207014597,"-0.07 (-0.10, -0.04)",1.91242719345061e-05,0.000458982526428147,Female,0.731,SubCortical,Volume of thalamus (right),Gram Negative,**
