Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_supramarginal,Chronic Bacterial Infections,44289,43248,1041,-0.0209888048292344,-0.0727629064195291,0.0307852967610603,"-0.02 (-0.07, 0.03)",0.42686480585386,0.689550840225465,Female,0.354,Cortical,Volume of supramarginal (left hemisphere),Chronic Bacterial,
L_temporalpole,Chronic Bacterial Infections,43526,42505,1021,-0.0128086067367458,-0.0659522820939468,0.0403350686204552,"-0.01 (-0.07, 0.04)",0.63664321635652,0.816458475938132,Female,0.559,Cortical,Volume of grey matter in Temporal Pole (left),Chronic Bacterial,
L_transversetemporal,Chronic Bacterial Infections,44289,43248,1041,-0.0165513153446265,-0.0725714773904003,0.0394688467011473,"-0.02 (-0.07, 0.04)",0.56252954759824,0.77269554587865,Female,0.848,Cortical,Volume of transversetemporal (left hemisphere),Chronic Bacterial,
Laccumb,Chronic Bacterial Infections,43521,42500,1021,-0.0585753996942613,-0.116148871672642,-0.00100192771588097,"-0.06 (-0.12, -0.00)",0.0461443073932308,0.362428345302039,Female,0.374,SubCortical,Volume of accumbens (left),Chronic Bacterial,*
Lamyg,Chronic Bacterial Infections,43521,42500,1021,-0.0403192957412901,-0.0940296519265955,0.0133910604440153,"-0.04 (-0.09, 0.01)",0.141204558158445,0.475084153343654,Female,0.543,SubCortical,Volume of amygdala (left),Chronic Bacterial,
Lcaud,Chronic Bacterial Infections,43521,42500,1021,-0.0142934249871988,-0.0703327514576973,0.0417459014832996,"-0.01 (-0.07, 0.04)",0.617131455174004,0.816458475938132,Female,0.113,SubCortical,Volume of caudate (left),Chronic Bacterial,
Lhippo,Chronic Bacterial Infections,43521,42500,1021,-0.0232561038128825,-0.0797949266605549,0.0332827190347898,"-0.02 (-0.08, 0.03)",0.420123838136136,0.689550840225465,Female,0.179,SubCortical,Volume of hippocampus (left),Chronic Bacterial,
LLatVent,Chronic Bacterial Infections,44289,43248,1041,-0.00678086997314983,-0.0582583760579425,0.0446966361116428,"-0.01 (-0.06, 0.04)",0.796266767396521,0.903288051996531,Female,0.239,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Chronic Bacterial,
Lpal,Chronic Bacterial Infections,43521,42500,1021,-0.00486804100570089,-0.0626653913865822,0.0529293093751804,"-0.00 (-0.06, 0.05)",0.868878187793392,0.928864660560757,Female,0.683,SubCortical,Volume of pallidum (left),Chronic Bacterial,
Lput,Chronic Bacterial Infections,43521,42500,1021,-0.0582186896574732,-0.110934696325396,-0.00550268298955042,"-0.06 (-0.11, -0.01)",0.0304228188195111,0.362428345302039,Female,0.042,SubCortical,Volume of putamen (left),Chronic Bacterial,*
Lthal,Chronic Bacterial Infections,43521,42500,1021,-0.0281468090516192,-0.0813429823937083,0.0250493642904699,"-0.03 (-0.08, 0.03)",0.299708023236334,0.663479085789168,Female,0.928,SubCortical,Volume of thalamus (left),Chronic Bacterial,
R_bankssts,Chronic Bacterial Infections,44289,43248,1041,-0.000216890986581422,-0.0563631357199498,0.0559293537467869,"-0.00 (-0.06, 0.06)",0.993958925187168,0.993958925187168,Female,0.99,Cortical,Volume of bankssts (right hemisphere),Chronic Bacterial,
R_caudalanteriorcingulate,Chronic Bacterial Infections,44289,43248,1041,-0.020956909369949,-0.0773026697098342,0.0353888509699362,"-0.02 (-0.08, 0.04)",0.466007133049903,0.705517566037632,Female,0.866,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Chronic Bacterial,
R_caudalmiddlefrontal,Chronic Bacterial Infections,44289,43248,1041,-0.0155950475181091,-0.0716206555579184,0.0404305605217003,"-0.02 (-0.07, 0.04)",0.585356001461131,0.789975360203458,Female,0.589,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Chronic Bacterial,
R_cuneus,Chronic Bacterial Infections,44289,43248,1041,-0.0212377869336639,-0.0742710804036979,0.0317955065363701,"-0.02 (-0.07, 0.03)",0.432509729466913,0.69201556714706,Female,0.21,Cortical,Volume of cuneus (right hemisphere),Chronic Bacterial,
R_entorhinal,Chronic Bacterial Infections,44289,43248,1041,0.000704360412751627,-0.0547867984662632,0.0561955192917664,"0.00 (-0.05, 0.06)",0.980151672494503,0.986020844186086,Female,0.575,Cortical,Volume of entorhinal (right hemisphere),Chronic Bacterial,
R_frontalpole,Chronic Bacterial Infections,44289,43248,1041,0.0342475838359926,-0.0236637435498879,0.0921589112218731,"0.03 (-0.02, 0.09)",0.246415720216404,0.624659518085391,Female,0.567,Cortical,Volume of frontalpole (right hemisphere),Chronic Bacterial,
R_fusiform,Chronic Bacterial Infections,44289,43248,1041,-0.0114150666163509,-0.0631331525249668,0.0403030192922651,"-0.01 (-0.06, 0.04)",0.665300652110628,0.827929700404337,Female,0.602,Cortical,Volume of fusiform (right hemisphere),Chronic Bacterial,
R_inferiorparietal,Chronic Bacterial Infections,44289,43248,1041,-0.0334159259197093,-0.0856904431550017,0.0188585913155831,"-0.03 (-0.09, 0.02)",0.210241343862351,0.60897492704957,Female,0.76,Cortical,Volume of inferiorparietal (right hemisphere),Chronic Bacterial,
R_inferiortemporal,Chronic Bacterial Infections,44289,43248,1041,-0.0334557047086561,-0.0853131622695059,0.0184017528521938,"-0.03 (-0.09, 0.02)",0.206057180694891,0.607326427311257,Female,0.233,Cortical,Volume of inferiortemporal (right hemisphere),Chronic Bacterial,
R_insula,Chronic Bacterial Infections,43526,42505,1021,-0.0232347018236856,-0.077533729370883,0.0310643257235118,"-0.02 (-0.08, 0.03)",0.40164382358197,0.689550840225465,Female,0.843,Cortical,Volume of grey matter in Insular Cortex (right),Chronic Bacterial,
R_isthmuscingulate,Chronic Bacterial Infections,44289,43248,1041,-0.0191823225247335,-0.0732611950995769,0.0348965500501098,"-0.02 (-0.07, 0.03)",0.486909787699577,0.723901277287867,Female,0.78,Cortical,Volume of isthmuscingulate (right hemisphere),Chronic Bacterial,
R_lateraloccipital,Chronic Bacterial Infections,44289,43248,1041,-0.027989313041211,-0.0785237377313957,0.0225451116489738,"-0.03 (-0.08, 0.02)",0.277667394598788,0.639015373871183,Female,0.204,Cortical,Volume of lateraloccipital (right hemisphere),Chronic Bacterial,
R_lateralorbitofrontal,Chronic Bacterial Infections,44289,43248,1041,-0.00319660458729061,-0.0564930232545574,0.0500998140799762,"-0.00 (-0.06, 0.05)",0.906418704403492,0.951868524890268,Female,0.945,Cortical,Volume of lateralorbitofrontal (right hemisphere),Chronic Bacterial,
R_lingual,Chronic Bacterial Infections,44289,43248,1041,0.0062403293161287,-0.0494026970462918,0.0618833556785492,"0.01 (-0.05, 0.06)",0.826016484683709,0.906998492986034,Female,0.159,Cortical,Volume of lingual (right hemisphere),Chronic Bacterial,
R_medialorbitofrontal,Chronic Bacterial Infections,44289,43248,1041,-0.0206586898144785,-0.0734601123853607,0.0321427327564037,"-0.02 (-0.07, 0.03)",0.443167765031826,0.695814808648101,Female,0.723,Cortical,Volume of medialorbitofrontal (right hemisphere),Chronic Bacterial,
R_middletemporal,Chronic Bacterial Infections,44289,43248,1041,-0.0295268523323847,-0.0809350928842691,0.0218813882194997,"-0.03 (-0.08, 0.02)",0.260274799202246,0.624659518085391,Female,0.697,Cortical,Volume of middletemporal (right hemisphere),Chronic Bacterial,
R_paracentral,Chronic Bacterial Infections,44289,43248,1041,-0.0206640908405779,-0.0762398127317123,0.0349116310505565,"-0.02 (-0.08, 0.03)",0.466145534703436,0.705517566037632,Female,0.744,Cortical,Volume of paracentral (right hemisphere),Chronic Bacterial,
R_parahippocampal,Chronic Bacterial Infections,44288,43247,1041,-0.0401922690884013,-0.0994563757915553,0.0190718376147526,"-0.04 (-0.10, 0.02)",0.183768236875787,0.561328432638767,Female,0.684,Cortical,Volume of parahippocampal (right hemisphere),Chronic Bacterial,
R_parsopercularis,Chronic Bacterial Infections,44289,43248,1041,-0.0528891398980449,-0.107974515092458,0.00219623529636827,"-0.05 (-0.11, 0.00)",0.0598599061602925,0.362428345302039,Female,0.634,Cortical,Volume of parsopercularis (right hemisphere),Chronic Bacterial,
R_parsorbitalis,Chronic Bacterial Infections,44289,43248,1041,0.0527736440768398,-0.00200415662900152,0.107551444782681,"0.05 (-0.00, 0.11)",0.0589913656607632,0.362428345302039,Female,0.852,Cortical,Volume of parsorbitalis (right hemisphere),Chronic Bacterial,
R_parstriangularis,Chronic Bacterial Infections,44289,43248,1041,-0.0269495797371699,-0.0808014410804949,0.026902281606155,"-0.03 (-0.08, 0.03)",0.326662446080744,0.663479085789168,Female,0.225,Cortical,Volume of parstriangularis (right hemisphere),Chronic Bacterial,
R_pericalcarine,Chronic Bacterial Infections,44289,43248,1041,-0.0239763615349027,-0.0801475851486668,0.0321948620788614,"-0.02 (-0.08, 0.03)",0.402809506459976,0.689550840225465,Female,0.455,Cortical,Volume of pericalcarine (right hemisphere),Chronic Bacterial,
R_postcentral,Chronic Bacterial Infections,44289,43248,1041,-0.0326434495474904,-0.0885040157104138,0.0232171166154331,"-0.03 (-0.09, 0.02)",0.252056789350228,0.624659518085391,Female,0.789,Cortical,Volume of postcentral (right hemisphere),Chronic Bacterial,
R_posteriorcingulate,Chronic Bacterial Infections,44289,43248,1041,-0.0208934192826977,-0.0761812175458206,0.0343943789804253,"-0.02 (-0.08, 0.03)",0.458881517308721,0.705517566037632,Female,0.584,Cortical,Volume of posteriorcingulate (right hemisphere),Chronic Bacterial,
R_precentral,Chronic Bacterial Infections,44289,43248,1041,-0.0327163043237101,-0.0869441925211295,0.0215115838737092,"-0.03 (-0.09, 0.02)",0.237013324718384,0.624659518085391,Female,0.557,Cortical,Volume of precentral (right hemisphere),Chronic Bacterial,
R_precuneus,Chronic Bacterial Infections,44289,43248,1041,-0.0131055882116326,-0.065478973149175,0.0392677967259097,"-0.01 (-0.07, 0.04)",0.623809065059013,0.816458475938132,Female,0.672,Cortical,Volume of precuneus (right hemisphere),Chronic Bacterial,
R_rostralanteriorcingulate,Chronic Bacterial Infections,44289,43248,1041,-0.017788645342807,-0.0742424362298494,0.0386651455442353,"-0.02 (-0.07, 0.04)",0.536839929907838,0.756146317508006,Female,0.126,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Chronic Bacterial,
R_rostralmiddlefrontal,Chronic Bacterial Infections,44289,43248,1041,0.000661859367773404,-0.0505393417395281,0.0518630604750749,"0.00 (-0.05, 0.05)",0.979786725167448,0.986020844186086,Female,0.38,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Chronic Bacterial,
R_superiorfrontal,Chronic Bacterial Infections,44289,43248,1041,-0.0197930463329768,-0.0713889070398866,0.031802814373933,"-0.02 (-0.07, 0.03)",0.452117632342308,0.703294094754701,Female,0.586,Cortical,Volume of superiorfrontal (right hemisphere),Chronic Bacterial,
R_superiorparietal,Chronic Bacterial Infections,44289,43248,1041,-0.00551626192158108,-0.061245778083712,0.0502132542405499,"-0.01 (-0.06, 0.05)",0.846170531527944,0.923095125303212,Female,0.79,Cortical,Volume of superiorparietal (right hemisphere),Chronic Bacterial,
R_superiortemporal,Chronic Bacterial Infections,44289,43248,1041,-0.0168134482159758,-0.0706029388443872,0.0369760424124356,"-0.02 (-0.07, 0.04)",0.540104512505718,0.756146317508006,Female,0.893,Cortical,Volume of superiortemporal (right hemisphere),Chronic Bacterial,
R_supramarginal,Chronic Bacterial Infections,44289,43248,1041,-0.0228799893677677,-0.076379940457667,0.0306199617221317,"-0.02 (-0.08, 0.03)",0.401906935902741,0.689550840225465,Female,0.5,Cortical,Volume of supramarginal (right hemisphere),Chronic Bacterial,
R_temporalpole,Chronic Bacterial Infections,43526,42505,1021,0.0125104636929615,-0.0421163531638611,0.0671372805497841,"0.01 (-0.04, 0.07)",0.653522376650256,0.825501949452955,Female,0.499,Cortical,Volume of grey matter in Temporal Pole (right),Chronic Bacterial,
R_transversetemporal,Chronic Bacterial Infections,44289,43248,1041,-0.00708502379200718,-0.0632426663176614,0.049072618733647,"-0.01 (-0.06, 0.05)",0.804691176732882,0.903288051996531,Female,0.675,Cortical,Volume of transversetemporal (right hemisphere),Chronic Bacterial,
Raccumb,Chronic Bacterial Infections,43521,42500,1021,-0.0502514606659565,-0.108575846021102,0.0080729246891894,"-0.05 (-0.11, 0.01)",0.0912794874479702,0.425970941423861,Female,0.824,SubCortical,Volume of accumbens (right),Chronic Bacterial,
Ramyg,Chronic Bacterial Infections,43521,42500,1021,0.00622543228845225,-0.0488294356595066,0.0612803002364111,"0.01 (-0.05, 0.06)",0.824600814918615,0.906998492986034,Female,0.177,SubCortical,Volume of amygdala (right),Chronic Bacterial,
Rcaud,Chronic Bacterial Infections,43521,42500,1021,-0.0019022904455434,-0.0578096398927261,0.0540050590016393,"-0.00 (-0.06, 0.05)",0.946827899613083,0.96992126301828,Female,0.041,SubCortical,Volume of caudate (right),Chronic Bacterial,
Rhippo,Chronic Bacterial Infections,43521,42500,1021,-0.00899164143986677,-0.064480263227692,0.0464969803479585,"-0.01 (-0.06, 0.05)",0.750781730269876,0.872458217955635,Female,0.568,SubCortical,Volume of hippocampus (right),Chronic Bacterial,
RLatVent,Chronic Bacterial Infections,44289,43248,1041,-0.00295855795865477,-0.0544358963937687,0.0485187804764592,"-0.00 (-0.05, 0.05)",0.910310041438781,0.951868524890268,Female,0.108,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Chronic Bacterial,
Rpal,Chronic Bacterial Infections,43521,42500,1021,-0.0332917283862143,-0.0907315464343703,0.0241480896619417,"-0.03 (-0.09, 0.02)",0.255957206229871,0.624659518085391,Female,0.824,SubCortical,Volume of pallidum (right),Chronic Bacterial,
Rput,Chronic Bacterial Infections,43521,42500,1021,-0.0495258762217709,-0.101443628271461,0.00239187582791958,"-0.05 (-0.10, 0.00)",0.0615294890572015,0.362428345302039,Female,0.749,SubCortical,Volume of putamen (right),Chronic Bacterial,
Rthal,Chronic Bacterial Infections,43521,42500,1021,-0.020870744549825,-0.0738955567804465,0.0321540676807965,"-0.02 (-0.07, 0.03)",0.440432656256807,0.695814808648101,Female,0.967,SubCortical,Volume of thalamus (right),Chronic Bacterial,
