Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_isthmuscingulate,Localised Bacterial Infections,44289,27412,16877,0.0042561300034606,-0.0120195299441724,0.0205317899510936,"0.00 (-0.01, 0.02)",0.608268689740369,0.690467161326905,Female,0.023,Cortical,Volume of isthmuscingulate (left hemisphere),Localised,
L_lateraloccipital,Localised Bacterial Infections,44289,27412,16877,-0.0213473638131339,-0.0375117761898401,-0.00518295143642783,"-0.02 (-0.04, -0.01)",0.0096432917067275,0.0360016223717827,Female,0.672,Cortical,Volume of lateraloccipital (left hemisphere),Localised,**
L_lateralorbitofrontal,Localised Bacterial Infections,44289,27412,16877,-0.0131903172008639,-0.0297071905743357,0.003326556172608,"-0.01 (-0.03, 0.00)",0.117528363818908,0.196046853855353,Female,0.566,Cortical,Volume of lateralorbitofrontal (left hemisphere),Localised,
L_lingual,Localised Bacterial Infections,44289,27412,16877,-0.00633543318481309,-0.02364337100717,0.0109725046375438,"-0.01 (-0.02, 0.01)",0.473100962364168,0.563694763667945,Female,0.205,Cortical,Volume of lingual (left hemisphere),Localised,
L_medialorbitofrontal,Localised Bacterial Infections,44289,27412,16877,-0.0166033084987037,-0.0331845270340601,-2.20899633472868e-05,"-0.02 (-0.03, -0.00)",0.0496955791629969,0.105681737966879,Female,0.746,Cortical,Volume of medialorbitofrontal (left hemisphere),Localised,*
L_middletemporal,Localised Bacterial Infections,44289,27412,16877,-0.0301794246860399,-0.0462604663316497,-0.0140983830404301,"-0.03 (-0.05, -0.01)",0.000234996711753842,0.00303688058266504,Female,0.65,Cortical,Volume of middletemporal (left hemisphere),Localised,**
L_paracentral,Localised Bacterial Infections,44289,27412,16877,-0.023762419623805,-0.0414675368785188,-0.00605730236909128,"-0.02 (-0.04, -0.01)",0.00852683491756842,0.035376553490347,Female,0.834,Cortical,Volume of paracentral (left hemisphere),Localised,**
L_parahippocampal,Localised Bacterial Infections,44289,27412,16877,-0.0289367228580224,-0.0473170712590537,-0.010556374456991,"-0.03 (-0.05, -0.01)",0.00203189748783877,0.0148416859981267,Female,0.971,Cortical,Volume of parahippocampal (left hemisphere),Localised,**
L_parsopercularis,Localised Bacterial Infections,44289,27412,16877,-0.0139512153415511,-0.0309618944446173,0.00305946376151516,"-0.01 (-0.03, 0.00)",0.107952368953503,0.190281313567551,Female,0.456,Cortical,Volume of parsopercularis (left hemisphere),Localised,
L_parsorbitalis,Localised Bacterial Infections,44289,27412,16877,-0.00353327850130494,-0.020603669309662,0.0135371123070521,"-0.00 (-0.02, 0.01)",0.684972304057331,0.747242513517089,Female,0.924,Cortical,Volume of parsorbitalis (left hemisphere),Localised,
L_parstriangularis,Localised Bacterial Infections,44289,27412,16877,-0.0183863431352657,-0.0353608054886771,-0.00141188078185438,"-0.02 (-0.04, -0.00)",0.0337555731757939,0.0821874825149766,Female,0.353,Cortical,Volume of parstriangularis (left hemisphere),Localised,*
L_pericalcarine,Localised Bacterial Infections,44289,27412,16877,0.00465984952569912,-0.0129224529874968,0.022242152038895,"0.00 (-0.01, 0.02)",0.603439262615057,0.689644871560066,Female,0.493,Cortical,Volume of pericalcarine (left hemisphere),Localised,
L_postcentral,Localised Bacterial Infections,44289,27412,16877,-0.0118348638281067,-0.0290231041189596,0.00535337646274619,"-0.01 (-0.03, 0.01)",0.177164446073435,0.261695204238659,Female,0.723,Cortical,Volume of postcentral (left hemisphere),Localised,
L_posteriorcingulate,Localised Bacterial Infections,44289,27412,16877,-0.0096137500944118,-0.0269374079673312,0.00770990777850761,"-0.01 (-0.03, 0.01)",0.27672899158744,0.374923149892661,Female,0.214,Cortical,Volume of posteriorcingulate (left hemisphere),Localised,
L_precentral,Localised Bacterial Infections,44289,27412,16877,-0.0214284670988839,-0.0383025184289284,-0.00455441576883953,"-0.02 (-0.04, -0.00)",0.0128125349266784,0.0406133182581505,Female,0.156,Cortical,Volume of precentral (left hemisphere),Localised,**
L_precuneus,Localised Bacterial Infections,44289,27412,16877,-0.0191351911811499,-0.035876085394569,-0.00239429696773085,"-0.02 (-0.04, -0.00)",0.0250737363313579,0.0668632968836211,Female,0.179,Cortical,Volume of precuneus (left hemisphere),Localised,*
L_rostralanteriorcingulate,Localised Bacterial Infections,44289,27412,16877,-0.00948372604526768,-0.0268855400055616,0.00791808791502625,"-0.01 (-0.03, 0.01)",0.28544514767908,0.383638278480684,Female,0.759,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Localised,
L_rostralmiddlefrontal,Localised Bacterial Infections,44289,27412,16877,-0.00819652257643933,-0.0241390130826211,0.00774596792974239,"-0.01 (-0.02, 0.01)",0.313601585110206,0.405269740757805,Female,0.641,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Localised,
L_superiorfrontal,Localised Bacterial Infections,44289,27412,16877,-0.021147918304087,-0.0373143094596208,-0.00498152714855319,"-0.02 (-0.04, -0.00)",0.010351242745791,0.0362293496102685,Female,0.252,Cortical,Volume of superiorfrontal (left hemisphere),Localised,**
L_superiorparietal,Localised Bacterial Infections,44289,27412,16877,-0.0226667087470286,-0.0402046683446133,-0.00512874914944387,"-0.02 (-0.04, -0.01)",0.0113060877222019,0.0381907842287202,Female,0.492,Cortical,Volume of superiorparietal (left hemisphere),Localised,**
L_superiortemporal,Localised Bacterial Infections,44289,27412,16877,-0.0261866389763384,-0.0424957957987201,-0.00987748215395662,"-0.03 (-0.04, -0.01)",0.0016501737869331,0.0126013271002164,Female,0.451,Cortical,Volume of superiortemporal (left hemisphere),Localised,**
L_supramarginal,Localised Bacterial Infections,44289,27412,16877,-0.0127362462147905,-0.028907294224844,0.00343480179526292,"-0.01 (-0.03, 0.00)",0.122667880790665,0.202037617145053,Female,0.242,Cortical,Volume of supramarginal (left hemisphere),Localised,
L_temporalpole,Localised Bacterial Infections,43526,26948,16578,-0.0422838215367362,-0.0588686572597726,-0.0256989858136997,"-0.04 (-0.06, -0.03)",5.8406145627545e-07,1.96244649308551e-05,Female,0.073,Cortical,Volume of grey matter in Temporal Pole (left),Localised,**
L_transversetemporal,Localised Bacterial Infections,44289,27412,16877,-0.00523791686712214,-0.0227355176458756,0.0122596839116313,"-0.01 (-0.02, 0.01)",0.557386443513192,0.645799465587699,Female,0.648,Cortical,Volume of transversetemporal (left hemisphere),Localised,
Laccumb,Localised Bacterial Infections,43521,26944,16577,-0.0566940468363195,-0.0746601038885488,-0.0387279897840903,"-0.06 (-0.07, -0.04)",6.26247363341623e-10,1.05209557041393e-07,Female,0.792,SubCortical,Volume of accumbens (left),Localised,**
Lamyg,Localised Bacterial Infections,43521,26944,16577,-0.0168926496520575,-0.0336594714457268,-0.000125827858388178,"-0.02 (-0.03, -0.00)",0.0483053798219763,0.105393555975221,Female,0.802,SubCortical,Volume of amygdala (left),Localised,*
Lcaud,Localised Bacterial Infections,43521,26944,16577,-0.00941473025017996,-0.0269087645966276,0.00807930409626768,"-0.01 (-0.03, 0.01)",0.291513819362002,0.388685092482669,Female,0.056,SubCortical,Volume of caudate (left),Localised,
Lhippo,Localised Bacterial Infections,43521,26944,16577,-0.0290252106197072,-0.0466733740939932,-0.0113770471454212,"-0.03 (-0.05, -0.01)",0.00126700165786248,0.0106428139260448,Female,0.419,SubCortical,Volume of hippocampus (left),Localised,**
LLatVent,Localised Bacterial Infections,44289,27412,16877,0.0191213443025654,0.00304359098351567,0.0351990976216151,"0.02 (0.00, 0.04)",0.0197547822662164,0.0562509054360059,Female,0.938,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Localised,*
Lpal,Localised Bacterial Infections,43521,26944,16577,-0.0208109655841669,-0.0388529343855124,-0.00276899678282135,"-0.02 (-0.04, -0.00)",0.023774520973395,0.0659142607193915,Female,0.155,SubCortical,Volume of pallidum (left),Localised,*
Lput,Localised Bacterial Infections,43521,26944,16577,-0.0349792128415451,-0.0514335587692345,-0.0185248669138556,"-0.03 (-0.05, -0.02)",3.0967146021911e-05,0.000578053392409006,Female,0.832,SubCortical,Volume of putamen (left),Localised,**
Lthal,Localised Bacterial Infections,43521,26944,16577,-0.0344669000978242,-0.0510705863543624,-0.017863213841286,"-0.03 (-0.05, -0.02)",4.73552805312431e-05,0.000748835885025421,Female,0.414,SubCortical,Volume of thalamus (left),Localised,**
R_bankssts,Localised Bacterial Infections,44289,27412,16877,-0.00621717493105369,-0.0237540631126352,0.0113197132505278,"-0.01 (-0.02, 0.01)",0.487143473117831,0.576338756928138,Female,0.214,Cortical,Volume of bankssts (right hemisphere),Localised,
R_caudalanteriorcingulate,Localised Bacterial Infections,44289,27412,16877,-0.00400735676407134,-0.0216067242570105,0.0135920107288679,"-0.00 (-0.02, 0.01)",0.655387172875141,0.734033633620158,Female,0.177,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Localised,
R_caudalmiddlefrontal,Localised Bacterial Infections,44289,27412,16877,-0.0158917118150071,-0.0333904480327424,0.00160702440272817,"-0.02 (-0.03, 0.00)",0.075080162411625,0.143334855513102,Female,0.446,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Localised,
R_cuneus,Localised Bacterial Infections,44289,27412,16877,-0.0120097569398946,-0.0285741642737343,0.00455465039394506,"-0.01 (-0.03, 0.00)",0.155300781218187,0.235049831032932,Female,0.579,Cortical,Volume of cuneus (right hemisphere),Localised,
R_entorhinal,Localised Bacterial Infections,44289,27412,16877,-0.0199687320420361,-0.0373001051297052,-0.00263735895436711,"-0.02 (-0.04, -0.00)",0.0239331541897791,0.0659142607193915,Female,0.729,Cortical,Volume of entorhinal (right hemisphere),Localised,*
R_frontalpole,Localised Bacterial Infections,44289,27412,16877,2.86312149608122e-05,-0.0180599413263909,0.0181172037563125,"0.00 (-0.02, 0.02)",0.997524674254965,0.997524674254965,Female,0.017,Cortical,Volume of frontalpole (right hemisphere),Localised,
R_fusiform,Localised Bacterial Infections,44289,27412,16877,-0.0170386728333184,-0.0331917989101358,-0.000885546756500964,"-0.02 (-0.03, -0.00)",0.0386957168090547,0.0915616961115661,Female,0.218,Cortical,Volume of fusiform (right hemisphere),Localised,*
R_inferiorparietal,Localised Bacterial Infections,44289,27412,16877,-0.0235761730082234,-0.0399026555164125,-0.00724969050003438,"-0.02 (-0.04, -0.01)",0.00465175661600513,0.023681670045117,Female,0.062,Cortical,Volume of inferiorparietal (right hemisphere),Localised,**
R_inferiortemporal,Localised Bacterial Infections,44289,27412,16877,-0.0269976909004888,-0.0431934345967968,-0.0108019472041807,"-0.03 (-0.04, -0.01)",0.00108670791721007,0.00960878579427855,Female,0.04,Cortical,Volume of inferiortemporal (right hemisphere),Localised,**
R_insula,Localised Bacterial Infections,43526,26948,16578,-0.0363608782219566,-0.0533077828386591,-0.0194139736052541,"-0.04 (-0.05, -0.02)",2.61176829257668e-05,0.000578053392409006,Female,0.259,Cortical,Volume of grey matter in Insular Cortex (right),Localised,**
R_isthmuscingulate,Localised Bacterial Infections,44289,27412,16877,0.00085519325083813,-0.0160361480786135,0.0177465345802898,"0.00 (-0.02, 0.02)",0.920953002941008,0.943415271305423,Female,0.263,Cortical,Volume of isthmuscingulate (right hemisphere),Localised,
R_lateraloccipital,Localised Bacterial Infections,44289,27412,16877,-0.00947957920141614,-0.0252637036434565,0.00630454524062418,"-0.01 (-0.03, 0.01)",0.239145516619484,0.326637778797344,Female,0.395,Cortical,Volume of lateraloccipital (right hemisphere),Localised,
R_lateralorbitofrontal,Localised Bacterial Infections,44289,27412,16877,-0.0110336577576651,-0.0276801986889926,0.00561288317366227,"-0.01 (-0.03, 0.01)",0.193903150499068,0.276065502405453,Female,0.385,Cortical,Volume of lateralorbitofrontal (right hemisphere),Localised,
R_lingual,Localised Bacterial Infections,44289,27412,16877,-0.00363196859289779,-0.0210117513405258,0.0137478141547303,"-0.00 (-0.02, 0.01)",0.682102930188138,0.747242513517089,Female,0.522,Cortical,Volume of lingual (right hemisphere),Localised,
R_medialorbitofrontal,Localised Bacterial Infections,44289,27412,16877,-0.0188559081569469,-0.035347328517357,-0.00236448779653678,"-0.02 (-0.04, -0.00)",0.0250285044914218,0.0668632968836211,Female,0.907,Cortical,Volume of medialorbitofrontal (right hemisphere),Localised,*
R_middletemporal,Localised Bacterial Infections,44289,27412,16877,-0.0176390031420054,-0.0336954853921616,-0.00158252089184928,"-0.02 (-0.03, -0.00)",0.0313086483663166,0.0809208142390951,Female,0.155,Cortical,Volume of middletemporal (right hemisphere),Localised,*
R_paracentral,Localised Bacterial Infections,44289,27412,16877,-0.0248850491480501,-0.0422423893619022,-0.0075277089341979,"-0.02 (-0.04, -0.01)",0.00495542946238023,0.0244856514611729,Female,0.95,Cortical,Volume of paracentral (right hemisphere),Localised,**
R_parahippocampal,Localised Bacterial Infections,44288,27412,16876,-0.0242598333252404,-0.0427700064613945,-0.00574966018908618,"-0.02 (-0.04, -0.01)",0.0102071597290045,0.0362293496102685,Female,0.987,Cortical,Volume of parahippocampal (right hemisphere),Localised,**
R_parsopercularis,Localised Bacterial Infections,44289,27412,16877,-0.0186632699140402,-0.0358687065156111,-0.00145783331246935,"-0.02 (-0.04, -0.00)",0.0335011375548665,0.0821874825149766,Female,0.117,Cortical,Volume of parsopercularis (right hemisphere),Localised,*
R_parsorbitalis,Localised Bacterial Infections,44289,27412,16877,-0.00126790197426672,-0.0183781444261557,0.0158423404776223,"-0.00 (-0.02, 0.02)",0.884521191287316,0.928747250851682,Female,0.077,Cortical,Volume of parsorbitalis (right hemisphere),Localised,
R_parstriangularis,Localised Bacterial Infections,44289,27412,16877,-0.00700039402979841,-0.0238207956268132,0.00982000756721643,"-0.01 (-0.02, 0.01)",0.414659335896108,0.49759120307533,Female,0.033,Cortical,Volume of parstriangularis (right hemisphere),Localised,
R_pericalcarine,Localised Bacterial Infections,44289,27412,16877,-0.00201581823399092,-0.0195607327023027,0.0155290962343209,"-0.00 (-0.02, 0.02)",0.821828079907157,0.873842515344319,Female,0.66,Cortical,Volume of pericalcarine (right hemisphere),Localised,
R_postcentral,Localised Bacterial Infections,44289,27412,16877,-0.0173906352489295,-0.0348378952894462,5.66247915871135e-05,"-0.02 (-0.03, 0.00)",0.0507481585056529,0.105788975773808,Female,0.388,Cortical,Volume of postcentral (right hemisphere),Localised,
R_posteriorcingulate,Localised Bacterial Infections,44289,27412,16877,-0.0150595066523253,-0.0323278964096047,0.00220888310495399,"-0.02 (-0.03, 0.00)",0.087401983074068,0.161357507213664,Female,0.002,Cortical,Volume of posteriorcingulate (right hemisphere),Localised,
R_precentral,Localised Bacterial Infections,44289,27412,16877,-0.0251878582884018,-0.0421242958083263,-0.0082514207684773,"-0.03 (-0.04, -0.01)",0.00355938809188417,0.0221473036828349,Female,0.583,Cortical,Volume of precentral (right hemisphere),Localised,**
R_precuneus,Localised Bacterial Infections,44289,27412,16877,-0.0227583506005151,-0.0391155721588743,-0.00640112904215597,"-0.02 (-0.04, -0.01)",0.00639308168684067,0.0290280465780874,Female,0.792,Cortical,Volume of precuneus (right hemisphere),Localised,**
R_rostralanteriorcingulate,Localised Bacterial Infections,44289,27412,16877,-0.00890068981266057,-0.0265336150624187,0.00873223543709755,"-0.01 (-0.03, 0.01)",0.322486966823541,0.413571071956908,Female,0.043,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Localised,
R_rostralmiddlefrontal,Localised Bacterial Infections,44289,27412,16877,-0.00736495372380808,-0.0233572321495813,0.0086273247019651,"-0.01 (-0.02, 0.01)",0.366716306838945,0.453002496683402,Female,0.518,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Localised,
R_superiorfrontal,Localised Bacterial Infections,44289,27412,16877,-0.0242672611400876,-0.0403814738032571,-0.00815304847691799,"-0.02 (-0.04, -0.01)",0.00316199529314138,0.0204313542018366,Female,0.577,Cortical,Volume of superiorfrontal (right hemisphere),Localised,**
R_superiorparietal,Localised Bacterial Infections,44289,27412,16877,-0.0222572681819889,-0.0396628615713405,-0.00485167479263728,"-0.02 (-0.04, -0.00)",0.0122017833630681,0.0394211462499123,Female,0.383,Cortical,Volume of superiorparietal (right hemisphere),Localised,**
R_superiortemporal,Localised Bacterial Infections,44289,27412,16877,-0.0312402147253339,-0.0480386294555034,-0.0144417999951644,"-0.03 (-0.05, -0.01)",0.000267626541401302,0.00321151849681562,Female,0.265,Cortical,Volume of superiortemporal (right hemisphere),Localised,**
R_supramarginal,Localised Bacterial Infections,44289,27412,16877,-0.0219147189660558,-0.038624032489724,-0.00520540544238757,"-0.02 (-0.04, -0.01)",0.0101550097241732,0.0362293496102685,Female,0.286,Cortical,Volume of supramarginal (right hemisphere),Localised,**
R_temporalpole,Localised Bacterial Infections,43526,26948,16578,-0.0467823996308978,-0.0638293075358536,-0.0297354917259421,"-0.05 (-0.06, -0.03)",7.53096478795295e-08,6.32601042188048e-06,Female,0.079,Cortical,Volume of grey matter in Temporal Pole (right),Localised,**
R_transversetemporal,Localised Bacterial Infections,44289,27412,16877,-0.00786855495313783,-0.0254089577587113,0.0096718478524356,"-0.01 (-0.03, 0.01)",0.379267211227935,0.465086799170022,Female,0.445,Cortical,Volume of transversetemporal (right hemisphere),Localised,
Raccumb,Localised Bacterial Infections,43521,26944,16577,-0.0481061162861775,-0.0663086517609748,-0.0299035808113803,"-0.05 (-0.07, -0.03)",2.22889929665495e-07,1.24818360612677e-05,Female,0.696,SubCortical,Volume of accumbens (right),Localised,**
Ramyg,Localised Bacterial Infections,43521,26944,16577,-0.0184947552556069,-0.0356807683423192,-0.00130874216889461,"-0.02 (-0.04, -0.00)",0.0349263736537508,0.0838232967690019,Female,0.702,SubCortical,Volume of amygdala (right),Localised,*
Rcaud,Localised Bacterial Infections,43521,26944,16577,-0.00832098378938499,-0.0257738170877723,0.00913184950900229,"-0.01 (-0.03, 0.01)",0.350062756392019,0.438884649804919,Female,0.036,SubCortical,Volume of caudate (right),Localised,
Rhippo,Localised Bacterial Infections,43521,26944,16577,-0.0170141235325162,-0.0343356960095609,0.00030744894452843,"-0.02 (-0.03, 0.00)",0.054207201750208,0.108414403500416,Female,0.844,SubCortical,Volume of hippocampus (right),Localised,
RLatVent,Localised Bacterial Infections,44289,27412,16877,0.0154738270089367,-0.000604204671180037,0.0315518586890535,"0.02 (-0.00, 0.03)",0.0592528556033691,0.115749764434488,Female,0.888,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Localised,
Rpal,Localised Bacterial Infections,43521,26944,16577,-0.018804507691852,-0.0367353124700442,-0.000873702913659815,"-0.02 (-0.04, -0.00)",0.0398344629047758,0.0917266072814249,Female,0.915,SubCortical,Volume of pallidum (right),Localised,*
Rput,Localised Bacterial Infections,43521,26944,16577,-0.0247364752531768,-0.0409430051290909,-0.00852994537726271,"-0.02 (-0.04, -0.01)",0.00277647374558886,0.0186579035703572,Female,0.311,SubCortical,Volume of putamen (right),Localised,**
Rthal,Localised Bacterial Infections,43521,26944,16577,-0.0302811486612743,-0.0468319606237153,-0.0137303366988333,"-0.03 (-0.05, -0.01)",0.000336125494560035,0.00376460553907239,Female,0.273,SubCortical,Volume of thalamus (right),Localised,**
