Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_isthmuscingulate,Other Potentially Persistent Viral Infections,44289,44148,141,0.0758863111814963,-0.0641593099403445,0.215931932303337,"0.08 (-0.06, 0.22)",0.288208889660686,0.882154798906391,Female,0.087,Cortical,Volume of isthmuscingulate (left hemisphere),Other Viral,
L_lateraloccipital,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0615276187818589,-0.200626701846636,0.0775714642829178,"-0.06 (-0.20, 0.08)",0.385961248018721,0.957095185871676,Female,0.046,Cortical,Volume of lateraloccipital (left hemisphere),Other Viral,
L_lateralorbitofrontal,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0465047813674323,-0.18863060996523,0.0956210472303651,"-0.05 (-0.19, 0.10)",0.521308738237204,0.957095185871676,Female,0.398,Cortical,Volume of lateralorbitofrontal (left hemisphere),Other Viral,
L_lingual,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0696144604367655,-0.218543334019108,0.0793144131455774,"-0.07 (-0.22, 0.08)",0.359577800024393,0.957095185871676,Female,0.4,Cortical,Volume of lingual (left hemisphere),Other Viral,
L_medialorbitofrontal,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0563511908320419,-0.199032658324717,0.0863302766606334,"-0.06 (-0.20, 0.09)",0.438877448116783,0.957095185871676,Female,0.288,Cortical,Volume of medialorbitofrontal (left hemisphere),Other Viral,
L_middletemporal,Other Potentially Persistent Viral Infections,44289,44148,141,-0.017956927397499,-0.15635032976123,0.120436474966232,"-0.02 (-0.16, 0.12)",0.799251299741707,0.961955695134771,Female,0.473,Cortical,Volume of middletemporal (left hemisphere),Other Viral,
L_paracentral,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0815637158096595,-0.233920752515897,0.0707933208965779,"-0.08 (-0.23, 0.07)",0.294051599635464,0.882154798906391,Female,0.58,Cortical,Volume of paracentral (left hemisphere),Other Viral,
L_parahippocampal,Other Potentially Persistent Viral Infections,44289,44148,141,-0.059208173241372,-0.217381397612372,0.0989650511296283,"-0.06 (-0.22, 0.10)",0.4631456384105,0.957095185871676,Female,0.697,Cortical,Volume of parahippocampal (left hemisphere),Other Viral,
L_parsopercularis,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0231575668057002,-0.169533280412583,0.123218146801183,"-0.02 (-0.17, 0.12)",0.756496091535847,0.961955695134771,Female,0.225,Cortical,Volume of parsopercularis (left hemisphere),Other Viral,
L_parsorbitalis,Other Potentially Persistent Viral Infections,44289,44148,141,-0.141975254562207,-0.288854974871822,0.00490446574740858,"-0.14 (-0.29, 0.00)",0.0581558287808285,0.700362484748798,Female,0.839,Cortical,Volume of parsorbitalis (left hemisphere),Other Viral,
L_parstriangularis,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0945019698651511,-0.240566719212648,0.0515627794823458,"-0.09 (-0.24, 0.05)",0.204766923325158,0.852748810604549,Female,0.149,Cortical,Volume of parstriangularis (left hemisphere),Other Viral,
L_pericalcarine,Other Potentially Persistent Viral Infections,44289,44148,141,0.0290889551064718,-0.122201505741532,0.180379415954476,"0.03 (-0.12, 0.18)",0.706281714413133,0.960088526537827,Female,0.165,Cortical,Volume of pericalcarine (left hemisphere),Other Viral,
L_postcentral,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0695782088898164,-0.217479290598423,0.0783228728187902,"-0.07 (-0.22, 0.08)",0.356499340288413,0.957095185871676,Female,0.886,Cortical,Volume of postcentral (left hemisphere),Other Viral,
L_posteriorcingulate,Other Potentially Persistent Viral Infections,44289,44148,141,0.105913769119446,-0.0431496433592772,0.25497718159817,"0.11 (-0.04, 0.25)",0.163733284215686,0.852748810604549,Female,0.032,Cortical,Volume of posteriorcingulate (left hemisphere),Other Viral,
L_precentral,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0797582299731992,-0.224962449597272,0.0654459896508738,"-0.08 (-0.22, 0.07)",0.281662810644448,0.882154798906391,Female,0.291,Cortical,Volume of precentral (left hemisphere),Other Viral,
L_precuneus,Other Potentially Persistent Viral Infections,44289,44148,141,0.0366010160220813,-0.107456931779304,0.180658963823467,"0.04 (-0.11, 0.18)",0.618497394694952,0.957095185871676,Female,0.338,Cortical,Volume of precuneus (left hemisphere),Other Viral,
L_rostralanteriorcingulate,Other Potentially Persistent Viral Infections,44289,44148,141,0.00754809800334203,-0.142191009685827,0.157287205692511,"0.01 (-0.14, 0.16)",0.921296556712578,0.983414113580534,Female,0.092,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Other Viral,
L_rostralmiddlefrontal,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0876156780938916,-0.224794993757194,0.049563637569411,"-0.09 (-0.22, 0.05)",0.210630231533406,0.852748810604549,Female,0.032,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Other Viral,
L_superiorfrontal,Other Potentially Persistent Viral Infections,44289,44148,141,-0.120728431402736,-0.259840979200026,0.0183841163945537,"-0.12 (-0.26, 0.02)",0.0889508155555456,0.747186850666583,Female,0.07,Cortical,Volume of superiorfrontal (left hemisphere),Other Viral,
L_superiorparietal,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0023465732894114,-0.153266193895689,0.148573047316866,"-0.00 (-0.15, 0.15)",0.975688107337532,0.994115862660226,Female,0.9,Cortical,Volume of superiorparietal (left hemisphere),Other Viral,
L_superiortemporal,Other Potentially Persistent Viral Infections,44289,44148,141,-0.082111491191867,-0.222460323510241,0.0582373411265072,"-0.08 (-0.22, 0.06)",0.251506055744493,0.876130332196906,Female,0.161,Cortical,Volume of superiortemporal (left hemisphere),Other Viral,
L_supramarginal,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0453487851500787,-0.184498725401414,0.0938011551012568,"-0.05 (-0.18, 0.09)",0.522977702791574,0.957095185871676,Female,0.309,Cortical,Volume of supramarginal (left hemisphere),Other Viral,
L_temporalpole,Other Potentially Persistent Viral Infections,43526,43384,142,-0.086144601548,-0.227122157112913,0.0548329540169125,"-0.09 (-0.23, 0.05)",0.231050864392208,0.852748810604549,Female,0.17,Cortical,Volume of grey matter in Temporal Pole (left),Other Viral,
L_transversetemporal,Other Potentially Persistent Viral Infections,44289,44148,141,0.00189788736642076,-0.148664107353861,0.152459882086703,"0.00 (-0.15, 0.15)",0.980289008723561,0.994115862660226,Female,0.718,Cortical,Volume of transversetemporal (left hemisphere),Other Viral,
Laccumb,Other Potentially Persistent Viral Infections,43521,43379,142,-0.306986455435984,-0.459696955321838,-0.15427595555013,"-0.31 (-0.46, -0.15)",8.15647444155184e-05,0.0137009121318843,Female,0.194,SubCortical,Volume of accumbens (left),Other Viral,**
Lamyg,Other Potentially Persistent Viral Infections,43521,43379,142,0.0274613819430851,-0.115024630965114,0.169947394851284,"0.03 (-0.12, 0.17)",0.705614379257704,0.960088526537827,Female,0.076,SubCortical,Volume of amygdala (left),Other Viral,
Lcaud,Other Potentially Persistent Viral Infections,43521,43379,142,-0.0939563422821607,-0.242615135427823,0.0547024508635017,"-0.09 (-0.24, 0.05)",0.215432094265295,0.852748810604549,Female,0.049,SubCortical,Volume of caudate (left),Other Viral,
Lhippo,Other Potentially Persistent Viral Infections,43521,43379,142,0.0123975470871713,-0.137589579001027,0.162384673175369,"0.01 (-0.14, 0.16)",0.871298691752824,0.97544142940207,Female,0.172,SubCortical,Volume of hippocampus (left),Other Viral,
LLatVent,Other Potentially Persistent Viral Infections,44289,44148,141,-0.00378766135963872,-0.142140211548447,0.134564888829169,"-0.00 (-0.14, 0.13)",0.957206956750565,0.988698293211059,Female,0.289,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Other Viral,
Lpal,Other Potentially Persistent Viral Infections,43521,43379,142,-0.0490511990384437,-0.202375223805806,0.104272825728919,"-0.05 (-0.20, 0.10)",0.530632193817198,0.957095185871676,Female,0.07,SubCortical,Volume of pallidum (left),Other Viral,
Lput,Other Potentially Persistent Viral Infections,43521,43379,142,-0.21845300999706,-0.358290366859626,-0.0786156531344932,"-0.22 (-0.36, -0.08)",0.00220050355176117,0.0924211491739693,Female,0.024,SubCortical,Volume of putamen (left),Other Viral,*
Lthal,Other Potentially Persistent Viral Infections,43521,43379,142,-0.173719209899056,-0.314830190155778,-0.0326082296423345,"-0.17 (-0.31, -0.03)",0.0158283657008777,0.352646225209305,Female,0.065,SubCortical,Volume of thalamus (left),Other Viral,*
R_bankssts,Other Potentially Persistent Viral Infections,44289,44148,141,0.0108089137638203,-0.140091341774463,0.161709169302103,"0.01 (-0.14, 0.16)",0.888348444634028,0.97544142940207,Female,0.947,Cortical,Volume of bankssts (right hemisphere),Other Viral,
R_caudalanteriorcingulate,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0316624817189187,-0.183099616434397,0.119774652996559,"-0.03 (-0.18, 0.12)",0.681954248364691,0.957095185871676,Female,0.717,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Other Viral,
R_caudalmiddlefrontal,Other Potentially Persistent Viral Infections,44289,44148,141,0.0424288475771295,-0.108147202231631,0.19300489738589,"0.04 (-0.11, 0.19)",0.580754105637808,0.957095185871676,Female,0.028,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Other Viral,
R_cuneus,Other Potentially Persistent Viral Infections,44289,44148,141,0.132294136052073,-0.0102353582190024,0.274823630323149,"0.13 (-0.01, 0.27)",0.0688778574398058,0.700362484748798,Female,0.01,Cortical,Volume of cuneus (right hemisphere),Other Viral,
R_entorhinal,Other Potentially Persistent Viral Infections,44289,44148,141,0.0210609815648271,-0.128078551571349,0.170200514701003,"0.02 (-0.13, 0.17)",0.781944904673245,0.961955695134771,Female,0.441,Cortical,Volume of entorhinal (right hemisphere),Other Viral,
R_frontalpole,Other Potentially Persistent Viral Infections,44289,44148,141,-0.101403388203563,-0.257047060307331,0.0542402839002055,"-0.10 (-0.26, 0.05)",0.201619258013591,0.852748810604549,Female,0.234,Cortical,Volume of frontalpole (right hemisphere),Other Viral,
R_fusiform,Other Potentially Persistent Viral Infections,44289,44148,141,-0.124947478448973,-0.263941938879,0.0140469819810536,"-0.12 (-0.26, 0.01)",0.0780871218107309,0.700362484748798,Female,0.791,Cortical,Volume of fusiform (right hemisphere),Other Viral,
R_inferiorparietal,Other Potentially Persistent Viral Infections,44289,44148,141,-0.103401774772656,-0.243895484751067,0.0370919352057547,"-0.10 (-0.24, 0.04)",0.149154162738678,0.852748810604549,Female,0.537,Cortical,Volume of inferiorparietal (right hemisphere),Other Viral,
R_inferiortemporal,Other Potentially Persistent Viral Infections,44289,44148,141,0.0348248584598184,-0.104550900123385,0.174200617043021,"0.03 (-0.10, 0.17)",0.624323109921892,0.957095185871676,Female,0.586,Cortical,Volume of inferiortemporal (right hemisphere),Other Viral,
R_insula,Other Potentially Persistent Viral Infections,43526,43384,142,-0.115132569347944,-0.259174106682576,0.0289089679866868,"-0.12 (-0.26, 0.03)",0.11720494489774,0.852748810604549,Female,0.574,Cortical,Volume of grey matter in Insular Cortex (right),Other Viral,
R_isthmuscingulate,Other Potentially Persistent Viral Infections,44289,44148,141,0.039886110552924,-0.105458167142737,0.185230388248585,"0.04 (-0.11, 0.19)",0.590664037890407,0.957095185871676,Female,0.166,Cortical,Volume of isthmuscingulate (right hemisphere),Other Viral,
R_lateraloccipital,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0610738412503463,-0.196892254808877,0.0747445723081842,"-0.06 (-0.20, 0.07)",0.37812425962108,0.957095185871676,Female,0.037,Cortical,Volume of lateraloccipital (right hemisphere),Other Viral,
R_lateralorbitofrontal,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0463999225895351,-0.189640305980674,0.0968404608016036,"-0.05 (-0.19, 0.10)",0.525490797652446,0.957095185871676,Female,0.347,Cortical,Volume of lateralorbitofrontal (right hemisphere),Other Viral,
R_lingual,Other Potentially Persistent Viral Infections,44289,44148,141,0.0532171144374066,-0.0963299701346815,0.202764199009495,"0.05 (-0.10, 0.20)",0.485504529464465,0.957095185871676,Female,0.405,Cortical,Volume of lingual (right hemisphere),Other Viral,
R_medialorbitofrontal,Other Potentially Persistent Viral Infections,44289,44148,141,-0.109768866200936,-0.251676771950989,0.032139039549117,"-0.11 (-0.25, 0.03)",0.129497055966825,0.852748810604549,Female,0.132,Cortical,Volume of medialorbitofrontal (right hemisphere),Other Viral,
R_middletemporal,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0953940443873642,-0.233559454793689,0.0427713660189606,"-0.10 (-0.23, 0.04)",0.175978845915941,0.852748810604549,Female,0.235,Cortical,Volume of middletemporal (right hemisphere),Other Viral,
R_paracentral,Other Potentially Persistent Viral Infections,44289,44148,141,-0.000346399967770685,-0.14971423104849,0.149021431112949,"-0.00 (-0.15, 0.15)",0.99637325645849,0.996388371506164,Female,0.532,Cortical,Volume of paracentral (right hemisphere),Other Viral,
R_parahippocampal,Other Potentially Persistent Viral Infections,44288,44147,141,-0.0519129068640065,-0.211195280703377,0.107369466975364,"-0.05 (-0.21, 0.11)",0.522953782691611,0.957095185871676,Female,0.839,Cortical,Volume of parahippocampal (right hemisphere),Other Viral,
R_parsopercularis,Other Potentially Persistent Viral Infections,44289,44148,141,0.0290036436147073,-0.119051096354566,0.177058383583981,"0.03 (-0.12, 0.18)",0.701007169522731,0.960088526537827,Female,0.629,Cortical,Volume of parsopercularis (right hemisphere),Other Viral,
R_parsorbitalis,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0920391469093666,-0.239264998000027,0.0551867041812938,"-0.09 (-0.24, 0.06)",0.220462306484116,0.852748810604549,Female,0.907,Cortical,Volume of parsorbitalis (right hemisphere),Other Viral,
R_parstriangularis,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0788031998487721,-0.223536748078473,0.0659303483809284,"-0.08 (-0.22, 0.07)",0.28589978661026,0.882154798906391,Female,0.479,Cortical,Volume of parstriangularis (right hemisphere),Other Viral,
R_pericalcarine,Other Potentially Persistent Viral Infections,44289,44148,141,0.0313876184759025,-0.119580714800204,0.182355951752009,"0.03 (-0.12, 0.18)",0.683639418479769,0.957095185871676,Female,0.111,Cortical,Volume of pericalcarine (right hemisphere),Other Viral,
R_postcentral,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0523560181883203,-0.20248994141698,0.0977779050403398,"-0.05 (-0.20, 0.10)",0.49428535914052,0.957095185871676,Female,0.536,Cortical,Volume of postcentral (right hemisphere),Other Viral,
R_posteriorcingulate,Other Potentially Persistent Viral Infections,44289,44148,141,0.0583940032800649,-0.0901990249896993,0.206987031549829,"0.06 (-0.09, 0.21)",0.441157745419625,0.957095185871676,Female,0.342,Cortical,Volume of posteriorcingulate (right hemisphere),Other Viral,
R_precentral,Other Potentially Persistent Viral Infections,44289,44148,141,-0.080993446710341,-0.226738253417246,0.0647513599965638,"-0.08 (-0.23, 0.06)",0.276061538790397,0.882154798906391,Female,0.202,Cortical,Volume of precentral (right hemisphere),Other Viral,
R_precuneus,Other Potentially Persistent Viral Infections,44289,44148,141,0.0611664086798748,-0.0795930612373618,0.201925878597111,"0.06 (-0.08, 0.20)",0.39437578072275,0.957095185871676,Female,0.074,Cortical,Volume of precuneus (right hemisphere),Other Viral,
R_rostralanteriorcingulate,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0395405999964482,-0.191267665605941,0.112186465613045,"-0.04 (-0.19, 0.11)",0.609502491860403,0.957095185871676,Female,0.199,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Other Viral,
R_rostralmiddlefrontal,Other Potentially Persistent Viral Infections,44289,44148,141,-0.126254557400753,-0.263859377583983,0.0113502627824767,"-0.13 (-0.26, 0.01)",0.0721289200497965,0.700362484748798,Female,0.199,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Other Viral,
R_superiorfrontal,Other Potentially Persistent Viral Infections,44289,44148,141,-0.0934777564065588,-0.232146451661295,0.0451909388481777,"-0.09 (-0.23, 0.05)",0.186419965029422,0.852748810604549,Female,0.056,Cortical,Volume of superiorfrontal (right hemisphere),Other Viral,
R_superiorparietal,Other Potentially Persistent Viral Infections,44289,44148,141,0.0160244553243457,-0.13375581110282,0.165804721751511,"0.02 (-0.13, 0.17)",0.833906479266987,0.962994691897494,Female,0.941,Cortical,Volume of superiorparietal (right hemisphere),Other Viral,
R_superiortemporal,Other Potentially Persistent Viral Infections,44289,44148,141,-0.129465905391974,-0.27402769542729,0.0150958846433433,"-0.13 (-0.27, 0.02)",0.0792076619656378,0.700362484748798,Female,0.201,Cortical,Volume of superiortemporal (right hemisphere),Other Viral,
R_supramarginal,Other Potentially Persistent Viral Infections,44289,44148,141,0.0197145307295987,-0.124074525881424,0.163503587340622,"0.02 (-0.12, 0.16)",0.78813661040475,0.961955695134771,Female,0.676,Cortical,Volume of supramarginal (right hemisphere),Other Viral,
R_temporalpole,Other Potentially Persistent Viral Infections,43526,43384,142,-0.039600461579188,-0.184514314415247,0.105313391256871,"-0.04 (-0.18, 0.11)",0.592229284394805,0.957095185871676,Female,0.554,Cortical,Volume of grey matter in Temporal Pole (right),Other Viral,
R_transversetemporal,Other Potentially Persistent Viral Infections,44289,44148,141,0.0658691076101753,-0.0850606714366485,0.216798886656999,"0.07 (-0.09, 0.22)",0.392337030079746,0.957095185871676,Female,0.533,Cortical,Volume of transversetemporal (right hemisphere),Other Viral,
Raccumb,Other Potentially Persistent Viral Infections,43521,43379,142,-0.297605963907906,-0.452308545116926,-0.142903382698887,"-0.30 (-0.45, -0.14)",0.000163106096808147,0.0137009121318843,Female,0.579,SubCortical,Volume of accumbens (right),Other Viral,**
Ramyg,Other Potentially Persistent Viral Infections,43521,43379,142,-0.0175278506860326,-0.163577259197833,0.128521557825768,"-0.02 (-0.16, 0.13)",0.814032873208094,0.962994691897494,Female,0.058,SubCortical,Volume of amygdala (right),Other Viral,
Rcaud,Other Potentially Persistent Viral Infections,43521,43379,142,-0.0710473500806763,-0.219356734652381,0.077262034491028,"-0.07 (-0.22, 0.08)",0.347765004258233,0.957095185871676,Female,0.139,SubCortical,Volume of caudate (right),Other Viral,
Rhippo,Other Potentially Persistent Viral Infections,43521,43379,142,-0.035363949753562,-0.18256382535047,0.111835925843346,"-0.04 (-0.18, 0.11)",0.637726274416452,0.957095185871676,Female,0.936,SubCortical,Volume of hippocampus (right),Other Viral,
RLatVent,Other Potentially Persistent Viral Infections,44289,44148,141,-0.000319515906596807,-0.138671535652424,0.13803250383923,"-0.00 (-0.14, 0.14)",0.996388371506164,0.996388371506164,Female,0.748,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Other Viral,
Rpal,Other Potentially Persistent Viral Infections,43521,43379,142,-0.0629408045467557,-0.215318125468159,0.0894365163746472,"-0.06 (-0.22, 0.09)",0.418172787850644,0.957095185871676,Female,0.134,SubCortical,Volume of pallidum (right),Other Viral,
Rput,Other Potentially Persistent Viral Infections,43521,43379,142,-0.22241604247846,-0.360133002179388,-0.0846990827775312,"-0.22 (-0.36, -0.08)",0.00154936798231899,0.0867646070098632,Female,0.016,SubCortical,Volume of putamen (right),Other Viral,*
Rthal,Other Potentially Persistent Viral Infections,43521,43379,142,-0.137376005655286,-0.278035135955689,0.00328312464511663,"-0.14 (-0.28, 0.00)",0.0555922535662241,0.700362484748798,Female,0.02,SubCortical,Volume of thalamus (right),Other Viral,
