Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Mycoplasma Infections,44289,44280,9,-0.00623513863245657,-0.580607616874696,0.568137339609783,"-0.01 (-0.58, 0.57)",0.983024706282406,0.993080454686287,Female,0.481,Cortical,Volume of bankssts (left hemisphere),Mycoplasma,
L_caudalanteriorcingulate,Mycoplasma Infections,44289,44280,9,0.249037921631804,-0.373801044827098,0.871876888090706,"0.25 (-0.37, 0.87)",0.43322053966012,0.938735199647726,Female,0.935,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Mycoplasma,
L_caudalmiddlefrontal,Mycoplasma Infections,44289,44280,9,0.663471668935547,0.0746703634480436,1.25227297442305,"0.66 (0.07, 1.25)",0.0272088128691816,0.470749522545463,Female,0.505,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Mycoplasma,*
L_cuneus,Mycoplasma Infections,44289,44280,9,0.282894666211504,-0.289845580226291,0.8556349126493,"0.28 (-0.29, 0.86)",0.332992147056185,0.874104386022487,Female,0.614,Cortical,Volume of cuneus (left hemisphere),Mycoplasma,
L_entorhinal,Mycoplasma Infections,44289,44280,9,-0.460802721684614,-1.03950402025439,0.117898576885163,"-0.46 (-1.04, 0.12)",0.118600755038924,0.874104386022487,Female,0.172,Cortical,Volume of entorhinal (left hemisphere),Mycoplasma,
L_frontalpole,Mycoplasma Infections,44289,44280,9,-0.255950585022696,-0.865585867917623,0.353684697872231,"-0.26 (-0.87, 0.35)",0.410570442797659,0.938735199647726,Female,0.519,Cortical,Volume of frontalpole (left hemisphere),Mycoplasma,
L_fusiform,Mycoplasma Infections,44289,44280,9,-0.156192044629468,-0.720455311780848,0.408071222521911,"-0.16 (-0.72, 0.41)",0.587444702797538,0.9729755046033,Female,0.664,Cortical,Volume of fusiform (left hemisphere),Mycoplasma,
L_inferiorparietal,Mycoplasma Infections,44289,44280,9,0.264360526153891,-0.321759869812358,0.850480922120141,"0.26 (-0.32, 0.85)",0.376681814331411,0.924149261448285,Female,0.1,Cortical,Volume of inferiorparietal (left hemisphere),Mycoplasma,
L_inferiortemporal,Mycoplasma Infections,44289,44280,9,0.0523096427795186,-0.497620002587565,0.602239288146602,"0.05 (-0.50, 0.60)",0.852102098349457,0.977934394307145,Female,0.246,Cortical,Volume of inferiortemporal (left hemisphere),Mycoplasma,
L_insula,Mycoplasma Infections,43526,43516,10,-0.159577568919699,-0.704250354234347,0.38509521639495,"-0.16 (-0.70, 0.39)",0.56580577881557,0.9729755046033,Female,0.484,Cortical,Volume of grey matter in Insular Cortex (left),Mycoplasma,
L_isthmuscingulate,Mycoplasma Infections,44289,44280,9,0.319002339162143,-0.234206650648938,0.872211328973225,"0.32 (-0.23, 0.87)",0.258387886663021,0.874104386022487,Female,0.112,Cortical,Volume of isthmuscingulate (left hemisphere),Mycoplasma,
L_lateraloccipital,Mycoplasma Infections,44289,44280,9,0.159942421599821,-0.389531120009184,0.709415963208827,"0.16 (-0.39, 0.71)",0.568322635984862,0.9729755046033,Female,0.54,Cortical,Volume of lateraloccipital (left hemisphere),Mycoplasma,
L_lateralorbitofrontal,Mycoplasma Infections,44289,44280,9,-0.177465892198466,-0.73889325059065,0.383961466193717,"-0.18 (-0.74, 0.38)",0.535552652334057,0.9729755046033,Female,0.777,Cortical,Volume of lateralorbitofrontal (left hemisphere),Mycoplasma,
L_lingual,Mycoplasma Infections,44289,44280,9,0.381154064919394,-0.207141453363478,0.969449583202265,"0.38 (-0.21, 0.97)",0.204131659759988,0.874104386022487,Female,0.858,Cortical,Volume of lingual (left hemisphere),Mycoplasma,
L_medialorbitofrontal,Mycoplasma Infections,44289,44280,9,-0.298992097565324,-0.862611106019389,0.264626910888741,"-0.30 (-0.86, 0.26)",0.298456052842558,0.874104386022487,Female,0.67,Cortical,Volume of medialorbitofrontal (left hemisphere),Mycoplasma,
L_middletemporal,Mycoplasma Infections,44289,44280,9,0.132904459890038,-0.413777846134592,0.679586765914668,"0.13 (-0.41, 0.68)",0.633719311094317,0.9729755046033,Female,0.808,Cortical,Volume of middletemporal (left hemisphere),Mycoplasma,
L_paracentral,Mycoplasma Infections,44289,44280,9,0.14650178874823,-0.455346775264544,0.748350352761004,"0.15 (-0.46, 0.75)",0.63328838325564,0.9729755046033,Female,0.363,Cortical,Volume of paracentral (left hemisphere),Mycoplasma,
L_parahippocampal,Mycoplasma Infections,44289,44280,9,-0.409817831146237,-1.03462777007715,0.214992107784678,"-0.41 (-1.03, 0.21)",0.198592499244505,0.874104386022487,Female,0.082,Cortical,Volume of parahippocampal (left hemisphere),Mycoplasma,
L_parsopercularis,Mycoplasma Infections,44289,44280,9,0.209437078600419,-0.368775389820621,0.787649547021459,"0.21 (-0.37, 0.79)",0.477740585061182,0.938735199647726,Female,0.728,Cortical,Volume of parsopercularis (left hemisphere),Mycoplasma,
L_parsorbitalis,Mycoplasma Infections,44289,44280,9,-0.00982339284030827,-0.590052971472191,0.570406185791574,"-0.01 (-0.59, 0.57)",0.973528440812939,0.992892057240498,Female,0.61,Cortical,Volume of parsorbitalis (left hemisphere),Mycoplasma,
L_parstriangularis,Mycoplasma Infections,44289,44280,9,0.176735382834781,-0.400259504601593,0.753730270271154,"0.18 (-0.40, 0.75)",0.548269637794985,0.9729755046033,Female,0.544,Cortical,Volume of parstriangularis (left hemisphere),Mycoplasma,
L_pericalcarine,Mycoplasma Infections,44289,44280,9,0.685257461611805,0.0876611688906995,1.28285375433291,"0.69 (0.09, 1.28)",0.0246109639809101,0.470749522545463,Female,0.379,Cortical,Volume of pericalcarine (left hemisphere),Mycoplasma,*
L_postcentral,Mycoplasma Infections,44289,44280,9,-0.0869287509721579,-0.671174459477124,0.497316957532808,"-0.09 (-0.67, 0.50)",0.770573122262935,0.977934394307145,Female,0.258,Cortical,Volume of postcentral (left hemisphere),Mycoplasma,
L_posteriorcingulate,Mycoplasma Infections,44289,44280,9,0.586557483613108,-0.00226217590074229,1.17537714312696,"0.59 (-0.00, 1.18)",0.050886657192257,0.657612185253783,Female,0.648,Cortical,Volume of posteriorcingulate (left hemisphere),Mycoplasma,
L_precentral,Mycoplasma Infections,44289,44280,9,0.0767452553437344,-0.496849289870594,0.650339800558063,"0.08 (-0.50, 0.65)",0.793134121589922,0.977934394307145,Female,0.597,Cortical,Volume of precentral (left hemisphere),Mycoplasma,
L_precuneus,Mycoplasma Infections,44289,44280,9,-0.202123442634479,-0.771181386701592,0.366934501432635,"-0.20 (-0.77, 0.37)",0.486321152797743,0.939102915747366,Female,0.086,Cortical,Volume of precuneus (left hemisphere),Mycoplasma,
L_rostralanteriorcingulate,Mycoplasma Infections,44289,44280,9,0.445947541979131,-0.14553918785055,1.03743427180881,"0.45 (-0.15, 1.04)",0.139483855438045,0.874104386022487,Female,0.164,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Mycoplasma,
L_rostralmiddlefrontal,Mycoplasma Infections,44289,44280,9,0.345653433656089,-0.196233999570525,0.887540866882703,"0.35 (-0.20, 0.89)",0.211220209713251,0.874104386022487,Female,0.216,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Mycoplasma,
L_superiorfrontal,Mycoplasma Infections,44289,44280,9,0.0482948452948076,-0.501247013332592,0.597836703922207,"0.05 (-0.50, 0.60)",0.863241549100098,0.977934394307145,Female,0.415,Cortical,Volume of superiorfrontal (left hemisphere),Mycoplasma,
L_superiorparietal,Mycoplasma Infections,44289,44280,9,-0.334172956286417,-0.930329364065375,0.26198345149254,"-0.33 (-0.93, 0.26)",0.271913831489408,0.874104386022487,Female,0.024,Cortical,Volume of superiorparietal (left hemisphere),Mycoplasma,
L_superiortemporal,Mycoplasma Infections,44289,44280,9,0.107104147370575,-0.447310860312271,0.66151915505342,"0.11 (-0.45, 0.66)",0.704953932486234,0.9729755046033,Female,0.995,Cortical,Volume of superiortemporal (left hemisphere),Mycoplasma,
L_supramarginal,Mycoplasma Infections,44289,44280,9,-0.106852195161072,-0.656525620739523,0.442821230417379,"-0.11 (-0.66, 0.44)",0.703196160648386,0.9729755046033,Female,0.551,Cortical,Volume of supramarginal (left hemisphere),Mycoplasma,
L_temporalpole,Mycoplasma Infections,43526,43516,10,0.093086080135421,-0.43710174879676,0.623273909067602,"0.09 (-0.44, 0.62)",0.730754578841047,0.975545084254844,Female,0.656,Cortical,Volume of grey matter in Temporal Pole (left),Mycoplasma,
L_transversetemporal,Mycoplasma Infections,44289,44280,9,-0.175338225494916,-0.770087817556044,0.419411366566213,"-0.18 (-0.77, 0.42)",0.563379741909133,0.9729755046033,Female,0.726,Cortical,Volume of transversetemporal (left hemisphere),Mycoplasma,
Laccumb,Mycoplasma Infections,43521,43511,10,0.141739007384572,-0.432666160857642,0.716144175626786,"0.14 (-0.43, 0.72)",0.628636693848415,0.9729755046033,Female,0.709,SubCortical,Volume of accumbens (left),Mycoplasma,
Lamyg,Mycoplasma Infections,43521,43511,10,-0.00325122397730989,-0.53910472837042,0.532602280415801,"-0.00 (-0.54, 0.53)",0.990511701976969,0.993080454686287,Female,0.277,SubCortical,Volume of amygdala (left),Mycoplasma,
Lcaud,Mycoplasma Infections,43521,43511,10,-0.292659037331292,-0.851728971902121,0.266410897239538,"-0.29 (-0.85, 0.27)",0.304887694785331,0.874104386022487,Female,0.323,SubCortical,Volume of caudate (left),Mycoplasma,
Lhippo,Mycoplasma Infections,43521,43511,10,-0.234158995910246,-0.798217225113489,0.329899233292996,"-0.23 (-0.80, 0.33)",0.415839790089216,0.938735199647726,Female,0.129,SubCortical,Volume of hippocampus (left),Mycoplasma,
LLatVent,Mycoplasma Infections,44289,44280,9,-0.0783386467605067,-0.624860111141765,0.468182817620752,"-0.08 (-0.62, 0.47)",0.778750176952718,0.977934394307145,Female,0.419,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Mycoplasma,
Lpal,Mycoplasma Infections,43521,43511,10,-0.163860887589613,-0.740472991531322,0.412751216352095,"-0.16 (-0.74, 0.41)",0.577533337475007,0.9729755046033,Female,0.549,SubCortical,Volume of pallidum (left),Mycoplasma,
Lput,Mycoplasma Infections,43521,43511,10,-0.0348313688317813,-0.560779655625312,0.491116917961749,"-0.03 (-0.56, 0.49)",0.896722193845729,0.97824239328625,Female,0.99,SubCortical,Volume of putamen (left),Mycoplasma,
Lthal,Mycoplasma Infections,43521,43511,10,-0.139755551991321,-0.670470926413479,0.390959822430836,"-0.14 (-0.67, 0.39)",0.605759207820641,0.9729755046033,Female,0.549,SubCortical,Volume of thalamus (left),Mycoplasma,
R_bankssts,Mycoplasma Infections,44289,44280,9,0.361903617477985,-0.234175014552292,0.957982249508262,"0.36 (-0.23, 0.96)",0.234050216955216,0.874104386022487,Female,0.662,Cortical,Volume of bankssts (right hemisphere),Mycoplasma,
R_caudalanteriorcingulate,Mycoplasma Infections,44289,44280,9,0.0744718523381883,-0.523737699472258,0.672681404148634,"0.07 (-0.52, 0.67)",0.807228055606062,0.977934394307145,Female,0.32,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Mycoplasma,
R_caudalmiddlefrontal,Mycoplasma Infections,44289,44280,9,-0.140457709516385,-0.735265670842442,0.454350251809671,"-0.14 (-0.74, 0.45)",0.643482944980398,0.9729755046033,Female,0.107,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Mycoplasma,
R_cuneus,Mycoplasma Infections,44289,44280,9,0.243786672452,-0.319251542562825,0.806824887466825,"0.24 (-0.32, 0.81)",0.396076927344348,0.929532356295975,Female,0.29,Cortical,Volume of cuneus (right hemisphere),Mycoplasma,
R_entorhinal,Mycoplasma Infections,44289,44280,9,-0.0502945031351838,-0.639427632215442,0.538838625945075,"-0.05 (-0.64, 0.54)",0.86711321672345,0.977934394307145,Female,0.732,Cortical,Volume of entorhinal (right hemisphere),Mycoplasma,
R_frontalpole,Mycoplasma Infections,44289,44280,9,0.190540412684037,-0.424293883078198,0.805374708446272,"0.19 (-0.42, 0.81)",0.543575432683261,0.9729755046033,Female,0.851,Cortical,Volume of frontalpole (right hemisphere),Mycoplasma,
R_fusiform,Mycoplasma Infections,44289,44280,9,-0.169082969405378,-0.71815757623713,0.379991637426373,"-0.17 (-0.72, 0.38)",0.546131891839844,0.9729755046033,Female,0.487,Cortical,Volume of fusiform (right hemisphere),Mycoplasma,
R_inferiorparietal,Mycoplasma Infections,44289,44280,9,0.44143467074853,-0.113543107572392,0.996412449069452,"0.44 (-0.11, 1.00)",0.118999538693802,0.874104386022487,Female,0.911,Cortical,Volume of inferiorparietal (right hemisphere),Mycoplasma,
R_inferiortemporal,Mycoplasma Infections,44289,44280,9,0.0876977577646105,-0.462866951617368,0.638262467146589,"0.09 (-0.46, 0.64)",0.754886077101963,0.975545084254844,Female,0.543,Cortical,Volume of inferiortemporal (right hemisphere),Mycoplasma,
R_insula,Mycoplasma Infections,43526,43516,10,-0.161793657351937,-0.703509449946998,0.379922135243124,"-0.16 (-0.70, 0.38)",0.558284135074973,0.9729755046033,Female,0.34,Cortical,Volume of grey matter in Insular Cortex (right),Mycoplasma,
R_isthmuscingulate,Mycoplasma Infections,44289,44280,9,-0.0119213140148767,-0.586063920511363,0.56222129248161,"-0.01 (-0.59, 0.56)",0.967537493373672,0.992892057240498,Female,0.334,Cortical,Volume of isthmuscingulate (right hemisphere),Mycoplasma,
R_lateraloccipital,Mycoplasma Infections,44289,44280,9,0.0748612844840263,-0.461654525612504,0.611377094580556,"0.07 (-0.46, 0.61)",0.78448111447994,0.977934394307145,Female,0.538,Cortical,Volume of lateraloccipital (right hemisphere),Mycoplasma,
R_lateralorbitofrontal,Mycoplasma Infections,44289,44280,9,0.108066327703963,-0.457765265119657,0.673897920527583,"0.11 (-0.46, 0.67)",0.708155137448927,0.9729755046033,Female,0.909,Cortical,Volume of lateralorbitofrontal (right hemisphere),Mycoplasma,
R_lingual,Mycoplasma Infections,44289,44280,9,0.218069325037604,-0.372673148303343,0.808811798378551,"0.22 (-0.37, 0.81)",0.469358353176461,0.938735199647726,Female,0.482,Cortical,Volume of lingual (right hemisphere),Mycoplasma,
R_medialorbitofrontal,Mycoplasma Infections,44289,44280,9,0.118939469101736,-0.441640331244077,0.67951926944755,"0.12 (-0.44, 0.68)",0.677513508988491,0.9729755046033,Female,0.669,Cortical,Volume of medialorbitofrontal (right hemisphere),Mycoplasma,
R_middletemporal,Mycoplasma Infections,44289,44280,9,0.136832400666189,-0.408960091225415,0.682624892557794,"0.14 (-0.41, 0.68)",0.623157040141621,0.9729755046033,Female,0.348,Cortical,Volume of middletemporal (right hemisphere),Mycoplasma,
R_paracentral,Mycoplasma Infections,44289,44280,9,0.189732025649788,-0.400299958312921,0.779764009612498,"0.19 (-0.40, 0.78)",0.528522702169482,0.9729755046033,Female,0.764,Cortical,Volume of paracentral (right hemisphere),Mycoplasma,
R_parahippocampal,Mycoplasma Infections,44288,44279,9,-0.0483232135286488,-0.67752512609588,0.580878699038582,"-0.05 (-0.68, 0.58)",0.880346437685725,0.977934394307145,Female,0.145,Cortical,Volume of parahippocampal (right hemisphere),Mycoplasma,
R_parsopercularis,Mycoplasma Infections,44289,44280,9,0.303747002857301,-0.281094768669564,0.888588774384166,"0.30 (-0.28, 0.89)",0.308699332611129,0.874104386022487,Female,0.395,Cortical,Volume of parsopercularis (right hemisphere),Mycoplasma,
R_parsorbitalis,Mycoplasma Infections,44289,44280,9,0.0708918083307146,-0.510691033795904,0.652474650457333,"0.07 (-0.51, 0.65)",0.811172166252719,0.977934394307145,Female,0.772,Cortical,Volume of parsorbitalis (right hemisphere),Mycoplasma,
R_parstriangularis,Mycoplasma Infections,44289,44280,9,0.0294226712466894,-0.542312846998007,0.601158189491386,"0.03 (-0.54, 0.60)",0.91965690446582,0.992892057240498,Female,0.769,Cortical,Volume of parstriangularis (right hemisphere),Mycoplasma,
R_pericalcarine,Mycoplasma Infections,44289,44280,9,0.425456150044455,-0.170888752935739,1.02180105302465,"0.43 (-0.17, 1.02)",0.162013668482478,0.874104386022487,Female,0.213,Cortical,Volume of pericalcarine (right hemisphere),Mycoplasma,
R_postcentral,Mycoplasma Infections,44289,44280,9,-0.0193875809970375,-0.612451540293621,0.573676378299546,"-0.02 (-0.61, 0.57)",0.948911567678264,0.992892057240498,Female,0.143,Cortical,Volume of postcentral (right hemisphere),Mycoplasma,
R_posteriorcingulate,Mycoplasma Infections,44289,44280,9,-0.237510968258877,-0.824484726895483,0.34946279037773,"-0.24 (-0.82, 0.35)",0.427727005880118,0.938735199647726,Female,0.801,Cortical,Volume of posteriorcingulate (right hemisphere),Mycoplasma,
R_precentral,Mycoplasma Infections,44289,44280,9,-0.0505027300336265,-0.626233167907284,0.525227707840031,"-0.05 (-0.63, 0.53)",0.863492112487957,0.977934394307145,Female,0.616,Cortical,Volume of precentral (right hemisphere),Mycoplasma,
R_precuneus,Mycoplasma Infections,44289,44280,9,0.00246029416287295,-0.553574038412088,0.558494626737834,"0.00 (-0.55, 0.56)",0.993080454686287,0.993080454686287,Female,0.155,Cortical,Volume of precuneus (right hemisphere),Mycoplasma,
R_rostralanteriorcingulate,Mycoplasma Infections,44289,44280,9,-0.0494496400448398,-0.648805337133735,0.549906057044055,"-0.05 (-0.65, 0.55)",0.871534502677583,0.977934394307145,Female,0.878,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Mycoplasma,
R_rostralmiddlefrontal,Mycoplasma Infections,44289,44280,9,0.302877273833883,-0.240703499456974,0.846458047124741,"0.30 (-0.24, 0.85)",0.274794917743484,0.874104386022487,Female,0.347,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Mycoplasma,
R_superiorfrontal,Mycoplasma Infections,44289,44280,9,0.164935128375784,-0.382844290853758,0.712714547605325,"0.16 (-0.38, 0.71)",0.555088542984779,0.9729755046033,Female,0.386,Cortical,Volume of superiorfrontal (right hemisphere),Mycoplasma,
R_superiorparietal,Mycoplasma Infections,44289,44280,9,-0.383607463673208,-0.9752608043157,0.208045876969285,"-0.38 (-0.98, 0.21)",0.203803897761334,0.874104386022487,Female,0.026,Cortical,Volume of superiorparietal (right hemisphere),Mycoplasma,
R_superiortemporal,Mycoplasma Infections,44289,44280,9,-0.131435118071717,-0.702503426427672,0.439633190284237,"-0.13 (-0.70, 0.44)",0.651911828681221,0.9729755046033,Female,0.45,Cortical,Volume of superiortemporal (right hemisphere),Mycoplasma,
R_supramarginal,Mycoplasma Infections,44289,44280,9,-0.304816486259091,-0.872807139959636,0.263174167441453,"-0.30 (-0.87, 0.26)",0.2928703191004,0.874104386022487,Female,0.48,Cortical,Volume of supramarginal (right hemisphere),Mycoplasma,
R_temporalpole,Mycoplasma Infections,43526,43516,10,0.00865717810358112,-0.536327810529469,0.553642166736632,"0.01 (-0.54, 0.55)",0.975161841932632,0.992892057240498,Female,0.994,Cortical,Volume of grey matter in Temporal Pole (right),Mycoplasma,
