Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Cognition,Prospective memory,All Infectious Diseases,39032,23340,15692,-0.0133795954511956,-0.0316555655618338,0.00489637465944269,"-0.01 (-0.03, 0.00)",0.151321283681876,1,40-50,0.117,Any,
Cognition,Prospective memory,Bacterial Infections,39032,28785,10247,-0.00431178102662548,-0.0247247551482385,0.0161011930949875,"-0.00 (-0.02, 0.02)",0.678868259196623,1,40-50,0.45,Bacterial,
Cognition,Prospective memory,Invasive Bacterial Infections,39032,36353,2679,0.019674257823442,-0.0157101037685685,0.0550586194154526,"0.02 (-0.02, 0.06)",0.275806044464418,1,40-50,0.246,Invasive,
Cognition,Prospective memory,Localised Bacterial Infections,39032,30307,8725,-0.0110587374973361,-0.0326223072817419,0.0105048322870697,"-0.01 (-0.03, 0.01)",0.314813502223774,1,40-50,0.103,Localised,
Cognition,Prospective memory,Bacterial Infections with Sepsis,39032,38910,122,0.000399782923409399,-0.159704183343317,0.160503749190136,"0.00 (-0.16, 0.16)",0.996095016004578,1,40-50,0.714,Sepsis,
Cognition,Prospective memory,Bacterial Infections without Sepsis,39032,28828,10204,-0.00357763838156235,-0.0240190739294274,0.0168637971663027,"-0.00 (-0.02, 0.02)",0.731569116906449,1,40-50,0.513,No-Sepsis,
Cognition,Prospective memory,Extracellular Bacterial Infections,39032,38113,919,-0.0117619208730918,-0.0707169245879111,0.0471930828417274,"-0.01 (-0.07, 0.05)",0.695771160406821,1,40-50,0.783,Extracellular,
Cognition,Prospective memory,Intracellular Bacterial Infections,39032,38792,240,0.156945514293437,0.0426306291037843,0.271260399483089,"0.16 (0.04, 0.27)",0.00712764990038568,1,40-50,0.144,Intracellular,*
Cognition,Prospective memory,Gram Positive Bacterial Infections,39032,38471,561,-0.0232523434692194,-0.0983468316588787,0.05184214472044,"-0.02 (-0.10, 0.05)",0.543917939154721,1,40-50,0.535,Gram Positive,
Cognition,Prospective memory,Gram Negative Bacterial Infections,39032,38506,526,0.0159536914587095,-0.0615360739767846,0.0934434568942036,"0.02 (-0.06, 0.09)",0.68655881814538,1,40-50,0.007,Gram Negative,
Cognition,Prospective memory,Mycobacterial Infections,39032,38927,105,0.216006913609401,0.043406949894764,0.388606877324038,"0.22 (0.04, 0.39)",0.0141733878278463,1,40-50,0.237,Mycobacterial,*
Cognition,Prospective memory,Mycoplasma Infections,39032,39018,14,0.252345890003397,-0.219425879350077,0.724117659356871,"0.25 (-0.22, 0.72)",0.294462138810359,1,40-50,0.622,Mycoplasma,
Cognition,Prospective memory,Acute Bacterial Infections,39032,29103,9929,-0.00465678359136492,-0.0252796118079537,0.0159660446252238,"-0.00 (-0.03, 0.02)",0.658066395074027,1,40-50,0.306,Acute Bacterial,
Cognition,Prospective memory,Chronic Bacterial Infections,39032,38530,502,0.0261740798927184,-0.0532450091913413,0.105593168976778,"0.03 (-0.05, 0.11)",0.518306689029851,1,40-50,0.48,Chronic Bacterial,
Cognition,Prospective memory,Viral Infections,39032,30664,8368,-0.0229488307262654,-0.0448632651250774,-0.00103439632745339,"-0.02 (-0.04, -0.00)",0.0401237615747286,1,40-50,0.728,Viral,*
Cognition,Prospective memory,Acute Viral Infections,39032,33250,5782,-0.0204644091251855,-0.0457140172023902,0.00478519895201927,"-0.02 (-0.05, 0.00)",0.112165793802898,1,40-50,0.526,Acute Viral,
Cognition,Prospective memory,Herpes Viral Infections,39032,33396,5636,-0.0508585321913892,-0.0765236109278197,-0.0251934534549588,"-0.05 (-0.08, -0.03)",0.000102907791974403,0.126782399712465,40-50,0.17,Herpes,*
Cognition,Prospective memory,Other Potentially Persistent Viral Infections,39032,38849,183,0.0318511509979572,-0.0992861572033825,0.162988459199297,"0.03 (-0.10, 0.16)",0.634035283598075,1,40-50,0.03,Other Viral,
Cognition,Prospective memory,Parasitic Infections,39032,38494,538,-0.0265819645217126,-0.10325905374842,0.0500951247049946,"-0.03 (-0.10, 0.05)",0.496831521229367,1,40-50,0.694,Parasitic,
Cognition,Prospective memory,Fungal Infections,39032,36844,2188,-0.00587153510898551,-0.0447316198203222,0.0329885496023512,"-0.01 (-0.04, 0.03)",0.76711828057904,1,40-50,0.107,Fungal,
Cognition,Prospective memory,Acute Infections,39032,25849,13183,-0.0101382131886389,-0.0290963651759916,0.00881993879871373,"-0.01 (-0.03, 0.01)",0.294572054751358,1,40-50,0.07,Acute,
Cognition,Prospective memory,Chronic Infections,39032,32554,6478,-0.0436701682654163,-0.0678249999312529,-0.0195153365995798,"-0.04 (-0.07, -0.02)",0.00039519244331409,0.486877090162959,40-50,0.592,Chronic,*
