Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Cognition,Tower rearranging,All Infectious Diseases,242,118,124,0.130198177641627,-0.136446726874543,0.396843082157797,"0.13 (-0.14, 0.40)",0.336971636884137,1,40-50,0.387,Any,
Cognition,Tower rearranging,Bacterial Infections,242,172,70,-0.00267460354826281,-0.291650731997121,0.286301524900596,"-0.00 (-0.29, 0.29)",0.985464234122261,1,40-50,0.296,Bacterial,
Cognition,Tower rearranging,Invasive Bacterial Infections,242,223,19,-0.335927539512769,-0.824443211391294,0.152588132365755,"-0.34 (-0.82, 0.15)",0.176749583079347,1,40-50,0.229,Invasive,
Cognition,Tower rearranging,Localised Bacterial Infections,242,179,63,0.046334539217039,-0.254265307043403,0.346934385477481,"0.05 (-0.25, 0.35)",0.76159557727492,1,40-50,0.513,Localised,
Cognition,Tower rearranging,Bacterial Infections with Sepsis,242,242,0,0.0,0.0,0.0,/,/,/,40-50,0.891,Sepsis,
Cognition,Tower rearranging,Bacterial Infections without Sepsis,242,172,70,-0.00267460354826281,-0.291650731997121,0.286301524900596,"-0.00 (-0.29, 0.29)",0.985464234122261,1,40-50,0.335,No-Sepsis,
Cognition,Tower rearranging,Extracellular Bacterial Infections,242,241,1,-0.789225698298044,-2.88062430364915,1.30217290705307,"-0.79 (-2.88, 1.30)",0.457863494625289,1,40-50,0.037,Extracellular,
Cognition,Tower rearranging,Intracellular Bacterial Infections,242,241,1,0.769504272597073,-1.28985797372395,2.8288665189181,"0.77 (-1.29, 2.83)",0.462285983062557,1,40-50,0.598,Intracellular,
Cognition,Tower rearranging,Gram Positive Bacterial Infections,242,241,1,-0.789225698298044,-2.88062430364915,1.30217290705307,"-0.79 (-2.88, 1.30)",0.457863494625289,1,40-50,0.57,Gram Positive,
Cognition,Tower rearranging,Gram Negative Bacterial Infections,242,241,1,0.769504272597073,-1.28985797372395,2.8288665189181,"0.77 (-1.29, 2.83)",0.462285983062557,1,40-50,0.039,Gram Negative,
Cognition,Tower rearranging,Mycobacterial Infections,242,242,0,0.0,0.0,0.0,/,/,/,40-50,0.591,Mycobacterial,
Cognition,Tower rearranging,Mycoplasma Infections,242,242,0,0.0,0.0,0.0,/,/,/,40-50,0.14,Mycoplasma,
Cognition,Tower rearranging,Acute Bacterial Infections,242,176,66,0.029997833390655,-0.262254518226228,0.322250185007538,"0.03 (-0.26, 0.32)",0.839885744585714,1,40-50,0.434,Acute Bacterial,
Cognition,Tower rearranging,Chronic Bacterial Infections,242,237,5,-0.369742042995495,-1.40425571200639,0.664771626015396,"-0.37 (-1.40, 0.66)",0.48196428804771,1,40-50,0.307,Chronic Bacterial,
Cognition,Tower rearranging,Viral Infections,242,153,89,-0.118886243554797,-0.40132352180801,0.163551034698415,"-0.12 (-0.40, 0.16)",0.407703550449215,1,40-50,0.543,Viral,
Cognition,Tower rearranging,Acute Viral Infections,242,190,52,-0.205800300712788,-0.533136637355218,0.121536035929642,"-0.21 (-0.53, 0.12)",0.216656475050895,1,40-50,0.346,Acute Viral,
Cognition,Tower rearranging,Herpes Viral Infections,242,167,75,-0.04402918461523,-0.342254339571071,0.254195970340611,"-0.04 (-0.34, 0.25)",0.771365364232988,1,40-50,0.959,Herpes,
Cognition,Tower rearranging,Other Potentially Persistent Viral Infections,242,241,1,-2.2872297612051,-4.36865926149614,-0.205800260914058,"-2.29 (-4.37, -0.21)",0.0314099038286847,1,40-50,0.115,Other Viral,*
Cognition,Tower rearranging,Parasitic Infections,242,241,1,-0.63525049803677,-2.70432535454991,1.43382435847637,"-0.64 (-2.70, 1.43)",0.545771120064322,1,40-50,0.568,Parasitic,
Cognition,Tower rearranging,Fungal Infections,242,224,18,0.373525637157852,-0.129958358267912,0.877009632583617,"0.37 (-0.13, 0.88)",0.145150050568784,1,40-50,0.391,Fungal,
Cognition,Tower rearranging,Acute Infections,242,149,93,-0.0154488230046711,-0.285489470575192,0.25459182456585,"-0.02 (-0.29, 0.25)",0.910338171750349,1,40-50,0.699,Acute,
Cognition,Tower rearranging,Chronic Infections,242,163,79,-0.0610452231326372,-0.352702703282191,0.230612257016917,"-0.06 (-0.35, 0.23)",0.680392840342915,1,40-50,0.785,Chronic,
