Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
Movement,Falls in the last year,All Infectious Diseases,91662,72213,19449,-0.00653452976920246,-0.0209160534550198,0.00784699391661492,"-0.01 (-0.02, 0.01)",0.373167513736763,1,40-50,<0.001,Any,
Movement,Falls in the last year,Bacterial Infections,98010,88197,9813,0.0295013796357857,0.0106937561889898,0.0483090030825816,"0.03 (0.01, 0.05)",0.00210976937465811,1,40-50,<0.001,Bacterial,*
Movement,Falls in the last year,Invasive Bacterial Infections,110976,108243,2733,0.0733867132812638,0.0388452391196342,0.107928187442893,"0.07 (0.04, 0.11)",3.12710500462394e-05,0.0385259336569669,40-50,0.106,Invasive,**
Movement,Falls in the last year,Localised Bacterial Infections,101229,93012,8217,0.0188009388312511,-0.00164846664079839,0.0392503443033006,"0.02 (-0.00, 0.04)",0.0715501109967996,1,40-50,<0.001,Localised,
Movement,Falls in the last year,Bacterial Infections with Sepsis,116069,115947,122,0.109598413665291,-0.0533799831557169,0.2725768104863,"0.11 (-0.05, 0.27)",0.187494630447228,1,40-50,0.755,Sepsis,
Movement,Falls in the last year,Bacterial Infections without Sepsis,98074,88310,9764,0.028987455863853,0.0101364802750249,0.047838431452681,"0.03 (0.01, 0.05)",0.00257973466324525,1,40-50,<0.001,No-Sepsis,*
Movement,Falls in the last year,Extracellular Bacterial Infections,115025,113464,1561,0.0291077575310567,-0.0166645461221279,0.0748800611842412,"0.03 (-0.02, 0.07)",0.212618856692908,1,40-50,0.002,Extracellular,
Movement,Falls in the last year,Intracellular Bacterial Infections,115752,115565,187,0.11741068629291,-0.0142205893872924,0.249041961973111,"0.12 (-0.01, 0.25)",0.0804250480529578,1,40-50,0.88,Intracellular,
Movement,Falls in the last year,Gram Positive Bacterial Infections,115341,114486,855,0.105107390303412,0.0434168113139225,0.166797969292902,"0.11 (0.04, 0.17)",0.000839893907396512,1,40-50,0.011,Gram Positive,*
Movement,Falls in the last year,Gram Negative Bacterial Infections,115606,114722,884,-0.024545342395421,-0.0852585398045026,0.0361678550136606,"-0.02 (-0.09, 0.04)",0.428135315335765,1,40-50,0.051,Gram Negative,
Movement,Falls in the last year,Mycobacterial Infections,116014,115933,81,0.162415501212003,-0.0375617117013205,0.362392714125326,"0.16 (-0.04, 0.36)",0.111423241025167,1,40-50,0.797,Mycobacterial,
Movement,Falls in the last year,Mycoplasma Infections,116221,116214,7,0.192864795671011,-0.48756365702393,0.873293248365952,"0.19 (-0.49, 0.87)",0.578519626120305,1,40-50,0.948,Mycoplasma,
Movement,Falls in the last year,Acute Bacterial Infections,98686,89091,9595,0.0277558448429546,0.00873275124102942,0.0467789384448798,"0.03 (0.01, 0.05)",0.0042407583373882,1,40-50,<0.001,Acute Bacterial,*
Movement,Falls in the last year,Chronic Bacterial Infections,115292,114935,357,0.19312849891953,0.0979032043715585,0.288353793467502,"0.19 (0.10, 0.29)",7.03962166152289e-05,0.086728138869962,40-50,0.401,Chronic Bacterial,*
Movement,Falls in the last year,Viral Infections,107596,92104,15492,-0.037811363745911,-0.0535637561183667,-0.0220589713734553,"-0.04 (-0.05, -0.02)",2.54597267387411e-06,0.0031366383342129,40-50,<0.001,Viral,**
Movement,Falls in the last year,Acute Viral Infections,110205,99215,10990,-0.0292431364550567,-0.0474375136287259,-0.0110487592813875,"-0.03 (-0.05, -0.01)",0.00163196292437206,1,40-50,0.016,Acute Viral,*
Movement,Falls in the last year,Herpes Viral Infections,112746,99298,13448,-0.0512994739885665,-0.0680172453702943,-0.0345817026068387,"-0.05 (-0.07, -0.03)",1.81185272667551e-09,2.23220255926423e-06,40-50,0.002,Herpes,**
Movement,Falls in the last year,Other Potentially Persistent Viral Infections,115866,115702,164,0.024915583810725,-0.115781162385212,0.165612330006662,"0.02 (-0.12, 0.17)",0.728525812737945,1,40-50,0.003,Other Viral,
Movement,Falls in the last year,Parasitic Infections,115331,114925,406,-0.0127807647552376,-0.102170460992718,0.0766089314822433,"-0.01 (-0.10, 0.08)",0.779297889977415,1,40-50,0.287,Parasitic,
Movement,Falls in the last year,Fungal Infections,112082,110544,1538,0.0448368333125709,-0.00137343181309582,0.0910470984382377,"0.04 (-0.00, 0.09)",0.0572087967728103,1,40-50,0.2,Fungal,
Movement,Falls in the last year,Acute Infections,95209,79100,16109,0.00186323440227451,-0.0134986639927291,0.0172251327972781,"0.00 (-0.01, 0.02)",0.812094325134307,1,40-50,<0.001,Acute,
Movement,Falls in the last year,Chronic Infections,110975,97103,13872,-0.0430825922051952,-0.0595187234708643,-0.0266464609395262,"-0.04 (-0.06, -0.03)",2.78830966989201e-07,0.000343519751330696,40-50,<0.001,Chronic,**
