Characteristics,Predictors,N total,Event,Non-Event,Controls Event,Controls non-Event,Expose Event,Expose non-Event,HR,Lower 95%CI,Upper 95%CI,HR (95%CI),P value,P BFI,Age group,P interaction,Abbreviations,p_star
PD,All Infectious Diseases,238798,3069,235729,1594,137626,1475,98103,1.22420002158607,1.13893963661887,1.31584295134409,"1.22 (1.14, 1.32)",3.97112867947929e-08,2.44621526655924e-05,61-70,0.026,Any,**
PD,Bacterial Infections,250276,3135,247141,1812,156036,1323,91105,1.25980689427411,1.1717333049289,1.35450055416567,"1.26 (1.17, 1.35)",4.21264077675404e-10,2.59498671848049e-07,61-70,0.013,Bacterial,**
PD,Invasive Bacterial Infections,239158,3190,235968,2623,192693,567,43275,1.44376050337411,1.31571371150167,1.58426895827059,"1.44 (1.32, 1.58)",9.15674164397901e-15,5.64055285269107e-12,61-70,0.001,Invasive,**
PD,Localised Bacterial Infections,250239,3218,247021,2049,167501,1169,79520,1.23459852360177,1.14739865882075,1.32842539318132,"1.23 (1.15, 1.33)",1.70959107483079e-08,1.05310810209577e-05,61-70,0.089,Localised,**
PD,Bacterial Infections with Sepsis,225159,3279,221880,3159,210365,120,11515,1.82272750592965,1.51609897346825,2.19137115650986,"1.82 (1.52, 2.19)",1.68037397932071e-10,1.03511037126156e-07,61-70,0.017,Sepsis,**
PD,Bacterial Infections without Sepsis,249386,3135,246251,1826,156286,1309,89965,1.25105435647921,1.16349043316512,1.34520831306526,"1.25 (1.16, 1.35)",1.44789844363264e-09,8.91905441277705e-07,61-70,0.012,No-Sepsis,**
PD,Extracellular Bacterial Infections,224816,3252,221564,3018,204553,234,17011,1.60412419309611,1.40132739399348,1.8362692672004,"1.60 (1.40, 1.84)",7.23249302156716e-12,4.45521570128537e-09,61-70,0.01,Extracellular,**
PD,Intracellular Bacterial Infections,213264,3250,210014,3232,208581,18,1433,1.02888888952191,0.645923057154576,1.6389140088063,"1.03 (0.65, 1.64)",0.904564454956572,1.0,61-70,0.048,Intracellular,
PD,Gram Positive Bacterial Infections,219588,3265,216323,3167,207462,98,8861,1.21564800575477,0.993156395854207,1.48798324218062,"1.22 (0.99, 1.49)",0.0583071860675529,1.0,61-70,0.046,Gram Positive,
PD,Gram Negative Bacterial Infections,222845,3265,219580,3084,207147,181,12433,1.80706553515055,1.55187492310981,2.10421974071545,"1.81 (1.55, 2.10)",2.58275094662738e-14,1.59097458312247e-11,61-70,0.357,Gram Negative,**
PD,Mycobacterial Infections,212818,3250,209568,3246,209145,4,423,0.782629543614517,0.292548650216623,2.0936996362305,"0.78 (0.29, 2.09)",0.625425261237878,1.0,61-70,0.021,Mycobacterial,
PD,Mycoplasma Infections,214468,3280,211188,3279,211109,1,79,1.04445796245283,0.152676574363606,7.14511993656013,"1.04 (0.15, 7.15)",0.964636771849001,1.0,61-70,0.677,Mycoplasma,
PD,Acute Bacterial Infections,251074,3162,247912,1858,158135,1304,89777,1.2615701746547,1.17346014110056,1.35629600855945,"1.26 (1.17, 1.36)",3.17087571854862e-10,1.95325944262595e-07,61-70,0.011,Acute Bacterial,**
PD,Chronic Bacterial Infections,216733,3250,213483,3174,207990,76,5493,1.15218260289729,0.917360353024545,1.44711371713669,"1.15 (0.92, 1.45)",0.223146129930008,1.0,61-70,0.024,Chronic Bacterial,
PD,Viral Infections,213021,3203,209818,2816,182308,387,27510,1.05799642668493,0.951060804835684,1.17695570376435,"1.06 (0.95, 1.18)",0.299735595289778,1.0,61-70,0.387,Viral,
PD,Acute Viral Infections,212271,3221,209050,2948,189464,273,19586,1.10151432804984,0.972811853512717,1.24724406936232,"1.10 (0.97, 1.25)",0.127221175434242,1.0,61-70,0.117,Acute Viral,
PD,Herpes Viral Infections,208347,3236,205111,3092,194348,144,10763,0.940503804433513,0.795565666008483,1.11184713462041,"0.94 (0.80, 1.11)",0.472546415567108,1.0,61-70,0.461,Herpes,
PD,Other Potentially Persistent Viral Infections,214678,3280,211398,3270,210861,10,537,1.58946737388624,0.847793179401455,2.97997978048427,"1.59 (0.85, 2.98)",0.148441147129167,1.0,61-70,0.933,Other Viral,
PD,Parasitic Infections,214596,3276,211320,3247,209474,29,1846,1.15080805424688,0.797870338110314,1.65986766829321,"1.15 (0.80, 1.66)",0.452268839463574,1.0,61-70,0.713,Parasitic,
PD,Fungal Infections,225400,3279,222121,2942,199284,337,22837,1.0789382778833,0.963416636573396,1.20831192164398,"1.08 (0.96, 1.21)",0.188528931171426,1.0,61-70,0.506,Fungal,
PD,Acute Infections,242030,3111,238919,1743,147050,1368,91869,1.25343920182563,1.16602218589495,1.3474098963798,"1.25 (1.17, 1.35)",9.1127867702075e-10,5.61347665044782e-07,61-70,0.046,Acute,**
PD,Chronic Infections,210725,3205,207520,2964,190467,241,17053,1.03872310363139,0.910659370984804,1.18479611630289,"1.04 (0.91, 1.18)",0.571446256089489,1.0,61-70,0.168,Chronic,
