Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_lingual,Bacterial Infections with Sepsis,18908,18762,146,0.0148512642366074,-0.145428582550887,0.175131111024102,"0.01 (-0.15, 0.18)",0.855883965730747,0.910053836979529,51-60,0.716,Cortical,Volume of lingual (left hemisphere),Sepsis,
L_medialorbitofrontal,Bacterial Infections with Sepsis,18908,18762,146,0.162357603578148,0.0100672444377273,0.314647962718568,"0.16 (0.01, 0.31)",0.0366614739930178,0.149596823276713,51-60,0.028,Cortical,Volume of medialorbitofrontal (left hemisphere),Sepsis,*
L_middletemporal,Bacterial Infections with Sepsis,18908,18762,146,-0.0628818166760064,-0.21171458915649,0.0859509558044768,"-0.06 (-0.21, 0.09)",0.407603121379715,0.532207184392166,51-60,0.771,Cortical,Volume of middletemporal (left hemisphere),Sepsis,
L_paracentral,Bacterial Infections with Sepsis,18908,18762,146,0.165598037847022,0.00833066495419027,0.322865410739853,"0.17 (0.01, 0.32)",0.0390391008172002,0.149596823276713,51-60,0.041,Cortical,Volume of paracentral (left hemisphere),Sepsis,*
L_parahippocampal,Bacterial Infections with Sepsis,18908,18762,146,0.101380885316972,-0.0594969570291482,0.262258727663093,"0.10 (-0.06, 0.26)",0.21677304680464,0.359131299867386,51-60,0.011,Cortical,Volume of parahippocampal (left hemisphere),Sepsis,
L_parsopercularis,Bacterial Infections with Sepsis,18908,18762,146,0.0793118061723321,-0.0848945458334435,0.243518158178108,"0.08 (-0.08, 0.24)",0.343791080544889,0.47635207751891,51-60,0.029,Cortical,Volume of parsopercularis (left hemisphere),Sepsis,
L_parsorbitalis,Bacterial Infections with Sepsis,18908,18762,146,0.0486623541871945,-0.106316283913345,0.203640992287734,"0.05 (-0.11, 0.20)",0.538260859631056,0.661667007936712,51-60,0.456,Cortical,Volume of parsorbitalis (left hemisphere),Sepsis,
L_parstriangularis,Bacterial Infections with Sepsis,18908,18762,146,0.0518760296876124,-0.110343846816091,0.214095906191316,"0.05 (-0.11, 0.21)",0.530788839035947,0.658910282941175,51-60,0.048,Cortical,Volume of parstriangularis (left hemisphere),Sepsis,
L_pericalcarine,Bacterial Infections with Sepsis,18908,18762,146,0.0473249828336343,-0.111515568055815,0.206165533723083,"0.05 (-0.11, 0.21)",0.55923438408383,0.680807076275967,51-60,0.734,Cortical,Volume of pericalcarine (left hemisphere),Sepsis,
L_postcentral,Bacterial Infections with Sepsis,18908,18762,146,0.0626901454567359,-0.093362482118872,0.218742773032344,"0.06 (-0.09, 0.22)",0.43104839381405,0.554205077760922,51-60,0.222,Cortical,Volume of postcentral (left hemisphere),Sepsis,
L_posteriorcingulate,Bacterial Infections with Sepsis,18908,18762,146,0.087139046238201,-0.0659318186153446,0.240209911091747,"0.09 (-0.07, 0.24)",0.264511136062068,0.397706646745299,51-60,0.081,Cortical,Volume of posteriorcingulate (left hemisphere),Sepsis,
L_precentral,Bacterial Infections with Sepsis,18908,18762,146,0.12474281258771,-0.0257941619384999,0.27527978711392,"0.12 (-0.03, 0.28)",0.104342824239039,0.250422778173695,51-60,0.017,Cortical,Volume of precentral (left hemisphere),Sepsis,
L_precuneus,Bacterial Infections with Sepsis,18908,18762,146,0.0801281011287619,-0.0745211274902914,0.234777329747815,"0.08 (-0.07, 0.23)",0.309843695480851,0.443639836711218,51-60,0.022,Cortical,Volume of precuneus (left hemisphere),Sepsis,
L_rostralanteriorcingulate,Bacterial Infections with Sepsis,18908,18762,146,0.134061709376741,-0.0252025607465219,0.293325979500005,"0.13 (-0.03, 0.29)",0.0989763689776917,0.246950940419587,51-60,0.039,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Sepsis,
L_rostralmiddlefrontal,Bacterial Infections with Sepsis,18908,18762,146,0.041170358811269,-0.108089728234687,0.190430445857225,"0.04 (-0.11, 0.19)",0.588754643680922,0.709885981854509,51-60,0.301,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Sepsis,
L_superiorfrontal,Bacterial Infections with Sepsis,18908,18762,146,0.118880931013109,-0.0310837192671877,0.268845581293406,"0.12 (-0.03, 0.27)",0.120245382395718,0.265337944076951,51-60,0.101,Cortical,Volume of superiorfrontal (left hemisphere),Sepsis,
L_superiorparietal,Bacterial Infections with Sepsis,18908,18762,146,0.106444126757325,-0.0520324611695349,0.264920714684186,"0.11 (-0.05, 0.26)",0.188010408434716,0.332711812587929,51-60,0.061,Cortical,Volume of superiorparietal (left hemisphere),Sepsis,
L_superiortemporal,Bacterial Infections with Sepsis,18908,18762,146,0.11410540226899,-0.0351266360284418,0.263337440566422,"0.11 (-0.04, 0.26)",0.133963397500433,0.288536548462472,51-60,0.055,Cortical,Volume of superiortemporal (left hemisphere),Sepsis,
L_supramarginal,Bacterial Infections with Sepsis,18908,18762,146,0.0688670566330178,-0.0836562956905031,0.221390408956539,"0.07 (-0.08, 0.22)",0.376159291766057,0.498906008026559,51-60,0.096,Cortical,Volume of supramarginal (left hemisphere),Sepsis,
L_temporalpole,Bacterial Infections with Sepsis,18619,18478,141,0.00819668530044197,-0.1461802223461,0.162573592946984,"0.01 (-0.15, 0.16)",0.917113641788206,0.955010899713339,51-60,0.388,Cortical,Volume of grey matter in Temporal Pole (left),Sepsis,
L_transversetemporal,Bacterial Infections with Sepsis,18908,18762,146,0.0777448545127988,-0.0827728484848719,0.23826255751047,"0.08 (-0.08, 0.24)",0.342456683681846,0.47635207751891,51-60,0.193,Cortical,Volume of transversetemporal (left hemisphere),Sepsis,
Laccumb,Bacterial Infections with Sepsis,18617,18476,141,-0.0213777855206982,-0.18116312209517,0.138407551053774,"-0.02 (-0.18, 0.14)",0.793137825165632,0.864154916327187,51-60,0.347,SubCortical,Volume of accumbens (left),Sepsis,
Lamyg,Bacterial Infections with Sepsis,18617,18476,141,0.116535777974457,-0.0393692896584557,0.27244084560737,"0.12 (-0.04, 0.27)",0.142903054355748,0.302342642709814,51-60,0.329,SubCortical,Volume of amygdala (left),Sepsis,
Lcaud,Bacterial Infections with Sepsis,18617,18476,141,0.132279343651514,-0.0247230503820688,0.289281737685097,"0.13 (-0.02, 0.29)",0.0986661787872441,0.246950940419587,51-60,0.176,SubCortical,Volume of caudate (left),Sepsis,
Lhippo,Bacterial Infections with Sepsis,18617,18476,141,0.130308591785212,-0.0285903043212508,0.289207487891675,"0.13 (-0.03, 0.29)",0.107979922848732,0.254307855681126,51-60,0.015,SubCortical,Volume of hippocampus (left),Sepsis,
LLatVent,Bacterial Infections with Sepsis,18908,18762,146,0.162075061048553,0.0403220463439645,0.283828075753141,"0.16 (0.04, 0.28)",0.00908177052055628,0.0801306155547209,51-60,0.58,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Sepsis,*
Lpal,Bacterial Infections with Sepsis,18617,18476,141,0.15522958643166,0.0128156164873922,0.297643556375927,"0.16 (0.01, 0.30)",0.0326535503208484,0.149596823276713,51-60,0.129,SubCortical,Volume of pallidum (left),Sepsis,*
Lput,Bacterial Infections with Sepsis,18617,18476,141,0.0588474282022429,-0.0858891788771188,0.203584035281605,"0.06 (-0.09, 0.20)",0.425496232609526,0.549872054449234,51-60,0.083,SubCortical,Volume of putamen (left),Sepsis,
Lthal,Bacterial Infections with Sepsis,18617,18476,141,0.201899596687514,0.0479099652647466,0.355889228110282,"0.20 (0.05, 0.36)",0.0101797892614165,0.0827518352863534,51-60,0.001,SubCortical,Volume of thalamus (left),Sepsis,*
R_bankssts,Bacterial Infections with Sepsis,18908,18762,146,0.190291395588342,0.0294921690430444,0.35109062213364,"0.19 (0.03, 0.35)",0.0203737070565049,0.116685776778165,51-60,0.016,Cortical,Volume of bankssts (right hemisphere),Sepsis,*
R_caudalanteriorcingulate,Bacterial Infections with Sepsis,18908,18762,146,0.0762701827637178,-0.08816339801783,0.240703763545266,"0.08 (-0.09, 0.24)",0.363277414888516,0.489550313111797,51-60,0.168,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Sepsis,
R_caudalmiddlefrontal,Bacterial Infections with Sepsis,18908,18762,146,0.056788490457576,-0.106707973131565,0.220284954046717,"0.06 (-0.11, 0.22)",0.495998127059622,0.6218483981046,51-60,0.145,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Sepsis,
R_cuneus,Bacterial Infections with Sepsis,18908,18762,146,0.146741011703975,-0.00781216699701826,0.301294190404968,"0.15 (-0.01, 0.30)",0.0627578167115794,0.194303903354427,51-60,0.052,Cortical,Volume of cuneus (right hemisphere),Sepsis,
R_entorhinal,Bacterial Infections with Sepsis,18908,18762,146,0.099378201340189,-0.0541701052549517,0.25292650793533,"0.10 (-0.05, 0.25)",0.204602197168377,0.346038615345174,51-60,0.005,Cortical,Volume of entorhinal (right hemisphere),Sepsis,
R_frontalpole,Bacterial Infections with Sepsis,18908,18762,146,-0.0363063791402084,-0.185590417920427,0.11297765964001,"-0.04 (-0.19, 0.11)",0.633581018489849,0.746086059156271,51-60,0.986,Cortical,Volume of frontalpole (right hemisphere),Sepsis,
R_fusiform,Bacterial Infections with Sepsis,18908,18762,146,0.0196926741770173,-0.12928992499307,0.168675273347104,"0.02 (-0.13, 0.17)",0.795571192809156,0.864154916327187,51-60,0.494,Cortical,Volume of fusiform (right hemisphere),Sepsis,
R_inferiorparietal,Bacterial Infections with Sepsis,18908,18762,146,0.0481141261569904,-0.104841611897426,0.201069864211407,"0.05 (-0.10, 0.20)",0.537525481376248,0.661667007936712,51-60,0.468,Cortical,Volume of inferiorparietal (right hemisphere),Sepsis,
R_inferiortemporal,Bacterial Infections with Sepsis,18908,18762,146,0.024321268986742,-0.127166689142558,0.175809227116042,"0.02 (-0.13, 0.18)",0.752999909791939,0.828628721692439,51-60,0.153,Cortical,Volume of inferiortemporal (right hemisphere),Sepsis,
R_insula,Bacterial Infections with Sepsis,18619,18478,141,0.132824308918947,-0.0183356950586264,0.28398431289652,"0.13 (-0.02, 0.28)",0.0850259083867976,0.229416472829005,51-60,0.02,Cortical,Volume of grey matter in Insular Cortex (right),Sepsis,
R_isthmuscingulate,Bacterial Infections with Sepsis,18908,18762,146,0.114806023792127,-0.0405499896746887,0.270162037258942,"0.11 (-0.04, 0.27)",0.147499431126854,0.302342642709814,51-60,0.104,Cortical,Volume of isthmuscingulate (right hemisphere),Sepsis,
R_lateraloccipital,Bacterial Infections with Sepsis,18908,18762,146,-0.0338129034213116,-0.180669869355898,0.113044062513275,"-0.03 (-0.18, 0.11)",0.65177964943917,0.756905399348714,51-60,0.852,Cortical,Volume of lateraloccipital (right hemisphere),Sepsis,
R_lateralorbitofrontal,Bacterial Infections with Sepsis,18908,18762,146,0.108863254850779,-0.0438667649446878,0.261593274646245,"0.11 (-0.04, 0.26)",0.162394753344481,0.30361409772268,51-60,0.077,Cortical,Volume of lateralorbitofrontal (right hemisphere),Sepsis,
R_lingual,Bacterial Infections with Sepsis,18908,18762,146,0.0428717988284577,-0.117701118604756,0.203444716261671,"0.04 (-0.12, 0.20)",0.600751020549589,0.717484631177708,51-60,0.363,Cortical,Volume of lingual (right hemisphere),Sepsis,
R_medialorbitofrontal,Bacterial Infections with Sepsis,18908,18762,146,0.164077154073707,0.0121327501104626,0.316021558036952,"0.16 (0.01, 0.32)",0.0343066296385896,0.149596823276713,51-60,0.018,Cortical,Volume of medialorbitofrontal (right hemisphere),Sepsis,*
R_middletemporal,Bacterial Infections with Sepsis,18908,18762,146,0.0320146632181306,-0.116521468677914,0.180550795114175,"0.03 (-0.12, 0.18)",0.672689021844571,0.770534697749236,51-60,0.228,Cortical,Volume of middletemporal (right hemisphere),Sepsis,
R_paracentral,Bacterial Infections with Sepsis,18908,18762,146,0.0750750240529935,-0.0829882374495058,0.233138285555493,"0.08 (-0.08, 0.23)",0.351875685733363,0.481093476910974,51-60,0.218,Cortical,Volume of paracentral (right hemisphere),Sepsis,
R_parahippocampal,Bacterial Infections with Sepsis,18908,18762,146,0.00685863840964858,-0.151093650051423,0.16481092687072,"0.01 (-0.15, 0.16)",0.932173702688122,0.958807237050639,51-60,0.414,Cortical,Volume of parahippocampal (right hemisphere),Sepsis,
R_parsopercularis,Bacterial Infections with Sepsis,18908,18762,146,0.0587335620634802,-0.103338949006501,0.220806073133462,"0.06 (-0.10, 0.22)",0.477515648193754,0.607747188610232,51-60,0.381,Cortical,Volume of parsopercularis (right hemisphere),Sepsis,
R_parsorbitalis,Bacterial Infections with Sepsis,18908,18762,146,0.112973420274097,-0.0431182718446608,0.269065112392855,"0.11 (-0.04, 0.27)",0.156020298536333,0.302439347931969,51-60,0.011,Cortical,Volume of parsorbitalis (right hemisphere),Sepsis,
R_parstriangularis,Bacterial Infections with Sepsis,18908,18762,146,0.118291406562912,-0.0428149229771192,0.279397736102943,"0.12 (-0.04, 0.28)",0.150114788506083,0.302342642709814,51-60,0.178,Cortical,Volume of parstriangularis (right hemisphere),Sepsis,
R_pericalcarine,Bacterial Infections with Sepsis,18908,18762,146,0.0743517279283961,-0.0837249620847497,0.232428417941542,"0.07 (-0.08, 0.23)",0.356575529665375,0.483102330514379,51-60,0.412,Cortical,Volume of pericalcarine (right hemisphere),Sepsis,
R_postcentral,Bacterial Infections with Sepsis,18908,18762,146,0.0321233094469628,-0.126069113915598,0.190315732809524,"0.03 (-0.13, 0.19)",0.6906161398909,0.780427207410344,51-60,0.248,Cortical,Volume of postcentral (right hemisphere),Sepsis,
R_posteriorcingulate,Bacterial Infections with Sepsis,18908,18762,146,-0.0174185338027771,-0.172203591831731,0.137366524226177,"-0.02 (-0.17, 0.14)",0.825424884953376,0.885160416107244,51-60,0.303,Cortical,Volume of posteriorcingulate (right hemisphere),Sepsis,
R_precentral,Bacterial Infections with Sepsis,18908,18762,146,0.0715995501730717,-0.0792924418496865,0.22249154219583,"0.07 (-0.08, 0.22)",0.352341865118651,0.481093476910974,51-60,0.132,Cortical,Volume of precentral (right hemisphere),Sepsis,
R_precuneus,Bacterial Infections with Sepsis,18908,18762,146,0.165745833141237,0.0137078108861658,0.317783855396308,"0.17 (0.01, 0.32)",0.0326260889753688,0.149596823276713,51-60,0.007,Cortical,Volume of precuneus (right hemisphere),Sepsis,*
R_rostralanteriorcingulate,Bacterial Infections with Sepsis,18908,18762,146,0.0896865110232371,-0.0713848120975341,0.250757834144008,"0.09 (-0.07, 0.25)",0.275109866941365,0.407809920407199,51-60,0.122,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Sepsis,
R_rostralmiddlefrontal,Bacterial Infections with Sepsis,18908,18762,146,0.117682685136002,-0.0307278254191544,0.266093195691158,"0.12 (-0.03, 0.27)",0.120139027564758,0.265337944076951,51-60,0.063,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Sepsis,
R_superiorfrontal,Bacterial Infections with Sepsis,18908,18762,146,0.0748998808426106,-0.0750581348444772,0.224857896529698,"0.07 (-0.08, 0.22)",0.327587315785321,0.46204076180653,51-60,0.09,Cortical,Volume of superiorfrontal (right hemisphere),Sepsis,
R_superiorparietal,Bacterial Infections with Sepsis,18908,18762,146,0.133572587956768,-0.0228174499242232,0.289962625837759,"0.13 (-0.02, 0.29)",0.0941253981732899,0.242049243169078,51-60,0.027,Cortical,Volume of superiorparietal (right hemisphere),Sepsis,
R_superiortemporal,Bacterial Infections with Sepsis,18908,18762,146,0.145776467738344,-0.00605083839264209,0.297603773869331,"0.15 (-0.01, 0.30)",0.0598550025463873,0.190929881540375,51-60,0.002,Cortical,Volume of superiortemporal (right hemisphere),Sepsis,
R_supramarginal,Bacterial Infections with Sepsis,18908,18762,146,0.0806947139183305,-0.0736947974941775,0.235084225330839,"0.08 (-0.07, 0.24)",0.305622033557642,0.442625014117964,51-60,0.156,Cortical,Volume of supramarginal (right hemisphere),Sepsis,
R_temporalpole,Bacterial Infections with Sepsis,18619,18478,141,0.0716327861193743,-0.0856369707397677,0.228902542978516,"0.07 (-0.09, 0.23)",0.371988169701072,0.495984226268096,51-60,0.039,Cortical,Volume of grey matter in Temporal Pole (right),Sepsis,
R_transversetemporal,Bacterial Infections with Sepsis,18908,18762,146,0.112967878092777,-0.0456171958124242,0.271552951997978,"0.11 (-0.05, 0.27)",0.162650409494293,0.30361409772268,51-60,0.011,Cortical,Volume of transversetemporal (right hemisphere),Sepsis,
Raccumb,Bacterial Infections with Sepsis,18617,18476,141,0.150104428051571,-0.0132380647086227,0.313446920811765,"0.15 (-0.01, 0.31)",0.0716818408998678,0.205270726213258,51-60,0.013,SubCortical,Volume of accumbens (right),Sepsis,
Ramyg,Bacterial Infections with Sepsis,18617,18476,141,0.192714497497302,0.0301839032262853,0.355245091768319,"0.19 (0.03, 0.36)",0.0201306200880583,0.116685776778165,51-60,0.022,SubCortical,Volume of amygdala (right),Sepsis,*
Rcaud,Bacterial Infections with Sepsis,18617,18476,141,0.140913625552094,-0.0138637623485348,0.295691013452723,"0.14 (-0.01, 0.30)",0.0743552286325764,0.208194640171214,51-60,0.106,SubCortical,Volume of caudate (right),Sepsis,
Rhippo,Bacterial Infections with Sepsis,18617,18476,141,0.221240958326992,0.0627292818011232,0.379752634852861,"0.22 (0.06, 0.38)",0.00622922807102428,0.0747507368522914,51-60,<0.001,SubCortical,Volume of hippocampus (right),Sepsis,*
RLatVent,Bacterial Infections with Sepsis,18908,18762,146,0.12953736167705,0.00871611743858541,0.250358605915515,"0.13 (0.01, 0.25)",0.0356110432008865,0.149596823276713,51-60,0.608,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Sepsis,*
Rpal,Bacterial Infections with Sepsis,18617,18476,141,0.124951056801726,-0.0165764704981345,0.266478584101586,"0.12 (-0.02, 0.27)",0.0835548894346885,0.228867740625451,51-60,0.029,SubCortical,Volume of pallidum (right),Sepsis,
Rput,Bacterial Infections with Sepsis,18617,18476,141,0.0868433570001537,-0.0560495709061475,0.229736284906455,"0.09 (-0.06, 0.23)",0.2335714009548,0.372531601522846,51-60,0.032,SubCortical,Volume of putamen (right),Sepsis,
Rthal,Bacterial Infections with Sepsis,18617,18476,141,0.211049350830435,0.0566180167812781,0.365480684879593,"0.21 (0.06, 0.37)",0.00739723704429186,0.0776709889650646,51-60,0.002,SubCortical,Volume of thalamus (right),Sepsis,*
