Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
R_fusiform,Gram Positive Bacterial Infections,18908,18374,534,-0.0301483604405674,-0.108876049920462,0.0485793290393271,"-0.03 (-0.11, 0.05)",0.45289907388376,0.79354425473108,51-60,0.411,Cortical,Volume of fusiform (right hemisphere),Gram Positive,
R_inferiorparietal,Gram Positive Bacterial Infections,18908,18374,534,0.0367756218694531,-0.0440517886407242,0.11760303237963,"0.04 (-0.04, 0.12)",0.372500699975007,0.76576826287568,51-60,0.184,Cortical,Volume of inferiorparietal (right hemisphere),Gram Positive,
R_inferiortemporal,Gram Positive Bacterial Infections,18908,18374,534,-0.0696643826834674,-0.149711088574662,0.0103823232077269,"-0.07 (-0.15, 0.01)",0.0880506884386243,0.54118959723252,51-60,0.534,Cortical,Volume of inferiortemporal (right hemisphere),Gram Positive,
R_insula,Gram Positive Bacterial Infections,18619,18092,527,0.0121174587785667,-0.0669117862268911,0.0911467037840244,"0.01 (-0.07, 0.09)",0.763769816103064,0.939531474421392,51-60,0.456,Cortical,Volume of grey matter in Insular Cortex (right),Gram Positive,
R_isthmuscingulate,Gram Positive Bacterial Infections,18908,18374,534,0.0330255604097861,-0.0490743539822504,0.115125474801823,"0.03 (-0.05, 0.12)",0.43043360495223,0.776653901056619,51-60,0.63,Cortical,Volume of isthmuscingulate (right hemisphere),Gram Positive,
R_lateraloccipital,Gram Positive Bacterial Infections,18908,18374,534,-0.0276439611336985,-0.105248827043481,0.0499609047760841,"-0.03 (-0.11, 0.05)",0.485053285771008,0.831519918464584,51-60,0.937,Cortical,Volume of lateraloccipital (right hemisphere),Gram Positive,
R_lateralorbitofrontal,Gram Positive Bacterial Infections,18908,18374,534,-0.0137727400754206,-0.0944856907712833,0.0669402106204421,"-0.01 (-0.09, 0.07)",0.738031034251695,0.929919103157135,51-60,0.757,Cortical,Volume of lateralorbitofrontal (right hemisphere),Gram Positive,
R_lingual,Gram Positive Bacterial Infections,18908,18374,534,0.0820751200966281,-0.0027709605642991,0.166921200757555,"0.08 (-0.00, 0.17)",0.0579652875544281,0.537662679440272,51-60,0.048,Cortical,Volume of lingual (right hemisphere),Gram Positive,
R_medialorbitofrontal,Gram Positive Bacterial Infections,18908,18374,534,0.00499989430616545,-0.0753034623005908,0.0853032509129217,"0.00 (-0.08, 0.09)",0.902868449449339,0.97231986863775,51-60,0.635,Cortical,Volume of medialorbitofrontal (right hemisphere),Gram Positive,
R_middletemporal,Gram Positive Bacterial Infections,18908,18374,534,0.0191175536126288,-0.0593751351489181,0.0976102423741756,"0.02 (-0.06, 0.10)",0.633085485748812,0.856437481872201,51-60,0.178,Cortical,Volume of middletemporal (right hemisphere),Gram Positive,
R_paracentral,Gram Positive Bacterial Infections,18908,18374,534,0.0102513879036494,-0.0732777312426438,0.0937805070499426,"0.01 (-0.07, 0.09)",0.809899937585294,0.939531474421392,51-60,0.771,Cortical,Volume of paracentral (right hemisphere),Gram Positive,
R_parahippocampal,Gram Positive Bacterial Infections,18908,18374,534,-0.0450976376896526,-0.128563863609351,0.0383685882300461,"-0.05 (-0.13, 0.04)",0.289587805754124,0.717314514831565,51-60,0.282,Cortical,Volume of parahippocampal (right hemisphere),Gram Positive,
R_parsopercularis,Gram Positive Bacterial Infections,18908,18374,534,0.0453283541983233,-0.040316338191452,0.130973046588099,"0.05 (-0.04, 0.13)",0.299563677364897,0.717314514831565,51-60,0.269,Cortical,Volume of parsopercularis (right hemisphere),Gram Positive,
R_parsorbitalis,Gram Positive Bacterial Infections,18908,18374,534,-0.0155164870052195,-0.0980060542099488,0.0669730801995098,"-0.02 (-0.10, 0.07)",0.712357278257682,0.920584790363774,51-60,0.697,Cortical,Volume of parsorbitalis (right hemisphere),Gram Positive,
R_parstriangularis,Gram Positive Bacterial Infections,18908,18374,534,0.0295922638513977,-0.0555467747143262,0.114731302417122,"0.03 (-0.06, 0.11)",0.495702956067254,0.838370100194283,51-60,0.675,Cortical,Volume of parstriangularis (right hemisphere),Gram Positive,
R_pericalcarine,Gram Positive Bacterial Infections,18908,18374,534,0.0369519488521042,-0.0465826952049608,0.120486592909169,"0.04 (-0.05, 0.12)",0.385922894385759,0.76576826287568,51-60,0.294,Cortical,Volume of pericalcarine (right hemisphere),Gram Positive,
R_postcentral,Gram Positive Bacterial Infections,18908,18374,534,-0.0243191260221213,-0.107914342484202,0.0592760904399599,"-0.02 (-0.11, 0.06)",0.568535264862342,0.851414876870606,51-60,0.918,Cortical,Volume of postcentral (right hemisphere),Gram Positive,
R_posteriorcingulate,Gram Positive Bacterial Infections,18908,18374,534,0.0221933988304543,-0.0596010831567603,0.103987880817669,"0.02 (-0.06, 0.10)",0.594847537340255,0.856437481872201,51-60,0.361,Cortical,Volume of posteriorcingulate (right hemisphere),Gram Positive,
R_precentral,Gram Positive Bacterial Infections,18908,18374,534,-0.026296278064172,-0.106034949833691,0.0534423937053475,"-0.03 (-0.11, 0.05)",0.518028329801343,0.842744872279321,51-60,0.995,Cortical,Volume of precentral (right hemisphere),Gram Positive,
R_precuneus,Gram Positive Bacterial Infections,18908,18374,534,-0.0442711209735543,-0.124621689162643,0.0360794472155347,"-0.04 (-0.12, 0.04)",0.280173984635477,0.717314514831565,51-60,0.441,Cortical,Volume of precuneus (right hemisphere),Gram Positive,
R_rostralanteriorcingulate,Gram Positive Bacterial Infections,18908,18374,534,0.044523547045654,-0.040593686331693,0.129640780423001,"0.04 (-0.04, 0.13)",0.305237881409566,0.717314514831565,51-60,0.414,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Gram Positive,
R_rostralmiddlefrontal,Gram Positive Bacterial Infections,18908,18374,534,-0.0116503733433266,-0.0900816200044602,0.066780873317807,"-0.01 (-0.09, 0.07)",0.77093474730604,0.939531474421392,51-60,0.906,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Gram Positive,
R_superiorfrontal,Gram Positive Bacterial Infections,18908,18374,534,-0.0200347785002091,-0.0992804490116994,0.0592108920112811,"-0.02 (-0.10, 0.06)",0.620219762525663,0.856437481872201,51-60,0.856,Cortical,Volume of superiorfrontal (right hemisphere),Gram Positive,
R_superiorparietal,Gram Positive Bacterial Infections,18908,18374,534,-0.0652843256458067,-0.147928340433572,0.0173596891419587,"-0.07 (-0.15, 0.02)",0.121551118466957,0.587660465210947,51-60,0.514,Cortical,Volume of superiorparietal (right hemisphere),Gram Positive,
R_superiortemporal,Gram Positive Bacterial Infections,18908,18374,534,0.0463728482273781,-0.0338639353778795,0.126609631832636,"0.05 (-0.03, 0.13)",0.257298453064693,0.715660472793556,51-60,0.235,Cortical,Volume of superiortemporal (right hemisphere),Gram Positive,
R_supramarginal,Gram Positive Bacterial Infections,18908,18374,534,-0.0553307144424435,-0.136915130316753,0.0262537014318662,"-0.06 (-0.14, 0.03)",0.183752970945353,0.652193643355337,51-60,0.777,Cortical,Volume of supramarginal (right hemisphere),Gram Positive,
R_temporalpole,Gram Positive Bacterial Infections,18619,18092,527,0.00331480576618,-0.0789041224673087,0.0855337339996686,"0.00 (-0.08, 0.09)",0.93701385991512,0.976640642099098,51-60,0.436,Cortical,Volume of grey matter in Temporal Pole (right),Gram Positive,
R_transversetemporal,Gram Positive Bacterial Infections,18908,18374,534,0.0538706490948011,-0.0299332324733887,0.137674530662991,"0.05 (-0.03, 0.14)",0.207691784483311,0.668376491855673,51-60,0.239,Cortical,Volume of transversetemporal (right hemisphere),Gram Positive,
Raccumb,Gram Positive Bacterial Infections,18617,18090,527,0.016874776814397,-0.0685242986817424,0.102273852310536,"0.02 (-0.07, 0.10)",0.698529495539346,0.909986260334968,51-60,0.789,SubCortical,Volume of accumbens (right),Gram Positive,
Ramyg,Gram Positive Bacterial Infections,18617,18090,527,0.0395579971649572,-0.0454199672155911,0.124535961545505,"0.04 (-0.05, 0.12)",0.361548955327604,0.76373337889212,51-60,0.19,SubCortical,Volume of amygdala (right),Gram Positive,
Rcaud,Gram Positive Bacterial Infections,18617,18090,527,0.00741562479502476,-0.073505549838843,0.0883367994288926,"0.01 (-0.07, 0.09)",0.857450510305973,0.954549958277158,51-60,0.804,SubCortical,Volume of caudate (right),Gram Positive,
Rhippo,Gram Positive Bacterial Infections,18617,18090,527,0.0397760669413875,-0.0431051579970139,0.122657291879789,"0.04 (-0.04, 0.12)",0.346880953037098,0.747128206541442,51-60,0.279,SubCortical,Volume of hippocampus (right),Gram Positive,
RLatVent,Gram Positive Bacterial Infections,18908,18374,534,0.0274340915221785,-0.0364192425506925,0.0912874255950494,"0.03 (-0.04, 0.09)",0.399721743712286,0.768930377217527,51-60,0.712,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Gram Positive,
Rpal,Gram Positive Bacterial Infections,18617,18090,527,-0.019339960284485,-0.093332967842917,0.0546530472739469,"-0.02 (-0.09, 0.05)",0.608433200699862,0.856437481872201,51-60,0.494,SubCortical,Volume of pallidum (right),Gram Positive,
Rput,Gram Positive Bacterial Infections,18617,18090,527,-0.00278443765305267,-0.0774886522658691,0.0719197769597638,"-0.00 (-0.08, 0.07)",0.941760619166987,0.976640642099098,51-60,0.631,SubCortical,Volume of putamen (right),Gram Positive,
Rthal,Gram Positive Bacterial Infections,18617,18090,527,0.0496206824359005,-0.0311251488287708,0.130366513700572,"0.05 (-0.03, 0.13)",0.22839866748068,0.668376491855673,51-60,0.145,SubCortical,Volume of thalamus (right),Gram Positive,
