Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Mycoplasma Infections,18908,18904,4,-0.564611906068192,-1.53493971216084,0.40571590002446,"-0.56 (-1.53, 0.41)",0.254079188600705,0.946454360556389,51-60,0.15,Cortical,Volume of bankssts (left hemisphere),Mycoplasma,
L_caudalanteriorcingulate,Mycoplasma Infections,18908,18904,4,0.364137705299339,-0.62857734395591,1.35685275455459,"0.36 (-0.63, 1.36)",0.472161977432735,0.946454360556389,51-60,0.469,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Mycoplasma,
L_caudalmiddlefrontal,Mycoplasma Infections,18908,18904,4,0.204022185092604,-0.764849840505855,1.17289421069106,"0.20 (-0.76, 1.17)",0.679794600240899,0.946454360556389,51-60,0.91,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Mycoplasma,
L_cuneus,Mycoplasma Infections,18908,18904,4,0.573284963881105,-0.37859704751227,1.52516697527448,"0.57 (-0.38, 1.53)",0.237819127112947,0.946454360556389,51-60,0.789,Cortical,Volume of cuneus (left hemisphere),Mycoplasma,
L_entorhinal,Mycoplasma Infections,18908,18904,4,-0.155932288062718,-1.0890710683108,0.777206492185361,"-0.16 (-1.09, 0.78)",0.743262332140566,0.970433818578933,51-60,0.024,Cortical,Volume of entorhinal (left hemisphere),Mycoplasma,
L_frontalpole,Mycoplasma Infections,18908,18904,4,0.242864774462586,-0.666998382170797,1.15272793109597,"0.24 (-0.67, 1.15)",0.600844039941689,0.946454360556389,51-60,0.469,Cortical,Volume of frontalpole (left hemisphere),Mycoplasma,
L_fusiform,Mycoplasma Infections,18908,18904,4,-0.297310167220296,-1.21003573708507,0.615415402644478,"-0.30 (-1.21, 0.62)",0.523170764072975,0.946454360556389,51-60,0.989,Cortical,Volume of fusiform (left hemisphere),Mycoplasma,
L_inferiorparietal,Mycoplasma Infections,18908,18904,4,-0.857485974622956,-1.81086544390053,0.0958934946546219,"-0.86 (-1.81, 0.10)",0.0779270386189586,0.911805411365022,51-60,0.128,Cortical,Volume of inferiorparietal (left hemisphere),Mycoplasma,
L_inferiortemporal,Mycoplasma Infections,18908,18904,4,-0.208120809497761,-1.11896108659922,0.7027194676037,"-0.21 (-1.12, 0.70)",0.654254220527695,0.946454360556389,51-60,0.474,Cortical,Volume of inferiortemporal (left hemisphere),Mycoplasma,
L_insula,Mycoplasma Infections,18619,18615,4,-0.413292516453431,-1.31565951125113,0.489074478344268,"-0.41 (-1.32, 0.49)",0.36933567095737,0.946454360556389,51-60,0.77,Cortical,Volume of grey matter in Insular Cortex (left),Mycoplasma,
L_isthmuscingulate,Mycoplasma Infections,18908,18904,4,1.33615660221199,0.419389507387596,2.25292369703639,"1.34 (0.42, 2.25)",0.00428451945024728,0.359899633820771,51-60,0.242,Cortical,Volume of isthmuscingulate (left hemisphere),Mycoplasma,*
