Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_precuneus,Bacterial Infections,18908,11627,7281,-0.0263324613153805,-0.0542589226193957,0.00159399998863469,"-0.03 (-0.05, 0.00)",0.0645874963104115,0.166082133369629,51-60,0.505,Cortical,Volume of precuneus (left hemisphere),Bacterial,
L_rostralanteriorcingulate,Bacterial Infections,18908,11627,7281,-0.0189851885231618,-0.04774764430823,0.00977726726190636,"-0.02 (-0.05, 0.01)",0.195752675173618,0.352354815312512,51-60,0.824,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Bacterial,
L_rostralmiddlefrontal,Bacterial Infections,18908,11627,7281,-0.0294826942290171,-0.0564346176920363,-0.00253077076599786,"-0.03 (-0.06, -0.00)",0.0320343217026448,0.11049590785531,51-60,0.094,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Bacterial,*
L_superiorfrontal,Bacterial Infections,18908,11627,7281,-0.0204852256029677,-0.0475676127572428,0.00659716155130738,"-0.02 (-0.05, 0.01)",0.138192196538927,0.277575982825625,51-60,0.475,Cortical,Volume of superiorfrontal (left hemisphere),Bacterial,
L_superiorparietal,Bacterial Infections,18908,11627,7281,-0.0129218680301237,-0.0415419973511994,0.015698261290952,"-0.01 (-0.04, 0.02)",0.376182888174382,0.50157718423251,51-60,0.92,Cortical,Volume of superiorparietal (left hemisphere),Bacterial,
L_superiortemporal,Bacterial Infections,18908,11627,7281,-0.0291127930467601,-0.0560611262605015,-0.00216445983301876,"-0.03 (-0.06, -0.00)",0.0342286191678957,0.110584769619355,51-60,0.375,Cortical,Volume of superiortemporal (left hemisphere),Bacterial,*
L_supramarginal,Bacterial Infections,18908,11627,7281,-0.00341176314191184,-0.030956601416982,0.0241330751331583,"-0.00 (-0.03, 0.02)",0.808177747080046,0.869937423435236,51-60,0.176,Cortical,Volume of supramarginal (left hemisphere),Bacterial,
L_temporalpole,Bacterial Infections,18619,11454,7165,-0.0327886420203046,-0.060399584773527,-0.00517769926708222,"-0.03 (-0.06, -0.01)",0.0199411197696338,0.0823797079007824,51-60,0.342,Cortical,Volume of grey matter in Temporal Pole (left),Bacterial,*
L_transversetemporal,Bacterial Infections,18908,11627,7281,-0.00705414661625632,-0.0360426797464561,0.0219343865139434,"-0.01 (-0.04, 0.02)",0.63338657910896,0.756461696376578,51-60,0.682,Cortical,Volume of transversetemporal (left hemisphere),Bacterial,
Laccumb,Bacterial Infections,18617,11452,7165,-0.0471533173350016,-0.0757286847191979,-0.0185779499508053,"-0.05 (-0.08, -0.02)",0.00122101692053159,0.015384813198698,51-60,0.946,SubCortical,Volume of accumbens (left),Bacterial,**
Lamyg,Bacterial Infections,18617,11452,7165,-0.0213038507274171,-0.049193004105764,0.00658530265092974,"-0.02 (-0.05, 0.01)",0.13434087340991,0.273015323381429,51-60,0.398,SubCortical,Volume of amygdala (left),Bacterial,
Lcaud,Bacterial Infections,18617,11452,7165,-0.0348742092936889,-0.0629573166356525,-0.00679110195172524,"-0.03 (-0.06, -0.01)",0.0149388757221415,0.0710301260750881,51-60,0.017,SubCortical,Volume of caudate (left),Bacterial,*
Lhippo,Bacterial Infections,18617,11452,7165,-0.0425009133431746,-0.0709211022482662,-0.0140807244380831,"-0.04 (-0.07, -0.01)",0.00338050065803484,0.0293753850284407,51-60,0.076,SubCortical,Volume of hippocampus (left),Bacterial,**
LLatVent,Bacterial Infections,18908,11627,7281,0.00844368021330006,-0.0135474232566065,0.0304347836832066,"0.01 (-0.01, 0.03)",0.451703382117241,0.572006292932386,51-60,0.768,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Bacterial,
Lpal,Bacterial Infections,18617,11452,7165,-0.0484585878098507,-0.073928049638545,-0.0229891259811563,"-0.05 (-0.07, -0.02)",0.000192582302289143,0.00693296288240916,51-60,0.117,SubCortical,Volume of pallidum (left),Bacterial,**
Lput,Bacterial Infections,18617,11452,7165,-0.0338956049237073,-0.0597828074506078,-0.00800840239680681,"-0.03 (-0.06, -0.01)",0.0102819807749888,0.0586831636148511,51-60,0.691,SubCortical,Volume of putamen (left),Bacterial,*
Lthal,Bacterial Infections,18617,11452,7165,-0.0435312373619639,-0.0710756031457516,-0.0159868715781763,"-0.04 (-0.07, -0.02)",0.00195294606151769,0.0213974959783678,51-60,0.069,SubCortical,Volume of thalamus (left),Bacterial,**
R_bankssts,Bacterial Infections,18908,11627,7281,-0.0278968125099498,-0.056937079536881,0.00114345451698141,"-0.03 (-0.06, 0.00)",0.0597277214928492,0.158435640170505,51-60,0.108,Cortical,Volume of bankssts (right hemisphere),Bacterial,
R_caudalanteriorcingulate,Bacterial Infections,18908,11627,7281,-0.00322502829711219,-0.0329208299427619,0.0264707733485375,"-0.00 (-0.03, 0.03)",0.831430684135321,0.880338371437399,51-60,0.901,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Bacterial,
R_caudalmiddlefrontal,Bacterial Infections,18908,11627,7281,-0.0222988236411264,-0.0518234260352214,0.0072257787529685,"-0.02 (-0.05, 0.01)",0.138787991412812,0.277575982825625,51-60,0.484,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Bacterial,
R_cuneus,Bacterial Infections,18908,11627,7281,-0.0380763082898235,-0.0659844624196149,-0.0101681541600322,"-0.04 (-0.07, -0.01)",0.00749642991513046,0.048438470220843,51-60,0.195,Cortical,Volume of cuneus (right hemisphere),Bacterial,**
R_entorhinal,Bacterial Infections,18908,11627,7281,-0.0372285400810344,-0.0649540454824397,-0.00950303467962907,"-0.04 (-0.06, -0.01)",0.00849732162929377,0.0523790694778632,51-60,0.261,Cortical,Volume of entorhinal (right hemisphere),Bacterial,*
R_frontalpole,Bacterial Infections,18908,11627,7281,-0.0257779647842592,-0.0527349401966855,0.00117901062816706,"-0.03 (-0.05, 0.00)",0.0608960205816302,0.159291550422619,51-60,0.134,Cortical,Volume of frontalpole (right hemisphere),Bacterial,
R_fusiform,Bacterial Infections,18908,11627,7281,-0.0292835234773901,-0.0561852125539709,-0.00238183440080926,"-0.03 (-0.06, -0.00)",0.0328856868616995,0.11049590785531,51-60,0.236,Cortical,Volume of fusiform (right hemisphere),Bacterial,*
R_inferiorparietal,Bacterial Infections,18908,11627,7281,-0.0482626213679407,-0.0758767173635341,-0.0206485253723473,"-0.05 (-0.08, -0.02)",0.000614402741130881,0.0119099608280755,51-60,0.052,Cortical,Volume of inferiorparietal (right hemisphere),Bacterial,**
R_inferiortemporal,Bacterial Infections,18908,11627,7281,-0.0266450496658437,-0.0539998096006359,0.000709710268948612,"-0.03 (-0.05, 0.00)",0.0562468282314035,0.152410760368964,51-60,0.207,Cortical,Volume of inferiortemporal (right hemisphere),Bacterial,
R_insula,Bacterial Infections,18619,11454,7165,-0.0341676502538514,-0.0612048630945962,-0.00713043741310653,"-0.03 (-0.06, -0.01)",0.0132572604269117,0.0681107389955034,51-60,0.936,Cortical,Volume of grey matter in Insular Cortex (right),Bacterial,*
R_isthmuscingulate,Bacterial Infections,18908,11627,7281,-0.0162299990005871,-0.0442864649621701,0.0118264669609958,"-0.02 (-0.04, 0.01)",0.256865462961737,0.421814074519849,51-60,0.068,Cortical,Volume of isthmuscingulate (right hemisphere),Bacterial,
R_lateraloccipital,Bacterial Infections,18908,11627,7281,-0.0291020639930555,-0.0556199722125929,-0.00258415577351805,"-0.03 (-0.06, -0.00)",0.0314810099560876,0.11049590785531,51-60,0.174,Cortical,Volume of lateraloccipital (right hemisphere),Bacterial,*
R_lateralorbitofrontal,Bacterial Infections,18908,11627,7281,-0.032603177302472,-0.0601823153740001,-0.00502403923094396,"-0.03 (-0.06, -0.01)",0.0205059065526121,0.08334658792352,51-60,0.3,Cortical,Volume of lateralorbitofrontal (right hemisphere),Bacterial,*
R_lingual,Bacterial Infections,18908,11627,7281,-0.0297502180206359,-0.0587453114426991,-0.000755124598572753,"-0.03 (-0.06, -0.00)",0.044325214235742,0.128390275717322,51-60,0.056,Cortical,Volume of lingual (right hemisphere),Bacterial,*
R_medialorbitofrontal,Bacterial Infections,18908,11627,7281,-0.0221457284659087,-0.0495869222343192,0.00529546530250169,"-0.02 (-0.05, 0.01)",0.11370256306566,0.242822422818189,51-60,0.336,Cortical,Volume of medialorbitofrontal (right hemisphere),Bacterial,
R_middletemporal,Bacterial Infections,18908,11627,7281,-0.0420286519122121,-0.0688463358586129,-0.0152109679658113,"-0.04 (-0.07, -0.02)",0.00213038559415803,0.0216736239638459,51-60,0.079,Cortical,Volume of middletemporal (right hemisphere),Bacterial,**
R_paracentral,Bacterial Infections,18908,11627,7281,-0.047610490359565,-0.0761478350344963,-0.0190731456846337,"-0.05 (-0.08, -0.02)",0.00107690522667113,0.0151641540715724,51-60,0.269,Cortical,Volume of paracentral (right hemisphere),Bacterial,**
R_parahippocampal,Bacterial Infections,18908,11627,7281,-0.0409953542631372,-0.0695140932142646,-0.0124766153120097,"-0.04 (-0.07, -0.01)",0.00484333960281914,0.036461097767772,51-60,0.26,Cortical,Volume of parahippocampal (right hemisphere),Bacterial,**
R_parsopercularis,Bacterial Infections,18908,11627,7281,-0.0162320452107105,-0.0455003207642163,0.0130362303427952,"-0.02 (-0.05, 0.01)",0.277025809359273,0.43905977332413,51-60,0.931,Cortical,Volume of parsopercularis (right hemisphere),Bacterial,
R_parsorbitalis,Bacterial Infections,18908,11627,7281,-0.00325680969567623,-0.0314469925077079,0.0249333731163554,"-0.00 (-0.03, 0.02)",0.820854670001645,0.872807497216938,51-60,0.893,Cortical,Volume of parsorbitalis (right hemisphere),Bacterial,
R_parstriangularis,Bacterial Infections,18908,11627,7281,-0.00435699729845466,-0.0334528427296134,0.0247388481327041,"-0.00 (-0.03, 0.02)",0.769130763789725,0.85141140922175,51-60,0.218,Cortical,Volume of parstriangularis (right hemisphere),Bacterial,
R_pericalcarine,Bacterial Infections,18908,11627,7281,-0.00739830054157304,-0.0359459395540228,0.0211493384708768,"-0.01 (-0.04, 0.02)",0.611480617676472,0.740832286800341,51-60,0.661,Cortical,Volume of pericalcarine (right hemisphere),Bacterial,
R_postcentral,Bacterial Infections,18908,11627,7281,-0.0257801901495414,-0.0543460360262238,0.00278565572714095,"-0.03 (-0.05, 0.00)",0.0769187679684565,0.18115448157057,51-60,0.209,Cortical,Volume of postcentral (right hemisphere),Bacterial,
R_posteriorcingulate,Bacterial Infections,18908,11627,7281,-0.0401020132854001,-0.0680489511705469,-0.0121550754002533,"-0.04 (-0.07, -0.01)",0.00491935446073114,0.036461097767772,51-60,0.156,Cortical,Volume of posteriorcingulate (right hemisphere),Bacterial,**
R_precentral,Bacterial Infections,18908,11627,7281,-0.0412009558815804,-0.0684449455342877,-0.0139569662288732,"-0.04 (-0.07, -0.01)",0.00303816060478213,0.0275528182010711,51-60,0.123,Cortical,Volume of precentral (right hemisphere),Bacterial,**
R_precuneus,Bacterial Infections,18908,11627,7281,-0.026214090034782,-0.0536715272936185,0.00124334722405451,"-0.03 (-0.05, 0.00)",0.0613146047261669,0.159291550422619,51-60,0.429,Cortical,Volume of precuneus (right hemisphere),Bacterial,
R_rostralanteriorcingulate,Bacterial Infections,18908,11627,7281,-0.0114153522179986,-0.0405038086175677,0.0176731041815706,"-0.01 (-0.04, 0.02)",0.441778652116964,0.563197957732796,51-60,0.928,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Bacterial,
R_rostralmiddlefrontal,Bacterial Infections,18908,11627,7281,-0.0263870312980759,-0.0531876720144494,0.000413609418297527,"-0.03 (-0.05, 0.00)",0.0536416370252888,0.148633281509071,51-60,0.218,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Bacterial,
R_superiorfrontal,Bacterial Infections,18908,11627,7281,-0.0343556733034569,-0.0614329617093168,-0.00727838489759705,"-0.03 (-0.06, -0.01)",0.0128924684281246,0.0676854592476539,51-60,0.252,Cortical,Volume of superiorfrontal (right hemisphere),Bacterial,*
R_superiorparietal,Bacterial Infections,18908,11627,7281,-0.0313633739830661,-0.0596045250602261,-0.00312222290590614,"-0.03 (-0.06, -0.00)",0.0295086673023503,0.109355649414592,51-60,0.741,Cortical,Volume of superiorparietal (right hemisphere),Bacterial,*
R_superiortemporal,Bacterial Infections,18908,11627,7281,-0.0344253004851869,-0.0618420860292691,-0.00700851494110465,"-0.03 (-0.06, -0.01)",0.0138583299845861,0.0684764540414844,51-60,0.467,Cortical,Volume of superiortemporal (right hemisphere),Bacterial,*
R_supramarginal,Bacterial Infections,18908,11627,7281,-0.0238388426945959,-0.0517188657040258,0.00404118031483395,"-0.02 (-0.05, 0.00)",0.0937593185567637,0.214794075239131,51-60,0.205,Cortical,Volume of supramarginal (right hemisphere),Bacterial,
R_temporalpole,Bacterial Infections,18619,11454,7165,-0.0147282320802888,-0.0428604674409458,0.0134040032803682,"-0.01 (-0.04, 0.01)",0.304821000833315,0.462740314518045,51-60,0.02,Cortical,Volume of grey matter in Temporal Pole (right),Bacterial,
R_transversetemporal,Bacterial Infections,18908,11627,7281,-0.0136300645406713,-0.0422698839291052,0.0150097548477625,"-0.01 (-0.04, 0.02)",0.350918504030258,0.488571618870857,51-60,0.554,Cortical,Volume of transversetemporal (right hemisphere),Bacterial,
Raccumb,Bacterial Infections,18617,11452,7165,-0.0507114886458146,-0.0799246215479213,-0.0214983557437079,"-0.05 (-0.08, -0.02)",0.000669006510299833,0.012042117185397,51-60,0.261,SubCortical,Volume of accumbens (right),Bacterial,**
Ramyg,Bacterial Infections,18617,11452,7165,-0.0289704752914694,-0.0580461540206936,0.000105203437754758,"-0.03 (-0.06, 0.00)",0.0508346399722306,0.145571923556842,51-60,0.412,SubCortical,Volume of amygdala (right),Bacterial,
Rcaud,Bacterial Infections,18617,11452,7165,-0.0382684393056415,-0.065952845001127,-0.010584033610156,"-0.04 (-0.07, -0.01)",0.00674556287799286,0.0466777050348695,51-60,0.006,SubCortical,Volume of caudate (right),Bacterial,**
Rhippo,Bacterial Infections,18617,11452,7165,-0.0138448862705429,-0.0422054036565635,0.0145156311154777,"-0.01 (-0.04, 0.01)",0.338646802859515,0.47675415821563,51-60,0.948,SubCortical,Volume of hippocampus (right),Bacterial,
RLatVent,Bacterial Infections,18908,11627,7281,0.00189866291174283,-0.0199230727720964,0.0237203985955821,"0.00 (-0.02, 0.02)",0.864584762412086,0.89836618629375,51-60,0.817,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Bacterial,
Rpal,Bacterial Infections,18617,11452,7165,-0.042160008036091,-0.0674720790233665,-0.0168479370488155,"-0.04 (-0.07, -0.02)",0.00109760384620349,0.0151641540715724,51-60,0.444,SubCortical,Volume of pallidum (right),Bacterial,**
Rput,Bacterial Infections,18617,11452,7165,-0.0312969018995782,-0.0568554548562377,-0.00573834894291856,"-0.03 (-0.06, -0.01)",0.0163973648104514,0.0751297442224317,51-60,0.645,SubCortical,Volume of putamen (right),Bacterial,*
Rthal,Bacterial Infections,18617,11452,7165,-0.0407890525727601,-0.0684137557389215,-0.0131643494065987,"-0.04 (-0.07, -0.01)",0.00380617667664558,0.0317012263819847,51-60,0.099,SubCortical,Volume of thalamus (right),Bacterial,**
