Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_parahippocampal,Chronic Infections,18908,10872,8036,-0.0585791654815104,-0.0871397984924336,-0.0300185324705872,"-0.06 (-0.09, -0.03)",5.83661857014542e-05,0.000115813218872177,51-60,0.915,Cortical,Volume of parahippocampal (left hemisphere),Chronic,**
L_parsopercularis,Chronic Infections,18908,10872,8036,-0.0472237248727978,-0.0763794734397351,-0.0180679763058604,"-0.05 (-0.08, -0.02)",0.00150197130393405,0.00218767415693255,51-60,0.73,Cortical,Volume of parsopercularis (left hemisphere),Chronic,**
L_parsorbitalis,Chronic Infections,18908,10872,8036,-0.0557227742933804,-0.0832355796649295,-0.0282099689218313,"-0.06 (-0.08, -0.03)",7.21849186742031e-05,0.000141012399270536,51-60,0.244,Cortical,Volume of parsorbitalis (left hemisphere),Chronic,**
L_parstriangularis,Chronic Infections,18908,10872,8036,-0.0327982116772145,-0.0616047527615307,-0.00399167059289821,"-0.03 (-0.06, -0.00)",0.0256467670844533,0.0297833424206555,51-60,0.714,Cortical,Volume of parstriangularis (left hemisphere),Chronic,**
L_pericalcarine,Chronic Infections,18908,10872,8036,0.0148543137012444,-0.0133550205928065,0.0430636479952952,"0.01 (-0.01, 0.04)",0.302023019450258,0.311925413530594,51-60,0.02,Cortical,Volume of pericalcarine (left hemisphere),Chronic,
L_postcentral,Chronic Infections,18908,10872,8036,-0.0347426896038707,-0.0624534584827831,-0.00703192072495832,"-0.03 (-0.06, -0.01)",0.0140003056913435,0.0167207442380026,51-60,0.334,Cortical,Volume of postcentral (left hemisphere),Chronic,**
L_posteriorcingulate,Chronic Infections,18908,10872,8036,-0.0408443928744081,-0.0680242337880765,-0.0136645519607396,"-0.04 (-0.07, -0.01)",0.00322809249711718,0.00432701760251878,51-60,0.176,Cortical,Volume of posteriorcingulate (left hemisphere),Chronic,**
L_precentral,Chronic Infections,18908,10872,8036,-0.0465817502732891,-0.0733105332856067,-0.0198529672609716,"-0.05 (-0.07, -0.02)",0.000636917909186453,0.000996914988291839,51-60,0.233,Cortical,Volume of precentral (left hemisphere),Chronic,**
L_precuneus,Chronic Infections,18908,10872,8036,-0.0541985155108054,-0.0816538884290884,-0.0267431425925224,"-0.05 (-0.08, -0.03)",0.000109500587654453,0.000195703177935618,51-60,0.838,Cortical,Volume of precuneus (left hemisphere),Chronic,**
L_rostralanteriorcingulate,Chronic Infections,18908,10872,8036,-0.0592292468522526,-0.0875037968801898,-0.0309546968243155,"-0.06 (-0.09, -0.03)",4.04304131587337e-05,8.28330415935032e-05,51-60,0.105,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Chronic,**
L_rostralmiddlefrontal,Chronic Infections,18908,10872,8036,-0.0527999312289493,-0.0792978360620304,-0.0263020263958682,"-0.05 (-0.08, -0.03)",9.42838979323646e-05,0.000173427315904787,51-60,0.521,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Chronic,**
L_superiorfrontal,Chronic Infections,18908,10872,8036,-0.0516064396604454,-0.078231497798824,-0.0249813815220668,"-0.05 (-0.08, -0.02)",0.000145633828946851,0.000256641432829417,51-60,0.154,Cortical,Volume of superiorfrontal (left hemisphere),Chronic,**
L_superiorparietal,Chronic Infections,18908,10872,8036,-0.0461617727970808,-0.0743005994353072,-0.0180229461588544,"-0.05 (-0.07, -0.02)",0.00130423423436185,0.00194477530804252,51-60,0.582,Cortical,Volume of superiorparietal (left hemisphere),Chronic,**
L_superiortemporal,Chronic Infections,18908,10872,8036,-0.0570742624241696,-0.0835667522676923,-0.0305817725806469,"-0.06 (-0.08, -0.03)",2.42488842519021e-05,5.17857528091469e-05,51-60,0.673,Cortical,Volume of superiortemporal (left hemisphere),Chronic,**
L_supramarginal,Chronic Infections,18908,10872,8036,-0.0427901887890232,-0.0698718242687336,-0.0157085533093128,"-0.04 (-0.07, -0.02)",0.00195757320962128,0.00277139577991327,51-60,0.319,Cortical,Volume of supramarginal (left hemisphere),Chronic,**
L_temporalpole,Chronic Infections,18619,10730,7889,-0.0648966913983202,-0.0920473968393319,-0.0377459859573086,"-0.06 (-0.09, -0.04)",2.81819143593555e-06,6.76365944624533e-06,51-60,0.397,Cortical,Volume of grey matter in Temporal Pole (left),Chronic,**
L_transversetemporal,Chronic Infections,18908,10872,8036,-0.0307772660467214,-0.0592823019690642,-0.00227223012437856,"-0.03 (-0.06, -0.00)",0.0343293891902595,0.0391448238730561,51-60,0.321,Cortical,Volume of transversetemporal (left hemisphere),Chronic,**
Laccumb,Chronic Infections,18617,10728,7889,-0.0999880133679541,-0.128070688188801,-0.0719053385471074,"-0.10 (-0.13, -0.07)",3.07561215913596e-12,3.3698011482707e-11,51-60,0.001,SubCortical,Volume of accumbens (left),Chronic,**
Lamyg,Chronic Infections,18617,10728,7889,-0.0134456418399594,-0.0408830569498072,0.0139917732698884,"-0.01 (-0.04, 0.01)",0.33679683626618,0.346419603016643,51-60,0.477,SubCortical,Volume of amygdala (left),Chronic,
Lcaud,Chronic Infections,18617,10728,7889,-0.0380452459960862,-0.0656714827903805,-0.0104190092017919,"-0.04 (-0.07, -0.01)",0.00695432801044867,0.00871885899817445,51-60,0.714,SubCortical,Volume of caudate (left),Chronic,**
Lhippo,Chronic Infections,18617,10728,7889,-0.0471802751243618,-0.0751373674594222,-0.0192231827893014,"-0.05 (-0.08, -0.02)",0.000941960222201212,0.00144740229265064,51-60,0.048,SubCortical,Volume of hippocampus (left),Chronic,**
LLatVent,Chronic Infections,18908,10872,8036,0.0672157325258761,0.0456099146230861,0.0888215504286661,"0.07 (0.05, 0.09)",1.09599515984283e-09,6.42304140186963e-09,51-60,0.007,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Chronic,**
Lpal,Chronic Infections,18617,10728,7889,-0.0333566163824277,-0.0584174259279997,-0.00829580683685562,"-0.03 (-0.06, -0.01)",0.0090897181812889,0.0111237239905447,51-60,0.031,SubCortical,Volume of pallidum (left),Chronic,**
Lput,Chronic Infections,18617,10728,7889,-0.0720841696374002,-0.0975345873944347,-0.0466337518803656,"-0.07 (-0.10, -0.05)",2.86868162175533e-08,1.16598027206829e-07,51-60,0.795,SubCortical,Volume of putamen (left),Chronic,**
Lthal,Chronic Infections,18617,10728,7889,-0.071533137276571,-0.0986178713597194,-0.0444484031934227,"-0.07 (-0.10, -0.04)",2.28107353647619e-07,7.36962219476924e-07,51-60,0.085,SubCortical,Volume of thalamus (left),Chronic,**
R_bankssts,Chronic Infections,18908,10872,8036,-0.0272814909875503,-0.0558406411118009,0.00127765913670032,"-0.03 (-0.06, 0.00)",0.0611666562261998,0.0673100321790495,51-60,0.995,Cortical,Volume of bankssts (right hemisphere),Chronic,
R_caudalanteriorcingulate,Chronic Infections,18908,10872,8036,-0.0458216946937626,-0.0750182109973986,-0.0166251783901267,"-0.05 (-0.08, -0.02)",0.00209949532393088,0.00295571408732169,51-60,0.424,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Chronic,**
R_caudalmiddlefrontal,Chronic Infections,18908,10872,8036,-0.0210318217758353,-0.0500673878953771,0.00800374434370648,"-0.02 (-0.05, 0.01)",0.155686851284517,0.162792890139827,51-60,0.021,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Chronic,
R_cuneus,Chronic Infections,18908,10872,8036,-0.0221431908281893,-0.0495923339096882,0.00530595225330968,"-0.02 (-0.05, 0.01)",0.113848620269136,0.121567170795857,51-60,0.018,Cortical,Volume of cuneus (right hemisphere),Chronic,
R_entorhinal,Chronic Infections,18908,10872,8036,-0.0414004856513847,-0.0686652341983559,-0.0141357371044134,"-0.04 (-0.07, -0.01)",0.00292098318359641,0.00393629819393741,51-60,0.99,Cortical,Volume of entorhinal (right hemisphere),Chronic,**
R_frontalpole,Chronic Infections,18908,10872,8036,-0.0409426993506813,-0.0674490790415693,-0.0144363196597933,"-0.04 (-0.07, -0.01)",0.00246816713403829,0.00338416199126987,51-60,0.27,Cortical,Volume of frontalpole (right hemisphere),Chronic,**
R_fusiform,Chronic Infections,18908,10872,8036,-0.0461267460765564,-0.0725777296101741,-0.0196757625429387,"-0.05 (-0.07, -0.02)",0.000631890385702631,0.000995227357481643,51-60,0.939,Cortical,Volume of fusiform (right hemisphere),Chronic,**
R_inferiorparietal,Chronic Infections,18908,10872,8036,-0.0447611373011844,-0.0719186488537653,-0.0176036257486036,"-0.04 (-0.07, -0.02)",0.00123729650489929,0.0018623432639961,51-60,0.947,Cortical,Volume of inferiorparietal (right hemisphere),Chronic,**
R_inferiortemporal,Chronic Infections,18908,10872,8036,-0.0650893042123802,-0.0919774196648478,-0.0382011887599125,"-0.07 (-0.09, -0.04)",2.10156816252067e-06,5.19210957799224e-06,51-60,0.198,Cortical,Volume of inferiortemporal (right hemisphere),Chronic,**
R_insula,Chronic Infections,18619,10730,7889,-0.0421053361060657,-0.0687011873165707,-0.0155094848955607,"-0.04 (-0.07, -0.02)",0.0019177421702872,0.00273034478481568,51-60,0.759,Cortical,Volume of grey matter in Insular Cortex (right),Chronic,**
R_isthmuscingulate,Chronic Infections,18908,10872,8036,-0.0258835921204634,-0.0534736808041672,0.00170649656324046,"-0.03 (-0.05, 0.00)",0.0659522750159667,0.0722607534957548,51-60,0.231,Cortical,Volume of isthmuscingulate (right hemisphere),Chronic,
R_lateraloccipital,Chronic Infections,18908,10872,8036,-0.0501504870479686,-0.0762224250333073,-0.0240785490626299,"-0.05 (-0.08, -0.02)",0.000163537471635967,0.000286190575362942,51-60,0.398,Cortical,Volume of lateraloccipital (right hemisphere),Chronic,**
R_lateralorbitofrontal,Chronic Infections,18908,10872,8036,-0.0574334382638886,-0.0845471228626245,-0.0303197536651527,"-0.06 (-0.08, -0.03)",3.31099520819847e-05,6.89562638401665e-05,51-60,0.535,Cortical,Volume of lateralorbitofrontal (right hemisphere),Chronic,**
R_lingual,Chronic Infections,18908,10872,8036,-0.0341103530429175,-0.0626239513585043,-0.00559675472733071,"-0.03 (-0.06, -0.01)",0.0190463990607275,0.0223241514572248,51-60,0.365,Cortical,Volume of lingual (right hemisphere),Chronic,**
R_medialorbitofrontal,Chronic Infections,18908,10872,8036,-0.0677782214933135,-0.0947492334210443,-0.0408072095655826,"-0.07 (-0.09, -0.04)",8.47649692112763e-07,2.29685723024103e-06,51-60,0.471,Cortical,Volume of medialorbitofrontal (right hemisphere),Chronic,**
R_middletemporal,Chronic Infections,18908,10872,8036,-0.0563202336220418,-0.0826879507547293,-0.0299525164893542,"-0.06 (-0.08, -0.03)",2.84369714087556e-05,5.97176399583867e-05,51-60,0.496,Cortical,Volume of middletemporal (right hemisphere),Chronic,**
R_paracentral,Chronic Infections,18908,10872,8036,-0.0737225996168259,-0.101775376800703,-0.0456698224329485,"-0.07 (-0.10, -0.05)",2.61554124007058e-07,8.34324547465553e-07,51-60,0.229,Cortical,Volume of paracentral (right hemisphere),Chronic,**
R_parahippocampal,Chronic Infections,18908,10872,8036,-0.0796522152839224,-0.107681331271273,-0.0516230992965717,"-0.08 (-0.11, -0.05)",2.58036622105909e-08,1.08375381284482e-07,51-60,0.137,Cortical,Volume of parahippocampal (right hemisphere),Chronic,**
R_parsopercularis,Chronic Infections,18908,10872,8036,-0.0534843998592913,-0.082258542756191,-0.0247102569623916,"-0.05 (-0.08, -0.02)",0.000269835230764412,0.000450321047368423,51-60,0.293,Cortical,Volume of parsopercularis (right hemisphere),Chronic,**
R_parsorbitalis,Chronic Infections,18908,10872,8036,-0.0428069320501821,-0.0705233673604805,-0.0150904967398838,"-0.04 (-0.07, -0.02)",0.00247097542219705,0.00338416199126987,51-60,0.629,Cortical,Volume of parsorbitalis (right hemisphere),Chronic,**
R_parstriangularis,Chronic Infections,18908,10872,8036,-0.0516658593891988,-0.0802702135956467,-0.0230615051827509,"-0.05 (-0.08, -0.02)",0.000400542515071982,0.000642909005083691,51-60,0.6,Cortical,Volume of parstriangularis (right hemisphere),Chronic,**
R_pericalcarine,Chronic Infections,18908,10872,8036,0.0204794155469727,-0.00759391117862146,0.048552742272567,"0.02 (-0.01, 0.05)",0.152767995850661,0.160406395643195,51-60,0.014,Cortical,Volume of pericalcarine (right hemisphere),Chronic,
R_postcentral,Chronic Infections,18908,10872,8036,-0.0480694350058157,-0.0761559558766194,-0.019982914135012,"-0.05 (-0.08, -0.02)",0.000796223186228706,0.00123097081551923,51-60,0.097,Cortical,Volume of postcentral (right hemisphere),Chronic,**
R_posteriorcingulate,Chronic Infections,18908,10872,8036,-0.0662208218576986,-0.0936942542529109,-0.0387473894624862,"-0.07 (-0.09, -0.04)",2.3232081309028e-06,5.62931200949525e-06,51-60,0.2,Cortical,Volume of posteriorcingulate (right hemisphere),Chronic,**
R_precentral,Chronic Infections,18908,10872,8036,-0.0576128753716917,-0.0843991113157416,-0.0308266394276417,"-0.06 (-0.08, -0.03)",2.50011009029493e-05,5.2943507794481e-05,51-60,0.325,Cortical,Volume of precentral (right hemisphere),Chronic,**
R_precuneus,Chronic Infections,18908,10872,8036,-0.0437057747409329,-0.0707035983633959,-0.0167079511184699,"-0.04 (-0.07, -0.02)",0.001510536917882,0.00218767415693255,51-60,0.545,Cortical,Volume of precuneus (right hemisphere),Chronic,**
R_rostralanteriorcingulate,Chronic Infections,18908,10872,8036,-0.0422461965439242,-0.0708468103457114,-0.013645582742137,"-0.04 (-0.07, -0.01)",0.00379273747877349,0.0050040306002666,51-60,0.982,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Chronic,**
R_rostralmiddlefrontal,Chronic Infections,18908,10872,8036,-0.0697900669019443,-0.0961304673073237,-0.0434496664965649,"-0.07 (-0.10, -0.04)",2.08692050823613e-07,6.82992166331825e-07,51-60,0.08,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Chronic,**
R_superiorfrontal,Chronic Infections,18908,10872,8036,-0.0619090600157636,-0.0885274447971616,-0.0352906752343656,"-0.06 (-0.09, -0.04)",5.17748702104897e-06,1.20808030491143e-05,51-60,0.265,Cortical,Volume of superiorfrontal (right hemisphere),Chronic,**
R_superiorparietal,Chronic Infections,18908,10872,8036,-0.055004314672933,-0.0827699630022389,-0.027238666343627,"-0.06 (-0.08, -0.03)",0.000103536351920252,0.000186365433456454,51-60,0.89,Cortical,Volume of superiorparietal (right hemisphere),Chronic,**
R_superiortemporal,Chronic Infections,18908,10872,8036,-0.0542544385827266,-0.0812101953623669,-0.0272986818030862,"-0.05 (-0.08, -0.03)",8.00499539207646e-05,0.000152822639303278,51-60,0.662,Cortical,Volume of superiortemporal (right hemisphere),Chronic,**
R_supramarginal,Chronic Infections,18908,10872,8036,-0.0513818485090142,-0.0787921929902589,-0.0239715040277695,"-0.05 (-0.08, -0.02)",0.000239189013057971,0.000401837541937392,51-60,0.07,Cortical,Volume of supramarginal (right hemisphere),Chronic,**
R_temporalpole,Chronic Infections,18619,10730,7889,-0.0511228606720096,-0.0787894858998591,-0.0234562354441602,"-0.05 (-0.08, -0.02)",0.000293235803848922,0.000482976618104107,51-60,0.049,Cortical,Volume of grey matter in Temporal Pole (right),Chronic,**
R_transversetemporal,Chronic Infections,18908,10872,8036,-0.0276071191061674,-0.0557703232081018,0.000556084995767054,"-0.03 (-0.06, 0.00)",0.0546979117315084,0.0607219108208816,51-60,0.362,Cortical,Volume of transversetemporal (right hemisphere),Chronic,
Raccumb,Chronic Infections,18617,10728,7889,-0.0990166508209305,-0.127729276699795,-0.070304024942066,"-0.10 (-0.13, -0.07)",1.42620535986402e-11,1.43761500274293e-10,51-60,<0.001,SubCortical,Volume of accumbens (right),Chronic,**
Ramyg,Chronic Infections,18617,10728,7889,-0.0166877955735748,-0.0452934301993277,0.0119178390521781,"-0.02 (-0.05, 0.01)",0.252859352738394,0.262224513950927,51-60,0.115,SubCortical,Volume of amygdala (right),Chronic,
Rcaud,Chronic Infections,18617,10728,7889,-0.0281731808604676,-0.0554105637463767,-0.00093579797455855,"-0.03 (-0.06, -0.00)",0.0426322135526059,0.0477480791789186,51-60,0.847,SubCortical,Volume of caudate (right),Chronic,**
Rhippo,Chronic Infections,18617,10728,7889,-0.0569413887589323,-0.0848302245007598,-0.0290525530171048,"-0.06 (-0.08, -0.03)",6.30601998937196e-05,0.000124149768540761,51-60,0.004,SubCortical,Volume of hippocampus (right),Chronic,**
RLatVent,Chronic Infections,18908,10872,8036,0.0711676111733284,0.0497314224268044,0.0926037999198523,"0.07 (0.05, 0.09)",7.83579046672907e-11,6.17068499254915e-10,51-60,0.002,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Chronic,**
Rpal,Chronic Infections,18617,10728,7889,-0.0436968708876482,-0.0685972784107367,-0.0187964633645597,"-0.04 (-0.07, -0.02)",0.000583642297285044,0.00093087252478374,51-60,0.002,SubCortical,Volume of pallidum (right),Chronic,**
Rput,Chronic Infections,18617,10728,7889,-0.0607360878497564,-0.085868498933994,-0.0356036767655187,"-0.06 (-0.09, -0.04)",2.18675382290103e-06,5.35011614923358e-06,51-60,0.767,SubCortical,Volume of putamen (right),Chronic,**
Rthal,Chronic Infections,18617,10728,7889,-0.0686135800716942,-0.0957780888098437,-0.0414490713335448,"-0.07 (-0.10, -0.04)",7.45159931049441e-07,2.06351980905999e-06,51-60,0.173,SubCortical,Volume of thalamus (right),Chronic,**
