Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Parasitic Infections,18908,18610,298,0.0411909856848041,-0.0722941356940743,0.154676107063682,"0.04 (-0.07, 0.15)",0.476819492068228,0.98502690720643,51-60,0.907,Cortical,Volume of bankssts (left hemisphere),Parasitic,
L_caudalanteriorcingulate,Parasitic Infections,18908,18610,298,0.0735783296669115,-0.0425195060666231,0.189676165400446,"0.07 (-0.04, 0.19)",0.214167444371018,0.98502690720643,51-60,0.573,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Parasitic,
L_caudalmiddlefrontal,Parasitic Infections,18908,18610,298,-0.0599563430036683,-0.173266104127024,0.0533534181196877,"-0.06 (-0.17, 0.05)",0.299676828683461,0.98502690720643,51-60,0.779,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Parasitic,
L_cuneus,Parasitic Infections,18908,18610,298,-0.067782142934488,-0.179107496011808,0.0435432101428318,"-0.07 (-0.18, 0.04)",0.23271580309435,0.98502690720643,51-60,0.523,Cortical,Volume of cuneus (left hemisphere),Parasitic,
L_entorhinal,Parasitic Infections,18908,18610,298,-0.0277052044154611,-0.136838165778357,0.0814277569474344,"-0.03 (-0.14, 0.08)",0.618771014642325,0.98502690720643,51-60,0.924,Cortical,Volume of entorhinal (left hemisphere),Parasitic,
L_frontalpole,Parasitic Infections,18908,18610,298,-0.101205595389298,-0.207607790176369,0.00519659939777323,"-0.10 (-0.21, 0.01)",0.0622866161612008,0.98502690720643,51-60,0.303,Cortical,Volume of frontalpole (left hemisphere),Parasitic,
L_fusiform,Parasitic Infections,18908,18610,298,0.0566257085772791,-0.0501183692524464,0.163369786407005,"0.06 (-0.05, 0.16)",0.298450624858065,0.98502690720643,51-60,0.768,Cortical,Volume of fusiform (left hemisphere),Parasitic,
L_inferiorparietal,Parasitic Infections,18908,18610,298,0.0526120231404164,-0.0588952007547387,0.164119247035572,"0.05 (-0.06, 0.16)",0.355070577545073,0.98502690720643,51-60,0.611,Cortical,Volume of inferiorparietal (left hemisphere),Parasitic,
L_inferiortemporal,Parasitic Infections,18908,18610,298,-0.0333737085423671,-0.139898701015005,0.0731512839302708,"-0.03 (-0.14, 0.07)",0.539166192961225,0.98502690720643,51-60,0.898,Cortical,Volume of inferiortemporal (left hemisphere),Parasitic,
L_insula,Parasitic Infections,18619,18325,294,0.0518675506242331,-0.0543591109460941,0.15809421219456,"0.05 (-0.05, 0.16)",0.338550084624853,0.98502690720643,51-60,0.095,Cortical,Volume of grey matter in Insular Cortex (left),Parasitic,
L_isthmuscingulate,Parasitic Infections,18908,18610,298,0.0142416240904749,-0.0929999925038006,0.12148324068475,"0.01 (-0.09, 0.12)",0.794636172048662,0.98502690720643,51-60,0.733,Cortical,Volume of isthmuscingulate (left hemisphere),Parasitic,
L_lateraloccipital,Parasitic Infections,18908,18610,298,-0.0283186255096827,-0.132939994750892,0.0763027437315267,"-0.03 (-0.13, 0.08)",0.595735726953106,0.98502690720643,51-60,0.517,Cortical,Volume of lateraloccipital (left hemisphere),Parasitic,
L_lateralorbitofrontal,Parasitic Infections,18908,18610,298,0.0727212501656767,-0.03270586995317,0.178148370284523,"0.07 (-0.03, 0.18)",0.176383315076427,0.98502690720643,51-60,0.399,Cortical,Volume of lateralorbitofrontal (left hemisphere),Parasitic,
L_lingual,Parasitic Infections,18908,18610,298,0.00269449646362168,-0.110074447002451,0.115463439929694,"0.00 (-0.11, 0.12)",0.962645787255865,0.993805699618369,51-60,0.631,Cortical,Volume of lingual (left hemisphere),Parasitic,
L_medialorbitofrontal,Parasitic Infections,18908,18610,298,0.0536232735445976,-0.0535340316658269,0.160780578755022,"0.05 (-0.05, 0.16)",0.326673862311929,0.98502690720643,51-60,0.475,Cortical,Volume of medialorbitofrontal (left hemisphere),Parasitic,
L_middletemporal,Parasitic Infections,18908,18610,298,0.0722338980401079,-0.0324779146884391,0.176945710768655,"0.07 (-0.03, 0.18)",0.176347086463038,0.98502690720643,51-60,0.453,Cortical,Volume of middletemporal (left hemisphere),Parasitic,
L_paracentral,Parasitic Infections,18908,18610,298,0.0812473375658786,-0.0294084227062155,0.191903097837973,"0.08 (-0.03, 0.19)",0.150119932951379,0.98502690720643,51-60,0.219,Cortical,Volume of paracentral (left hemisphere),Parasitic,
L_parahippocampal,Parasitic Infections,18908,18610,298,0.0314786594576605,-0.0817146075910965,0.144671926506417,"0.03 (-0.08, 0.14)",0.585695172616872,0.98502690720643,51-60,0.776,Cortical,Volume of parahippocampal (left hemisphere),Parasitic,
L_parsopercularis,Parasitic Infections,18908,18610,298,-0.0293475559949119,-0.144880980263881,0.0861858682740575,"-0.03 (-0.14, 0.09)",0.618561868253215,0.98502690720643,51-60,0.711,Cortical,Volume of parsopercularis (left hemisphere),Parasitic,
L_parsorbitalis,Parasitic Infections,18908,18610,298,0.0352387928059539,-0.0738001973448096,0.144277782956717,"0.04 (-0.07, 0.14)",0.526444843381884,0.98502690720643,51-60,0.514,Cortical,Volume of parsorbitalis (left hemisphere),Parasitic,
L_parstriangularis,Parasitic Infections,18908,18610,298,0.026917601666339,-0.0872167471802561,0.141051950512934,"0.03 (-0.09, 0.14)",0.643892876621225,0.98502690720643,51-60,0.648,Cortical,Volume of parstriangularis (left hemisphere),Parasitic,
L_pericalcarine,Parasitic Infections,18908,18610,298,0.0210313448451646,-0.0907254608454274,0.132788150535757,"0.02 (-0.09, 0.13)",0.712231514199079,0.98502690720643,51-60,0.268,Cortical,Volume of pericalcarine (left hemisphere),Parasitic,
L_postcentral,Parasitic Infections,18908,18610,298,0.0220790222660531,-0.0877170150660702,0.131875059598176,"0.02 (-0.09, 0.13)",0.693469681661075,0.98502690720643,51-60,0.792,Cortical,Volume of postcentral (left hemisphere),Parasitic,
L_posteriorcingulate,Parasitic Infections,18908,18610,298,0.045989955103652,-0.0617083909889019,0.153688301196206,"0.05 (-0.06, 0.15)",0.4025983753351,0.98502690720643,51-60,0.836,Cortical,Volume of posteriorcingulate (left hemisphere),Parasitic,
L_precentral,Parasitic Infections,18908,18610,298,0.0711600024258146,-0.0347565443319968,0.177076549183626,"0.07 (-0.03, 0.18)",0.187892936642567,0.98502690720643,51-60,0.653,Cortical,Volume of precentral (left hemisphere),Parasitic,
L_precuneus,Parasitic Infections,18908,18610,298,0.0291565480460414,-0.0796529188140341,0.137966014906117,"0.03 (-0.08, 0.14)",0.599432991679162,0.98502690720643,51-60,0.723,Cortical,Volume of precuneus (left hemisphere),Parasitic,
L_rostralanteriorcingulate,Parasitic Infections,18908,18610,298,-0.0362854439547526,-0.148346640733146,0.0757757528236407,"-0.04 (-0.15, 0.08)",0.525646455186121,0.98502690720643,51-60,0.606,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Parasitic,
L_rostralmiddlefrontal,Parasitic Infections,18908,18610,298,-0.0856714013154469,-0.190680732902693,0.019337930271799,"-0.09 (-0.19, 0.02)",0.109808341872793,0.98502690720643,51-60,0.415,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Parasitic,
L_superiorfrontal,Parasitic Infections,18908,18610,298,0.0715166720447351,-0.0339964810845408,0.177029825174011,"0.07 (-0.03, 0.18)",0.184013827785944,0.98502690720643,51-60,0.51,Cortical,Volume of superiorfrontal (left hemisphere),Parasitic,
L_superiorparietal,Parasitic Infections,18908,18610,298,0.0732529273849308,-0.0382474181734615,0.184753272943323,"0.07 (-0.04, 0.18)",0.197855868206102,0.98502690720643,51-60,0.419,Cortical,Volume of superiorparietal (left hemisphere),Parasitic,
L_superiortemporal,Parasitic Infections,18908,18610,298,0.0259354258187352,-0.0790660577910753,0.130936909428546,"0.03 (-0.08, 0.13)",0.628289832370627,0.98502690720643,51-60,0.986,Cortical,Volume of superiortemporal (left hemisphere),Parasitic,
L_supramarginal,Parasitic Infections,18908,18610,298,0.035198548417642,-0.0721140803191034,0.142511177154387,"0.04 (-0.07, 0.14)",0.520290631043364,0.98502690720643,51-60,0.695,Cortical,Volume of supramarginal (left hemisphere),Parasitic,
L_temporalpole,Parasitic Infections,18619,18325,294,-0.0555279545715746,-0.162997972495227,0.0519420633520778,"-0.06 (-0.16, 0.05)",0.31119448283914,0.98502690720643,51-60,0.297,Cortical,Volume of grey matter in Temporal Pole (left),Parasitic,
L_transversetemporal,Parasitic Infections,18908,18610,298,0.0386811245902164,-0.0742564235167522,0.151618672697185,"0.04 (-0.07, 0.15)",0.502017943544671,0.98502690720643,51-60,0.727,Cortical,Volume of transversetemporal (left hemisphere),Parasitic,
Laccumb,Parasitic Infections,18617,18323,294,0.043946967433542,-0.0672896464345333,0.155183581301617,"0.04 (-0.07, 0.16)",0.438712388677414,0.98502690720643,51-60,0.251,SubCortical,Volume of accumbens (left),Parasitic,
Lamyg,Parasitic Infections,18617,18323,294,-0.0415273885459456,-0.150068874947891,0.0670140978559999,"-0.04 (-0.15, 0.07)",0.453312086867398,0.98502690720643,51-60,0.28,SubCortical,Volume of amygdala (left),Parasitic,
Lcaud,Parasitic Infections,18617,18323,294,0.107379826013762,-0.00191808440313887,0.216677736430662,"0.11 (-0.00, 0.22)",0.0541578676970374,0.98502690720643,51-60,0.472,SubCortical,Volume of caudate (left),Parasitic,
Lhippo,Parasitic Infections,18617,18323,294,0.0346173598174837,-0.0760102910714898,0.145245010706457,"0.03 (-0.08, 0.15)",0.539654085006984,0.98502690720643,51-60,0.126,SubCortical,Volume of hippocampus (left),Parasitic,
LLatVent,Parasitic Infections,18908,18610,298,-0.0567603434207361,-0.142434300934821,0.0289136140933487,"-0.06 (-0.14, 0.03)",0.194100471207329,0.98502690720643,51-60,0.119,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Parasitic,
Lpal,Parasitic Infections,18617,18323,294,0.0295933941662012,-0.0695625884237208,0.128749376756123,"0.03 (-0.07, 0.13)",0.558558123235142,0.98502690720643,51-60,0.478,SubCortical,Volume of pallidum (left),Parasitic,
Lput,Parasitic Infections,18617,18323,294,0.0750468343893814,-0.0257107984244848,0.175804467203248,"0.08 (-0.03, 0.18)",0.144327363720423,0.98502690720643,51-60,0.116,SubCortical,Volume of putamen (left),Parasitic,
Lthal,Parasitic Infections,18617,18323,294,0.0766840024539315,-0.0305327553555286,0.183900760263392,"0.08 (-0.03, 0.18)",0.160960428292845,0.98502690720643,51-60,0.013,SubCortical,Volume of thalamus (left),Parasitic,
R_bankssts,Parasitic Infections,18908,18610,298,0.0166655552165865,-0.0964845810745493,0.129815691507722,"0.02 (-0.10, 0.13)",0.77281726346868,0.98502690720643,51-60,0.366,Cortical,Volume of bankssts (right hemisphere),Parasitic,
R_caudalanteriorcingulate,Parasitic Infections,18908,18610,298,0.0463188219826923,-0.0693731372368398,0.162010781202224,"0.05 (-0.07, 0.16)",0.43261114073214,0.98502690720643,51-60,0.454,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Parasitic,
R_caudalmiddlefrontal,Parasitic Infections,18908,18610,298,0.0133107453629202,-0.101722491225173,0.128343981951014,"0.01 (-0.10, 0.13)",0.820576882877762,0.98502690720643,51-60,0.996,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Parasitic,
