Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Extracellular Bacterial Infections,18908,17890,1018,-0.0578496229041003,-0.12044232479609,0.00474307898788893,"-0.06 (-0.12, 0.00)",0.070070065481381,0.268857358928472,51-60,0.104,Cortical,Volume of bankssts (left hemisphere),Extracellular,
L_caudalanteriorcingulate,Extracellular Bacterial Infections,18908,17890,1018,-0.0110872224361517,-0.075128091432895,0.0529536465605915,"-0.01 (-0.08, 0.05)",0.734353613128889,0.794236525787468,51-60,0.559,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Extracellular,
L_caudalmiddlefrontal,Extracellular Bacterial Infections,18908,17890,1018,-0.0188185102236428,-0.0813202869611216,0.043683266513836,"-0.02 (-0.08, 0.04)",0.555091333206735,0.694768162677662,51-60,0.767,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Extracellular,
L_cuneus,Extracellular Bacterial Infections,18908,17890,1018,0.0516749412857692,-0.00972894428586816,0.113078826857407,"0.05 (-0.01, 0.11)",0.0990558544922857,0.292329680663681,51-60,0.026,Cortical,Volume of cuneus (left hemisphere),Extracellular,
L_entorhinal,Extracellular Bacterial Infections,18908,17890,1018,0.020720106657708,-0.0394762533819293,0.0809164666973452,"0.02 (-0.04, 0.08)",0.499887509422946,0.685972536871639,51-60,0.352,Cortical,Volume of entorhinal (left hemisphere),Extracellular,
L_frontalpole,Extracellular Bacterial Infections,18908,17890,1018,0.00622127708457936,-0.0524744817894174,0.0649170359585761,"0.01 (-0.05, 0.06)",0.835423534532449,0.869945168190815,51-60,0.79,Cortical,Volume of frontalpole (left hemisphere),Extracellular,
L_fusiform,Extracellular Bacterial Infections,18908,17890,1018,0.0172776067759225,-0.0416025683044453,0.0761577818562903,"0.02 (-0.04, 0.08)",0.565188386305241,0.694768162677662,51-60,0.203,Cortical,Volume of fusiform (left hemisphere),Extracellular,
L_inferiorparietal,Extracellular Bacterial Infections,18908,17890,1018,-0.0946661605627471,-0.156159044997019,-0.0331732761284758,"-0.09 (-0.16, -0.03)",0.00255217069599024,0.0558075536960795,51-60,0.136,Cortical,Volume of inferiorparietal (left hemisphere),Extracellular,*
L_inferiortemporal,Extracellular Bacterial Infections,18908,17890,1018,-0.0518326608728095,-0.110586757546471,0.00692143580085219,"-0.05 (-0.11, 0.01)",0.0837924624973285,0.277838165122721,51-60,0.48,Cortical,Volume of inferiortemporal (left hemisphere),Extracellular,
L_insula,Extracellular Bacterial Infections,18619,17610,1009,0.0147344330289831,-0.0437313339857761,0.0732002000437423,"0.01 (-0.04, 0.07)",0.621327129793861,0.72154118298642,51-60,0.435,Cortical,Volume of grey matter in Insular Cortex (left),Extracellular,
L_isthmuscingulate,Extracellular Bacterial Infections,18908,17890,1018,-0.0265571746121687,-0.0857095113943236,0.0325951621699862,"-0.03 (-0.09, 0.03)",0.378866979830215,0.600468420862982,51-60,0.431,Cortical,Volume of isthmuscingulate (left hemisphere),Extracellular,
L_lateraloccipital,Extracellular Bacterial Infections,18908,17890,1018,-0.0152613016432563,-0.0729694612075403,0.0424468579210277,"-0.02 (-0.07, 0.04)",0.604214195262701,0.718780059617302,51-60,0.655,Cortical,Volume of lateraloccipital (left hemisphere),Extracellular,
L_lateralorbitofrontal,Extracellular Bacterial Infections,18908,17890,1018,-0.0322491821269354,-0.0904027616315507,0.02590439737768,"-0.03 (-0.09, 0.03)",0.277063257174485,0.50230173243144,51-60,0.517,Cortical,Volume of lateralorbitofrontal (left hemisphere),Extracellular,
L_lingual,Extracellular Bacterial Infections,18908,17890,1018,0.045683210506596,-0.0165156444551879,0.10788206546838,"0.05 (-0.02, 0.11)",0.149989373375147,0.344648227448261,51-60,0.084,Cortical,Volume of lingual (left hemisphere),Extracellular,
L_medialorbitofrontal,Extracellular Bacterial Infections,18908,17890,1018,-0.0201261486000478,-0.0792338948176359,0.0389815976175403,"-0.02 (-0.08, 0.04)",0.504518937856588,0.686995166641445,51-60,0.845,Cortical,Volume of medialorbitofrontal (left hemisphere),Extracellular,
L_middletemporal,Extracellular Bacterial Infections,18908,17890,1018,-0.0193871368031735,-0.0771472979667275,0.0383730243603805,"-0.02 (-0.08, 0.04)",0.510609130283483,0.686995166641445,51-60,0.427,Cortical,Volume of middletemporal (left hemisphere),Extracellular,
L_paracentral,Extracellular Bacterial Infections,18908,17890,1018,-0.0468335378559719,-0.107869881679724,0.0142028059677805,"-0.05 (-0.11, 0.01)",0.132601171361611,0.321302838299287,51-60,0.641,Cortical,Volume of paracentral (left hemisphere),Extracellular,
L_parahippocampal,Extracellular Bacterial Infections,18908,17890,1018,-0.00584437264600669,-0.068281124409107,0.0565923791170936,"-0.01 (-0.07, 0.06)",0.854428421690958,0.8788406623107,51-60,0.968,Cortical,Volume of parahippocampal (left hemisphere),Extracellular,
