Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Mycobacterial Infections,44289,44019,270,-0.0965082516208046,-0.201751405337316,0.00873490209570695,"-0.10 (-0.20, 0.01)",0.072288262434901,0.879323858267302,Female,0.085,Cortical,Volume of bankssts (left hemisphere),Mycobacterial,
L_caudalanteriorcingulate,Mycobacterial Infections,44289,44019,270,-0.0365685151570305,-0.150696704547765,0.0775596742337037,"-0.04 (-0.15, 0.08)",0.52999323540673,0.879323858267302,Female,0.086,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Mycobacterial,
L_caudalmiddlefrontal,Mycobacterial Infections,44289,44019,270,-0.0124386201861262,-0.120335407147484,0.0954581667752312,"-0.01 (-0.12, 0.10)",0.821236773737353,0.978491536855107,Female,0.165,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Mycobacterial,
L_cuneus,Mycobacterial Infections,44289,44019,270,-0.0291484112401695,-0.13409707651314,0.0758002540328013,"-0.03 (-0.13, 0.08)",0.586186393688644,0.892590580298466,Female,0.845,Cortical,Volume of cuneus (left hemisphere),Mycobacterial,
L_entorhinal,Mycobacterial Infections,44289,44019,270,-0.066050040125483,-0.172091370491581,0.0399912902406154,"-0.07 (-0.17, 0.04)",0.222154030842528,0.879323858267302,Female,0.44,Cortical,Volume of entorhinal (left hemisphere),Mycobacterial,
L_frontalpole,Mycobacterial Infections,44289,44019,270,0.00231136324891845,-0.109397975592403,0.11402070209024,"0.00 (-0.11, 0.11)",0.96765126803027,0.985244927449002,Female,0.138,Cortical,Volume of frontalpole (left hemisphere),Mycobacterial,
L_fusiform,Mycobacterial Infections,44289,44019,270,0.00379265096073308,-0.0996022857316392,0.107187587653105,"0.00 (-0.10, 0.11)",0.942685150861962,0.981116923229925,Female,0.096,Cortical,Volume of fusiform (left hemisphere),Mycobacterial,
L_inferiorparietal,Mycobacterial Infections,44289,44019,270,-0.0755995904372757,-0.182997889950289,0.0317987090757381,"-0.08 (-0.18, 0.03)",0.167688605896547,0.879323858267302,Female,0.637,Cortical,Volume of inferiorparietal (left hemisphere),Mycobacterial,
L_inferiortemporal,Mycobacterial Infections,44289,44019,270,-0.0406830515212429,-0.1414505100251,0.060084406982614,"-0.04 (-0.14, 0.06)",0.428760416503562,0.879323858267302,Female,0.084,Cortical,Volume of inferiortemporal (left hemisphere),Mycobacterial,
L_insula,Mycobacterial Infections,43526,43265,261,-0.0588776588037968,-0.165856397389022,0.0481010797814283,"-0.06 (-0.17, 0.05)",0.280713561126392,0.879323858267302,Female,0.024,Cortical,Volume of grey matter in Insular Cortex (left),Mycobacterial,
L_isthmuscingulate,Mycobacterial Infections,44289,44019,270,0.0182231147860965,-0.0831472383775779,0.119593467949771,"0.02 (-0.08, 0.12)",0.724579090160241,0.936379131899388,Female,0.235,Cortical,Volume of isthmuscingulate (left hemisphere),Mycobacterial,
L_lateraloccipital,Mycobacterial Infections,44289,44019,270,-0.026247793259095,-0.126932422463259,0.0744368359450691,"-0.03 (-0.13, 0.07)",0.609379403492887,0.892590580298466,Female,0.345,Cortical,Volume of lateraloccipital (left hemisphere),Mycobacterial,
L_lateralorbitofrontal,Mycobacterial Infections,44289,44019,270,-0.0294032611567004,-0.132278294624897,0.0734717723114966,"-0.03 (-0.13, 0.07)",0.575343774877581,0.886768386967281,Female,0.171,Cortical,Volume of lateralorbitofrontal (left hemisphere),Mycobacterial,
L_lingual,Mycobacterial Infections,44289,44019,270,-0.108247258449045,-0.216042731545977,-0.000451785352112863,"-0.11 (-0.22, -0.00)",0.0490475492606889,0.879323858267302,Female,0.554,Cortical,Volume of lingual (left hemisphere),Mycobacterial,*
L_medialorbitofrontal,Mycobacterial Infections,44289,44019,270,-0.0812739679777862,-0.184549000101165,0.0220010641455928,"-0.08 (-0.18, 0.02)",0.122967119079579,0.879323858267302,Female,0.097,Cortical,Volume of medialorbitofrontal (left hemisphere),Mycobacterial,
L_middletemporal,Mycobacterial Infections,44289,44019,270,-0.096101148924652,-0.196270500481499,0.00406820263219519,"-0.10 (-0.20, 0.00)",0.0600581147388877,0.879323858267302,Female,0.391,Cortical,Volume of middletemporal (left hemisphere),Mycobacterial,
L_paracentral,Mycobacterial Infections,44289,44019,270,-0.0851294647391561,-0.195408559077943,0.0251496295996312,"-0.09 (-0.20, 0.03)",0.130279940316935,0.879323858267302,Female,0.739,Cortical,Volume of paracentral (left hemisphere),Mycobacterial,
L_parahippocampal,Mycobacterial Infections,44289,44019,270,-0.0663091417276065,-0.18079867611079,0.0481803926555774,"-0.07 (-0.18, 0.05)",0.256302931307003,0.879323858267302,Female,0.455,Cortical,Volume of parahippocampal (left hemisphere),Mycobacterial,
L_parsopercularis,Mycobacterial Infections,44289,44019,270,-0.0588335402733881,-0.164783351776662,0.0471162712298856,"-0.06 (-0.16, 0.05)",0.276428659861122,0.879323858267302,Female,0.024,Cortical,Volume of parsopercularis (left hemisphere),Mycobacterial,
L_parsorbitalis,Mycobacterial Infections,44289,44019,270,0.0145607495242034,-0.0917594028327924,0.120880901881199,"0.01 (-0.09, 0.12)",0.788371001939046,0.978491536855107,Female,0.091,Cortical,Volume of parsorbitalis (left hemisphere),Mycobacterial,
L_parstriangularis,Mycobacterial Infections,44289,44019,270,0.0588145860204253,-0.0469119432938502,0.164541115334701,"0.06 (-0.05, 0.16)",0.275570343346878,0.879323858267302,Female,0.407,Cortical,Volume of parstriangularis (left hemisphere),Mycobacterial,
L_pericalcarine,Mycobacterial Infections,44289,44019,270,-0.102872643546683,-0.212377180936338,0.00663189384297147,"-0.10 (-0.21, 0.01)",0.0655823086915362,0.879323858267302,Female,0.657,Cortical,Volume of pericalcarine (left hemisphere),Mycobacterial,
L_postcentral,Mycobacterial Infections,44289,44019,270,-0.0847330512027529,-0.19178639024674,0.022320287841234,"-0.08 (-0.19, 0.02)",0.120822581022093,0.879323858267302,Female,0.546,Cortical,Volume of postcentral (left hemisphere),Mycobacterial,
L_posteriorcingulate,Mycobacterial Infections,44289,44019,270,-0.0421843559726295,-0.150082554440679,0.0657138424954205,"-0.04 (-0.15, 0.07)",0.443503616305551,0.879323858267302,Female,0.551,Cortical,Volume of posteriorcingulate (left hemisphere),Mycobacterial,
L_precentral,Mycobacterial Infections,44289,44019,270,-0.0415510406319898,-0.146654855371553,0.0635527741075731,"-0.04 (-0.15, 0.06)",0.438426372291363,0.879323858267302,Female,0.251,Cortical,Volume of precentral (left hemisphere),Mycobacterial,
L_precuneus,Mycobacterial Infections,44289,44019,270,-0.0834959951301569,-0.18776683207824,0.0207748418179263,"-0.08 (-0.19, 0.02)",0.116537422712943,0.879323858267302,Female,0.389,Cortical,Volume of precuneus (left hemisphere),Mycobacterial,
L_rostralanteriorcingulate,Mycobacterial Infections,44289,44019,270,-0.0504860800167125,-0.158870710658438,0.0578985506250132,"-0.05 (-0.16, 0.06)",0.361255101907482,0.879323858267302,Female,0.142,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Mycobacterial,
L_rostralmiddlefrontal,Mycobacterial Infections,44289,44019,270,-0.0350865866290726,-0.134382292522017,0.0642091192638717,"-0.04 (-0.13, 0.06)",0.488576125701633,0.879323858267302,Female,0.305,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Mycobacterial,
L_superiorfrontal,Mycobacterial Infections,44289,44019,270,-0.0756892151610305,-0.176383854680323,0.0250054243582624,"-0.08 (-0.18, 0.03)",0.14068053789386,0.879323858267302,Female,0.493,Cortical,Volume of superiorfrontal (left hemisphere),Mycobacterial,
L_superiorparietal,Mycobacterial Infections,44289,44019,270,-0.0861484021084736,-0.195385585060786,0.0230887808438389,"-0.09 (-0.20, 0.02)",0.122174302295784,0.879323858267302,Female,0.327,Cortical,Volume of superiorparietal (left hemisphere),Mycobacterial,
L_superiortemporal,Mycobacterial Infections,44289,44019,270,-0.0860475959430282,-0.187634619561563,0.0155394276755063,"-0.09 (-0.19, 0.02)",0.0968812604365072,0.879323858267302,Female,0.208,Cortical,Volume of superiortemporal (left hemisphere),Mycobacterial,
L_supramarginal,Mycobacterial Infections,44289,44019,270,-0.0145588387911896,-0.115280094958246,0.0861624173758665,"-0.01 (-0.12, 0.09)",0.776938704801393,0.978491536855107,Female,0.699,Cortical,Volume of supramarginal (left hemisphere),Mycobacterial,
L_temporalpole,Mycobacterial Infections,43526,43265,261,-0.0786748944100944,-0.182807169919674,0.0254573810994846,"-0.08 (-0.18, 0.03)",0.138653869509678,0.879323858267302,Female,0.529,Cortical,Volume of grey matter in Temporal Pole (left),Mycobacterial,
L_transversetemporal,Mycobacterial Infections,44289,44019,270,0.0434327886497901,-0.0655477303186135,0.152413307618194,"0.04 (-0.07, 0.15)",0.434724408831596,0.879323858267302,Female,0.173,Cortical,Volume of transversetemporal (left hemisphere),Mycobacterial,
Laccumb,Mycobacterial Infections,43521,43260,261,-0.0689008019258721,-0.181718835523386,0.0439172316716414,"-0.07 (-0.18, 0.04)",0.231300428183267,0.879323858267302,Female,0.105,SubCortical,Volume of accumbens (left),Mycobacterial,
Lamyg,Mycobacterial Infections,43521,43260,261,-0.0580648738159848,-0.163311070571487,0.0471813229395174,"-0.06 (-0.16, 0.05)",0.279546379207435,0.879323858267302,Female,0.216,SubCortical,Volume of amygdala (left),Mycobacterial,
Lcaud,Mycobacterial Infections,43521,43260,261,0.00865823561432184,-0.101150639972106,0.11846711120075,"0.01 (-0.10, 0.12)",0.877181543158255,0.978491536855107,Female,0.018,SubCortical,Volume of caudate (left),Mycobacterial,
Lhippo,Mycobacterial Infections,43521,43260,261,-0.0322223715631068,-0.143010134666785,0.078565391540571,"-0.03 (-0.14, 0.08)",0.568635217458675,0.886768386967281,Female,0.439,SubCortical,Volume of hippocampus (left),Mycobacterial,
LLatVent,Mycobacterial Infections,44289,44019,270,-0.0260880380857773,-0.126231455054257,0.0740553788827021,"-0.03 (-0.13, 0.07)",0.609635230009888,0.892590580298466,Female,0.472,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Mycobacterial,
Lpal,Mycobacterial Infections,43521,43260,261,-0.0345093297885111,-0.147762324385626,0.0787436648086043,"-0.03 (-0.15, 0.08)",0.55035199277762,0.879323858267302,Female,0.478,SubCortical,Volume of pallidum (left),Mycobacterial,
Lput,Mycobacterial Infections,43521,43260,261,-0.0756781305407987,-0.178977818276645,0.0276215571950478,"-0.08 (-0.18, 0.03)",0.151031058418361,0.879323858267302,Female,0.34,SubCortical,Volume of putamen (left),Mycobacterial,
Lthal,Mycobacterial Infections,43521,43260,261,-0.077992461941838,-0.182228629417107,0.0262437055334307,"-0.08 (-0.18, 0.03)",0.142508041279146,0.879323858267302,Female,0.013,SubCortical,Volume of thalamus (left),Mycobacterial,
R_bankssts,Mycobacterial Infections,44289,44019,270,-0.043632623596637,-0.152858004185736,0.0655927569924618,"-0.04 (-0.15, 0.07)",0.433646161015679,0.879323858267302,Female,0.388,Cortical,Volume of bankssts (right hemisphere),Mycobacterial,
R_caudalanteriorcingulate,Mycobacterial Infections,44289,44019,270,-0.0524462970880158,-0.162060137945541,0.0571675437695092,"-0.05 (-0.16, 0.06)",0.348353236732459,0.879323858267302,Female,0.721,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Mycobacterial,
R_caudalmiddlefrontal,Mycobacterial Infections,44289,44019,270,-0.0490394592891577,-0.158030320146032,0.0599514015677167,"-0.05 (-0.16, 0.06)",0.377839834857793,0.879323858267302,Female,0.089,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Mycobacterial,
R_cuneus,Mycobacterial Infections,44289,44019,270,-0.000304599650984497,-0.103475561431776,0.102866362129807,"-0.00 (-0.10, 0.10)",0.995382923481561,0.996662218843867,Female,0.792,Cortical,Volume of cuneus (right hemisphere),Mycobacterial,
R_entorhinal,Mycobacterial Infections,44289,44019,270,-0.0610308225615847,-0.1689810679549,0.046919422831731,"-0.06 (-0.17, 0.05)",0.267817379995412,0.879323858267302,Female,0.226,Cortical,Volume of entorhinal (right hemisphere),Mycobacterial,
R_frontalpole,Mycobacterial Infections,44289,44019,270,0.0475398803559063,-0.0651208631886734,0.160200623900486,"0.05 (-0.07, 0.16)",0.408198425504771,0.879323858267302,Female,0.328,Cortical,Volume of frontalpole (right hemisphere),Mycobacterial,
R_fusiform,Mycobacterial Infections,44289,44019,270,0.0323432731771437,-0.0682681455122126,0.1329546918665,"0.03 (-0.07, 0.13)",0.528644579047446,0.879323858267302,Female,0.439,Cortical,Volume of fusiform (right hemisphere),Mycobacterial,
R_inferiorparietal,Mycobacterial Infections,44289,44019,270,-0.0622979424500849,-0.163992220625768,0.0393963357255981,"-0.06 (-0.16, 0.04)",0.229871186953596,0.879323858267302,Female,0.524,Cortical,Volume of inferiorparietal (right hemisphere),Mycobacterial,
R_inferiortemporal,Mycobacterial Infections,44289,44019,270,-0.0731496504025967,-0.174031959748376,0.0277326589431829,"-0.07 (-0.17, 0.03)",0.155263760991857,0.879323858267302,Female,0.422,Cortical,Volume of inferiortemporal (right hemisphere),Mycobacterial,
R_insula,Mycobacterial Infections,43526,43265,261,-0.0604695040768824,-0.166867383534604,0.0459283753808392,"-0.06 (-0.17, 0.05)",0.265309091511339,0.879323858267302,Female,0.229,Cortical,Volume of grey matter in Insular Cortex (right),Mycobacterial,
