Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_precentral,Invasive Bacterial Infections,44289,38177,6112,-0.0465620283812153,-0.0702830751657143,-0.0228409815967164,"-0.05 (-0.07, -0.02)",0.000119585627315154,0.000456599667930587,Female,0.854,Cortical,Volume of precentral (left hemisphere),Invasive,**
L_precuneus,Invasive Bacterial Infections,44289,38177,6112,-0.0496610907728687,-0.0731940238715552,-0.0261281576741822,"-0.05 (-0.07, -0.03)",3.53775520001672e-05,0.000191723507613809,Female,0.732,Cortical,Volume of precuneus (left hemisphere),Invasive,**
L_rostralanteriorcingulate,Invasive Bacterial Infections,44289,38177,6112,-0.0198864180656935,-0.0443513694350377,0.00457853330365069,"-0.02 (-0.04, 0.00)",0.111120927401964,0.133345112882357,Female,0.451,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Invasive,
L_rostralmiddlefrontal,Invasive Bacterial Infections,44289,38177,6112,-0.0380775128427944,-0.0604886269944217,-0.0156663986911671,"-0.04 (-0.06, -0.02)",0.000868670093448618,0.00235381573708658,Female,0.996,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Invasive,**
L_superiorfrontal,Invasive Bacterial Infections,44289,38177,6112,-0.041403334260195,-0.0641301967801595,-0.0186764717402304,"-0.04 (-0.06, -0.02)",0.000356378284663714,0.00115137599660584,Female,0.981,Cortical,Volume of superiorfrontal (left hemisphere),Invasive,**
L_superiorparietal,Invasive Bacterial Infections,44289,38177,6112,-0.0510723227681677,-0.0757262652706675,-0.0264183802656679,"-0.05 (-0.08, -0.03)",4.90918081866258e-05,0.000249921932586459,Female,0.781,Cortical,Volume of superiorparietal (left hemisphere),Invasive,**
L_superiortemporal,Invasive Bacterial Infections,44289,38177,6112,-0.0426425177174467,-0.0655708044287883,-0.019714231006105,"-0.04 (-0.07, -0.02)",0.000267403758718883,0.000916812887036171,Female,0.809,Cortical,Volume of superiortemporal (left hemisphere),Invasive,**
L_supramarginal,Invasive Bacterial Infections,44289,38177,6112,-0.0455258337930958,-0.0682574846220665,-0.022794182964125,"-0.05 (-0.07, -0.02)",8.67069517441339e-05,0.000364169197325362,Female,0.419,Cortical,Volume of supramarginal (left hemisphere),Invasive,**
L_temporalpole,Invasive Bacterial Infections,43526,37519,6007,-0.052464651873737,-0.0757747948184846,-0.0291545089289895,"-0.05 (-0.08, -0.03)",1.02923655392418e-05,9.60620783662571e-05,Female,0.308,Cortical,Volume of grey matter in Temporal Pole (left),Invasive,**
L_transversetemporal,Invasive Bacterial Infections,44289,38177,6112,-0.0157546961059328,-0.0403543588008475,0.00884496658898201,"-0.02 (-0.04, 0.01)",0.20938351360653,0.244280765874285,Female,0.477,Cortical,Volume of transversetemporal (left hemisphere),Invasive,
Laccumb,Invasive Bacterial Infections,43521,37515,6006,-0.063318920962549,-0.0885738122517265,-0.0380640296733716,"-0.06 (-0.09, -0.04)",8.9493330007663e-07,1.61937345063906e-05,Female,0.084,SubCortical,Volume of accumbens (left),Invasive,**
Lamyg,Invasive Bacterial Infections,43521,37515,6006,-0.010378400103794,-0.0339445621955526,0.0131877619879646,"-0.01 (-0.03, 0.01)",0.388042879866522,0.423319505308933,Female,0.205,SubCortical,Volume of amygdala (left),Invasive,
Lcaud,Invasive Bacterial Infections,43521,37515,6006,-0.0142816159559955,-0.0388689491254509,0.0103057172134599,"-0.01 (-0.04, 0.01)",0.254925616885548,0.295362094046704,Female,0.58,SubCortical,Volume of caudate (left),Invasive,
Lhippo,Invasive Bacterial Infections,43521,37515,6006,-0.0286755588909916,-0.0534810667633764,-0.00387005101860676,"-0.03 (-0.05, -0.00)",0.0234677664814695,0.0345840769200603,Female,0.523,SubCortical,Volume of hippocampus (left),Invasive,**
LLatVent,Invasive Bacterial Infections,44289,38177,6112,0.00899091634543535,-0.0136141465633022,0.0315959792541729,"0.01 (-0.01, 0.03)",0.43564492808749,0.46874899866642,Female,0.837,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Invasive,
Lpal,Invasive Bacterial Infections,43521,37515,6006,-0.0460741800049003,-0.0714294650404529,-0.0207188949693477,"-0.05 (-0.07, -0.02)",0.000368947296680465,0.00116949331777959,Female,0.433,SubCortical,Volume of pallidum (left),Invasive,**
Lput,Invasive Bacterial Infections,43521,37515,6006,-0.0506970327512126,-0.0738228716358545,-0.0275711938665707,"-0.05 (-0.07, -0.03)",1.73656596134782e-05,0.00013320104686417,Female,0.569,SubCortical,Volume of putamen (left),Invasive,**
Lthal,Invasive Bacterial Infections,43521,37515,6006,-0.036152580904459,-0.0594905731605753,-0.0128145886483428,"-0.04 (-0.06, -0.01)",0.00239690894862573,0.00479381789725146,Female,0.687,SubCortical,Volume of thalamus (left),Invasive,**
R_bankssts,Invasive Bacterial Infections,44289,38177,6112,-0.0319626505021366,-0.0566162263508056,-0.00730907465346761,"-0.03 (-0.06, -0.01)",0.011053614499138,0.0178558388062999,Female,0.52,Cortical,Volume of bankssts (right hemisphere),Invasive,**
R_caudalanteriorcingulate,Invasive Bacterial Infections,44289,38177,6112,-0.012779308187679,-0.0375221568726899,0.0119635404973319,"-0.01 (-0.04, 0.01)",0.311390839262338,0.350129865579157,Female,0.759,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Invasive,
R_caudalmiddlefrontal,Invasive Bacterial Infections,44289,38177,6112,-0.0393077248750222,-0.0639074813439566,-0.0147079684060878,"-0.04 (-0.06, -0.01)",0.00173795631549475,0.00381600097861962,Female,0.738,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Invasive,**
R_cuneus,Invasive Bacterial Infections,44289,38177,6112,-0.0149432069623992,-0.0382313434301771,0.0083449295053786,"-0.01 (-0.04, 0.01)",0.208515311185104,0.244280765874285,Female,0.363,Cortical,Volume of cuneus (right hemisphere),Invasive,
R_entorhinal,Invasive Bacterial Infections,44289,38177,6112,-0.0272084453273383,-0.0515748346554628,-0.00284205599921376,"-0.03 (-0.05, -0.00)",0.0286288886647465,0.0411081478263027,Female,0.337,Cortical,Volume of entorhinal (right hemisphere),Invasive,**
R_frontalpole,Invasive Bacterial Infections,44289,38177,6112,-0.0125812212509091,-0.038011807547062,0.0128493650452438,"-0.01 (-0.04, 0.01)",0.332213598384861,0.367652151359925,Female,0.86,Cortical,Volume of frontalpole (right hemisphere),Invasive,
R_fusiform,Invasive Bacterial Infections,44289,38177,6112,-0.0364597082969152,-0.0591680628961932,-0.0137513536976372,"-0.04 (-0.06, -0.01)",0.00165102156711194,0.00379961127773706,Female,0.958,Cortical,Volume of fusiform (right hemisphere),Invasive,**
R_inferiorparietal,Invasive Bacterial Infections,44289,38177,6112,-0.0512568779907691,-0.0742075094233706,-0.0283062465581676,"-0.05 (-0.07, -0.03)",1.20371300456079e-05,0.000106134757645295,Female,0.901,Cortical,Volume of inferiorparietal (right hemisphere),Invasive,**
R_inferiortemporal,Invasive Bacterial Infections,44289,38177,6112,-0.0467775819763481,-0.0695458720666323,-0.0240092918860639,"-0.05 (-0.07, -0.02)",5.66190433920909e-05,0.000267258595587026,Female,0.958,Cortical,Volume of inferiortemporal (right hemisphere),Invasive,**
R_insula,Invasive Bacterial Infections,43526,37519,6007,-0.0514716964596954,-0.0752891527935809,-0.02765424012581,"-0.05 (-0.08, -0.03)",2.28228566459548e-05,0.000142244255008806,Female,0.561,Cortical,Volume of grey matter in Insular Cortex (right),Invasive,**
R_isthmuscingulate,Invasive Bacterial Infections,44289,38177,6112,-0.00289536389730522,-0.0266430114619511,0.0208522836673407,"-0.00 (-0.03, 0.02)",0.811130318077144,0.811130318077144,Female,0.017,Cortical,Volume of isthmuscingulate (right hemisphere),Invasive,
R_lateraloccipital,Invasive Bacterial Infections,44289,38177,6112,-0.0182259103468714,-0.0404166240646437,0.00396480337090097,"-0.02 (-0.04, 0.00)",0.107443797634433,0.129860129514998,Female,0.749,Cortical,Volume of lateraloccipital (right hemisphere),Invasive,
R_lateralorbitofrontal,Invasive Bacterial Infections,44289,38177,6112,-0.0439690692266025,-0.0673694245615979,-0.0205687138916071,"-0.04 (-0.07, -0.02)",0.000230909330138908,0.00082537803113482,Female,0.659,Cortical,Volume of lateralorbitofrontal (right hemisphere),Invasive,**
R_lingual,Invasive Bacterial Infections,44289,38177,6112,-0.0173352073709206,-0.0417690836499371,0.0070986689080958,"-0.02 (-0.04, 0.01)",0.164359176604647,0.19445311034916,Female,0.937,Cortical,Volume of lingual (right hemisphere),Invasive,
R_medialorbitofrontal,Invasive Bacterial Infections,44289,38177,6112,-0.0343525589063292,-0.0575370740505176,-0.0111680437621407,"-0.03 (-0.06, -0.01)",0.0036841799094221,0.0070334343725331,Female,0.807,Cortical,Volume of medialorbitofrontal (right hemisphere),Invasive,**
R_middletemporal,Invasive Bacterial Infections,44289,38177,6112,-0.0697017015126053,-0.0922674698945273,-0.0471359331306832,"-0.07 (-0.09, -0.05)",1.42293103161714e-09,2.3905241331168e-07,Female,0.981,Cortical,Volume of middletemporal (right hemisphere),Invasive,**
R_paracentral,Invasive Bacterial Infections,44289,38177,6112,-0.0533154924574183,-0.0777154260498129,-0.0289155588650236,"-0.05 (-0.08, -0.03)",1.84969493837858e-05,0.00013320104686417,Female,0.874,Cortical,Volume of paracentral (right hemisphere),Invasive,**
R_parahippocampal,Invasive Bacterial Infections,44288,38176,6112,-0.030916054994828,-0.0569395317525189,-0.00489257823713715,"-0.03 (-0.06, -0.00)",0.019889344095714,0.0298340161435711,Female,0.221,Cortical,Volume of parahippocampal (right hemisphere),Invasive,**
R_parsopercularis,Invasive Bacterial Infections,44289,38177,6112,-0.0200564024598473,-0.0442461649183715,0.0041333599986769,"-0.02 (-0.04, 0.00)",0.104147329686839,0.126788053531805,Female,0.299,Cortical,Volume of parsopercularis (right hemisphere),Invasive,
R_parsorbitalis,Invasive Bacterial Infections,44289,38177,6112,-0.0332042184517608,-0.0572576504436109,-0.00915078645991072,"-0.03 (-0.06, -0.01)",0.00681911174571817,0.0115718259927339,Female,0.673,Cortical,Volume of parsorbitalis (right hemisphere),Invasive,**
R_parstriangularis,Invasive Bacterial Infections,44289,38177,6112,-0.0407414373631008,-0.0643864950191716,-0.0170963797070301,"-0.04 (-0.06, -0.02)",0.000732925428509633,0.00215801465761322,Female,0.658,Cortical,Volume of parstriangularis (right hemisphere),Invasive,**
R_pericalcarine,Invasive Bacterial Infections,44289,38177,6112,-0.0102751355166421,-0.0349414874259283,0.0143912163926442,"-0.01 (-0.03, 0.01)",0.414233222870973,0.448975364144023,Female,0.081,Cortical,Volume of pericalcarine (right hemisphere),Invasive,
R_postcentral,Invasive Bacterial Infections,44289,38177,6112,-0.0413040779735314,-0.0658313480184872,-0.0167768079285757,"-0.04 (-0.07, -0.02)",0.000965263623663635,0.00253381701211704,Female,0.62,Cortical,Volume of postcentral (right hemisphere),Invasive,**
R_posteriorcingulate,Invasive Bacterial Infections,44289,38177,6112,-0.0469794501805602,-0.0712540621038589,-0.0227048382572614,"-0.05 (-0.07, -0.02)",0.000148864239200848,0.000555759826349833,Female,0.691,Cortical,Volume of posteriorcingulate (right hemisphere),Invasive,**
R_precentral,Invasive Bacterial Infections,44289,38177,6112,-0.0373769610537128,-0.0611877617072608,-0.0135661604001648,"-0.04 (-0.06, -0.01)",0.00209409636609329,0.00438980940193128,Female,0.925,Cortical,Volume of precentral (right hemisphere),Invasive,**
R_precuneus,Invasive Bacterial Infections,44289,38177,6112,-0.0362109265080275,-0.0592071214631639,-0.0132147315528911,"-0.04 (-0.06, -0.01)",0.00202762735232131,0.00431191639480987,Female,0.805,Cortical,Volume of precuneus (right hemisphere),Invasive,**
R_rostralanteriorcingulate,Invasive Bacterial Infections,44289,38177,6112,-0.0199746621165079,-0.0447644963594564,0.00481517212644068,"-0.02 (-0.04, 0.00)",0.114273448977171,0.136155598781311,Female,0.815,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Invasive,
R_rostralmiddlefrontal,Invasive Bacterial Infections,44289,38177,6112,-0.0468173203392477,-0.0692969582404047,-0.0243376824380907,"-0.05 (-0.07, -0.02)",4.47204800234184e-05,0.000234782520122947,Female,0.693,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Invasive,**
R_superiorfrontal,Invasive Bacterial Infections,44289,38177,6112,-0.0528619500224013,-0.0755139167368619,-0.0302099833079407,"-0.05 (-0.08, -0.03)",4.79769248787978e-06,5.03757711227377e-05,Female,0.888,Cortical,Volume of superiorfrontal (right hemisphere),Invasive,**
R_superiorparietal,Invasive Bacterial Infections,44289,38177,6112,-0.0527499927843786,-0.0772174460072983,-0.0282825395614589,"-0.05 (-0.08, -0.03)",2.3872768559996e-05,0.000143236611359976,Female,0.931,Cortical,Volume of superiorparietal (right hemisphere),Invasive,**
R_superiortemporal,Invasive Bacterial Infections,44289,38177,6112,-0.0616297363765913,-0.0852433162029572,-0.0380161565502253,"-0.06 (-0.09, -0.04)",3.14207357716927e-07,8.79780601607395e-06,Female,0.346,Cortical,Volume of superiortemporal (right hemisphere),Invasive,**
R_supramarginal,Invasive Bacterial Infections,44289,38177,6112,-0.059642729223047,-0.0831296579078883,-0.0361558005382057,"-0.06 (-0.08, -0.04)",6.47287947668321e-07,1.55349107440397e-05,Female,0.92,Cortical,Volume of supramarginal (right hemisphere),Invasive,**
R_temporalpole,Invasive Bacterial Infections,43526,37519,6007,-0.0596634185204836,-0.0836228981079598,-0.0357039389330074,"-0.06 (-0.08, -0.04)",1.06030404506129e-06,1.61937345063906e-05,Female,0.049,Cortical,Volume of grey matter in Temporal Pole (right),Invasive,**
R_transversetemporal,Invasive Bacterial Infections,44289,38177,6112,-0.0272381105546277,-0.0518972010066026,-0.00257902010265286,"-0.03 (-0.05, -0.00)",0.0303922509075093,0.0432703233259454,Female,0.377,Cortical,Volume of transversetemporal (right hemisphere),Invasive,**
Raccumb,Invasive Bacterial Infections,43521,37515,6006,-0.0466169465838108,-0.0722042492568201,-0.0210296439108014,"-0.05 (-0.07, -0.02)",0.000356120012008461,0.00115137599660584,Female,0.003,SubCortical,Volume of accumbens (right),Invasive,**
Ramyg,Invasive Bacterial Infections,43521,37515,6006,-0.0130130126586012,-0.0371684078285751,0.0111423825113727,"-0.01 (-0.04, 0.01)",0.291018556965326,0.332592636531802,Female,0.008,SubCortical,Volume of amygdala (right),Invasive,
Rcaud,Invasive Bacterial Infections,43521,37515,6006,-0.00470311571739722,-0.0292328001757003,0.0198265687409058,"-0.00 (-0.03, 0.02)",0.707069284985452,0.728758526856172,Female,0.509,SubCortical,Volume of caudate (right),Invasive,
Rhippo,Invasive Bacterial Infections,43521,37515,6006,-0.031019675309875,-0.0553639618481888,-0.00667538877156117,"-0.03 (-0.06, -0.01)",0.0125119511449666,0.0198302621920225,Female,0.039,SubCortical,Volume of hippocampus (right),Invasive,**
RLatVent,Invasive Bacterial Infections,44289,38177,6112,0.00343546551911469,-0.0191696424949555,0.0260405735331849,"0.00 (-0.02, 0.03)",0.765797393206019,0.779636001788516,Female,0.648,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Invasive,
Rpal,Invasive Bacterial Infections,43521,37515,6006,-0.0433613268980752,-0.0685605102764289,-0.0181621435197214,"-0.04 (-0.07, -0.02)",0.000745028869890278,0.00215801465761322,Female,0.815,SubCortical,Volume of pallidum (right),Invasive,**
Rput,Invasive Bacterial Infections,43521,37515,6006,-0.050742104729312,-0.0735172893534731,-0.0279669201051508,"-0.05 (-0.07, -0.03)",1.26350901958685e-05,0.000106134757645295,Female,0.497,SubCortical,Volume of putamen (right),Invasive,**
Rthal,Invasive Bacterial Infections,43521,37515,6006,-0.0463024708686792,-0.0695635513496495,-0.0230413903877089,"-0.05 (-0.07, -0.02)",9.57320864370732e-05,0.000389694090814823,Female,0.49,SubCortical,Volume of thalamus (right),Invasive,**
