Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_pericalcarine,Intracellular Bacterial Infections,44289,43840,449,-0.0475345699602014,-0.132596271322583,0.0375271314021799,"-0.05 (-0.13, 0.04)",0.273388555875336,0.973820400442723,Female,0.451,Cortical,Volume of pericalcarine (left hemisphere),Intracellular,
L_postcentral,Intracellular Bacterial Infections,44289,43840,449,-0.072252967770077,-0.15540808913922,0.0109021535990659,"-0.07 (-0.16, 0.01)",0.0885662778785301,0.719317445142282,Female,0.972,Cortical,Volume of postcentral (left hemisphere),Intracellular,
L_posteriorcingulate,Intracellular Bacterial Infections,44289,43840,449,0.00296807943605577,-0.0808443163856802,0.0867804752577918,"0.00 (-0.08, 0.09)",0.94466292316486,0.987043692783752,Female,0.444,Cortical,Volume of posteriorcingulate (left hemisphere),Intracellular,
L_precentral,Intracellular Bacterial Infections,44289,43840,449,-0.0171916355512304,-0.0988332893798721,0.0644500182774113,"-0.02 (-0.10, 0.06)",0.679806908153998,0.973820400442723,Female,0.57,Cortical,Volume of precentral (left hemisphere),Intracellular,
L_precuneus,Intracellular Bacterial Infections,44289,43840,449,-0.0566919210068189,-0.13768667963061,0.0243028376169718,"-0.06 (-0.14, 0.02)",0.170099784851726,0.881044103755207,Female,0.834,Cortical,Volume of precuneus (left hemisphere),Intracellular,
L_rostralanteriorcingulate,Intracellular Bacterial Infections,44289,43840,449,-0.0704423838106268,-0.154630308457837,0.0137455408365833,"-0.07 (-0.15, 0.01)",0.101011991039903,0.7445351272376,Female,0.227,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Intracellular,
L_rostralmiddlefrontal,Intracellular Bacterial Infections,44289,43840,449,-0.015166544970947,-0.0922965388644999,0.061963448922606,"-0.02 (-0.09, 0.06)",0.699935299018735,0.973820400442723,Female,0.46,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Intracellular,
L_superiorfrontal,Intracellular Bacterial Infections,44289,43840,449,-0.028134308944409,-0.106352139316182,0.0500835214273644,"-0.03 (-0.11, 0.05)",0.480812596754144,0.973820400442723,Female,0.618,Cortical,Volume of superiorfrontal (left hemisphere),Intracellular,
L_superiorparietal,Intracellular Bacterial Infections,44289,43840,449,-0.0896037384800738,-0.174453847298929,-0.0047536296612191,"-0.09 (-0.17, -0.00)",0.038474493359431,0.719317445142282,Female,0.93,Cortical,Volume of superiorparietal (left hemisphere),Intracellular,*
L_superiortemporal,Intracellular Bacterial Infections,44289,43840,449,-0.0592369568424145,-0.138147011072054,0.019673097387225,"-0.06 (-0.14, 0.02)",0.141199594915223,0.855871257748772,Female,0.931,Cortical,Volume of superiortemporal (left hemisphere),Intracellular,
L_supramarginal,Intracellular Bacterial Infections,44289,43840,449,-0.0369811718635597,-0.115217511322297,0.0412551675951778,"-0.04 (-0.12, 0.04)",0.354205999617298,0.973820400442723,Female,0.674,Cortical,Volume of supramarginal (left hemisphere),Intracellular,
L_temporalpole,Intracellular Bacterial Infections,43526,43088,438,-0.051279782101703,-0.131801584301608,0.0292420200982019,"-0.05 (-0.13, 0.03)",0.211955408195799,0.913038681458825,Female,0.931,Cortical,Volume of grey matter in Temporal Pole (left),Intracellular,
L_transversetemporal,Intracellular Bacterial Infections,44289,43840,449,0.041500628588096,-0.0431516282728423,0.126152885449034,"0.04 (-0.04, 0.13)",0.336610029520354,0.973820400442723,Female,0.296,Cortical,Volume of transversetemporal (left hemisphere),Intracellular,
Laccumb,Intracellular Bacterial Infections,43521,43083,438,0.00307327319612488,-0.0841657265923145,0.0903122729845642,"0.00 (-0.08, 0.09)",0.944951785033479,0.987043692783752,Female,0.951,SubCortical,Volume of accumbens (left),Intracellular,
Lamyg,Intracellular Bacterial Infections,43521,43083,438,0.00736774991691901,-0.0740158907272888,0.0887513905611269,"0.01 (-0.07, 0.09)",0.859161560112531,0.987043692783752,Female,0.777,SubCortical,Volume of amygdala (left),Intracellular,
Lcaud,Intracellular Bacterial Infections,43521,43083,438,0.0375272643555379,-0.0473827357788804,0.122437264489956,"0.04 (-0.05, 0.12)",0.386352397762883,0.973820400442723,Female,0.261,SubCortical,Volume of caudate (left),Intracellular,
Lhippo,Intracellular Bacterial Infections,43521,43083,438,0.0142948591612491,-0.0713729982989985,0.0999627166214968,"0.01 (-0.07, 0.10)",0.743627087292771,0.973820400442723,Female,0.627,SubCortical,Volume of hippocampus (left),Intracellular,
LLatVent,Intracellular Bacterial Infections,44289,43840,449,-0.0685790007453043,-0.146364786607397,0.00920678511678848,"-0.07 (-0.15, 0.01)",0.0839901075381042,0.719317445142282,Female,0.712,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Intracellular,
Lpal,Intracellular Bacterial Infections,43521,43083,438,-0.0242018671220572,-0.111775836240761,0.0633721019966463,"-0.02 (-0.11, 0.06)",0.588049296050353,0.973820400442723,Female,0.193,SubCortical,Volume of pallidum (left),Intracellular,
Lput,Intracellular Bacterial Infections,43521,43083,438,-0.0283164054979243,-0.108195275804922,0.0515624648090738,"-0.03 (-0.11, 0.05)",0.487177767654079,0.973820400442723,Female,0.998,SubCortical,Volume of putamen (left),Intracellular,
Lthal,Intracellular Bacterial Infections,43521,43083,438,-0.0294845022697498,-0.110087580509725,0.0511185759702252,"-0.03 (-0.11, 0.05)",0.473395068257899,0.973820400442723,Female,0.591,SubCortical,Volume of thalamus (left),Intracellular,
R_bankssts,Intracellular Bacterial Infections,44289,43840,449,-0.0664172811115305,-0.151258369499715,0.0184238072766536,"-0.07 (-0.15, 0.02)",0.124941692525582,0.83960817377191,Female,0.503,Cortical,Volume of bankssts (right hemisphere),Intracellular,
R_caudalanteriorcingulate,Intracellular Bacterial Infections,44289,43840,449,-0.0232890410495718,-0.108434110660486,0.0618560285613424,"-0.02 (-0.11, 0.06)",0.591886794131141,0.973820400442723,Female,0.251,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Intracellular,
R_caudalmiddlefrontal,Intracellular Bacterial Infections,44289,43840,449,-0.0441727124401289,-0.128833045572061,0.0404876206918029,"-0.04 (-0.13, 0.04)",0.306471110452016,0.973820400442723,Female,0.945,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Intracellular,
R_cuneus,Intracellular Bacterial Infections,44289,43840,449,0.00974890991393908,-0.070390918036876,0.0898887378647542,"0.01 (-0.07, 0.09)",0.81154584506135,0.987043692783752,Female,0.908,Cortical,Volume of cuneus (right hemisphere),Intracellular,
R_entorhinal,Intracellular Bacterial Infections,44289,43840,449,-0.00575290305666901,-0.0896063217265239,0.0781005156131859,"-0.01 (-0.09, 0.08)",0.893031337218441,0.987043692783752,Female,0.297,Cortical,Volume of entorhinal (right hemisphere),Intracellular,
R_frontalpole,Intracellular Bacterial Infections,44289,43840,449,0.0144997429477324,-0.0730120650328967,0.102011550928362,"0.01 (-0.07, 0.10)",0.74536930414839,0.973820400442723,Female,0.125,Cortical,Volume of frontalpole (right hemisphere),Intracellular,
R_fusiform,Intracellular Bacterial Infections,44289,43840,449,0.0106067681152285,-0.0675452286001876,0.0887587648306445,"0.01 (-0.07, 0.09)",0.790230388773962,0.979834523889479,Female,0.882,Cortical,Volume of fusiform (right hemisphere),Intracellular,
R_inferiorparietal,Intracellular Bacterial Infections,44289,43840,449,-0.0428012703187377,-0.121794389427502,0.0361918487900261,"-0.04 (-0.12, 0.04)",0.288238320967281,0.973820400442723,Female,0.57,Cortical,Volume of inferiorparietal (right hemisphere),Intracellular,
R_inferiortemporal,Intracellular Bacterial Infections,44289,43840,449,-0.0705187193147613,-0.148879881383516,0.00784244275399335,"-0.07 (-0.15, 0.01)",0.0777628580247554,0.719317445142282,Female,0.449,Cortical,Volume of inferiortemporal (right hemisphere),Intracellular,
R_insula,Intracellular Bacterial Infections,43526,43088,438,-0.0165571254348171,-0.0988312648626254,0.0657170139929912,"-0.02 (-0.10, 0.07)",0.693257604778994,0.973820400442723,Female,0.461,Cortical,Volume of grey matter in Insular Cortex (right),Intracellular,
R_isthmuscingulate,Intracellular Bacterial Infections,44289,43840,449,-0.0293101634041015,-0.111029463803899,0.0524091369956964,"-0.03 (-0.11, 0.05)",0.482061222180997,0.973820400442723,Female,0.645,Cortical,Volume of isthmuscingulate (right hemisphere),Intracellular,
R_lateraloccipital,Intracellular Bacterial Infections,44289,43840,449,-0.0270156257912119,-0.103379475132552,0.0493482235501284,"-0.03 (-0.10, 0.05)",0.488058847107569,0.973820400442723,Female,0.925,Cortical,Volume of lateraloccipital (right hemisphere),Intracellular,
R_lateralorbitofrontal,Intracellular Bacterial Infections,44289,43840,449,0.00292200210125062,-0.0776149396771002,0.0834589438796014,"0.00 (-0.08, 0.08)",0.9433086181989,0.987043692783752,Female,0.613,Cortical,Volume of lateralorbitofrontal (right hemisphere),Intracellular,
R_lingual,Intracellular Bacterial Infections,44289,43840,449,0.0142551419427176,-0.0698277232849071,0.0983380071703422,"0.01 (-0.07, 0.10)",0.739667971648991,0.973820400442723,Female,0.551,Cortical,Volume of lingual (right hemisphere),Intracellular,
R_medialorbitofrontal,Intracellular Bacterial Infections,44289,43840,449,-0.0265899161189717,-0.106379000151156,0.0531991679132123,"-0.03 (-0.11, 0.05)",0.513643077726102,0.973820400442723,Female,0.672,Cortical,Volume of medialorbitofrontal (right hemisphere),Intracellular,
R_middletemporal,Intracellular Bacterial Infections,44289,43840,449,-0.0461776222623721,-0.123861225699636,0.031505981174892,"-0.05 (-0.12, 0.03)",0.243985916426407,0.973820400442723,Female,0.702,Cortical,Volume of middletemporal (right hemisphere),Intracellular,
R_paracentral,Intracellular Bacterial Infections,44289,43840,449,0.031870347599931,-0.0521108508999756,0.115851546099838,"0.03 (-0.05, 0.12)",0.456992595723331,0.973820400442723,Female,0.959,Cortical,Volume of paracentral (right hemisphere),Intracellular,
R_parahippocampal,Intracellular Bacterial Infections,44288,43839,449,0.0382659357699216,-0.0512899289111046,0.127821800450948,"0.04 (-0.05, 0.13)",0.402323188464213,0.973820400442723,Female,0.053,Cortical,Volume of parahippocampal (right hemisphere),Intracellular,
R_parsopercularis,Intracellular Bacterial Infections,44289,43840,449,-0.0164481835199484,-0.0996916218635366,0.0667952548236397,"-0.02 (-0.10, 0.07)",0.698548925307226,0.973820400442723,Female,0.451,Cortical,Volume of parsopercularis (right hemisphere),Intracellular,
R_parsorbitalis,Intracellular Bacterial Infections,44289,43840,449,0.0345005370162061,-0.0482776426019569,0.117278716634369,"0.03 (-0.05, 0.12)",0.413988842466299,0.973820400442723,Female,0.925,Cortical,Volume of parsorbitalis (right hemisphere),Intracellular,
R_parstriangularis,Intracellular Bacterial Infections,44289,43840,449,0.00462892077639973,-0.0767482227291027,0.0860060642819022,"0.00 (-0.08, 0.09)",0.911228024409975,0.987043692783752,Female,0.025,Cortical,Volume of parstriangularis (right hemisphere),Intracellular,
R_pericalcarine,Intracellular Bacterial Infections,44289,43840,449,-0.0243439244758069,-0.10922538270231,0.060537533750696,"-0.02 (-0.11, 0.06)",0.574029448201973,0.973820400442723,Female,0.416,Cortical,Volume of pericalcarine (right hemisphere),Intracellular,
R_postcentral,Intracellular Bacterial Infections,44289,43840,449,-0.05437960942913,-0.138790991658423,0.0300317728001635,"-0.05 (-0.14, 0.03)",0.206709041308416,0.913038681458825,Female,0.812,Cortical,Volume of postcentral (right hemisphere),Intracellular,
R_posteriorcingulate,Intracellular Bacterial Infections,44289,43840,449,-0.0250942764032232,-0.108640601295152,0.0584520484887054,"-0.03 (-0.11, 0.06)",0.556053485602689,0.973820400442723,Female,0.301,Cortical,Volume of posteriorcingulate (right hemisphere),Intracellular,
R_precentral,Intracellular Bacterial Infections,44289,43840,449,-0.01737821731162,-0.0993238414365104,0.0645674068132704,"-0.02 (-0.10, 0.06)",0.677659997658139,0.973820400442723,Female,0.8,Cortical,Volume of precentral (right hemisphere),Intracellular,
R_precuneus,Intracellular Bacterial Infections,44289,43840,449,-0.0283536949954453,-0.107495594417119,0.0507882044262285,"-0.03 (-0.11, 0.05)",0.482555784575662,0.973820400442723,Female,0.818,Cortical,Volume of precuneus (right hemisphere),Intracellular,
R_rostralanteriorcingulate,Intracellular Bacterial Infections,44289,43840,449,-0.0441729252619343,-0.129480381708532,0.0411345311846629,"-0.04 (-0.13, 0.04)",0.310152494432274,0.973820400442723,Female,0.357,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Intracellular,
R_rostralmiddlefrontal,Intracellular Bacterial Infections,44289,43840,449,-0.0115289795939947,-0.0888997280397917,0.0658417688518022,"-0.01 (-0.09, 0.07)",0.770241111989909,0.979834523889479,Female,0.332,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Intracellular,
R_superiorfrontal,Intracellular Bacterial Infections,44289,43840,449,-0.00546683007284797,-0.0834345091086353,0.0725008489629393,"-0.01 (-0.08, 0.07)",0.890691697782727,0.987043692783752,Female,0.336,Cortical,Volume of superiorfrontal (right hemisphere),Intracellular,
R_superiorparietal,Intracellular Bacterial Infections,44289,43840,449,-0.0385443221309594,-0.122757212589658,0.0456685683277393,"-0.04 (-0.12, 0.05)",0.369669394054529,0.973820400442723,Female,0.56,Cortical,Volume of superiorparietal (right hemisphere),Intracellular,
R_superiortemporal,Intracellular Bacterial Infections,44289,43840,449,-0.0308629258627883,-0.112144783453529,0.0504189317279527,"-0.03 (-0.11, 0.05)",0.456745160462017,0.973820400442723,Female,0.915,Cortical,Volume of superiortemporal (right hemisphere),Intracellular,
R_supramarginal,Intracellular Bacterial Infections,44289,43840,449,-0.0709483405602069,-0.151790774963511,0.00989409384309732,"-0.07 (-0.15, 0.01)",0.0854146838458563,0.719317445142282,Female,0.898,Cortical,Volume of supramarginal (right hemisphere),Intracellular,
R_temporalpole,Intracellular Bacterial Infections,43526,43088,438,-0.0243587426730637,-0.107128904065332,0.0584114187192045,"-0.02 (-0.11, 0.06)",0.564063208786416,0.973820400442723,Female,0.489,Cortical,Volume of grey matter in Temporal Pole (right),Intracellular,
R_transversetemporal,Intracellular Bacterial Infections,44289,43840,449,0.0318221716455929,-0.0530379367991594,0.116682280090345,"0.03 (-0.05, 0.12)",0.462344565351912,0.973820400442723,Female,0.584,Cortical,Volume of transversetemporal (right hemisphere),Intracellular,
Raccumb,Intracellular Bacterial Infections,43521,43083,438,-0.0294417790588491,-0.117817040110244,0.0589334819925457,"-0.03 (-0.12, 0.06)",0.513778793172844,0.973820400442723,Female,0.873,SubCortical,Volume of accumbens (right),Intracellular,
Ramyg,Intracellular Bacterial Infections,43521,43083,438,0.00332020090227597,-0.080098682612589,0.0867390844171409,"0.00 (-0.08, 0.09)",0.937819044485241,0.987043692783752,Female,0.723,SubCortical,Volume of amygdala (right),Intracellular,
Rcaud,Intracellular Bacterial Infections,43521,43083,438,0.0494578775579517,-0.035251369453253,0.134167124569156,"0.05 (-0.04, 0.13)",0.252478307549151,0.973820400442723,Female,0.219,SubCortical,Volume of caudate (right),Intracellular,
Rhippo,Intracellular Bacterial Infections,43521,43083,438,-0.0214269982148692,-0.10550291833933,0.0626489219095917,"-0.02 (-0.11, 0.06)",0.61741805917689,0.973820400442723,Female,0.507,SubCortical,Volume of hippocampus (right),Intracellular,
RLatVent,Intracellular Bacterial Infections,44289,43840,449,-0.0488336108067831,-0.126620389056724,0.0289531674431577,"-0.05 (-0.13, 0.03)",0.218525583877655,0.917807452286149,Female,0.219,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Intracellular,
Rpal,Intracellular Bacterial Infections,43521,43083,438,-0.0276621961266462,-0.114695604759461,0.0593712125061689,"-0.03 (-0.11, 0.06)",0.533313436208909,0.973820400442723,Female,0.548,SubCortical,Volume of pallidum (right),Intracellular,
Rput,Intracellular Bacterial Infections,43521,43083,438,-0.00533004663990273,-0.083998692343925,0.0733385990641196,"-0.01 (-0.08, 0.07)",0.894354239920773,0.987043692783752,Female,0.999,SubCortical,Volume of putamen (right),Intracellular,
Rthal,Intracellular Bacterial Infections,43521,43083,438,-0.0558473301732703,-0.136189078341523,0.0244944179949828,"-0.06 (-0.14, 0.02)",0.173062234666201,0.881044103755207,Female,0.698,SubCortical,Volume of thalamus (right),Intracellular,
