Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Atlas,Description,Abbreviations,p_star
R_caudalmiddlefrontal,Bacterial Infections without Sepsis,83240,47661,35579,-0.0167917669305145,-0.0300698549246545,-0.00351367893637454,"-0.02 (-0.03, -0.00)",0.0131900192047677,0.0187790103932286,Cortical,Volume of caudalmiddlefrontal (right hemisphere),No-Sepsis,**
R_cuneus,Bacterial Infections without Sepsis,83240,47661,35579,-0.0203315603917421,-0.0332149613818302,-0.00744815940165396,"-0.02 (-0.03, -0.01)",0.0019813991216193,0.00330845156567358,Cortical,Volume of cuneus (right hemisphere),No-Sepsis,**
R_entorhinal,Bacterial Infections without Sepsis,83240,47661,35579,-0.0230278381836108,-0.0364372076814772,-0.00961846868574443,"-0.02 (-0.04, -0.01)",0.000763331144467311,0.00148560147368016,Cortical,Volume of entorhinal (right hemisphere),No-Sepsis,**
R_frontalpole,Bacterial Infections without Sepsis,83240,47661,35579,-0.0122565205335628,-0.0256641753466095,0.00115113427948389,"-0.01 (-0.03, 0.00)",0.0731823584259344,0.0904017368790955,Cortical,Volume of frontalpole (right hemisphere),No-Sepsis,
R_fusiform,Bacterial Infections without Sepsis,83240,47661,35579,-0.0230826015051512,-0.0355015994657279,-0.0106636035445744,"-0.02 (-0.04, -0.01)",0.000269700156815454,0.000596179294013108,Cortical,Volume of fusiform (right hemisphere),No-Sepsis,**
R_inferiorparietal,Bacterial Infections without Sepsis,83240,47661,35579,-0.0296648044689724,-0.042237018368414,-0.0170925905695308,"-0.03 (-0.04, -0.02)",3.75693179837992e-06,1.66095932138902e-05,Cortical,Volume of inferiorparietal (right hemisphere),No-Sepsis,**
R_inferiortemporal,Bacterial Infections without Sepsis,83240,47661,35579,-0.0245245521099033,-0.0368933428928478,-0.0121557613269589,"-0.02 (-0.04, -0.01)",0.000101892818090778,0.000267468647488291,Cortical,Volume of inferiortemporal (right hemisphere),No-Sepsis,**
R_insula,Bacterial Infections without Sepsis,81870,46881,34989,-0.0362562393825185,-0.0489546418992165,-0.0235578368658205,"-0.04 (-0.05, -0.02)",2.19882004817631e-08,2.30876105058513e-07,Cortical,Volume of grey matter in Insular Cortex (right),No-Sepsis,**
R_isthmuscingulate,Bacterial Infections without Sepsis,83240,47661,35579,-0.0066585665801972,-0.0195356270894567,0.00621849392906227,"-0.01 (-0.02, 0.01)",0.31083028682566,0.343549264386256,Cortical,Volume of isthmuscingulate (right hemisphere),No-Sepsis,
R_lateraloccipital,Bacterial Infections without Sepsis,83240,47661,35579,-0.0229369111612268,-0.0351344442654599,-0.0107393780569937,"-0.02 (-0.04, -0.01)",0.000228239684628439,0.000526446669142594,Cortical,Volume of lateraloccipital (right hemisphere),No-Sepsis,**
R_lateralorbitofrontal,Bacterial Infections without Sepsis,83240,47661,35579,-0.0243467139291109,-0.0368460645210001,-0.0118473633372216,"-0.02 (-0.04, -0.01)",0.000134772637676592,0.000331750444769009,Cortical,Volume of lateralorbitofrontal (right hemisphere),No-Sepsis,**
R_lingual,Bacterial Infections without Sepsis,83240,47661,35579,-0.00654892996692334,-0.0198319445268935,0.0067340845930468,"-0.01 (-0.02, 0.01)",0.333878945993386,0.36423157744733,Cortical,Volume of lingual (right hemisphere),No-Sepsis,
R_medialorbitofrontal,Bacterial Infections without Sepsis,83240,47661,35579,-0.0162039021593564,-0.0286887485842403,-0.00371905573447244,"-0.02 (-0.03, -0.00)",0.0109657333369594,0.0158814069018033,Cortical,Volume of medialorbitofrontal (right hemisphere),No-Sepsis,**
R_middletemporal,Bacterial Infections without Sepsis,83240,47661,35579,-0.0319404371043274,-0.0442374707100639,-0.0196434034985909,"-0.03 (-0.04, -0.02)",3.57134969082544e-07,2.49994478357781e-06,Cortical,Volume of middletemporal (right hemisphere),No-Sepsis,**
R_paracentral,Bacterial Infections without Sepsis,83240,47661,35579,-0.0335760101638326,-0.0467811383806335,-0.0203708819470317,"-0.03 (-0.05, -0.02)",6.25455064488978e-07,3.75273038693387e-06,Cortical,Volume of paracentral (right hemisphere),No-Sepsis,**
R_parahippocampal,Bacterial Infections without Sepsis,83239,47661,35578,-0.026916152079518,-0.0405629921910004,-0.0132693119680357,"-0.03 (-0.04, -0.01)",0.000110826274120021,0.0002821032432146,Cortical,Volume of parahippocampal (right hemisphere),No-Sepsis,**
R_parsopercularis,Bacterial Infections without Sepsis,83240,47661,35579,-0.0210214167094485,-0.0342265885992568,-0.00781624481964015,"-0.02 (-0.03, -0.01)",0.0018083458368132,0.00310002143453691,Cortical,Volume of parsopercularis (right hemisphere),No-Sepsis,**
R_parsorbitalis,Bacterial Infections without Sepsis,83240,47661,35579,-0.00941961306962208,-0.0223464922492923,0.00350726611004811,"-0.01 (-0.02, 0.00)",0.153233556142157,0.176323544053989,Cortical,Volume of parsorbitalis (right hemisphere),No-Sepsis,
R_parstriangularis,Bacterial Infections without Sepsis,83240,47661,35579,-0.0177460848255044,-0.0307403099580372,-0.00475185969297163,"-0.02 (-0.03, -0.00)",0.00743563415482265,0.011566542018613,Cortical,Volume of parstriangularis (right hemisphere),No-Sepsis,**
R_pericalcarine,Bacterial Infections without Sepsis,83240,47661,35579,-0.000328645651245709,-0.0136511709245342,0.0129938796220428,"-0.00 (-0.01, 0.01)",0.961437488017667,0.961437488017667,Cortical,Volume of pericalcarine (right hemisphere),No-Sepsis,
R_postcentral,Bacterial Infections without Sepsis,83240,47661,35579,-0.0281459938970497,-0.0412260017087825,-0.0150659860853168,"-0.03 (-0.04, -0.02)",2.47202500904163e-05,7.98654233690372e-05,Cortical,Volume of postcentral (right hemisphere),No-Sepsis,**
R_posteriorcingulate,Bacterial Infections without Sepsis,83240,47661,35579,-0.0227837283434771,-0.035929434159281,-0.00963802252767313,"-0.02 (-0.04, -0.01)",0.000681613268532089,0.00136322653706418,Cortical,Volume of posteriorcingulate (right hemisphere),No-Sepsis,**
R_precentral,Bacterial Infections without Sepsis,83240,47661,35579,-0.031482157199351,-0.0442692046794906,-0.0186951097192114,"-0.03 (-0.04, -0.02)",1.39850272588877e-06,7.83161526497711e-06,Cortical,Volume of precentral (right hemisphere),No-Sepsis,**
R_precuneus,Bacterial Infections without Sepsis,83240,47661,35579,-0.0250685844434478,-0.0375907495780495,-0.0125464193088461,"-0.03 (-0.04, -0.01)",8.7239862238346e-05,0.000243535396033184,Cortical,Volume of precuneus (right hemisphere),No-Sepsis,**
R_rostralanteriorcingulate,Bacterial Infections without Sepsis,83240,47661,35579,-0.0146330373618615,-0.0278393862373605,-0.0014266884863625,"-0.01 (-0.03, -0.00)",0.0298787386684206,0.0404808717443118,Cortical,Volume of rostralanteriorcingulate (right hemisphere),No-Sepsis,**
R_rostralmiddlefrontal,Bacterial Infections without Sepsis,83240,47661,35579,-0.0176934088690213,-0.0299804418805111,-0.00540637585753143,"-0.02 (-0.03, -0.01)",0.00476766641526703,0.00766084558644616,Cortical,Volume of rostralmiddlefrontal (right hemisphere),No-Sepsis,**
R_superiorfrontal,Bacterial Infections without Sepsis,83240,47661,35579,-0.0293272277734401,-0.0417196527587562,-0.0169348027881241,"-0.03 (-0.04, -0.02)",3.51633159044343e-06,1.64095474220694e-05,Cortical,Volume of superiorfrontal (right hemisphere),No-Sepsis,**
R_superiorparietal,Bacterial Infections without Sepsis,83240,47661,35579,-0.0295493798234156,-0.0425794168144981,-0.016519342832333,"-0.03 (-0.04, -0.02)",8.80665683718559e-06,3.36254170147086e-05,Cortical,Volume of superiorparietal (right hemisphere),No-Sepsis,**
R_superiortemporal,Bacterial Infections without Sepsis,83240,47661,35579,-0.0356662733498519,-0.0484039154305573,-0.0229286312691465,"-0.04 (-0.05, -0.02)",4.07429663733371e-08,3.42240917536032e-07,Cortical,Volume of superiortemporal (right hemisphere),No-Sepsis,**
R_supramarginal,Bacterial Infections without Sepsis,83240,47661,35579,-0.0261685731994322,-0.0390016892073786,-0.0133354571914858,"-0.03 (-0.04, -0.01)",6.42849547238197e-05,0.000192854864171459,Cortical,Volume of supramarginal (right hemisphere),No-Sepsis,**
R_temporalpole,Bacterial Infections without Sepsis,81870,46881,34989,-0.0472073803706901,-0.060001458661997,-0.0344133020793832,"-0.05 (-0.06, -0.03)",4.80252609821211e-13,1.34470730749939e-11,Cortical,Volume of grey matter in Temporal Pole (right),No-Sepsis,**
R_transversetemporal,Bacterial Infections without Sepsis,83240,47661,35579,-0.0160789968660446,-0.0294740825503151,-0.00268391118177417,"-0.02 (-0.03, -0.00)",0.0186396232904957,0.0256676779737973,Cortical,Volume of transversetemporal (right hemisphere),No-Sepsis,**
Raccumb,Bacterial Infections without Sepsis,81858,46872,34986,-0.0564154087628967,-0.0701130214852954,-0.0427177960404979,"-0.06 (-0.07, -0.04)",6.98067873604414e-16,2.93188506913854e-14,SubCortical,Volume of accumbens (right),No-Sepsis,**
Ramyg,Bacterial Infections without Sepsis,81858,46872,34986,-0.024884097011867,-0.0383117990897084,-0.0114563949340256,"-0.02 (-0.04, -0.01)",0.000281141656018889,0.000605535874502222,SubCortical,Volume of amygdala (right),No-Sepsis,**
Rcaud,Bacterial Infections without Sepsis,81858,46872,34986,-0.00363962109246295,-0.0167973803942178,0.00951813820929189,"-0.00 (-0.02, 0.01)",0.587708666104005,0.609475653737487,SubCortical,Volume of caudate (right),No-Sepsis,
Rhippo,Bacterial Infections without Sepsis,81858,46872,34986,-0.0252836557470893,-0.0387439033764932,-0.0118234081176854,"-0.03 (-0.04, -0.01)",0.000231887223312809,0.000526446669142594,SubCortical,Volume of hippocampus (right),No-Sepsis,**
RLatVent,Bacterial Infections without Sepsis,83240,47661,35579,0.0179486501098238,0.00477437694231926,0.0311229232773284,"0.02 (0.00, 0.03)",0.00757989491261665,0.0115765667756327,SubCortical,Volume of Lateral-Ventricle (right hemisphere),No-Sepsis,**
Rpal,Bacterial Infections without Sepsis,81858,46872,34986,-0.0372594386366931,-0.0505200540940878,-0.0239988231792984,"-0.04 (-0.05, -0.02)",3.65776126162568e-08,3.41391051085064e-07,SubCortical,Volume of pallidum (right),No-Sepsis,**
Rput,Bacterial Infections without Sepsis,81858,46872,34986,-0.0322294543427371,-0.0447505523067412,-0.0197083563787329,"-0.03 (-0.04, -0.02)",4.54381978600193e-07,2.93600663095509e-06,SubCortical,Volume of putamen (right),No-Sepsis,**
Rthal,Bacterial Infections without Sepsis,81858,46872,34986,-0.0338620351781198,-0.046301617251503,-0.0214224531047365,"-0.03 (-0.05, -0.02)",9.56204528192736e-08,7.30192548801726e-07,SubCortical,Volume of thalamus (right),No-Sepsis,**
