Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Atlas,Description,Abbreviations,p_star
L_parsorbitalis,Mycoplasma Infections,83240,83219,21,0.153177613921942,-0.247391203401708,0.553746431245591,"0.15 (-0.25, 0.55)",0.453557047935648,0.870374701015447,Cortical,Volume of parsorbitalis (left hemisphere),Mycoplasma,
L_parstriangularis,Mycoplasma Infections,83240,83219,21,0.10173929196079,-0.303737115414856,0.507215699336436,"0.10 (-0.30, 0.51)",0.622870837076308,0.870374701015447,Cortical,Volume of parstriangularis (left hemisphere),Mycoplasma,
L_pericalcarine,Mycoplasma Infections,83240,83219,21,0.634576947818457,0.220281185208754,1.04887271042816,"0.63 (0.22, 1.05)",0.00268185031691187,0.0750918088735325,Cortical,Volume of pericalcarine (left hemisphere),Mycoplasma,*
L_postcentral,Mycoplasma Infections,83240,83219,21,0.0247296043528626,-0.377468692889607,0.426927901595333,"0.02 (-0.38, 0.43)",0.904077633559355,0.9675070555448,Cortical,Volume of postcentral (left hemisphere),Mycoplasma,
L_posteriorcingulate,Mycoplasma Infections,83240,83219,21,0.135515976306472,-0.270256892273099,0.541288844886044,"0.14 (-0.27, 0.54)",0.512740820260245,0.870374701015447,Cortical,Volume of posteriorcingulate (left hemisphere),Mycoplasma,
L_precentral,Mycoplasma Infections,83240,83219,21,0.0503475131945412,-0.344775004141404,0.445470030530486,"0.05 (-0.34, 0.45)",0.802783460023037,0.93658070336021,Cortical,Volume of precentral (left hemisphere),Mycoplasma,
L_precuneus,Mycoplasma Infections,83240,83219,21,0.259233680779542,-0.136010683632606,0.654478045191689,"0.26 (-0.14, 0.65)",0.198612855721472,0.794451422885889,Cortical,Volume of precuneus (left hemisphere),Mycoplasma,
L_rostralanteriorcingulate,Mycoplasma Infections,83240,83219,21,-0.0250634507889945,-0.427549005785868,0.377422104207879,"-0.03 (-0.43, 0.38)",0.902858114242218,0.9675070555448,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Mycoplasma,
L_rostralmiddlefrontal,Mycoplasma Infections,83240,83219,21,0.158331531765939,-0.223645926053361,0.54030898958524,"0.16 (-0.22, 0.54)",0.416549263162366,0.870374701015447,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Mycoplasma,
L_superiorfrontal,Mycoplasma Infections,83240,83219,21,-0.088664794573576,-0.47270612714648,0.295376537999328,"-0.09 (-0.47, 0.30)",0.650903195704203,0.870374701015447,Cortical,Volume of superiorfrontal (left hemisphere),Mycoplasma,
L_superiorparietal,Mycoplasma Infections,83240,83219,21,0.0114797803254555,-0.396225393842415,0.419184954493326,"0.01 (-0.40, 0.42)",0.955989114407362,0.9675070555448,Cortical,Volume of superiorparietal (left hemisphere),Mycoplasma,
L_superiortemporal,Mycoplasma Infections,83240,83219,21,-0.306929752495365,-0.694847043869708,0.0809875388789781,"-0.31 (-0.69, 0.08)",0.120954736681626,0.784024819354475,Cortical,Volume of superiortemporal (left hemisphere),Mycoplasma,
L_supramarginal,Mycoplasma Infections,83240,83219,21,-0.0963538274230455,-0.485444280022353,0.292736625176262,"-0.10 (-0.49, 0.29)",0.62741528652591,0.870374701015447,Cortical,Volume of supramarginal (left hemisphere),Mycoplasma,
L_temporalpole,Mycoplasma Infections,81870,81852,18,-0.230871125392629,-0.649551058639792,0.187808807854535,"-0.23 (-0.65, 0.19)",0.279792981227039,0.7976310858814,Cortical,Volume of grey matter in Temporal Pole (left),Mycoplasma,
L_transversetemporal,Mycoplasma Infections,83240,83219,21,-0.138006332915773,-0.553709730447411,0.277697064615866,"-0.14 (-0.55, 0.28)",0.51525255929161,0.870374701015447,Cortical,Volume of transversetemporal (left hemisphere),Mycoplasma,
Laccumb,Mycoplasma Infections,81858,81840,18,-0.0811313032458191,-0.533694476776079,0.371431870284441,"-0.08 (-0.53, 0.37)",0.725312250846206,0.870374701015447,SubCortical,Volume of accumbens (left),Mycoplasma,
Lamyg,Mycoplasma Infections,81858,81840,18,0.0288862515156988,-0.415006383697985,0.472778886729383,"0.03 (-0.42, 0.47)",0.898508367303318,0.9675070555448,SubCortical,Volume of amygdala (left),Mycoplasma,
Lcaud,Mycoplasma Infections,81858,81840,18,-0.297571788796431,-0.73476703217956,0.139623454586698,"-0.30 (-0.73, 0.14)",0.182192456906505,0.794451422885889,SubCortical,Volume of caudate (left),Mycoplasma,
Lhippo,Mycoplasma Infections,81858,81840,18,-0.0897022977572951,-0.54014748336254,0.360742887847949,"-0.09 (-0.54, 0.36)",0.696304056841309,0.870374701015447,SubCortical,Volume of hippocampus (left),Mycoplasma,
LLatVent,Mycoplasma Infections,83240,83219,21,0.00442634081930604,-0.404930659084839,0.413783340723451,"0.00 (-0.40, 0.41)",0.983091570008771,0.983091570008771,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Mycoplasma,
Lpal,Mycoplasma Infections,81858,81840,18,-0.224151239315634,-0.665607513671327,0.217305035040059,"-0.22 (-0.67, 0.22)",0.319644621437007,0.813640854566926,SubCortical,Volume of pallidum (left),Mycoplasma,
Lput,Mycoplasma Infections,81858,81840,18,-0.169196413170043,-0.588947380081003,0.250554553740918,"-0.17 (-0.59, 0.25)",0.429501512516732,0.870374701015447,SubCortical,Volume of putamen (left),Mycoplasma,
Lthal,Mycoplasma Infections,81858,81840,18,-0.274876979001866,-0.693491529937733,0.143737571934,"-0.27 (-0.69, 0.14)",0.198097911589275,0.794451422885889,SubCortical,Volume of thalamus (left),Mycoplasma,
R_bankssts,Mycoplasma Infections,83240,83219,21,-0.304501940360128,-0.71774537212745,0.108741491407195,"-0.30 (-0.72, 0.11)",0.148676042611689,0.784024819354475,Cortical,Volume of bankssts (right hemisphere),Mycoplasma,
R_caudalanteriorcingulate,Mycoplasma Infections,83240,83219,21,0.158232258885578,-0.265589831897277,0.582054349668432,"0.16 (-0.27, 0.58)",0.464320028891712,0.870374701015447,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Mycoplasma,
R_caudalmiddlefrontal,Mycoplasma Infections,83240,83219,21,-0.279629503354038,-0.692005408814403,0.132746402106327,"-0.28 (-0.69, 0.13)",0.183832294577315,0.794451422885889,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Mycoplasma,
R_cuneus,Mycoplasma Infections,83240,83219,21,0.294356176243187,-0.105769462542886,0.69448181502926,"0.29 (-0.11, 0.69)",0.149338060829424,0.784024819354475,Cortical,Volume of cuneus (right hemisphere),Mycoplasma,
R_entorhinal,Mycoplasma Infections,83240,83219,21,-0.0984702558862189,-0.514940210258779,0.317999698486341,"-0.10 (-0.51, 0.32)",0.643063773181439,0.870374701015447,Cortical,Volume of entorhinal (right hemisphere),Mycoplasma,
R_frontalpole,Mycoplasma Infections,83240,83219,21,0.308426579860481,-0.107965073757094,0.724818233478057,"0.31 (-0.11, 0.72)",0.146563413202216,0.784024819354475,Cortical,Volume of frontalpole (right hemisphere),Mycoplasma,
R_fusiform,Mycoplasma Infections,83240,83219,21,-0.510651123841972,-0.896351382398688,-0.124950865285256,"-0.51 (-0.90, -0.12)",0.00946216445323627,0.132470302345308,Cortical,Volume of fusiform (right hemisphere),Mycoplasma,*
R_inferiorparietal,Mycoplasma Infections,83240,83219,21,-0.1026669792916,-0.493159919910509,0.287825961327309,"-0.10 (-0.49, 0.29)",0.606334933889529,0.870374701015447,Cortical,Volume of inferiorparietal (right hemisphere),Mycoplasma,
R_inferiortemporal,Mycoplasma Infections,83240,83219,21,-0.0179062605778021,-0.402066969563076,0.366254448407472,"-0.02 (-0.40, 0.37)",0.927208389947279,0.9675070555448,Cortical,Volume of inferiortemporal (right hemisphere),Mycoplasma,
R_insula,Mycoplasma Infections,81870,81852,18,-0.241623586089079,-0.664126516754023,0.180879344575865,"-0.24 (-0.66, 0.18)",0.26233674772313,0.7976310858814,Cortical,Volume of grey matter in Insular Cortex (right),Mycoplasma,
R_isthmuscingulate,Mycoplasma Infections,83240,83219,21,0.186563367053966,-0.213347820489289,0.586474554597221,"0.19 (-0.21, 0.59)",0.360530355303057,0.868329459654875,Cortical,Volume of isthmuscingulate (right hemisphere),Mycoplasma,
R_lateraloccipital,Mycoplasma Infections,83240,83219,21,0.151180042458336,-0.227656766696363,0.530016851613035,"0.15 (-0.23, 0.53)",0.434121611972868,0.870374701015447,Cortical,Volume of lateraloccipital (right hemisphere),Mycoplasma,
R_lateralorbitofrontal,Mycoplasma Infections,83240,83219,21,-0.110930568891646,-0.499144376049614,0.277283238266323,"-0.11 (-0.50, 0.28)",0.575439919933211,0.870374701015447,Cortical,Volume of lateralorbitofrontal (right hemisphere),Mycoplasma,
R_lingual,Mycoplasma Infections,83240,83219,21,0.596156073548524,0.183655583784862,1.00865656331219,"0.60 (0.18, 1.01)",0.00461778210721579,0.0775787394012252,Cortical,Volume of lingual (right hemisphere),Mycoplasma,*
R_medialorbitofrontal,Mycoplasma Infections,83240,83219,21,-0.0258820462872257,-0.413627186130241,0.36186309355579,"-0.03 (-0.41, 0.36)",0.8959102704168,0.9675070555448,Cortical,Volume of medialorbitofrontal (right hemisphere),Mycoplasma,
R_middletemporal,Mycoplasma Infections,83240,83219,21,-0.0163561853327278,-0.398313010862032,0.365600640196577,"-0.02 (-0.40, 0.37)",0.933111531204679,0.9675070555448,Cortical,Volume of middletemporal (right hemisphere),Mycoplasma,
R_paracentral,Mycoplasma Infections,83240,83219,21,-0.11223742627032,-0.522397124572955,0.297922272032314,"-0.11 (-0.52, 0.30)",0.591725933686873,0.870374701015447,Cortical,Volume of paracentral (right hemisphere),Mycoplasma,
R_parahippocampal,Mycoplasma Infections,83239,83218,21,0.101448389678094,-0.322402623279347,0.525299402635536,"0.10 (-0.32, 0.53)",0.638983246886379,0.870374701015447,Cortical,Volume of parahippocampal (right hemisphere),Mycoplasma,
R_parsopercularis,Mycoplasma Infections,83240,83219,21,0.0956581520971589,-0.31446589323271,0.505782197427028,"0.10 (-0.31, 0.51)",0.647562582842643,0.870374701015447,Cortical,Volume of parsopercularis (right hemisphere),Mycoplasma,
R_parsorbitalis,Mycoplasma Infections,83240,83219,21,0.0198897109810317,-0.381573086105382,0.421352508067446,"0.02 (-0.38, 0.42)",0.922643957633211,0.9675070555448,Cortical,Volume of parsorbitalis (right hemisphere),Mycoplasma,
R_parstriangularis,Mycoplasma Infections,83240,83219,21,0.242023229505037,-0.161540191625969,0.645586650636043,"0.24 (-0.16, 0.65)",0.239822958544021,0.7976310858814,Cortical,Volume of parstriangularis (right hemisphere),Mycoplasma,
R_pericalcarine,Mycoplasma Infections,83240,83219,21,0.650015549642086,0.236294006953004,1.06373709233117,"0.65 (0.24, 1.06)",0.00207466197419129,0.0750918088735325,Cortical,Volume of pericalcarine (right hemisphere),Mycoplasma,*
R_postcentral,Mycoplasma Infections,83240,83219,21,-0.0155570971398388,-0.42181396525802,0.390699770978342,"-0.02 (-0.42, 0.39)",0.940170770975754,0.9675070555448,Cortical,Volume of postcentral (right hemisphere),Mycoplasma,
R_posteriorcingulate,Mycoplasma Infections,83240,83219,21,-0.0883760036907917,-0.496657658246617,0.319905650865033,"-0.09 (-0.50, 0.32)",0.67137957453997,0.870374701015447,Cortical,Volume of posteriorcingulate (right hemisphere),Mycoplasma,
R_precentral,Mycoplasma Infections,83240,83219,21,-0.208393534881779,-0.60556184444039,0.188774774676831,"-0.21 (-0.61, 0.19)",0.303762478973206,0.7976310858814,Cortical,Volume of precentral (right hemisphere),Mycoplasma,
R_precuneus,Mycoplasma Infections,83240,83219,21,0.266372488650119,-0.122548348880147,0.655293326180385,"0.27 (-0.12, 0.66)",0.179469375630155,0.794451422885889,Cortical,Volume of precuneus (right hemisphere),Mycoplasma,
R_rostralanteriorcingulate,Mycoplasma Infections,83240,83219,21,-0.0753427166192989,-0.485491145688672,0.334805712450074,"-0.08 (-0.49, 0.33)",0.718815730813283,0.870374701015447,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Mycoplasma,
R_rostralmiddlefrontal,Mycoplasma Infections,83240,83219,21,0.121283958704882,-0.260320214638297,0.502888132048061,"0.12 (-0.26, 0.50)",0.533327131242935,0.870374701015447,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Mycoplasma,
R_superiorfrontal,Mycoplasma Infections,83240,83219,21,-0.179088432361195,-0.563996114023761,0.205819249301371,"-0.18 (-0.56, 0.21)",0.361803941522864,0.868329459654875,Cortical,Volume of superiorfrontal (right hemisphere),Mycoplasma,
R_superiorparietal,Mycoplasma Infections,83240,83219,21,-0.084807662292292,-0.489516857422501,0.319901532837917,"-0.08 (-0.49, 0.32)",0.681278517635813,0.870374701015447,Cortical,Volume of superiorparietal (right hemisphere),Mycoplasma,
R_superiortemporal,Mycoplasma Infections,83240,83219,21,-0.320246726644198,-0.715893263492678,0.0753998102042823,"-0.32 (-0.72, 0.08)",0.11263663577333,0.784024819354475,Cortical,Volume of superiortemporal (right hemisphere),Mycoplasma,
R_supramarginal,Mycoplasma Infections,83240,83219,21,-0.242695921072827,-0.641276742910643,0.155884900764989,"-0.24 (-0.64, 0.16)",0.232700610595484,0.7976310858814,Cortical,Volume of supramarginal (right hemisphere),Mycoplasma,
R_temporalpole,Mycoplasma Infections,81870,81852,18,-0.3464623137636,-0.772199775426055,0.0792751478988556,"-0.35 (-0.77, 0.08)",0.11070955883233,0.784024819354475,Cortical,Volume of grey matter in Temporal Pole (right),Mycoplasma,
R_transversetemporal,Mycoplasma Infections,83240,83219,21,-0.101144302500972,-0.517156117109903,0.314867512107958,"-0.10 (-0.52, 0.31)",0.633698153670416,0.870374701015447,Cortical,Volume of transversetemporal (right hemisphere),Mycoplasma,
Raccumb,Mycoplasma Infections,81858,81840,18,-0.239116341475604,-0.694929405439742,0.216696722488534,"-0.24 (-0.69, 0.22)",0.303859461288152,0.7976310858814,SubCortical,Volume of accumbens (right),Mycoplasma,
Ramyg,Mycoplasma Infections,81858,81840,18,-0.17235590664406,-0.619046735799354,0.274334922511233,"-0.17 (-0.62, 0.27)",0.44949287308304,0.870374701015447,SubCortical,Volume of amygdala (right),Mycoplasma,
Rcaud,Mycoplasma Infections,81858,81840,18,-0.347793798852771,-0.785465164938632,0.08987756723309,"-0.35 (-0.79, 0.09)",0.119355552537507,0.784024819354475,SubCortical,Volume of caudate (right),Mycoplasma,
Rhippo,Mycoplasma Infections,81858,81840,18,-0.197164256188711,-0.644938272817754,0.250609760440332,"-0.20 (-0.64, 0.25)",0.388125777145621,0.870374701015447,SubCortical,Volume of hippocampus (right),Mycoplasma,
RLatVent,Mycoplasma Infections,83240,83219,21,-0.0803535126755785,-0.489511657663786,0.328804632312629,"-0.08 (-0.49, 0.33)",0.700299249804894,0.870374701015447,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Mycoplasma,
Rpal,Mycoplasma Infections,81858,81840,18,-0.25807268285371,-0.699249318661323,0.183103952953903,"-0.26 (-0.70, 0.18)",0.251580776677015,0.7976310858814,SubCortical,Volume of pallidum (right),Mycoplasma,
Rput,Mycoplasma Infections,81858,81840,18,-0.232840997589367,-0.649401996518312,0.183720001339578,"-0.23 (-0.65, 0.18)",0.27327549113722,0.7976310858814,SubCortical,Volume of putamen (right),Mycoplasma,
Rthal,Mycoplasma Infections,81858,81840,18,-0.354832718961185,-0.768685298978735,0.0590198610563646,"-0.35 (-0.77, 0.06)",0.0928684120767996,0.784024819354475,SubCortical,Volume of thalamus (right),Mycoplasma,
