Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Atlas,Description,Abbreviations,p_star
L_isthmuscingulate,Acute Bacterial Infections,83240,48440,34800,0.00343688686180526,-0.00914973643051681,0.0160235101541273,"0.00 (-0.01, 0.02)",0.592517849423126,0.614462954957316,Cortical,Volume of isthmuscingulate (left hemisphere),Acute Bacterial,
L_lateraloccipital,Acute Bacterial Infections,83240,48440,34800,-0.0283475222728459,-0.040731985618933,-0.0159630589267587,"-0.03 (-0.04, -0.02)",7.25534367157328e-06,2.77022212914616e-05,Cortical,Volume of lateraloccipital (left hemisphere),Acute Bacterial,**
L_lateralorbitofrontal,Acute Bacterial Infections,83240,48440,34800,-0.0181320958647679,-0.0305984304695941,-0.00566576125994164,"-0.02 (-0.03, -0.01)",0.00436229155720101,0.00704677866932471,Cortical,Volume of lateralorbitofrontal (left hemisphere),Acute Bacterial,**
L_lingual,Acute Bacterial Infections,83240,48440,34800,-0.00705591022356567,-0.0203077986921446,0.00619597824501331,"-0.01 (-0.02, 0.01)",0.29667840554173,0.323649169681888,Cortical,Volume of lingual (left hemisphere),Acute Bacterial,
L_medialorbitofrontal,Acute Bacterial Infections,83240,48440,34800,-0.013162944685761,-0.0257663946861838,-0.000559494685338127,"-0.01 (-0.03, -0.00)",0.0406611357810054,0.0533677407125695,Cortical,Volume of medialorbitofrontal (left hemisphere),Acute Bacterial,*
L_middletemporal,Acute Bacterial Infections,83240,48440,34800,-0.0310637916225493,-0.0434203865311882,-0.0187071967139103,"-0.03 (-0.04, -0.02)",8.35282936591494e-07,4.38523541710534e-06,Cortical,Volume of middletemporal (left hemisphere),Acute Bacterial,**
L_paracentral,Acute Bacterial Infections,83240,48440,34800,-0.0287598458209904,-0.0421340167151784,-0.0153856749268024,"-0.03 (-0.04, -0.02)",2.50293883642938e-05,7.78692082444695e-05,Cortical,Volume of paracentral (left hemisphere),Acute Bacterial,**
L_parahippocampal,Acute Bacterial Infections,83239,48440,34799,-0.0238850850704774,-0.0376150054044396,-0.0101551647365152,"-0.02 (-0.04, -0.01)",0.000650708092240443,0.00124226090336812,Cortical,Volume of parahippocampal (left hemisphere),Acute Bacterial,**
L_parsopercularis,Acute Bacterial Infections,83240,48440,34800,-0.00723738424622222,-0.0205381008428334,0.00606333235038896,"-0.01 (-0.02, 0.01)",0.286200618934818,0.316326999875325,Cortical,Volume of parsopercularis (left hemisphere),Acute Bacterial,
L_parsorbitalis,Acute Bacterial Infections,83240,48440,34800,-0.0130114456791913,-0.0259468699746875,-7.60213836952222e-05,"-0.01 (-0.03, -0.00)",0.0486687231769611,0.0610175036845482,Cortical,Volume of parsorbitalis (left hemisphere),Acute Bacterial,*
L_parstriangularis,Acute Bacterial Infections,83240,48440,34800,-0.010373783768435,-0.0234677780153952,0.00272021047852525,"-0.01 (-0.02, 0.00)",0.120471366872943,0.144565640247532,Cortical,Volume of parstriangularis (left hemisphere),Acute Bacterial,
L_pericalcarine,Acute Bacterial Infections,83240,48440,34800,0.00526624869190606,-0.00811339876649667,0.0186458961503088,"0.01 (-0.01, 0.02)",0.440438946302798,0.46831482898019,Cortical,Volume of pericalcarine (left hemisphere),Acute Bacterial,
L_postcentral,Acute Bacterial Infections,83240,48440,34800,-0.0219415195106826,-0.0349289690700913,-0.00895406995127378,"-0.02 (-0.03, -0.01)",0.000929063773889011,0.00173425237792615,Cortical,Volume of postcentral (left hemisphere),Acute Bacterial,**
L_posteriorcingulate,Acute Bacterial Infections,83240,48440,34800,-0.0213955708963949,-0.0344985369196052,-0.00829260487318457,"-0.02 (-0.03, -0.01)",0.00137272981163454,0.00240227717036045,Cortical,Volume of posteriorcingulate (left hemisphere),Acute Bacterial,**
L_precentral,Acute Bacterial Infections,83240,48440,34800,-0.0302300525101409,-0.042988207954641,-0.0174718970656408,"-0.03 (-0.04, -0.02)",3.42014913389128e-06,1.36805965355651e-05,Cortical,Volume of precentral (left hemisphere),Acute Bacterial,**
L_precuneus,Acute Bacterial Infections,83240,48440,34800,-0.0243185868126624,-0.0370813827332036,-0.0115557908921212,"-0.02 (-0.04, -0.01)",0.000188120926557977,0.000427085346780271,Cortical,Volume of precuneus (left hemisphere),Acute Bacterial,**
L_rostralanteriorcingulate,Acute Bacterial Infections,83240,48440,34800,-0.0182387877818442,-0.0312357786844066,-0.00524179687928182,"-0.02 (-0.03, -0.01)",0.00595219472929883,0.00892829209394824,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Acute Bacterial,**
L_rostralmiddlefrontal,Acute Bacterial Infections,83240,48440,34800,-0.0175494075224682,-0.0298841868153947,-0.00521462822954179,"-0.02 (-0.03, -0.01)",0.00529491943023488,0.00839194777622133,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Acute Bacterial,**
L_superiorfrontal,Acute Bacterial Infections,83240,48440,34800,-0.0268981501228903,-0.0392987747720801,-0.0144975254737005,"-0.03 (-0.04, -0.01)",2.1265757453081e-05,6.87047548484155e-05,Cortical,Volume of superiorfrontal (left hemisphere),Acute Bacterial,**
L_superiorparietal,Acute Bacterial Infections,83240,48440,34800,-0.0270292347404165,-0.0401940933067736,-0.0138643761740595,"-0.03 (-0.04, -0.01)",5.72369344905716e-05,0.0001602634165736,Cortical,Volume of superiorparietal (left hemisphere),Acute Bacterial,**
L_superiortemporal,Acute Bacterial Infections,83240,48440,34800,-0.02200160698416,-0.0345280194826953,-0.00947519448562462,"-0.02 (-0.03, -0.01)",0.000576509369291055,0.00112620434931276,Cortical,Volume of superiortemporal (left hemisphere),Acute Bacterial,**
L_supramarginal,Acute Bacterial Infections,83240,48440,34800,-0.0188187244521944,-0.0313831003104154,-0.00625434859397346,"-0.02 (-0.03, -0.01)",0.00332945039212282,0.00559347665876634,Cortical,Volume of supramarginal (left hemisphere),Acute Bacterial,**
L_temporalpole,Acute Bacterial Infections,81870,47640,34230,-0.039355382681214,-0.0519746679928678,-0.0267360973695603,"-0.04 (-0.05, -0.03)",9.84798863507896e-10,2.06807761336658e-08,Cortical,Volume of grey matter in Temporal Pole (left),Acute Bacterial,**
L_transversetemporal,Acute Bacterial Infections,83240,48440,34800,-0.00349454344898216,-0.0169189846129373,0.00992989771497303,"-0.00 (-0.02, 0.01)",0.609905972005379,0.624781727420144,Cortical,Volume of transversetemporal (left hemisphere),Acute Bacterial,
Laccumb,Acute Bacterial Infections,81858,47631,34227,-0.05795545887385,-0.0715941551975944,-0.0443167625501055,"-0.06 (-0.07, -0.04)",8.29957497889385e-17,6.97164298227084e-15,SubCortical,Volume of accumbens (left),Acute Bacterial,**
Lamyg,Acute Bacterial Infections,81858,47631,34227,-0.00907432739496988,-0.0224572385136385,0.00430858372369878,"-0.01 (-0.02, 0.00)",0.18385835470379,0.211563038289292,SubCortical,Volume of amygdala (left),Acute Bacterial,
Lcaud,Acute Bacterial Infections,81858,47631,34227,-0.00636372569999138,-0.0195449294024066,0.00681747800242386,"-0.01 (-0.02, 0.01)",0.344018325979297,0.37048127413155,SubCortical,Volume of caudate (left),Acute Bacterial,
Lhippo,Acute Bacterial Infections,81858,47631,34227,-0.0296377443458278,-0.0432168478741585,-0.0160586408174972,"-0.03 (-0.04, -0.02)",1.888957995752e-05,6.34689886572671e-05,SubCortical,Volume of hippocampus (left),Acute Bacterial,**
LLatVent,Acute Bacterial Infections,83240,48440,34800,0.0192912488766069,0.00607241662755694,0.0325100811256569,"0.02 (0.01, 0.03)",0.0042325716188847,0.00697129443110422,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Acute Bacterial,**
Lpal,Acute Bacterial Infections,81858,47631,34227,-0.0326487798559668,-0.0459565801867802,-0.0193409795251534,"-0.03 (-0.05, -0.02)",1.52289705834394e-06,7.10685293893838e-06,SubCortical,Volume of pallidum (left),Acute Bacterial,**
Lput,Acute Bacterial Infections,81858,47631,34227,-0.0375205972775783,-0.0501732340745241,-0.0248679604806326,"-0.04 (-0.05, -0.02)",6.18718043097629e-09,8.66205260336681e-08,SubCortical,Volume of putamen (left),Acute Bacterial,**
Lthal,Acute Bacterial Infections,81858,47631,34227,-0.0345157866597994,-0.047134636292493,-0.0218969370271059,"-0.03 (-0.05, -0.02)",8.2947857850142e-08,6.96762005941193e-07,SubCortical,Volume of thalamus (left),Acute Bacterial,**
R_bankssts,Acute Bacterial Infections,83240,48440,34800,-0.013079537952345,-0.0264243969480589,0.000265321043368823,"-0.01 (-0.03, 0.00)",0.0547320774723785,0.0676102133482323,Cortical,Volume of bankssts (right hemisphere),Acute Bacterial,
R_caudalanteriorcingulate,Acute Bacterial Infections,83240,48440,34800,-0.00451192766319372,-0.0181985446453816,0.00917468931899417,"-0.00 (-0.02, 0.01)",0.518196452725315,0.544106275361581,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Acute Bacterial,
R_caudalmiddlefrontal,Acute Bacterial Infections,83240,48440,34800,-0.0187355564916935,-0.0320520617978025,-0.00541905118558448,"-0.02 (-0.03, -0.01)",0.00582406979712235,0.00892829209394824,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Acute Bacterial,**
R_cuneus,Acute Bacterial Infections,83240,48440,34800,-0.0203026779795453,-0.0332234741056437,-0.00738188185344683,"-0.02 (-0.03, -0.01)",0.00207227112289653,0.00355246478210833,Cortical,Volume of cuneus (right hemisphere),Acute Bacterial,**
R_entorhinal,Acute Bacterial Infections,83240,48440,34800,-0.0245095070064154,-0.0379576760645598,-0.011061337948271,"-0.02 (-0.04, -0.01)",0.000354305230484159,0.000727892933669793,Cortical,Volume of entorhinal (right hemisphere),Acute Bacterial,**
R_frontalpole,Acute Bacterial Infections,83240,48440,34800,-0.0121082687148465,-0.0255548414043211,0.00133830397462806,"-0.01 (-0.03, 0.00)",0.0775809955232095,0.0944464293326029,Cortical,Volume of frontalpole (right hemisphere),Acute Bacterial,
R_fusiform,Acute Bacterial Infections,83240,48440,34800,-0.0240238087501307,-0.0364787712980631,-0.0115688462021983,"-0.02 (-0.04, -0.01)",0.0001565977383891,0.00037583457213384,Cortical,Volume of fusiform (right hemisphere),Acute Bacterial,**
R_inferiorparietal,Acute Bacterial Infections,83240,48440,34800,-0.0314713430175899,-0.0440798497624543,-0.0188628362727256,"-0.03 (-0.04, -0.02)",9.98904415378716e-07,4.93576299363601e-06,Cortical,Volume of inferiorparietal (right hemisphere),Acute Bacterial,**
R_inferiortemporal,Acute Bacterial Infections,83240,48440,34800,-0.0275033973892048,-0.0399078016112653,-0.0150989931671443,"-0.03 (-0.04, -0.02)",1.38964183515896e-05,4.86374642305637e-05,Cortical,Volume of inferiortemporal (right hemisphere),Acute Bacterial,**
R_insula,Acute Bacterial Infections,81870,47640,34230,-0.0366972333455102,-0.049432178043662,-0.0239622886473584,"-0.04 (-0.05, -0.02)",1.629098906686e-08,1.9549186880232e-07,Cortical,Volume of grey matter in Insular Cortex (right),Acute Bacterial,**
R_isthmuscingulate,Acute Bacterial Infections,83240,48440,34800,-0.00796455412031109,-0.0208789513059095,0.00494984306528728,"-0.01 (-0.02, 0.00)",0.226756726126069,0.253967533261197,Cortical,Volume of isthmuscingulate (right hemisphere),Acute Bacterial,
R_lateraloccipital,Acute Bacterial Infections,83240,48440,34800,-0.0222903320761016,-0.0345233244236204,-0.0100573397285829,"-0.02 (-0.03, -0.01)",0.000355281074767399,0.000727892933669793,Cortical,Volume of lateraloccipital (right hemisphere),Acute Bacterial,**
R_lateralorbitofrontal,Acute Bacterial Infections,83240,48440,34800,-0.0255386074818043,-0.0380741291432079,-0.0130030858204008,"-0.03 (-0.04, -0.01)",6.52734662727224e-05,0.000176870037642216,Cortical,Volume of lateralorbitofrontal (right hemisphere),Acute Bacterial,**
R_lingual,Acute Bacterial Infections,83240,48440,34800,-0.00885996375159299,-0.0221814655064519,0.00446153800326596,"-0.01 (-0.02, 0.00)",0.192385060534278,0.218383041687559,Cortical,Volume of lingual (right hemisphere),Acute Bacterial,
R_medialorbitofrontal,Acute Bacterial Infections,83240,48440,34800,-0.0154057549825721,-0.0279268828339788,-0.00288462713116552,"-0.02 (-0.03, -0.00)",0.0158875874648747,0.0230096094318874,Cortical,Volume of medialorbitofrontal (right hemisphere),Acute Bacterial,**
R_middletemporal,Acute Bacterial Infections,83240,48440,34800,-0.0344506983462052,-0.046783118204127,-0.0221182784882834,"-0.03 (-0.05, -0.02)",4.38147375943299e-08,4.08937550880413e-07,Cortical,Volume of middletemporal (right hemisphere),Acute Bacterial,**
R_paracentral,Acute Bacterial Infections,83240,48440,34800,-0.0353723233215147,-0.0486155695354762,-0.0221290771075531,"-0.04 (-0.05, -0.02)",1.65310340571687e-07,1.15717238400181e-06,Cortical,Volume of paracentral (right hemisphere),Acute Bacterial,**
R_parahippocampal,Acute Bacterial Infections,83239,48440,34799,-0.0261120532185994,-0.039798580095303,-0.0124255263418958,"-0.03 (-0.04, -0.01)",0.00018458194631312,0.000427085346780271,Cortical,Volume of parahippocampal (right hemisphere),Acute Bacterial,**
R_parsopercularis,Acute Bacterial Infections,83240,48440,34800,-0.0186174397830809,-0.0318611047741811,-0.00537377479198071,"-0.02 (-0.03, -0.01)",0.00586541748701368,0.00892829209394824,Cortical,Volume of parsopercularis (right hemisphere),Acute Bacterial,**
R_parsorbitalis,Acute Bacterial Infections,83240,48440,34800,-0.0100555724429563,-0.0230199454159595,0.00290880053004689,"-0.01 (-0.02, 0.00)",0.128456635062207,0.151976864017259,Cortical,Volume of parsorbitalis (right hemisphere),Acute Bacterial,
R_parstriangularis,Acute Bacterial Infections,83240,48440,34800,-0.0157997437003739,-0.0288317980794916,-0.00276768932125626,"-0.02 (-0.03, -0.00)",0.0174920039657037,0.0244888055519851,Cortical,Volume of parstriangularis (right hemisphere),Acute Bacterial,**
R_pericalcarine,Acute Bacterial Infections,83240,48440,34800,0.000797720007185003,-0.0125634674787574,0.0141589074931274,"0.00 (-0.01, 0.01)",0.906844542549636,0.906844542549636,Cortical,Volume of pericalcarine (right hemisphere),Acute Bacterial,
R_postcentral,Acute Bacterial Infections,83240,48440,34800,-0.0279051827712526,-0.0410231817510524,-0.0147871837914528,"-0.03 (-0.04, -0.01)",3.05735372732968e-05,9.17206118198905e-05,Cortical,Volume of postcentral (right hemisphere),Acute Bacterial,**
R_posteriorcingulate,Acute Bacterial Infections,83240,48440,34800,-0.0232746997640212,-0.036458521252456,-0.0100908782755863,"-0.02 (-0.04, -0.01)",0.00054010893403093,0.00108021786806186,Cortical,Volume of posteriorcingulate (right hemisphere),Acute Bacterial,**
R_precentral,Acute Bacterial Infections,83240,48440,34800,-0.0330814854961588,-0.0459054666233349,-0.0202575043689826,"-0.03 (-0.05, -0.02)",4.28799477856113e-07,2.57279686713668e-06,Cortical,Volume of precentral (right hemisphere),Acute Bacterial,**
R_precuneus,Acute Bacterial Infections,83240,48440,34800,-0.0249761266100801,-0.0375346473714264,-0.0124176058487338,"-0.02 (-0.04, -0.01)",9.70693478031709e-05,0.000254807037983324,Cortical,Volume of precuneus (right hemisphere),Acute Bacterial,**
R_rostralanteriorcingulate,Acute Bacterial Infections,83240,48440,34800,-0.0150842656472343,-0.0283289192945125,-0.00183961199995612,"-0.02 (-0.03, -0.00)",0.0256027441431703,0.0346875888391339,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Acute Bacterial,**
R_rostralmiddlefrontal,Acute Bacterial Infections,83240,48440,34800,-0.0202470690621267,-0.0325695820458829,-0.00792455607837049,"-0.02 (-0.03, -0.01)",0.00128036238304619,0.00228830723778468,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Acute Bacterial,**
R_superiorfrontal,Acute Bacterial Infections,83240,48440,34800,-0.0302468463847183,-0.0426751428053594,-0.0178185499640772,"-0.03 (-0.04, -0.02)",1.84491882972424e-06,8.15648324720192e-06,Cortical,Volume of superiorfrontal (right hemisphere),Acute Bacterial,**
R_superiorparietal,Acute Bacterial Infections,83240,48440,34800,-0.0317270714074448,-0.044794695973724,-0.0186594468411656,"-0.03 (-0.04, -0.02)",1.95176384532558e-06,8.19740815036742e-06,Cortical,Volume of superiorparietal (right hemisphere),Acute Bacterial,**
R_superiortemporal,Acute Bacterial Infections,83240,48440,34800,-0.0366491456515184,-0.0494236384153739,-0.0238746528876629,"-0.04 (-0.05, -0.02)",1.88177110518969e-08,1.97585966044918e-07,Cortical,Volume of superiortemporal (right hemisphere),Acute Bacterial,**
R_supramarginal,Acute Bacterial Infections,83240,48440,34800,-0.0272340394379337,-0.0401043033628406,-0.0143637755130268,"-0.03 (-0.04, -0.01)",3.3656193579006e-05,9.74869055391899e-05,Cortical,Volume of supramarginal (right hemisphere),Acute Bacterial,**
R_temporalpole,Acute Bacterial Infections,81870,47640,34230,-0.0473188027974589,-0.060149748500981,-0.0344878570939369,"-0.05 (-0.06, -0.03)",4.937240282977e-13,1.38242727923356e-11,Cortical,Volume of grey matter in Temporal Pole (right),Acute Bacterial,**
R_transversetemporal,Acute Bacterial Infections,83240,48440,34800,-0.0148165622856327,-0.028250591263539,-0.00138253330772638,"-0.01 (-0.03, -0.00)",0.0306440895191228,0.0408587860254971,Cortical,Volume of transversetemporal (right hemisphere),Acute Bacterial,**
Raccumb,Acute Bacterial Infections,81858,47631,34227,-0.0546532242478328,-0.0683906575655483,-0.0409157909301173,"-0.05 (-0.07, -0.04)",6.38013755006194e-15,2.67965777102601e-13,SubCortical,Volume of accumbens (right),Acute Bacterial,**
Ramyg,Acute Bacterial Infections,81858,47631,34227,-0.0252502180616665,-0.0387165717477292,-0.0117838643756037,"-0.03 (-0.04, -0.01)",0.000237904264018562,0.000525893636251557,SubCortical,Volume of amygdala (right),Acute Bacterial,**
Rcaud,Acute Bacterial Infections,81858,47631,34227,-0.00331044228496459,-0.0165061056172958,0.00988522104736662,"-0.00 (-0.02, 0.01)",0.622925472607969,0.630430598783968,SubCortical,Volume of caudate (right),Acute Bacterial,
Rhippo,Acute Bacterial Infections,81858,47631,34227,-0.0262778280256767,-0.0397767640589829,-0.0127788919923705,"-0.03 (-0.04, -0.01)",0.000136041250205405,0.000336101912272178,SubCortical,Volume of hippocampus (right),Acute Bacterial,**
RLatVent,Acute Bacterial Infections,83240,48440,34800,0.0160852538721503,0.00287263376609002,0.0292978739782107,"0.02 (0.00, 0.03)",0.0170291362937817,0.0242448720114857,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Acute Bacterial,**
Rpal,Acute Bacterial Infections,81858,47631,34227,-0.0359441572608971,-0.0492431528706813,-0.0226451616511129,"-0.04 (-0.05, -0.02)",1.17756439962004e-07,8.99230996073484e-07,SubCortical,Volume of pallidum (right),Acute Bacterial,**
Rput,Acute Bacterial Infections,81858,47631,34227,-0.0315720517676171,-0.0441293053028655,-0.0190147982323687,"-0.03 (-0.04, -0.02)",8.32764118893234e-07,4.38523541710534e-06,SubCortical,Volume of putamen (right),Acute Bacterial,**
Rthal,Acute Bacterial Infections,81858,47631,34227,-0.0325831840967595,-0.0450587696529338,-0.0201075985405852,"-0.03 (-0.05, -0.02)",3.07815508268142e-07,1.98896174573261e-06,SubCortical,Volume of thalamus (right),Acute Bacterial,**
