Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Atlas,Description,Abbreviations,p_star
R_cuneus,Viral Infections,83240,42354,40886,-0.0247434391632212,-0.037491277225378,-0.0119956011010644,"-0.02 (-0.04, -0.01)",0.000142291365175693,0.000159366328996776,Cortical,Volume of cuneus (right hemisphere),Viral,**
R_entorhinal,Viral Infections,83240,42354,40886,-0.0510523036981794,-0.0643173358778561,-0.0377872715185026,"-0.05 (-0.06, -0.04)",4.62854974265185e-14,9.25709948530369e-14,Cortical,Volume of entorhinal (right hemisphere),Viral,**
R_frontalpole,Viral Infections,83240,42354,40886,-0.0234617481157784,-0.0367280128522179,-0.0101954833793389,"-0.02 (-0.04, -0.01)",0.000527940689245397,0.000575935297358615,Cortical,Volume of frontalpole (right hemisphere),Viral,**
R_fusiform,Viral Infections,83240,42354,40886,-0.0502379955248427,-0.0625229182295427,-0.0379530728201426,"-0.05 (-0.06, -0.04)",1.1137304455445e-15,2.52846911961454e-15,Cortical,Volume of fusiform (right hemisphere),Viral,**
R_inferiorparietal,Viral Infections,83240,42354,40886,-0.0482266423959806,-0.0606642175728866,-0.0357890672190746,"-0.05 (-0.06, -0.04)",2.99533801998572e-14,6.29020984197001e-14,Cortical,Volume of inferiorparietal (right hemisphere),Viral,**
R_inferiortemporal,Viral Infections,83240,42354,40886,-0.0510917061031308,-0.0633268967965798,-0.0388565154096818,"-0.05 (-0.06, -0.04)",2.77172970473961e-16,7.05531197570083e-16,Cortical,Volume of inferiortemporal (right hemisphere),Viral,**
R_insula,Viral Infections,81870,41749,40121,-0.0451085422666168,-0.0576728579662458,-0.0325442265669878,"-0.05 (-0.06, -0.03)",1.98259413974297e-12,3.4695397445502e-12,Cortical,Volume of grey matter in Insular Cortex (right),Viral,**
R_isthmuscingulate,Viral Infections,83240,42354,40886,-0.0363502463071083,-0.0490898710632759,-0.0236106215509407,"-0.04 (-0.05, -0.02)",2.24537689527359e-08,3.04212353553196e-08,Cortical,Volume of isthmuscingulate (right hemisphere),Viral,**
R_lateraloccipital,Viral Infections,83240,42354,40886,-0.0510845877021231,-0.0631501244564203,-0.039019050947826,"-0.05 (-0.06, -0.04)",1.07023467844022e-16,3.09999010306823e-16,Cortical,Volume of lateraloccipital (right hemisphere),Viral,**
R_lateralorbitofrontal,Viral Infections,83240,42354,40886,-0.0557410173034962,-0.0681044945583973,-0.0433775400485951,"-0.06 (-0.07, -0.04)",1.00482056645102e-18,3.83658761735846e-18,Cortical,Volume of lateralorbitofrontal (right hemisphere),Viral,**
R_lingual,Viral Infections,83240,42354,40886,-0.0439321313922902,-0.0570724496392159,-0.0307918131453645,"-0.04 (-0.06, -0.03)",5.67738648894307e-11,8.99812198247581e-11,Cortical,Volume of lingual (right hemisphere),Viral,**
R_medialorbitofrontal,Viral Infections,83240,42354,40886,-0.0540458679871949,-0.0663947313630171,-0.0416970046113727,"-0.05 (-0.07, -0.04)",9.80968761923624e-18,3.29605504006338e-17,Cortical,Volume of medialorbitofrontal (right hemisphere),Viral,**
R_middletemporal,Viral Infections,83240,42354,40886,-0.0593943050754211,-0.0715575066473026,-0.0472311035035396,"-0.06 (-0.07, -0.05)",1.08775923568374e-21,6.09145171982894e-21,Cortical,Volume of middletemporal (right hemisphere),Viral,**
R_paracentral,Viral Infections,83240,42354,40886,-0.0495888022699204,-0.0626529732234338,-0.0365246313164071,"-0.05 (-0.06, -0.04)",1.01870512623811e-13,1.94480069554548e-13,Cortical,Volume of paracentral (right hemisphere),Viral,**
R_parahippocampal,Viral Infections,83239,42353,40886,-0.063493012384273,-0.0769909458917008,-0.0499950788768453,"-0.06 (-0.08, -0.05)",3.04845396146854e-20,1.42261184868532e-19,Cortical,Volume of parahippocampal (right hemisphere),Viral,**
R_parsopercularis,Viral Infections,83240,42354,40886,-0.0403873575181713,-0.0534518486598351,-0.0273228663765075,"-0.04 (-0.05, -0.03)",1.37479656258925e-09,1.95733747894063e-09,Cortical,Volume of parsopercularis (right hemisphere),Viral,**
R_parsorbitalis,Viral Infections,83240,42354,40886,-0.0448950712982246,-0.0576828263936232,-0.032107316202826,"-0.04 (-0.06, -0.03)",5.98042564126464e-12,1.00471150773246e-11,Cortical,Volume of parsorbitalis (right hemisphere),Viral,**
R_parstriangularis,Viral Infections,83240,42354,40886,-0.0444410187491727,-0.0572959016566357,-0.0315861358417096,"-0.04 (-0.06, -0.03)",1.24408981554385e-11,2.04908910795458e-11,Cortical,Volume of parstriangularis (right hemisphere),Viral,**
R_pericalcarine,Viral Infections,83240,42354,40886,-0.00657629972476263,-0.0197589544199018,0.00660635497037659,"-0.01 (-0.02, 0.01)",0.328194919454733,0.328194919454733,Cortical,Volume of pericalcarine (right hemisphere),Viral,
R_postcentral,Viral Infections,83240,42354,40886,-0.0571961923406872,-0.0701344985026729,-0.0442578861787016,"-0.06 (-0.07, -0.04)",4.61396379455667e-18,1.61488732809483e-17,Cortical,Volume of postcentral (right hemisphere),Viral,**
R_posteriorcingulate,Viral Infections,83240,42354,40886,-0.049690952443079,-0.0626952387335124,-0.0366866661526457,"-0.05 (-0.06, -0.04)",6.98859593624075e-14,1.36521408987029e-13,Cortical,Volume of posteriorcingulate (right hemisphere),Viral,**
R_precentral,Viral Infections,83240,42354,40886,-0.0619360003915645,-0.0745836432884614,-0.0492883574946677,"-0.06 (-0.07, -0.05)",8.35305161265362e-22,5.39735642663772e-21,Cortical,Volume of precentral (right hemisphere),Viral,**
R_precuneus,Viral Infections,83240,42354,40886,-0.0516023558252857,-0.0639893097163247,-0.0392154019342466,"-0.05 (-0.06, -0.04)",3.25719323758603e-16,8.02655556752221e-16,Cortical,Volume of precuneus (right hemisphere),Viral,**
R_rostralanteriorcingulate,Viral Infections,83240,42354,40886,-0.0367480960930766,-0.0498138539803878,-0.0236823382057655,"-0.04 (-0.05, -0.02)",3.54664017887398e-08,4.72885357183197e-08,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Viral,**
R_rostralmiddlefrontal,Viral Infections,83240,42354,40886,-0.048039942580091,-0.0601942462838032,-0.0358856388763787,"-0.05 (-0.06, -0.04)",9.52363027760934e-15,2.05124344440816e-14,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Viral,**
R_superiorfrontal,Viral Infections,83240,42354,40886,-0.0608322340990981,-0.07308924232789,-0.0485752258703061,"-0.06 (-0.07, -0.05)",2.36456844435018e-22,1.80567044841286e-21,Cortical,Volume of superiorfrontal (right hemisphere),Viral,**
R_superiorparietal,Viral Infections,83240,42354,40886,-0.0535936886092357,-0.0664833878835163,-0.040703989334955,"-0.05 (-0.07, -0.04)",3.70777649395999e-16,8.65147848590665e-16,Cortical,Volume of superiorparietal (right hemisphere),Viral,**
R_superiortemporal,Viral Infections,83240,42354,40886,-0.0599926428190258,-0.0725923164590418,-0.0473929691790098,"-0.06 (-0.07, -0.05)",1.05944306861191e-20,5.56207611021251e-20,Cortical,Volume of superiortemporal (right hemisphere),Viral,**
R_supramarginal,Viral Infections,83240,42354,40886,-0.0448876634790414,-0.0575836760748052,-0.0321916508832776,"-0.04 (-0.06, -0.03)",4.24803671797137e-12,7.28234865937948e-12,Cortical,Volume of supramarginal (right hemisphere),Viral,**
R_temporalpole,Viral Infections,81870,41749,40121,-0.0793628697034213,-0.0920156255996798,-0.0667101138071628,"-0.08 (-0.09, -0.07)",1.0493055338917e-34,1.46902774744837e-33,Cortical,Volume of grey matter in Temporal Pole (right),Viral,**
R_transversetemporal,Viral Infections,83240,42354,40886,-0.0192404055816096,-0.0324947310000779,-0.00598608016314124,"-0.02 (-0.03, -0.01)",0.00443960215589808,0.00472058963411947,Cortical,Volume of transversetemporal (right hemisphere),Viral,**
Raccumb,Viral Infections,81858,41739,40119,-0.107703778361394,-0.121243601001484,-0.0941639557213028,"-0.11 (-0.12, -0.09)",1.00587383423127e-54,8.4493402075427e-53,SubCortical,Volume of accumbens (right),Viral,**
Ramyg,Viral Infections,81858,41739,40119,-0.0176953576181664,-0.0309833048181853,-0.00440741041814737,"-0.02 (-0.03, -0.00)",0.00905341225231333,0.00950608286492899,SubCortical,Volume of amygdala (right),Viral,**
Rcaud,Viral Infections,81858,41739,40119,-0.0325716783182485,-0.0455900956299627,-0.0195532610065343,"-0.03 (-0.05, -0.02)",9.41598803162078e-07,1.14629419515383e-06,SubCortical,Volume of caudate (right),Viral,**
Rhippo,Viral Infections,81858,41739,40119,-0.070460055199877,-0.0837720427941946,-0.0571480676055594,"-0.07 (-0.08, -0.06)",3.3683719579932e-25,2.82943244471428e-24,SubCortical,Volume of hippocampus (right),Viral,**
RLatVent,Viral Infections,83240,42354,40886,0.0643327967521292,0.0513035339452689,0.0773620595589894,"0.06 (0.05, 0.08)",3.85713843854834e-22,2.69999690698384e-21,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Viral,**
Rpal,Viral Infections,81858,41739,40119,-0.0536264818311214,-0.0667458574530462,-0.0405071062091966,"-0.05 (-0.07, -0.04)",1.14679467135962e-15,2.53501979984759e-15,SubCortical,Volume of pallidum (right),Viral,**
Rput,Viral Infections,81858,41739,40119,-0.0683811869772616,-0.0807645503099267,-0.0559978236445964,"-0.07 (-0.08, -0.06)",2.79147304825882e-27,2.93104670067177e-26,SubCortical,Volume of putamen (right),Viral,**
Rthal,Viral Infections,81858,41739,40119,-0.0794349758173619,-0.0917347134666059,-0.0671352381681178,"-0.08 (-0.09, -0.07)",1.09162763850348e-36,2.29241804085732e-35,SubCortical,Volume of thalamus (right),Viral,**
