Category,Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P BFI,Sex group,P interaction,Abbreviations,p_star
Cognition,Reaction time,All Infectious Diseases,211705,171296,40409,-0.0442504159940165,-0.0549399822292886,-0.0335608497587445,"-0.04 (-0.05, -0.03)",4.94450970839807e-16,3.04581798037321e-13,Female,0.376,Any,**
Cognition,Reaction time,Bacterial Infections,224726,199866,24860,-0.0299579764471809,-0.0428816812647407,-0.0170342716296211,"-0.03 (-0.04, -0.02)",5.53968367563267e-06,0.00341244514418972,Female,0.078,Bacterial,**
Cognition,Reaction time,Invasive Bacterial Infections,256944,249265,7679,-0.024233910892629,-0.0465472352871824,-0.0019205864980757,"-0.02 (-0.05, -0.00)",0.0332821052565793,1.0,Female,0.102,Invasive,*
Cognition,Reaction time,Localised Bacterial Infections,232786,212109,20677,-0.0327249341439666,-0.0467479418013401,-0.018701926486593,"-0.03 (-0.05, -0.02)",4.78943456156604e-06,0.00295029168992468,Female,0.042,Localised,**
Cognition,Reaction time,Bacterial Infections with Sepsis,269554,269183,371,-0.0252108186544513,-0.125468516057463,0.0750468787485603,"-0.03 (-0.13, 0.08)",0.622115369233516,1.0,Female,0.001,Sepsis,
Cognition,Reaction time,Bacterial Infections without Sepsis,224877,200138,24739,-0.0300703100103424,-0.04302221362062,-0.0171184064000649,"-0.03 (-0.04, -0.02)",5.35582296057868e-06,0.00329918694371647,Female,0.097,No-Sepsis,**
Cognition,Reaction time,Extracellular Bacterial Infections,266947,261684,5263,-0.0651222120554375,-0.0920051127481035,-0.0382393113627714,"-0.07 (-0.09, -0.04)",2.05629177864902e-06,0.0012666757356478,Female,0.045,Extracellular,**
Cognition,Reaction time,Intracellular Bacterial Infections,268345,267562,783,-0.0662435032988491,-0.135271244619834,0.00278423802213598,"-0.07 (-0.14, 0.00)",0.0599842642269295,1.0,Female,0.394,Intracellular,
Cognition,Reaction time,Gram Positive Bacterial Infections,267991,265619,2372,-0.0558631832745146,-0.0956603737066772,-0.0160659928423519,"-0.06 (-0.10, -0.02)",0.00593800381406869,1.0,Female,0.003,Gram Positive,*
Cognition,Reaction time,Gram Negative Bacterial Infections,268275,264784,3491,-0.0608160808910488,-0.0937177329293833,-0.0279144288527144,"-0.06 (-0.09, -0.03)",0.000291424578659498,0.179517540454251,Female,0.766,Gram Negative,*
Cognition,Reaction time,Mycobacterial Infections,268864,268320,544,-0.0901155754409866,-0.172894639134376,-0.00733651174759707,"-0.09 (-0.17, -0.01)",0.0328698423697234,1.0,Female,0.202,Mycobacterial,*
Cognition,Reaction time,Mycoplasma Infections,269978,269960,18,0.0758257253996624,-0.379125826186747,0.530777276986072,"0.08 (-0.38, 0.53)",0.74392217911977,1.0,Female,0.932,Mycoplasma,
Cognition,Reaction time,Acute Bacterial Infections,226466,202234,24232,-0.0305498317906739,-0.0436285335828307,-0.0174711299985172,"-0.03 (-0.04, -0.02)",4.69246875632475e-06,0.00289056075389605,Female,0.12,Acute Bacterial,**
Cognition,Reaction time,Chronic Bacterial Infections,267530,266479,1051,0.00045979790210586,-0.0591408452541184,0.0600604410583301,"0.00 (-0.06, 0.06)",0.987936059066106,1.0,Female,0.047,Chronic Bacterial,
Cognition,Reaction time,Viral Infections,250690,222232,28458,-0.0752346519918849,-0.0875380609300527,-0.0629312430537171,"-0.08 (-0.09, -0.06)",4.34152322188256e-33,2.67437830467966e-30,Female,0.717,Viral,**
Cognition,Reaction time,Acute Viral Infections,256356,234001,22355,-0.0715689943883722,-0.0852034634562722,-0.0579345253204723,"-0.07 (-0.09, -0.06)",8.05937632911854e-25,4.96457581873702e-22,Female,0.242,Acute Viral,**
Cognition,Reaction time,Herpes Viral Infections,262222,238804,23418,-0.0856826703410763,-0.0990763325776992,-0.0722890081044534,"-0.09 (-0.10, -0.07)",4.71023928239193e-36,2.90150739795343e-33,Female,0.308,Herpes,**
Cognition,Reaction time,Other Potentially Persistent Viral Infections,269592,269407,185,0.248174620083237,0.106241021734365,0.390108218432108,"0.25 (0.11, 0.39)",0.000610236648947094,0.37590577575141,Female,0.523,Other Viral,*
Cognition,Reaction time,Parasitic Infections,268211,267394,817,-0.0241644807842654,-0.0917964626348617,0.043467501066331,"-0.02 (-0.09, 0.04)",0.48374935982227,1.0,Female,0.801,Parasitic,
Cognition,Reaction time,Fungal Infections,260222,256632,3590,0.0165162228117731,-0.0158965269696641,0.0489289725932104,"0.02 (-0.02, 0.05)",0.317929917850557,1.0,Female,0.33,Fungal,
Cognition,Reaction time,Acute Infections,219215,183603,35612,-0.0432081110801871,-0.0543982896979081,-0.032017932462466,"-0.04 (-0.05, -0.03)",3.80604781311889e-14,2.34452545288124e-11,Female,0.405,Acute,**
Cognition,Reaction time,Chronic Infections,258414,233869,24545,-0.0795935963483735,-0.0926840581745723,-0.0665031345221747,"-0.08 (-0.09, -0.07)",9.82446626179202e-33,6.05187121726388e-30,Female,0.63,Chronic,**
