Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Atlas,Description,Abbreviations,p_star
L_parahippocampal,Bacterial Infections with Sepsis,83239,82320,919,-0.128628186714844,-0.193266332421262,-0.0639900410084263,"-0.13 (-0.19, -0.06)",9.61359438176957e-05,0.00403770964034322,Cortical,Volume of parahippocampal (left hemisphere),Sepsis,**
L_parsopercularis,Bacterial Infections with Sepsis,83240,82321,919,-0.030778480059463,-0.093397984748715,0.031841024629789,"-0.03 (-0.09, 0.03)",0.335365976469841,0.391260305881481,Cortical,Volume of parsopercularis (left hemisphere),Sepsis,
L_parsorbitalis,Bacterial Infections with Sepsis,83240,82321,919,-0.0510113258564008,-0.111911401150184,0.00988874943738231,"-0.05 (-0.11, 0.01)",0.100648609558658,0.156564503757912,Cortical,Volume of parsorbitalis (left hemisphere),Sepsis,
L_parstriangularis,Bacterial Infections with Sepsis,83240,82321,919,-0.0231183114152632,-0.0847651868849967,0.0385285640544702,"-0.02 (-0.08, 0.04)",0.462329085064549,0.51770105415067,Cortical,Volume of parstriangularis (left hemisphere),Sepsis,
L_pericalcarine,Bacterial Infections with Sepsis,83240,82321,919,-0.00102018009064056,-0.0640114353074664,0.0619710751261852,"-0.00 (-0.06, 0.06)",0.974676903225028,0.986419998444607,Cortical,Volume of pericalcarine (left hemisphere),Sepsis,
L_postcentral,Bacterial Infections with Sepsis,83240,82321,919,-0.0696865455643273,-0.130833313336021,-0.00853977779263319,"-0.07 (-0.13, -0.01)",0.0255037737505952,0.0579004593256756,Cortical,Volume of postcentral (left hemisphere),Sepsis,*
L_posteriorcingulate,Bacterial Infections with Sepsis,83240,82321,919,-0.0830921883231743,-0.144781822763192,-0.021402553883157,"-0.08 (-0.14, -0.02)",0.00829237492882199,0.0232186498007016,Cortical,Volume of posteriorcingulate (left hemisphere),Sepsis,**
L_precentral,Bacterial Infections with Sepsis,83240,82321,919,-0.0954001882008942,-0.155469536453892,-0.0353308399478963,"-0.10 (-0.16, -0.04)",0.00185386571854502,0.00879794591908323,Cortical,Volume of precentral (left hemisphere),Sepsis,**
L_precuneus,Bacterial Infections with Sepsis,83240,82321,919,-0.104200748142644,-0.164288522032093,-0.0441129742531947,"-0.10 (-0.16, -0.04)",0.000676877197215647,0.00525211209231503,Cortical,Volume of precuneus (left hemisphere),Sepsis,**
L_rostralanteriorcingulate,Bacterial Infections with Sepsis,83240,82321,919,-0.0574691923951287,-0.1186602210856,0.00372183629534223,"-0.06 (-0.12, 0.00)",0.0656574493749113,0.112555627499848,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Sepsis,
L_rostralmiddlefrontal,Bacterial Infections with Sepsis,83240,82321,919,-0.0719363480757461,-0.130008822852377,-0.0138638732991154,"-0.07 (-0.13, -0.01)",0.0151882458544785,0.0386609894477636,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Sepsis,**
L_superiorfrontal,Bacterial Infections with Sepsis,83240,82321,919,-0.046516931476484,-0.104904232237235,0.0118703692842667,"-0.05 (-0.10, 0.01)",0.118405320975469,0.177607981463204,Cortical,Volume of superiorfrontal (left hemisphere),Sepsis,
L_superiorparietal,Bacterial Infections with Sepsis,83240,82321,919,-0.0845258123093202,-0.146508991718427,-0.022542632900213,"-0.08 (-0.15, -0.02)",0.00752309851483653,0.0232186498007016,Cortical,Volume of superiorparietal (left hemisphere),Sepsis,**
L_superiortemporal,Bacterial Infections with Sepsis,83240,82321,919,-0.0707013939067281,-0.129677659178,-0.0117251286354564,"-0.07 (-0.13, -0.01)",0.0187928642882758,0.0464294294180933,Cortical,Volume of superiortemporal (left hemisphere),Sepsis,**
L_supramarginal,Bacterial Infections with Sepsis,83240,82321,919,-0.0802735032826968,-0.139426804783213,-0.0211202017821807,"-0.08 (-0.14, -0.02)",0.00782039551020004,0.0232186498007016,Cortical,Volume of supramarginal (left hemisphere),Sepsis,**
L_temporalpole,Bacterial Infections with Sepsis,81870,80957,913,-0.107460961881359,-0.166590967340581,-0.0483309564221381,"-0.11 (-0.17, -0.05)",0.000368210088553804,0.00500906325901145,Cortical,Volume of grey matter in Temporal Pole (left),Sepsis,**
L_transversetemporal,Bacterial Infections with Sepsis,83240,82321,919,-0.0468285883252606,-0.11002980430024,0.0163726276497191,"-0.05 (-0.11, 0.02)",0.146437125518964,0.208486754976152,Cortical,Volume of transversetemporal (left hemisphere),Sepsis,
Laccumb,Bacterial Infections with Sepsis,81858,80945,913,-0.109916575320697,-0.173832069738507,-0.0460010809028857,"-0.11 (-0.17, -0.05)",0.000750301727473576,0.00525211209231503,SubCortical,Volume of accumbens (left),Sepsis,**
Lamyg,Bacterial Infections with Sepsis,81858,80945,913,0.00162437746745701,-0.0610708861624074,0.0643196410973215,"0.00 (-0.06, 0.06)",0.959499643655341,0.986419998444607,SubCortical,Volume of amygdala (left),Sepsis,
Lcaud,Bacterial Infections with Sepsis,81858,80945,913,0.000243288867119924,-0.0615067033475836,0.0619932810818235,"0.00 (-0.06, 0.06)",0.99383867296052,0.99383867296052,SubCortical,Volume of caudate (left),Sepsis,
Lhippo,Bacterial Infections with Sepsis,81858,80945,913,-0.0879300139098211,-0.151547959345897,-0.0243120684737453,"-0.09 (-0.15, -0.02)",0.00674965552038736,0.0232186498007016,SubCortical,Volume of hippocampus (left),Sepsis,**
LLatVent,Bacterial Infections with Sepsis,83240,82321,919,0.108394208248354,0.0461615899371548,0.170626826559553,"0.11 (0.05, 0.17)",0.000640860827548469,0.00525211209231503,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Sepsis,**
Lpal,Bacterial Infections with Sepsis,81858,80945,913,-0.010310914756533,-0.0726623995547963,0.0520405700417302,"-0.01 (-0.07, 0.05)",0.745848533681682,0.793054137079257,SubCortical,Volume of pallidum (left),Sepsis,
Lput,Bacterial Infections with Sepsis,81858,80945,913,-0.102375706525328,-0.161657279908855,-0.0430941331418004,"-0.10 (-0.16, -0.04)",0.000712662068757435,0.00525211209231503,SubCortical,Volume of putamen (left),Sepsis,**
Lthal,Bacterial Infections with Sepsis,81858,80945,913,-0.069337896266185,-0.128461575679759,-0.0102142168526105,"-0.07 (-0.13, -0.01)",0.0215300753004948,0.0502368423678211,SubCortical,Volume of thalamus (left),Sepsis,*
R_bankssts,Bacterial Infections with Sepsis,83240,82321,919,-0.0370247627192602,-0.0998528993054421,0.0258033738669218,"-0.04 (-0.10, 0.03)",0.248082277159295,0.315741080020921,Cortical,Volume of bankssts (right hemisphere),Sepsis,
R_caudalanteriorcingulate,Bacterial Infections with Sepsis,83240,82321,919,-0.0714793564213136,-0.135913922768701,-0.00704479007392635,"-0.07 (-0.14, -0.01)",0.0296866733110004,0.0639405271313854,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Sepsis,*
R_caudalmiddlefrontal,Bacterial Infections with Sepsis,83240,82321,919,-0.0994082302288977,-0.162101215283566,-0.0367152451742297,"-0.10 (-0.16, -0.04)",0.00188527412551783,0.00879794591908323,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Sepsis,**
R_cuneus,Bacterial Infections with Sepsis,83240,82321,919,-0.0225054034363959,-0.0833394480110655,0.0383286411382737,"-0.02 (-0.08, 0.04)",0.468396191850606,0.51770105415067,Cortical,Volume of cuneus (right hemisphere),Sepsis,
R_entorhinal,Bacterial Infections with Sepsis,83240,82321,919,-0.0755356943451955,-0.138852096440733,-0.012219292249658,"-0.08 (-0.14, -0.01)",0.019376788674345,0.0465042928184279,Cortical,Volume of entorhinal (right hemisphere),Sepsis,**
R_frontalpole,Bacterial Infections with Sepsis,83240,82321,919,-0.0344992991251385,-0.0978061625554554,0.0288075643051784,"-0.03 (-0.10, 0.03)",0.285476321231638,0.352647220344965,Cortical,Volume of frontalpole (right hemisphere),Sepsis,
R_fusiform,Bacterial Infections with Sepsis,83240,82321,919,-0.0792692271988682,-0.137909427068526,-0.0206290273292105,"-0.08 (-0.14, -0.02)",0.00806266868596986,0.0232186498007016,Cortical,Volume of fusiform (right hemisphere),Sepsis,**
R_inferiorparietal,Bacterial Infections with Sepsis,83240,82321,919,-0.059433060757034,-0.118800742800946,-6.53787131218789e-05,"-0.06 (-0.12, -0.00)",0.0497482418201986,0.0889117513382273,Cortical,Volume of inferiorparietal (right hemisphere),Sepsis,*
R_inferiortemporal,Bacterial Infections with Sepsis,83240,82321,919,-0.112240556347165,-0.170641814492834,-0.0538392982014959,"-0.11 (-0.17, -0.05)",0.000165412870228612,0.00407952722786627,Cortical,Volume of inferiortemporal (right hemisphere),Sepsis,**
R_insula,Bacterial Infections with Sepsis,81870,80957,913,-0.0643521429656728,-0.124025097177411,-0.0046791887539349,"-0.06 (-0.12, -0.00)",0.0345453127774909,0.071114847025689,Cortical,Volume of grey matter in Insular Cortex (right),Sepsis,*
R_isthmuscingulate,Bacterial Infections with Sepsis,83240,82321,919,-0.0319916422146073,-0.0927924316797028,0.0288091472504881,"-0.03 (-0.09, 0.03)",0.30240682304628,0.365412143379388,Cortical,Volume of isthmuscingulate (right hemisphere),Sepsis,
R_lateraloccipital,Bacterial Infections with Sepsis,83240,82321,919,-0.0863747717477341,-0.143968803411794,-0.0287807400836739,"-0.09 (-0.14, -0.03)",0.0032890171412899,0.0138138719934176,Cortical,Volume of lateraloccipital (right hemisphere),Sepsis,**
R_lateralorbitofrontal,Bacterial Infections with Sepsis,83240,82321,919,-0.0352389753057148,-0.0942610513108592,0.0237831006994296,"-0.04 (-0.09, 0.02)",0.241920479009156,0.315741080020921,Cortical,Volume of lateralorbitofrontal (right hemisphere),Sepsis,
R_lingual,Bacterial Infections with Sepsis,83240,82321,919,-0.0453785330452147,-0.108095697457637,0.0173386313672078,"-0.05 (-0.11, 0.02)",0.156154270258165,0.215032109863703,Cortical,Volume of lingual (right hemisphere),Sepsis,
R_medialorbitofrontal,Bacterial Infections with Sepsis,83240,82321,919,-0.0254601726793125,-0.0844111210474142,0.0334907756887892,"-0.03 (-0.08, 0.03)",0.397278488542781,0.450964770778293,Cortical,Volume of medialorbitofrontal (right hemisphere),Sepsis,
R_middletemporal,Bacterial Infections with Sepsis,83240,82321,919,-0.105515082734518,-0.163581824312102,-0.0474483411569342,"-0.11 (-0.16, -0.05)",0.000368849325825206,0.00500906325901145,Cortical,Volume of middletemporal (right hemisphere),Sepsis,**
R_paracentral,Bacterial Infections with Sepsis,83240,82321,919,-0.0671856584869434,-0.129543110056983,-0.0048282069169043,"-0.07 (-0.13, -0.00)",0.0347108181911101,0.071114847025689,Cortical,Volume of paracentral (right hemisphere),Sepsis,*
R_parahippocampal,Bacterial Infections with Sepsis,83239,82320,919,-0.103177962673862,-0.167614822186578,-0.0387411031611462,"-0.10 (-0.17, -0.04)",0.00169937649901955,0.00879794591908323,Cortical,Volume of parahippocampal (right hemisphere),Sepsis,**
R_parsopercularis,Bacterial Infections with Sepsis,83240,82321,919,-0.0500185352111588,-0.112371281410088,0.0123342109877704,"-0.05 (-0.11, 0.01)",0.115889514034917,0.176994894162419,Cortical,Volume of parsopercularis (right hemisphere),Sepsis,
R_parsorbitalis,Bacterial Infections with Sepsis,83240,82321,919,-0.0623922327187261,-0.123427537118475,-0.00135692831897724,"-0.06 (-0.12, -0.00)",0.045119724346363,0.0856369008286231,Cortical,Volume of parsorbitalis (right hemisphere),Sepsis,*
R_parstriangularis,Bacterial Infections with Sepsis,83240,82321,919,-0.0280032465529328,-0.0893596042213045,0.033353111115439,"-0.03 (-0.09, 0.03)",0.371031818225229,0.426940722341359,Cortical,Volume of parstriangularis (right hemisphere),Sepsis,
R_pericalcarine,Bacterial Infections with Sepsis,83240,82321,919,-0.0176009690726751,-0.080504981874288,0.0453030437289379,"-0.02 (-0.08, 0.05)",0.58340557975478,0.636442450641578,Cortical,Volume of pericalcarine (right hemisphere),Sepsis,
R_postcentral,Bacterial Infections with Sepsis,83240,82321,919,-0.102902439043508,-0.16466412822341,-0.0411407498636059,"-0.10 (-0.16, -0.04)",0.00109282592842833,0.00611982519919867,Cortical,Volume of postcentral (right hemisphere),Sepsis,**
R_posteriorcingulate,Bacterial Infections with Sepsis,83240,82321,919,-0.13937164420636,-0.201437972781509,-0.0773053156312113,"-0.14 (-0.20, -0.08)",1.07779136905847e-05,0.000905344750009113,Cortical,Volume of posteriorcingulate (right hemisphere),Sepsis,**
R_precentral,Bacterial Infections with Sepsis,83240,82321,919,-0.0827152963579252,-0.143096921406114,-0.0223336713097368,"-0.08 (-0.14, -0.02)",0.00725560508646229,0.0232186498007016,Cortical,Volume of precentral (right hemisphere),Sepsis,**
R_precuneus,Bacterial Infections with Sepsis,83240,82321,919,-0.0600311237419313,-0.119160301658857,-0.000901945825005183,"-0.06 (-0.12, -0.00)",0.0466063359296369,0.0856369008286231,Cortical,Volume of precuneus (right hemisphere),Sepsis,*
R_rostralanteriorcingulate,Bacterial Infections with Sepsis,83240,82321,919,-0.0326680415105717,-0.0950249962609203,0.029688913239777,"-0.03 (-0.10, 0.03)",0.304510119482823,0.365412143379388,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Sepsis,
R_rostralmiddlefrontal,Bacterial Infections with Sepsis,83240,82321,919,-0.0591610515093053,-0.117177342873333,-0.00114476014527725,"-0.06 (-0.12, -0.00)",0.0456476992624758,0.0856369008286231,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Sepsis,*
R_superiorfrontal,Bacterial Infections with Sepsis,83240,82321,919,-0.0768936256598594,-0.135411386526324,-0.0183758647933945,"-0.08 (-0.14, -0.02)",0.0100120105514639,0.027129318913644,Cortical,Volume of superiorfrontal (right hemisphere),Sepsis,**
R_superiorparietal,Bacterial Infections with Sepsis,83240,82321,919,-0.0800156464236617,-0.141543649266869,-0.0184876435804543,"-0.08 (-0.14, -0.02)",0.0108074322237659,0.0283695095873854,Cortical,Volume of superiorparietal (right hemisphere),Sepsis,**
R_superiortemporal,Bacterial Infections with Sepsis,83240,82321,919,-0.108297881664129,-0.168446783364395,-0.0481489799638619,"-0.11 (-0.17, -0.05)",0.000417421938250954,0.00500906325901145,Cortical,Volume of superiortemporal (right hemisphere),Sepsis,**
R_supramarginal,Bacterial Infections with Sepsis,83240,82321,919,-0.0680258880524624,-0.128623253265986,-0.00742852283893871,"-0.07 (-0.13, -0.01)",0.0277908741144185,0.0614324585687146,Cortical,Volume of supramarginal (right hemisphere),Sepsis,*
R_temporalpole,Bacterial Infections with Sepsis,81870,80957,913,-0.102675009817964,-0.162802798495363,-0.0425472211405647,"-0.10 (-0.16, -0.04)",0.000817545107124665,0.00528259915372861,Cortical,Volume of grey matter in Temporal Pole (right),Sepsis,**
R_transversetemporal,Bacterial Infections with Sepsis,83240,82321,919,-0.0562124926140892,-0.119460172329646,0.00703518710146774,"-0.06 (-0.12, 0.01)",0.0815159972542817,0.131679687872301,Cortical,Volume of transversetemporal (right hemisphere),Sepsis,
Raccumb,Bacterial Infections with Sepsis,81858,80945,913,-0.112563713511187,-0.176938405992822,-0.0481890210295519,"-0.11 (-0.18, -0.05)",0.000610169440570093,0.00525211209231503,SubCortical,Volume of accumbens (right),Sepsis,**
Ramyg,Bacterial Infections with Sepsis,81858,80945,913,-0.0150849596533379,-0.0781755698878667,0.0480056505811909,"-0.02 (-0.08, 0.05)",0.639332406605008,0.6885118224977,SubCortical,Volume of amygdala (right),Sepsis,
Rcaud,Bacterial Infections with Sepsis,81858,80945,913,-0.00117226995517193,-0.0629897538465254,0.0606452139361816,"-0.00 (-0.06, 0.06)",0.970351032589865,0.986419998444607,SubCortical,Volume of caudate (right),Sepsis,
Rhippo,Bacterial Infections with Sepsis,81858,80945,913,-0.093867178200173,-0.157107659543119,-0.0306266968572269,"-0.09 (-0.16, -0.03)",0.00362456102661227,0.0144982441064491,SubCortical,Volume of hippocampus (right),Sepsis,**
RLatVent,Bacterial Infections with Sepsis,83240,82321,919,0.0881301786737964,0.0259262627000417,0.150334094647551,"0.09 (0.03, 0.15)",0.00548911523630834,0.0209584399931773,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Sepsis,**
Rpal,Bacterial Infections with Sepsis,81858,80945,913,-0.0604876961740136,-0.122798469964155,0.00182307761612764,"-0.06 (-0.12, 0.00)",0.0570900180209006,0.099907531536576,SubCortical,Volume of pallidum (right),Sepsis,
Rput,Bacterial Infections with Sepsis,81858,80945,913,-0.0983041180534844,-0.157135640906239,-0.0394725952007295,"-0.10 (-0.16, -0.04)",0.00105692226740737,0.00611982519919867,SubCortical,Volume of putamen (right),Sepsis,**
Rthal,Bacterial Infections with Sepsis,81858,80945,913,-0.0592653214940917,-0.117717329965425,-0.000813313022757965,"-0.06 (-0.12, -0.00)",0.0468963980728174,0.0856369008286231,SubCortical,Volume of thalamus (right),Sepsis,*
