Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Atlas,Description,Abbreviations,p_star
L_bankssts,Other Potentially Persistent Viral Infections,83240,82946,294,-0.0548002941532594,-0.164849648296598,0.0552490599900796,"-0.05 (-0.16, 0.06)",0.329067322101934,0.885565358938857,Cortical,Volume of bankssts (left hemisphere),Other Viral,
L_caudalanteriorcingulate,Other Potentially Persistent Viral Infections,83240,82946,294,-0.017507846632536,-0.131689050191912,0.0966733569268396,"-0.02 (-0.13, 0.10)",0.763771190581823,0.959582154185533,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Other Viral,
L_caudalmiddlefrontal,Other Potentially Persistent Viral Infections,83240,82946,294,0.0161338543196761,-0.0939895567409482,0.1262572653803,"0.02 (-0.09, 0.13)",0.773996127110328,0.959582154185533,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Other Viral,
L_cuneus,Other Potentially Persistent Viral Infections,83240,82946,294,-0.00116922214548106,-0.109618000410866,0.107279556119904,"-0.00 (-0.11, 0.11)",0.983140945586982,0.996286139943247,Cortical,Volume of cuneus (left hemisphere),Other Viral,
L_entorhinal,Other Potentially Persistent Viral Infections,83240,82946,294,0.106108490294506,-0.00513585230237397,0.217352832891386,"0.11 (-0.01, 0.22)",0.0615561107089405,0.752885911062287,Cortical,Volume of entorhinal (left hemisphere),Other Viral,
L_frontalpole,Other Potentially Persistent Viral Infections,83240,82946,294,0.0417735262353822,-0.0701038250924705,0.153650877563235,"0.04 (-0.07, 0.15)",0.464271146169895,0.959582154185533,Cortical,Volume of frontalpole (left hemisphere),Other Viral,
L_fusiform,Other Potentially Persistent Viral Infections,83240,82946,294,-0.0949976554306253,-0.200453141706122,0.0104578308448709,"-0.09 (-0.20, 0.01)",0.0774626907420455,0.752885911062287,Cortical,Volume of fusiform (left hemisphere),Other Viral,
L_inferiorparietal,Other Potentially Persistent Viral Infections,83240,82946,294,-0.0541591885551065,-0.162804247482503,0.0544858703722904,"-0.05 (-0.16, 0.05)",0.328547476303962,0.885565358938857,Cortical,Volume of inferiorparietal (left hemisphere),Other Viral,
L_inferiortemporal,Other Potentially Persistent Viral Infections,83240,82946,294,-0.0262487071358185,-0.12959361492832,0.0770962006566827,"-0.03 (-0.13, 0.08)",0.618611504351766,0.959582154185533,Cortical,Volume of inferiortemporal (left hemisphere),Other Viral,
L_insula,Other Potentially Persistent Viral Infections,81870,81579,291,0.0036500288010154,-0.102159194117744,0.109459251719775,"0.00 (-0.10, 0.11)",0.94609423441546,0.996286139943247,Cortical,Volume of grey matter in Insular Cortex (left),Other Viral,
L_isthmuscingulate,Other Potentially Persistent Viral Infections,83240,82946,294,0.0582402105437342,-0.0462555239232187,0.162735945010687,"0.06 (-0.05, 0.16)",0.274663701785102,0.843952940749832,Cortical,Volume of isthmuscingulate (left hemisphere),Other Viral,
L_lateraloccipital,Other Potentially Persistent Viral Infections,83240,82946,294,-0.0719422340055102,-0.17477144227719,0.0308869742661696,"-0.07 (-0.17, 0.03)",0.170295622740279,0.752885911062287,Cortical,Volume of lateraloccipital (left hemisphere),Other Viral,
L_lateralorbitofrontal,Other Potentially Persistent Viral Infections,83240,82946,294,-0.0347379907883683,-0.138240421628273,0.0687644400515362,"-0.03 (-0.14, 0.07)",0.510654180142338,0.959582154185533,Cortical,Volume of lateralorbitofrontal (left hemisphere),Other Viral,
L_lingual,Other Potentially Persistent Viral Infections,83240,82946,294,-0.026333196224458,-0.13635321998195,0.0836868275330335,"-0.03 (-0.14, 0.08)",0.638983317479202,0.959582154185533,Cortical,Volume of lingual (left hemisphere),Other Viral,
L_medialorbitofrontal,Other Potentially Persistent Viral Infections,83240,82946,294,-0.0122540794916528,-0.116892682612544,0.0923845236292383,"-0.01 (-0.12, 0.09)",0.81845604633583,0.959582154185533,Cortical,Volume of medialorbitofrontal (left hemisphere),Other Viral,
L_middletemporal,Other Potentially Persistent Viral Infections,83240,82946,294,0.0363092467898552,-0.0662919883104981,0.138910481890208,"0.04 (-0.07, 0.14)",0.487925037149941,0.959582154185533,Cortical,Volume of middletemporal (left hemisphere),Other Viral,
L_paracentral,Other Potentially Persistent Viral Infections,83240,82946,294,0.0216406593245151,-0.0894057523987485,0.132687071047779,"0.02 (-0.09, 0.13)",0.702490391043711,0.959582154185533,Cortical,Volume of paracentral (left hemisphere),Other Viral,
L_parahippocampal,Other Potentially Persistent Viral Infections,83239,82945,294,-0.018573946773139,-0.132568984679262,0.0954210911329841,"-0.02 (-0.13, 0.10)",0.749458724770832,0.959582154185533,Cortical,Volume of parahippocampal (left hemisphere),Other Viral,
L_parsopercularis,Other Potentially Persistent Viral Infections,83240,82946,294,0.0364671363272491,-0.0739581691577431,0.146892441812241,"0.04 (-0.07, 0.15)",0.517457089782874,0.959582154185533,Cortical,Volume of parsopercularis (left hemisphere),Other Viral,
L_parsorbitalis,Other Potentially Persistent Viral Infections,83240,82946,294,-0.0624399822169131,-0.169833761716156,0.0449537972823297,"-0.06 (-0.17, 0.04)",0.254472002876486,0.843952940749832,Cortical,Volume of parsorbitalis (left hemisphere),Other Viral,
L_parstriangularis,Other Potentially Persistent Viral Infections,83240,82946,294,0.0200834025695777,-0.0886266710894263,0.128793476228582,"0.02 (-0.09, 0.13)",0.717282343559506,0.959582154185533,Cortical,Volume of parstriangularis (left hemisphere),Other Viral,
L_pericalcarine,Other Potentially Persistent Viral Infections,83240,82946,294,0.00241298512639053,-0.108667537223904,0.113493507476685,"0.00 (-0.11, 0.11)",0.966039138580356,0.996286139943247,Cortical,Volume of pericalcarine (left hemisphere),Other Viral,
L_postcentral,Other Potentially Persistent Viral Infections,83240,82946,294,-0.035355149964113,-0.143186017461101,0.0724757175328747,"-0.04 (-0.14, 0.07)",0.52046310503086,0.959582154185533,Cortical,Volume of postcentral (left hemisphere),Other Viral,
L_posteriorcingulate,Other Potentially Persistent Viral Infections,83240,82946,294,0.0833777868665778,-0.0254105021708486,0.192166075904004,"0.08 (-0.03, 0.19)",0.133053843395813,0.752885911062287,Cortical,Volume of posteriorcingulate (left hemisphere),Other Viral,
L_precentral,Other Potentially Persistent Viral Infections,83240,82946,294,-0.03904777495078,-0.14498156049207,0.0668860105905105,"-0.04 (-0.14, 0.07)",0.470011285529018,0.959582154185533,Cortical,Volume of precentral (left hemisphere),Other Viral,
L_precuneus,Other Potentially Persistent Viral Infections,83240,82946,294,0.0434043549433138,-0.0625630326203215,0.149371742506949,"0.04 (-0.06, 0.15)",0.422083955451343,0.959582154185533,Cortical,Volume of precuneus (left hemisphere),Other Viral,
