Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Atlas,Description,Abbreviations,p_star
L_paracentral,Bacterial Infections,83240,47469,35771,-0.0296887970779596,-0.0430149485250404,-0.0163626456308788,"-0.03 (-0.04, -0.02)",1.26354272112874e-05,4.42239952395058e-05,Cortical,Volume of paracentral (left hemisphere),Bacterial,**
L_parahippocampal,Bacterial Infections,83239,47469,35770,-0.0243739489429065,-0.0380546243548726,-0.0106932735309404,"-0.02 (-0.04, -0.01)",0.00047968792906711,0.000937064791665982,Cortical,Volume of parahippocampal (left hemisphere),Bacterial,**
L_parsopercularis,Bacterial Infections,83240,47469,35771,-0.0096930505341223,-0.0229460420734089,0.00355994100516433,"-0.01 (-0.02, 0.00)",0.151715676881281,0.173381982452481,Cortical,Volume of parsopercularis (left hemisphere),Bacterial,
L_parsorbitalis,Bacterial Infections,83240,47469,35771,-0.0132864466568704,-0.026175512553406,-0.000397380760334909,"-0.01 (-0.03, -0.00)",0.0433429638058384,0.0551637721165216,Cortical,Volume of parsorbitalis (left hemisphere),Bacterial,*
L_parstriangularis,Bacterial Infections,83240,47469,35771,-0.011128148385289,-0.0241752011933761,0.00191890442279809,"-0.01 (-0.02, 0.00)",0.0945822774649427,0.115143642131235,Cortical,Volume of parstriangularis (left hemisphere),Bacterial,
L_pericalcarine,Bacterial Infections,83240,47469,35771,0.00340387302981784,-0.00992786725699762,0.0167356133166333,"0.00 (-0.01, 0.02)",0.616775622240004,0.631818930099517,Cortical,Volume of pericalcarine (left hemisphere),Bacterial,
L_postcentral,Bacterial Infections,83240,47469,35771,-0.0220179495167835,-0.0349588572730256,-0.00907704176054143,"-0.02 (-0.03, -0.01)",0.000854057210378687,0.00163047285617749,Cortical,Volume of postcentral (left hemisphere),Bacterial,**
L_posteriorcingulate,Bacterial Infections,83240,47469,35771,-0.0214574019807127,-0.0345134140056578,-0.00840138995576758,"-0.02 (-0.03, -0.01)",0.00127693123923028,0.00229554566511507,Cortical,Volume of posteriorcingulate (left hemisphere),Bacterial,**
L_precentral,Bacterial Infections,83240,47469,35771,-0.0300387686329089,-0.0427512249554412,-0.0173263123103766,"-0.03 (-0.04, -0.02)",3.6384777404217e-06,1.40370203960276e-05,Cortical,Volume of precentral (left hemisphere),Bacterial,**
L_precuneus,Bacterial Infections,83240,47469,35771,-0.0264105905023407,-0.0391274613233565,-0.0136937196813249,"-0.03 (-0.04, -0.01)",4.69471206287809e-05,0.000131451937760587,Cortical,Volume of precuneus (left hemisphere),Bacterial,**
L_rostralanteriorcingulate,Bacterial Infections,83240,47469,35771,-0.0177275961357404,-0.0306780517124739,-0.00477714055900688,"-0.02 (-0.03, -0.00)",0.0072981379291587,0.010947206893738,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Bacterial,**
L_rostralmiddlefrontal,Bacterial Infections,83240,47469,35771,-0.0161118205605547,-0.0284024952189555,-0.00382114590215401,"-0.02 (-0.03, -0.00)",0.0101906688351676,0.0142669363692346,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Bacterial,**
L_superiorfrontal,Bacterial Infections,83240,47469,35771,-0.0271064419827862,-0.0394626086809212,-0.0147502752846512,"-0.03 (-0.04, -0.01)",1.71185494015046e-05,5.75183259890555e-05,Cortical,Volume of superiorfrontal (left hemisphere),Bacterial,**
L_superiorparietal,Bacterial Infections,83240,47469,35771,-0.0278961813429109,-0.0410137816658615,-0.0147785810199603,"-0.03 (-0.04, -0.01)",3.0737330644312e-05,9.22119919329359e-05,Cortical,Volume of superiorparietal (left hemisphere),Bacterial,**
L_superiortemporal,Bacterial Infections,83240,47469,35771,-0.0229250444890985,-0.0354064959398927,-0.0104435930383042,"-0.02 (-0.04, -0.01)",0.000318432401898804,0.000685854404089731,Cortical,Volume of superiortemporal (left hemisphere),Bacterial,**
L_supramarginal,Bacterial Infections,83240,47469,35771,-0.0192437721067708,-0.0317630995304741,-0.00672444468306762,"-0.02 (-0.03, -0.01)",0.002589668230692,0.00426533590937507,Cortical,Volume of supramarginal (left hemisphere),Bacterial,**
L_temporalpole,Bacterial Infections,81870,46691,35179,-0.0395113076800692,-0.0520857584407296,-0.0269368569194088,"-0.04 (-0.05, -0.03)",7.3698517966091e-10,1.54766887728791e-08,Cortical,Volume of grey matter in Temporal Pole (left),Bacterial,**
L_transversetemporal,Bacterial Infections,83240,47469,35771,-0.00446974352268316,-0.0178460758710662,0.00890658882569989,"-0.00 (-0.02, 0.01)",0.512509705352877,0.531491546291873,Cortical,Volume of transversetemporal (left hemisphere),Bacterial,
Laccumb,Bacterial Infections,81858,46682,35176,-0.058597889603493,-0.0721880196766558,-0.0450077595303302,"-0.06 (-0.07, -0.05)",2.93245000347407e-17,2.46325800291822e-15,SubCortical,Volume of accumbens (left),Bacterial,**
Lamyg,Bacterial Infections,81858,46682,35176,-0.00972894965176065,-0.0230643498700522,0.00360645056653094,"-0.01 (-0.02, 0.00)",0.152741270255757,0.173381982452481,SubCortical,Volume of amygdala (left),Bacterial,
Lcaud,Bacterial Infections,81858,46682,35176,-0.00663630245224833,-0.0197707268431507,0.00649812193865406,"-0.01 (-0.02, 0.01)",0.322027246478505,0.346798573130698,SubCortical,Volume of caudate (left),Bacterial,
Lhippo,Bacterial Infections,81858,46682,35176,-0.0291550379758876,-0.0426859955536074,-0.0156240803981678,"-0.03 (-0.04, -0.02)",2.41139192601524e-05,7.50210821426964e-05,SubCortical,Volume of hippocampus (left),Bacterial,**
LLatVent,Bacterial Infections,83240,47469,35771,0.0212863340484067,0.00811500696004851,0.0344576611367649,"0.02 (0.01, 0.03)",0.00153776043133198,0.00263616073942626,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Bacterial,**
Lpal,Bacterial Infections,81858,46682,35176,-0.0319349200886016,-0.045195566969069,-0.0186742732081341,"-0.03 (-0.05, -0.02)",2.3606200659235e-06,1.04364255546092e-05,SubCortical,Volume of pallidum (left),Bacterial,**
Lput,Bacterial Infections,81858,46682,35176,-0.0382529958844145,-0.0508606139151635,-0.0256453778536655,"-0.04 (-0.05, -0.03)",2.74457694538867e-09,3.84240772354414e-08,SubCortical,Volume of putamen (left),Bacterial,**
Lthal,Bacterial Infections,81858,46682,35176,-0.0363106943214314,-0.0488845139100742,-0.0237368747327887,"-0.04 (-0.05, -0.02)",1.51815144947443e-08,1.59405902194815e-07,SubCortical,Volume of thalamus (left),Bacterial,**
R_bankssts,Bacterial Infections,83240,47469,35771,-0.0106529033729357,-0.0239500500596562,0.00264424331378474,"-0.01 (-0.02, 0.00)",0.116364855178446,0.137671096267457,Cortical,Volume of bankssts (right hemisphere),Bacterial,
R_caudalanteriorcingulate,Bacterial Infections,83240,47469,35771,-0.00503406047375562,-0.0186716342226393,0.00860351327512804,"-0.01 (-0.02, 0.01)",0.469377664408903,0.499085111523391,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Bacterial,
R_caudalmiddlefrontal,Bacterial Infections,83240,47469,35771,-0.0175699651538393,-0.0308388311363939,-0.00430109917128471,"-0.02 (-0.03, -0.00)",0.00945185094812236,0.0139290435024961,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Bacterial,**
R_cuneus,Bacterial Infections,83240,47469,35771,-0.0211083041066856,-0.0339827442660034,-0.00823386394736777,"-0.02 (-0.03, -0.01)",0.00131174038006576,0.00229554566511507,Cortical,Volume of cuneus (right hemisphere),Bacterial,**
R_entorhinal,Bacterial Infections,83240,47469,35771,-0.0224104250589604,-0.0358105760829239,-0.00901027403499682,"-0.02 (-0.04, -0.01)",0.00104627785031688,0.00195305198725818,Cortical,Volume of entorhinal (right hemisphere),Bacterial,**
R_frontalpole,Bacterial Infections,83240,47469,35771,-0.0122868170441099,-0.0256852058705877,0.00111157178236796,"-0.01 (-0.03, 0.00)",0.0722780727758407,0.089284678134862,Cortical,Volume of frontalpole (right hemisphere),Bacterial,
R_fusiform,Bacterial Infections,83240,47469,35771,-0.0242432417214258,-0.0366535549471998,-0.0118329284956518,"-0.02 (-0.04, -0.01)",0.00012886534749474,0.000300685810821061,Cortical,Volume of fusiform (right hemisphere),Bacterial,**
R_inferiorparietal,Bacterial Infections,83240,47469,35771,-0.0296730983693987,-0.0422366220516007,-0.0171095746871966,"-0.03 (-0.04, -0.02)",3.67636248467389e-06,1.40370203960276e-05,Cortical,Volume of inferiorparietal (right hemisphere),Bacterial,**
R_inferiortemporal,Bacterial Infections,83240,47469,35771,-0.0259980080632962,-0.0383581117658429,-0.0136379043607494,"-0.03 (-0.04, -0.01)",3.74964540288233e-05,0.000108610418566247,Cortical,Volume of inferiortemporal (right hemisphere),Bacterial,**
R_insula,Bacterial Infections,81870,46691,35179,-0.036668007123529,-0.0493577364971862,-0.0239782777498718,"-0.04 (-0.05, -0.02)",1.48760119442639e-08,1.59405902194815e-07,Cortical,Volume of grey matter in Insular Cortex (right),Bacterial,**
R_isthmuscingulate,Bacterial Infections,83240,47469,35771,-0.00700984381707622,-0.0198779978836017,0.00585831024944925,"-0.01 (-0.02, 0.01)",0.285662001194259,0.315731685530497,Cortical,Volume of isthmuscingulate (right hemisphere),Bacterial,
R_lateraloccipital,Bacterial Infections,83240,47469,35771,-0.0235916021269581,-0.0357806479893907,-0.0114025562645255,"-0.02 (-0.04, -0.01)",0.000148632937936412,0.000328557020701542,Cortical,Volume of lateraloccipital (right hemisphere),Bacterial,**
R_lateralorbitofrontal,Bacterial Infections,83240,47469,35771,-0.0245830130171631,-0.0370737039982804,-0.0120923220360458,"-0.02 (-0.04, -0.01)",0.000114650912495156,0.000275162189988374,Cortical,Volume of lateralorbitofrontal (right hemisphere),Bacterial,**
R_lingual,Bacterial Infections,83240,47469,35771,-0.00694602571505959,-0.0202198526292254,0.00632780119910617,"-0.01 (-0.02, 0.01)",0.305064627617586,0.332797775582821,Cortical,Volume of lingual (right hemisphere),Bacterial,
R_medialorbitofrontal,Bacterial Infections,83240,47469,35771,-0.0164246198215584,-0.0289008255414872,-0.00394841410162968,"-0.02 (-0.03, -0.00)",0.00987365779938276,0.0142669363692346,Cortical,Volume of medialorbitofrontal (right hemisphere),Bacterial,**
R_middletemporal,Bacterial Infections,83240,47469,35771,-0.032582263414188,-0.0448707196539842,-0.0202938071743918,"-0.03 (-0.04, -0.02)",2.03194986312191e-07,1.312952219248e-06,Cortical,Volume of middletemporal (right hemisphere),Bacterial,**
R_paracentral,Bacterial Infections,83240,47469,35771,-0.0344775765833108,-0.0476734703552684,-0.0212816828113532,"-0.03 (-0.05, -0.02)",3.04641945565705e-07,1.82785167339423e-06,Cortical,Volume of paracentral (right hemisphere),Bacterial,**
R_parahippocampal,Bacterial Infections,83239,47469,35770,-0.027197762380106,-0.0408351444181623,-0.0135603803420496,"-0.03 (-0.04, -0.01)",9.27837436322555e-05,0.000229230425444396,Cortical,Volume of parahippocampal (right hemisphere),Bacterial,**
R_parsopercularis,Bacterial Infections,83240,47469,35771,-0.0211583545610079,-0.0343543908429286,-0.00796231827908707,"-0.02 (-0.03, -0.01)",0.00167497959849858,0.00281396572547761,Cortical,Volume of parsopercularis (right hemisphere),Bacterial,**
R_parsorbitalis,Bacterial Infections,83240,47469,35771,-0.00952781547746763,-0.0224457586306686,0.00339012767573338,"-0.01 (-0.02, 0.00)",0.148287366433826,0.173001927506131,Cortical,Volume of parsorbitalis (right hemisphere),Bacterial,
R_parstriangularis,Bacterial Infections,83240,47469,35771,-0.0178553322025259,-0.0308405709698704,-0.00487009343518134,"-0.02 (-0.03, -0.00)",0.00703848918391054,0.0107496925717906,Cortical,Volume of parstriangularis (right hemisphere),Bacterial,**
R_pericalcarine,Bacterial Infections,83240,47469,35771,-0.000610958650758503,-0.0139242779381012,0.0127023606365842,"-0.00 (-0.01, 0.01)",0.92833066826163,0.92833066826163,Cortical,Volume of pericalcarine (right hemisphere),Bacterial,
R_postcentral,Bacterial Infections,83240,47469,35771,-0.028261498026807,-0.0413324544490138,-0.0151905416046002,"-0.03 (-0.04, -0.02)",2.25946085279123e-05,7.29979660132552e-05,Cortical,Volume of postcentral (right hemisphere),Bacterial,**
R_posteriorcingulate,Bacterial Infections,83240,47469,35771,-0.0237284531539964,-0.0368649971585377,-0.0105919091494551,"-0.02 (-0.04, -0.01)",0.000399857795004116,0.000799715590008232,Cortical,Volume of posteriorcingulate (right hemisphere),Bacterial,**
R_precentral,Bacterial Infections,83240,47469,35771,-0.0321612153018844,-0.0449393467230226,-0.0193830838807462,"-0.03 (-0.04, -0.02)",8.10923869286182e-07,4.54117366800262e-06,Cortical,Volume of precentral (right hemisphere),Bacterial,**
R_precuneus,Bacterial Infections,83240,47469,35771,-0.0255721606600552,-0.0380856246597736,-0.0130586966603368,"-0.03 (-0.04, -0.01)",6.19702475291127e-05,0.000162671899763921,Cortical,Volume of precuneus (right hemisphere),Bacterial,**
R_rostralanteriorcingulate,Bacterial Infections,83240,47469,35771,-0.0151532474261428,-0.0283504434340714,-0.00195605141821429,"-0.02 (-0.03, -0.00)",0.0244200081179977,0.0330851722889001,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Bacterial,**
R_rostralmiddlefrontal,Bacterial Infections,83240,47469,35771,-0.0179607773109163,-0.0302393015631715,-0.00568225305866108,"-0.02 (-0.03, -0.01)",0.00414437971097276,0.00656845086267382,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Bacterial,**
R_superiorfrontal,Bacterial Infections,83240,47469,35771,-0.0299171829041571,-0.0423009776833459,-0.0175333881249684,"-0.03 (-0.04, -0.02)",2.19398932162852e-06,1.02386168342664e-05,Cortical,Volume of superiorfrontal (right hemisphere),Bacterial,**
R_superiorparietal,Bacterial Infections,83240,47469,35771,-0.0309624287623767,-0.0439833086259415,-0.0179415488988119,"-0.03 (-0.04, -0.02)",3.15656984375246e-06,1.32575933437603e-05,Cortical,Volume of superiorparietal (right hemisphere),Bacterial,**
R_superiortemporal,Bacterial Infections,83240,47469,35771,-0.0363173869255452,-0.0490461394469576,-0.0235886344041328,"-0.04 (-0.05, -0.02)",2.2490384569462e-08,2.09910255981645e-07,Cortical,Volume of superiortemporal (right hemisphere),Bacterial,**
R_supramarginal,Bacterial Infections,83240,47469,35771,-0.0263811153653214,-0.0392053422126286,-0.0135568885180142,"-0.03 (-0.04, -0.01)",5.53624886585915e-05,0.000150014485397474,Cortical,Volume of supramarginal (right hemisphere),Bacterial,**
R_temporalpole,Bacterial Infections,81870,46691,35179,-0.0479061347827277,-0.0606914063197817,-0.0351208632456737,"-0.05 (-0.06, -0.04)",2.09140868153361e-13,5.85594430829409e-12,Cortical,Volume of grey matter in Temporal Pole (right),Bacterial,**
R_transversetemporal,Bacterial Infections,83240,47469,35771,-0.0164370003654941,-0.0298228096989697,-0.00305119103201855,"-0.02 (-0.03, -0.00)",0.016097016401777,0.0221663832417913,Cortical,Volume of transversetemporal (right hemisphere),Bacterial,**
Raccumb,Bacterial Infections,81858,46682,35176,-0.0570210404692466,-0.0707092379174692,-0.043332843021024,"-0.06 (-0.07, -0.04)",3.26608336249183e-16,1.37175501224657e-14,SubCortical,Volume of accumbens (right),Bacterial,**
Ramyg,Bacterial Infections,81858,46682,35176,-0.0243166961751412,-0.0377353385952349,-0.0108980537550476,"-0.02 (-0.04, -0.01)",0.000382796601835252,0.000784266208638077,SubCortical,Volume of amygdala (right),Bacterial,**
Rcaud,Bacterial Infections,81858,46682,35176,-0.00463239066924218,-0.0177812113450285,0.00851643000654411,"-0.00 (-0.02, 0.01)",0.489872565856298,0.514366194149113,SubCortical,Volume of caudate (right),Bacterial,
Rhippo,Bacterial Infections,81858,46682,35176,-0.0261545531985332,-0.0396055920592269,-0.0127035143378395,"-0.03 (-0.04, -0.01)",0.000138472365997977,0.000314369695779191,SubCortical,Volume of hippocampus (right),Bacterial,**
RLatVent,Bacterial Infections,83240,47469,35771,0.0182341176228478,0.00506896643128542,0.0313992688144102,"0.02 (0.01, 0.03)",0.00663601900516344,0.0103226962302542,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Bacterial,**
Rpal,Bacterial Infections,81858,46682,35176,-0.0373229278398202,-0.0505745378814342,-0.0240713177982062,"-0.04 (-0.05, -0.02)",3.39472106469003e-08,2.85156569433963e-07,SubCortical,Volume of pallidum (right),Bacterial,**
Rput,Bacterial Infections,81858,46682,35176,-0.0335666127518775,-0.0460790509111964,-0.0210541745925587,"-0.03 (-0.05, -0.02)",1.45999917228315e-07,1.02199942059821e-06,SubCortical,Volume of putamen (right),Bacterial,**
Rthal,Bacterial Infections,81858,46682,35176,-0.034207264870012,-0.0466383627912073,-0.0217761669488167,"-0.03 (-0.05, -0.02)",6.93242804699914e-08,5.29385414498116e-07,SubCortical,Volume of thalamus (right),Bacterial,**
