Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Atlas,Description,Abbreviations,p_star
L_precuneus,Mycobacterial Infections,83240,82720,520,-0.0386358081494533,-0.118325960541169,0.0410543442422629,"-0.04 (-0.12, 0.04)",0.341985916210435,0.926662966084762,Cortical,Volume of precuneus (left hemisphere),Mycobacterial,
L_rostralanteriorcingulate,Mycobacterial Infections,83240,82720,520,-0.0366693792075303,-0.11781877782437,0.0444800194093094,"-0.04 (-0.12, 0.04)",0.375797140717464,0.926662966084762,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Mycobacterial,
L_rostralmiddlefrontal,Mycobacterial Infections,83240,82720,520,0.00366899881456127,-0.0733462013855551,0.0806841990146776,"0.00 (-0.07, 0.08)",0.925606744079832,0.991679005775477,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Mycobacterial,
L_superiorfrontal,Mycobacterial Infections,83240,82720,520,-0.0413750152016102,-0.118805620698742,0.0360555902955213,"-0.04 (-0.12, 0.04)",0.294954476884246,0.926662966084762,Cortical,Volume of superiorfrontal (left hemisphere),Mycobacterial,
L_superiorparietal,Mycobacterial Infections,83240,82720,520,-0.0246456423646494,-0.106847634986724,0.0575563502574246,"-0.02 (-0.11, 0.06)",0.556774774767269,0.926662966084762,Cortical,Volume of superiorparietal (left hemisphere),Mycobacterial,
L_superiortemporal,Mycobacterial Infections,83240,82720,520,-0.0224207712595396,-0.100634250479344,0.0557927079602651,"-0.02 (-0.10, 0.06)",0.574217121953559,0.926662966084762,Cortical,Volume of superiortemporal (left hemisphere),Mycobacterial,
L_supramarginal,Mycobacterial Infections,83240,82720,520,0.0395414215288578,-0.0389072615808441,0.11799010463856,"0.04 (-0.04, 0.12)",0.323195536917263,0.926662966084762,Cortical,Volume of supramarginal (left hemisphere),Mycobacterial,
L_temporalpole,Mycobacterial Infections,81870,81368,502,-0.0202300994371894,-0.0997678047575448,0.0593076058831659,"-0.02 (-0.10, 0.06)",0.618121433705689,0.926662966084762,Cortical,Volume of grey matter in Temporal Pole (left),Mycobacterial,
L_transversetemporal,Mycobacterial Infections,83240,82720,520,0.037266909196919,-0.0465476976619895,0.121081516055827,"0.04 (-0.05, 0.12)",0.383493928381027,0.926662966084762,Cortical,Volume of transversetemporal (left hemisphere),Mycobacterial,
Laccumb,Mycobacterial Infections,81858,81356,502,-0.0949021682028983,-0.18087394465918,-0.00893039174661679,"-0.09 (-0.18, -0.01)",0.0304987971941761,0.845798430813933,SubCortical,Volume of accumbens (left),Mycobacterial,*
Lamyg,Mycobacterial Infections,81858,81356,502,-0.0969455666989438,-0.181269973122663,-0.0126211602752251,"-0.10 (-0.18, -0.01)",0.0242395547214796,0.845798430813933,SubCortical,Volume of amygdala (left),Mycobacterial,*
Lcaud,Mycobacterial Infections,81858,81356,502,0.0358563649461408,-0.0471988741548329,0.118911604047114,"0.04 (-0.05, 0.12)",0.397464609177986,0.926662966084762,SubCortical,Volume of caudate (left),Mycobacterial,
Lhippo,Mycobacterial Infections,81858,81356,502,-0.0119649977660851,-0.0975368508246969,0.0736068552925266,"-0.01 (-0.10, 0.07)",0.784043789074579,0.954251114517069,SubCortical,Volume of hippocampus (left),Mycobacterial,
LLatVent,Mycobacterial Infections,83240,82720,520,0.0109297606610733,-0.0716054115359268,0.0934649328580734,"0.01 (-0.07, 0.09)",0.795209262097557,0.954251114517069,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Mycobacterial,
Lpal,Mycobacterial Infections,81858,81356,502,-0.0353593307933296,-0.119223662772541,0.0485050011858822,"-0.04 (-0.12, 0.05)",0.40858939744319,0.926662966084762,SubCortical,Volume of pallidum (left),Mycobacterial,
Lput,Mycobacterial Infections,81858,81356,502,-0.0541279661918206,-0.13386818940487,0.025612257021229,"-0.05 (-0.13, 0.03)",0.183373536761494,0.926662966084762,SubCortical,Volume of putamen (left),Mycobacterial,
Lthal,Mycobacterial Infections,81858,81356,502,-0.0542153085387861,-0.133740140487662,0.0253095234100903,"-0.05 (-0.13, 0.03)",0.181485394032849,0.926662966084762,SubCortical,Volume of thalamus (left),Mycobacterial,
R_bankssts,Mycobacterial Infections,83240,82720,520,0.0225578396746309,-0.0607618574118063,0.105877536761068,"0.02 (-0.06, 0.11)",0.595666091197964,0.926662966084762,Cortical,Volume of bankssts (right hemisphere),Mycobacterial,
R_caudalanteriorcingulate,Mycobacterial Infections,83240,82720,520,-0.012165151599432,-0.0976170664040639,0.0732867632051998,"-0.01 (-0.10, 0.07)",0.780222872639522,0.954251114517069,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Mycobacterial,
R_caudalmiddlefrontal,Mycobacterial Infections,83240,82720,520,-0.0209086034728715,-0.104053246382756,0.062236039437013,"-0.02 (-0.10, 0.06)",0.622095499921449,0.926662966084762,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Mycobacterial,
R_cuneus,Mycobacterial Infections,83240,82720,520,-0.0373898142986241,-0.118064385797783,0.0432847572005351,"-0.04 (-0.12, 0.04)",0.363676269798557,0.926662966084762,Cortical,Volume of cuneus (right hemisphere),Mycobacterial,
R_entorhinal,Mycobacterial Infections,83240,82720,520,-0.0165990560008431,-0.100568419115501,0.0673703071138145,"-0.02 (-0.10, 0.07)",0.698423244129725,0.926662966084762,Cortical,Volume of entorhinal (right hemisphere),Mycobacterial,
R_frontalpole,Mycobacterial Infections,83240,82720,520,-0.0589437639059372,-0.142897415238778,0.0250098874269032,"-0.06 (-0.14, 0.03)",0.16879174201526,0.926662966084762,Cortical,Volume of frontalpole (right hemisphere),Mycobacterial,
R_fusiform,Mycobacterial Infections,83240,82720,520,0.0215041370155861,-0.0562643676411129,0.0992726416722851,"0.02 (-0.06, 0.10)",0.5878428330831,0.926662966084762,Cortical,Volume of fusiform (right hemisphere),Mycobacterial,
R_inferiorparietal,Mycobacterial Infections,83240,82720,520,-0.0181435198210853,-0.096875352860114,0.0605883132179435,"-0.02 (-0.10, 0.06)",0.651504656479734,0.926662966084762,Cortical,Volume of inferiorparietal (right hemisphere),Mycobacterial,
R_inferiortemporal,Mycobacterial Infections,83240,82720,520,-0.0622532685293292,-0.13970720694733,0.0152006698886718,"-0.06 (-0.14, 0.02)",0.115182824963572,0.926662966084762,Cortical,Volume of inferiortemporal (right hemisphere),Mycobacterial,
R_insula,Mycobacterial Infections,81870,81368,502,0.0154466293168264,-0.0648174360493431,0.0957106946829958,"0.02 (-0.06, 0.10)",0.706028926540771,0.926662966084762,Cortical,Volume of grey matter in Insular Cortex (right),Mycobacterial,
R_isthmuscingulate,Mycobacterial Infections,83240,82720,520,-0.018085900802729,-0.0987169379473617,0.0625451363419038,"-0.02 (-0.10, 0.06)",0.660202594959414,0.926662966084762,Cortical,Volume of isthmuscingulate (right hemisphere),Mycobacterial,
R_lateraloccipital,Mycobacterial Infections,83240,82720,520,-0.0313564149098943,-0.107738074834314,0.0450252450145254,"-0.03 (-0.11, 0.05)",0.421040339462208,0.926662966084762,Cortical,Volume of lateraloccipital (right hemisphere),Mycobacterial,
R_lateralorbitofrontal,Mycobacterial Infections,83240,82720,520,0.016919841763274,-0.0613525027657665,0.0951921862923145,"0.02 (-0.06, 0.10)",0.671797168113357,0.926662966084762,Cortical,Volume of lateralorbitofrontal (right hemisphere),Mycobacterial,
R_lingual,Mycobacterial Infections,83240,82720,520,-0.0293677256323622,-0.112540496367129,0.0538050451024047,"-0.03 (-0.11, 0.05)",0.488901777264715,0.926662966084762,Cortical,Volume of lingual (right hemisphere),Mycobacterial,
R_medialorbitofrontal,Mycobacterial Infections,83240,82720,520,-0.0687919085076389,-0.146968307397291,0.00938449038201301,"-0.07 (-0.15, 0.01)",0.0845834444892875,0.926662966084762,Cortical,Volume of medialorbitofrontal (right hemisphere),Mycobacterial,
R_middletemporal,Mycobacterial Infections,83240,82720,520,0.00910400637036748,-0.067906710960884,0.086114723701619,"0.01 (-0.07, 0.09)",0.816767557329115,0.963026076079464,Cortical,Volume of middletemporal (right hemisphere),Mycobacterial,
R_paracentral,Mycobacterial Infections,83240,82720,520,0.0119322077322097,-0.070764942155011,0.0946293576194305,"0.01 (-0.07, 0.09)",0.77732822903897,0.954251114517069,Cortical,Volume of paracentral (right hemisphere),Mycobacterial,
R_parahippocampal,Mycobacterial Infections,83239,82719,520,0.0170034502061018,-0.0684541020962175,0.102461002508421,"0.02 (-0.07, 0.10)",0.696553212611643,0.926662966084762,Cortical,Volume of parahippocampal (right hemisphere),Mycobacterial,
R_parsopercularis,Mycobacterial Infections,83240,82720,520,-0.0036081391146854,-0.0862980975998826,0.0790818193705118,"-0.00 (-0.09, 0.08)",0.931845506783129,0.991679005775477,Cortical,Volume of parsopercularis (right hemisphere),Mycobacterial,
R_parsorbitalis,Mycobacterial Infections,83240,82720,520,0.0295713398065681,-0.0513719791611057,0.110514658774242,"0.03 (-0.05, 0.11)",0.473961413868366,0.926662966084762,Cortical,Volume of parsorbitalis (right hemisphere),Mycobacterial,
R_parstriangularis,Mycobacterial Infections,83240,82720,520,0.0321799347174034,-0.0491875418469082,0.113547411281715,"0.03 (-0.05, 0.11)",0.438250102663139,0.926662966084762,Cortical,Volume of parstriangularis (right hemisphere),Mycobacterial,
R_pericalcarine,Mycobacterial Infections,83240,82720,520,-0.0666176211878934,-0.150036337065498,0.016801094689711,"-0.07 (-0.15, 0.02)",0.117531216631307,0.926662966084762,Cortical,Volume of pericalcarine (right hemisphere),Mycobacterial,
R_postcentral,Mycobacterial Infections,83240,82720,520,-0.00849323058711763,-0.0904033649428787,0.0734169037686434,"-0.01 (-0.09, 0.07)",0.838955079465715,0.965372968152329,Cortical,Volume of postcentral (right hemisphere),Mycobacterial,
R_posteriorcingulate,Mycobacterial Infections,83240,82720,520,-0.0211432339424778,-0.103461590174354,0.0611751222893981,"-0.02 (-0.10, 0.06)",0.614671431163909,0.926662966084762,Cortical,Volume of posteriorcingulate (right hemisphere),Mycobacterial,
R_precentral,Mycobacterial Infections,83240,82720,520,-0.0170791513304068,-0.0971572784558144,0.0629989757950008,"-0.02 (-0.10, 0.06)",0.675926728620026,0.926662966084762,Cortical,Volume of precentral (right hemisphere),Mycobacterial,
R_precuneus,Mycobacterial Infections,83240,82720,520,-0.0408288351196692,-0.119244027463362,0.0375863572240236,"-0.04 (-0.12, 0.04)",0.307485249416466,0.926662966084762,Cortical,Volume of precuneus (right hemisphere),Mycobacterial,
R_rostralanteriorcingulate,Mycobacterial Infections,83240,82720,520,0.0377409900884931,-0.0449534513439651,0.120435431520951,"0.04 (-0.04, 0.12)",0.371044863037651,0.926662966084762,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Mycobacterial,
R_rostralmiddlefrontal,Mycobacterial Infections,83240,82720,520,-0.0112893824706092,-0.0882291602398701,0.0656503952986517,"-0.01 (-0.09, 0.07)",0.773661374516067,0.954251114517069,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Mycobacterial,
R_superiorfrontal,Mycobacterial Infections,83240,82720,520,-0.026699355834131,-0.104305226773992,0.0509065151057298,"-0.03 (-0.10, 0.05)",0.500115120642277,0.926662966084762,Cortical,Volume of superiorfrontal (right hemisphere),Mycobacterial,
R_superiorparietal,Mycobacterial Infections,83240,82720,520,-0.0204354817044743,-0.102033553917392,0.0611625905084438,"-0.02 (-0.10, 0.06)",0.623525368906361,0.926662966084762,Cortical,Volume of superiorparietal (right hemisphere),Mycobacterial,
R_superiortemporal,Mycobacterial Infections,83240,82720,520,0.0481201305440937,-0.031651285903128,0.127891546991315,"0.05 (-0.03, 0.13)",0.237083356790765,0.926662966084762,Cortical,Volume of superiortemporal (right hemisphere),Mycobacterial,
R_supramarginal,Mycobacterial Infections,83240,82720,520,0.0246937524185024,-0.0556692554606174,0.105056760297622,"0.02 (-0.06, 0.11)",0.547001529110376,0.926662966084762,Cortical,Volume of supramarginal (right hemisphere),Mycobacterial,
R_temporalpole,Mycobacterial Infections,81870,81368,502,0.0242924424242993,-0.0565866311249962,0.105171515973595,"0.02 (-0.06, 0.11)",0.556068262723436,0.926662966084762,Cortical,Volume of grey matter in Temporal Pole (right),Mycobacterial,
R_transversetemporal,Mycobacterial Infections,83240,82720,520,0.0625008908393996,-0.0213751083121247,0.146376889990924,"0.06 (-0.02, 0.15)",0.14415523861543,0.926662966084762,Cortical,Volume of transversetemporal (right hemisphere),Mycobacterial,
Raccumb,Mycobacterial Infections,81858,81356,502,-0.0199806798668065,-0.106572688305526,0.0666113285719133,"-0.02 (-0.11, 0.07)",0.651083799047582,0.926662966084762,SubCortical,Volume of accumbens (right),Mycobacterial,
Ramyg,Mycobacterial Infections,81858,81356,502,-0.025572321328759,-0.11043102838705,0.059286385729532,"-0.03 (-0.11, 0.06)",0.554758365792535,0.926662966084762,SubCortical,Volume of amygdala (right),Mycobacterial,
Rcaud,Mycobacterial Infections,81858,81356,502,0.0144507218299866,-0.068695600652566,0.0975970443125392,"0.01 (-0.07, 0.10)",0.733372318449758,0.947742688458149,SubCortical,Volume of caudate (right),Mycobacterial,
Rhippo,Mycobacterial Infections,81858,81356,502,-0.0222216409844618,-0.107286258135529,0.0628429761666049,"-0.02 (-0.11, 0.06)",0.608642714253276,0.926662966084762,SubCortical,Volume of hippocampus (right),Mycobacterial,
RLatVent,Mycobacterial Infections,83240,82720,520,0.00755442370771515,-0.0749407456981665,0.0900495931135968,"0.01 (-0.07, 0.09)",0.857557633421149,0.973443800099683,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Mycobacterial,
Rpal,Mycobacterial Infections,81858,81356,502,-0.0858104678397116,-0.169620129912507,-0.00200080576691587,"-0.09 (-0.17, -0.00)",0.0447759183552447,0.845798430813933,SubCortical,Volume of pallidum (right),Mycobacterial,*
Rput,Mycobacterial Infections,81858,81356,502,-0.0499396779981345,-0.129074296623924,0.029194940627655,"-0.05 (-0.13, 0.03)",0.216128659634005,0.926662966084762,SubCortical,Volume of putamen (right),Mycobacterial,
Rthal,Mycobacterial Infections,81858,81356,502,-0.0599441671609797,-0.138564706143438,0.0186763718214782,"-0.06 (-0.14, 0.02)",0.135076243258369,0.926662966084762,SubCortical,Volume of thalamus (right),Mycobacterial,
