Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Atlas,Description,Abbreviations,p_star
R_superiorparietal,Invasive Bacterial Infections,83240,71682,11558,-0.0540609853285852,-0.0726645743975556,-0.0354573962596147,"-0.05 (-0.07, -0.04)",1.2333136687077e-08,6.90655654476313e-08,Cortical,Volume of superiorparietal (right hemisphere),Invasive,**
R_superiortemporal,Invasive Bacterial Infections,83240,71682,11558,-0.0535319917827086,-0.0717191551037217,-0.0353448284616956,"-0.05 (-0.07, -0.04)",8.0010292828211e-09,6.85788425956489e-08,Cortical,Volume of superiortemporal (right hemisphere),Invasive,**
R_supramarginal,Invasive Bacterial Infections,83240,71682,11558,-0.0536087050376343,-0.0719306752619871,-0.0352867348132816,"-0.05 (-0.07, -0.04)",9.79697751366412e-09,6.85788425956489e-08,Cortical,Volume of supramarginal (right hemisphere),Invasive,**
R_temporalpole,Invasive Bacterial Infections,81870,70490,11380,-0.0514703273465371,-0.0697327988152628,-0.0332078558778114,"-0.05 (-0.07, -0.03)",3.32414879912984e-08,1.46585064873064e-07,Cortical,Volume of grey matter in Temporal Pole (right),Invasive,**
R_transversetemporal,Invasive Bacterial Infections,83240,71682,11558,-0.0293992998747149,-0.0485251359446798,-0.0102734638047499,"-0.03 (-0.05, -0.01)",0.00258923313323847,0.00345231084431796,Cortical,Volume of transversetemporal (right hemisphere),Invasive,**
Raccumb,Invasive Bacterial Infections,81858,70479,11379,-0.060673370427246,-0.0802260019577027,-0.0411207388967894,"-0.06 (-0.08, -0.04)",1.19205771593478e-09,1.66888080230869e-08,SubCortical,Volume of accumbens (right),Invasive,**
Ramyg,Invasive Bacterial Infections,81858,70479,11379,-0.0222853850264814,-0.0414503725997155,-0.00312039745324736,"-0.02 (-0.04, -0.00)",0.02266283221615,0.0271713949671966,SubCortical,Volume of amygdala (right),Invasive,**
Rcaud,Invasive Bacterial Infections,81858,70479,11379,-0.00672127444242741,-0.0255000397997594,0.0120574909149046,"-0.01 (-0.03, 0.01)",0.482981509345541,0.494761546158847,SubCortical,Volume of caudate (right),Invasive,
Rhippo,Invasive Bacterial Infections,81858,70479,11379,-0.0470319464958321,-0.0662413350374638,-0.0278225579542004,"-0.05 (-0.07, -0.03)",1.59888706037394e-06,3.83732894489747e-06,SubCortical,Volume of hippocampus (right),Invasive,**
RLatVent,Invasive Bacterial Infections,83240,71682,11558,0.0235894730477036,0.00477839522262915,0.042400550872778,"0.02 (0.00, 0.04)",0.0139783861151843,0.0175251408011266,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Invasive,**
Rpal,Invasive Bacterial Infections,81858,70479,11379,-0.0526719571624166,-0.071597608093826,-0.0337463062310073,"-0.05 (-0.07, -0.03)",4.91545795328761e-08,1.72041028365066e-07,SubCortical,Volume of pallidum (right),Invasive,**
Rput,Invasive Bacterial Infections,81858,70479,11379,-0.0430306456403518,-0.0609011359886571,-0.0251601552920465,"-0.04 (-0.06, -0.03)",2.36816304261305e-06,5.52571376609712e-06,SubCortical,Volume of putamen (right),Invasive,**
Rthal,Invasive Bacterial Infections,81858,70479,11379,-0.050453417094028,-0.0682069432345536,-0.0326998909535023,"-0.05 (-0.07, -0.03)",2.55437808077162e-08,1.19204310436009e-07,SubCortical,Volume of thalamus (right),Invasive,**
