Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Atlas,Description,Abbreviations,p_star
L_lingual,Gram Negative Bacterial Infections,83240,78204,5036,-0.032758048559898,-0.0601264785030374,-0.00538961861675865,"-0.03 (-0.06, -0.01)",0.0189799433041717,0.0270222921618716,Cortical,Volume of lingual (left hemisphere),Gram Negative,**
L_medialorbitofrontal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0518474073488718,-0.0778756133825568,-0.0258192013151867,"-0.05 (-0.08, -0.03)",9.45939227572774e-05,0.000220719153100314,Cortical,Volume of medialorbitofrontal (left hemisphere),Gram Negative,**
L_middletemporal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0517999355616443,-0.0773213352948258,-0.0262785358284629,"-0.05 (-0.08, -0.03)",6.95176929821117e-05,0.000166842463157068,Cortical,Volume of middletemporal (left hemisphere),Gram Negative,**
L_paracentral,Gram Negative Bacterial Infections,83240,78204,5036,-0.0435839010759157,-0.0712069678258002,-0.0159608343260311,"-0.04 (-0.07, -0.02)",0.00198549072883345,0.00340369839228592,Cortical,Volume of paracentral (left hemisphere),Gram Negative,**
L_parahippocampal,Gram Negative Bacterial Infections,83239,78203,5036,-0.0313327161031814,-0.0596900897688497,-0.00297534243751313,"-0.03 (-0.06, -0.00)",0.0303414692458897,0.0394654789093408,Cortical,Volume of parahippocampal (left hemisphere),Gram Negative,**
L_parsopercularis,Gram Negative Bacterial Infections,83240,78204,5036,-0.0219417549078815,-0.0494115387748039,0.00552802895904083,"-0.02 (-0.05, 0.01)",0.117454780286111,0.13896058512723,Cortical,Volume of parsopercularis (left hemisphere),Gram Negative,
L_parsorbitalis,Gram Negative Bacterial Infections,83240,78204,5036,-0.0190174792246173,-0.0457333522697218,0.00769839382048723,"-0.02 (-0.05, 0.01)",0.162957788698217,0.182512723342003,Cortical,Volume of parsorbitalis (left hemisphere),Gram Negative,
L_parstriangularis,Gram Negative Bacterial Infections,83240,78204,5036,-0.0362565326975285,-0.0632988590461366,-0.00921420634892045,"-0.04 (-0.06, -0.01)",0.00859481899350823,0.0133697184343461,Cortical,Volume of parstriangularis (left hemisphere),Gram Negative,**
L_pericalcarine,Gram Negative Bacterial Infections,83240,78204,5036,-0.00228781078086895,-0.0299209219620531,0.0253453004003152,"-0.00 (-0.03, 0.03)",0.871091722806259,0.892337862386899,Cortical,Volume of pericalcarine (left hemisphere),Gram Negative,
L_postcentral,Gram Negative Bacterial Infections,83240,78204,5036,-0.0576928880238523,-0.0845148004671249,-0.0308709755805797,"-0.06 (-0.08, -0.03)",2.49082182316917e-05,6.74932364987774e-05,Cortical,Volume of postcentral (left hemisphere),Gram Negative,**
L_posteriorcingulate,Gram Negative Bacterial Infections,83240,78204,5036,-0.0212439341429586,-0.0483068004980017,0.00581893221208457,"-0.02 (-0.05, 0.01)",0.123914579506223,0.144567009423927,Cortical,Volume of posteriorcingulate (left hemisphere),Gram Negative,
L_precentral,Gram Negative Bacterial Infections,83240,78204,5036,-0.042235932930067,-0.0685872325947482,-0.0158846332653858,"-0.04 (-0.07, -0.02)",0.00168154509519027,0.00307064756513005,Cortical,Volume of precentral (left hemisphere),Gram Negative,**
L_precuneus,Gram Negative Bacterial Infections,83240,78204,5036,-0.0625686494261762,-0.0889264621462431,-0.0362108367061093,"-0.06 (-0.09, -0.04)",3.28175201867343e-06,1.53148427538093e-05,Cortical,Volume of precuneus (left hemisphere),Gram Negative,**
L_rostralanteriorcingulate,Gram Negative Bacterial Infections,83240,78204,5036,-0.0290870590918397,-0.0559302669425597,-0.00224385124111969,"-0.03 (-0.06, -0.00)",0.0336872798253527,0.0422347985870094,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Gram Negative,**
L_rostralmiddlefrontal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0437774633608289,-0.0692519653490916,-0.0183029613725662,"-0.04 (-0.07, -0.02)",0.000756919362827828,0.00151383872565566,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Gram Negative,**
L_superiorfrontal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0548008453091146,-0.0804119587730383,-0.0291897318451909,"-0.05 (-0.08, -0.03)",2.74539131292529e-05,7.20665219642888e-05,Cortical,Volume of superiorfrontal (left hemisphere),Gram Negative,**
L_superiorparietal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0606534057203124,-0.0878423409158879,-0.0334644705247368,"-0.06 (-0.09, -0.03)",1.23051067589772e-05,4.11274908837467e-05,Cortical,Volume of superiorparietal (left hemisphere),Gram Negative,**
L_superiortemporal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0349870729352198,-0.0608586515630546,-0.0091154943073849,"-0.03 (-0.06, -0.01)",0.00803715512783676,0.0127381326554394,Cortical,Volume of superiortemporal (left hemisphere),Gram Negative,**
L_supramarginal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0484467064703535,-0.0743951968746339,-0.0224982160660731,"-0.05 (-0.07, -0.02)",0.000252990133727027,0.000531279280826756,Cortical,Volume of supramarginal (left hemisphere),Gram Negative,**
L_temporalpole,Gram Negative Bacterial Infections,81870,76905,4965,-0.0711531774373752,-0.0971894491194363,-0.0451169057553141,"-0.07 (-0.10, -0.05)",8.51421599600397e-08,1.19199023944056e-06,Cortical,Volume of grey matter in Temporal Pole (left),Gram Negative,**
L_transversetemporal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0150098396947598,-0.0427352247959178,0.0127155454063983,"-0.02 (-0.04, 0.01)",0.288651356714616,0.310855307231125,Cortical,Volume of transversetemporal (left hemisphere),Gram Negative,
Laccumb,Gram Negative Bacterial Infections,81858,76894,4964,-0.0940813412471144,-0.122224727831471,-0.0659379546627574,"-0.09 (-0.12, -0.07)",5.70619607700488e-11,3.33190285990289e-09,SubCortical,Volume of accumbens (left),Gram Negative,**
Lamyg,Gram Negative Bacterial Infections,81858,76894,4964,-0.000431230312114155,-0.0280426461546039,0.0271801855303756,"-0.00 (-0.03, 0.03)",0.975579979039771,0.975579979039771,SubCortical,Volume of amygdala (left),Gram Negative,
Lcaud,Gram Negative Bacterial Infections,81858,76894,4964,-0.000989810005124633,-0.0281849208493007,0.0262053008390515,"-0.00 (-0.03, 0.03)",0.943129634087846,0.954492641727458,SubCortical,Volume of caudate (left),Gram Negative,
Lhippo,Gram Negative Bacterial Infections,81858,76894,4964,-0.0574465383431674,-0.0854628008865515,-0.0294302757997833,"-0.06 (-0.09, -0.03)",5.85204925860507e-05,0.000144580040506713,SubCortical,Volume of hippocampus (left),Gram Negative,**
LLatVent,Gram Negative Bacterial Infections,83240,78204,5036,0.0673565067402127,0.0400581156719796,0.0946548978084457,"0.07 (0.04, 0.09)",1.32635209817697e-06,1.00817378231254e-05,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Gram Negative,**
Lpal,Gram Negative Bacterial Infections,81858,76894,4964,-0.025746901771311,-0.0532063658588135,0.00171256231619149,"-0.03 (-0.05, 0.00)",0.0661022502765066,0.0816557209298023,SubCortical,Volume of pallidum (left),Gram Negative,
Lput,Gram Negative Bacterial Infections,81858,76894,4964,-0.0581201392100391,-0.0842269333949214,-0.0320133450251569,"-0.06 (-0.08, -0.03)",1.28197748887497e-05,4.11274908837467e-05,SubCortical,Volume of putamen (left),Gram Negative,**
Lthal,Gram Negative Bacterial Infections,81858,76894,4964,-0.0696641736637226,-0.0956991053811852,-0.04362924194626,"-0.07 (-0.10, -0.04)",1.57059511668828e-07,1.88471414002593e-06,SubCortical,Volume of thalamus (left),Gram Negative,**
R_bankssts,Gram Negative Bacterial Infections,83240,78204,5036,-0.0305688331790717,-0.058129829776666,-0.00300783658147749,"-0.03 (-0.06, -0.00)",0.0297159101440072,0.0394654789093408,Cortical,Volume of bankssts (right hemisphere),Gram Negative,**
R_caudalanteriorcingulate,Gram Negative Bacterial Infections,83240,78204,5036,-0.0367111595052666,-0.0649771315699916,-0.00844518744054156,"-0.04 (-0.06, -0.01)",0.0109110878490114,0.0160794978827537,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Gram Negative,**
R_caudalmiddlefrontal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0365356383104471,-0.0640383837270002,-0.00903289289389407,"-0.04 (-0.06, -0.01)",0.00922331760706306,0.0140865214362418,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Gram Negative,**
R_cuneus,Gram Negative Bacterial Infections,83240,78204,5036,-0.0224068580757338,-0.0490932945518093,0.00427957840034165,"-0.02 (-0.05, 0.00)",0.0998339076262381,0.121536931023246,Cortical,Volume of cuneus (right hemisphere),Gram Negative,
R_entorhinal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0212558096228715,-0.0490320979730238,0.00652047872728076,"-0.02 (-0.05, 0.01)",0.133648090294332,0.151708643036809,Cortical,Volume of entorhinal (right hemisphere),Gram Negative,
R_frontalpole,Gram Negative Bacterial Infections,83240,78204,5036,-0.0227632201884527,-0.0505345468599139,0.00500810648300846,"-0.02 (-0.05, 0.01)",0.108159159004297,0.129790990805157,Cortical,Volume of frontalpole (right hemisphere),Gram Negative,
R_fusiform,Gram Negative Bacterial Infections,83240,78204,5036,-0.0573654281605237,-0.0830879471848598,-0.0316429091361877,"-0.06 (-0.08, -0.03)",1.23769400241225e-05,4.11274908837467e-05,Cortical,Volume of fusiform (right hemisphere),Gram Negative,**
R_inferiorparietal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0625337803297229,-0.0885744369075914,-0.0364931237518545,"-0.06 (-0.09, -0.04)",2.52154730370518e-06,1.32381233444522e-05,Cortical,Volume of inferiorparietal (right hemisphere),Gram Negative,**
R_inferiortemporal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0734839858443323,-0.0991008724097361,-0.0478670992789285,"-0.07 (-0.10, -0.05)",1.88937803221415e-08,3.9676938676497e-07,Cortical,Volume of inferiortemporal (right hemisphere),Gram Negative,**
R_insula,Gram Negative Bacterial Infections,81870,76905,4965,-0.0585997300812849,-0.0848752927882847,-0.0323241673742852,"-0.06 (-0.08, -0.03)",1.23732241612634e-05,4.11274908837467e-05,Cortical,Volume of grey matter in Insular Cortex (right),Gram Negative,**
R_isthmuscingulate,Gram Negative Bacterial Infections,83240,78204,5036,-0.0435453741926005,-0.0702161017194903,-0.0168746466657108,"-0.04 (-0.07, -0.02)",0.00137438376612282,0.00256551636342926,Cortical,Volume of isthmuscingulate (right hemisphere),Gram Negative,**
R_lateraloccipital,Gram Negative Bacterial Infections,83240,78204,5036,-0.0561569339270763,-0.08142081636648,-0.0308930514876725,"-0.06 (-0.08, -0.03)",1.32195506412043e-05,4.11274908837467e-05,Cortical,Volume of lateraloccipital (right hemisphere),Gram Negative,**
R_lateralorbitofrontal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0503254478931723,-0.0762153120036445,-0.0244355837827001,"-0.05 (-0.08, -0.02)",0.000139129262555543,0.000305082238145152,Cortical,Volume of lateralorbitofrontal (right hemisphere),Gram Negative,**
R_lingual,Gram Negative Bacterial Infections,83240,78204,5036,-0.0358376004201313,-0.0633497321670263,-0.00832546867323639,"-0.04 (-0.06, -0.01)",0.0106784239509344,0.0160176359264016,Cortical,Volume of lingual (right hemisphere),Gram Negative,**
R_medialorbitofrontal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0435597415369479,-0.0694188657804873,-0.0177006172934085,"-0.04 (-0.07, -0.02)",0.000961717795117512,0.00183600669976979,Cortical,Volume of medialorbitofrontal (right hemisphere),Gram Negative,**
R_middletemporal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0557430959726127,-0.0812150428286829,-0.0302711491165425,"-0.06 (-0.08, -0.03)",1.79463398727559e-05,5.27354735177327e-05,Cortical,Volume of middletemporal (right hemisphere),Gram Negative,**
R_paracentral,Gram Negative Bacterial Infections,83240,78204,5036,-0.0436561527011519,-0.0710103548454599,-0.0163019505568439,"-0.04 (-0.07, -0.02)",0.00176021741475673,0.00313200409862631,Cortical,Volume of paracentral (right hemisphere),Gram Negative,**
R_parahippocampal,Gram Negative Bacterial Infections,83239,78203,5036,-0.0311970588204827,-0.0594652372146586,-0.00292888042630672,"-0.03 (-0.06, -0.00)",0.0305387634417518,0.0394654789093408,Cortical,Volume of parahippocampal (right hemisphere),Gram Negative,**
R_parsopercularis,Gram Negative Bacterial Infections,83240,78204,5036,-0.0380739016233408,-0.0654260977936458,-0.0107217054530359,"-0.04 (-0.07, -0.01)",0.00636781128825461,0.0104881597688899,Cortical,Volume of parsopercularis (right hemisphere),Gram Negative,**
R_parsorbitalis,Gram Negative Bacterial Infections,83240,78204,5036,-0.0310491621854185,-0.0578240523420259,-0.00427427202881112,"-0.03 (-0.06, -0.00)",0.023035922246405,0.032250291144967,Cortical,Volume of parsorbitalis (right hemisphere),Gram Negative,**
R_parstriangularis,Gram Negative Bacterial Infections,83240,78204,5036,-0.0186920252252311,-0.0456077706588699,0.00822372020840779,"-0.02 (-0.05, 0.01)",0.173471594731484,0.191731762597956,Cortical,Volume of parstriangularis (right hemisphere),Gram Negative,
R_pericalcarine,Gram Negative Bacterial Infections,83240,78204,5036,0.00632252699835468,-0.0212723331596149,0.0339173871563242,"0.01 (-0.02, 0.03)",0.653380197578218,0.686049207457129,Cortical,Volume of pericalcarine (right hemisphere),Gram Negative,
R_postcentral,Gram Negative Bacterial Infections,83240,78204,5036,-0.0592452942416547,-0.0863377672095099,-0.0321528212737995,"-0.06 (-0.09, -0.03)",1.8206294428741e-05,5.27354735177327e-05,Cortical,Volume of postcentral (right hemisphere),Gram Negative,**
R_posteriorcingulate,Gram Negative Bacterial Infections,83240,78204,5036,-0.0528652773812301,-0.0800934439617531,-0.0256371108007071,"-0.05 (-0.08, -0.03)",0.000141645324853106,0.000305082238145152,Cortical,Volume of posteriorcingulate (right hemisphere),Gram Negative,**
R_precentral,Gram Negative Bacterial Infections,83240,78204,5036,-0.0644806216637175,-0.090966464164843,-0.037994779162592,"-0.06 (-0.09, -0.04)",1.83019698903549e-06,1.1283768075188e-05,Cortical,Volume of precentral (right hemisphere),Gram Negative,**
R_precuneus,Gram Negative Bacterial Infections,83240,78204,5036,-0.0643592029639509,-0.0902950266820309,-0.0384233792458708,"-0.06 (-0.09, -0.04)",1.15432937179059e-06,9.69636672304097e-06,Cortical,Volume of precuneus (right hemisphere),Gram Negative,**
R_rostralanteriorcingulate,Gram Negative Bacterial Infections,83240,78204,5036,-0.0467126528734973,-0.074065844326658,-0.0193594614203366,"-0.05 (-0.07, -0.02)",0.000816700882634371,0.00159541567770435,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Gram Negative,**
R_rostralmiddlefrontal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0547500860410158,-0.0801986677960835,-0.0293015042859481,"-0.05 (-0.08, -0.03)",2.48133704013045e-05,6.74932364987774e-05,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Gram Negative,**
R_superiorfrontal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0614568827091882,-0.0871251847328766,-0.0357885806854997,"-0.06 (-0.09, -0.04)",2.69979502777535e-06,1.33401636666547e-05,Cortical,Volume of superiorfrontal (right hemisphere),Gram Negative,**
R_superiorparietal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0649715451782025,-0.0919602022027203,-0.0379828881536848,"-0.06 (-0.09, -0.04)",2.38072223763827e-06,1.32381233444522e-05,Cortical,Volume of superiorparietal (right hemisphere),Gram Negative,**
R_superiortemporal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0658995051138662,-0.092283907355989,-0.0395151028717434,"-0.07 (-0.09, -0.04)",9.8282977351907e-07,9.17307788617799e-06,Cortical,Volume of superiortemporal (right hemisphere),Gram Negative,**
R_supramarginal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0600949589466861,-0.0866755559330688,-0.0335143619603034,"-0.06 (-0.09, -0.03)",9.38013090761922e-06,3.5815045283637e-05,Cortical,Volume of supramarginal (right hemisphere),Gram Negative,**
R_temporalpole,Gram Negative Bacterial Infections,81870,76905,4965,-0.0878308044228295,-0.114303984542212,-0.0613576243034469,"-0.09 (-0.11, -0.06)",7.93310204738782e-11,3.33190285990289e-09,Cortical,Volume of grey matter in Temporal Pole (right),Gram Negative,**
R_transversetemporal,Gram Negative Bacterial Infections,83240,78204,5036,-0.0403816692059747,-0.0681264226743634,-0.012636915737586,"-0.04 (-0.07, -0.01)",0.00433586812935616,0.00728425845731835,Cortical,Volume of transversetemporal (right hemisphere),Gram Negative,**
Raccumb,Gram Negative Bacterial Infections,81858,76894,4964,-0.0926542215182362,-0.121000195973001,-0.0643082470634718,"-0.09 (-0.12, -0.06)",1.49594645503763e-10,4.18865007410536e-09,SubCortical,Volume of accumbens (right),Gram Negative,**
Ramyg,Gram Negative Bacterial Infections,81858,76894,4964,-0.00643452468357548,-0.0342200558602235,0.0213510064930725,"-0.01 (-0.03, 0.02)",0.649907950922384,0.686049207457129,SubCortical,Volume of amygdala (right),Gram Negative,
Rcaud,Gram Negative Bacterial Infections,81858,76894,4964,0.00463271890694317,-0.0225920982884548,0.0318575361023411,"0.00 (-0.02, 0.03)",0.738740557377284,0.766101318761628,SubCortical,Volume of caudate (right),Gram Negative,
Rhippo,Gram Negative Bacterial Infections,81858,76894,4964,-0.0639963159179256,-0.0918458378229145,-0.0361467940129367,"-0.06 (-0.09, -0.04)",6.67998486221705e-06,2.95325646540122e-05,SubCortical,Volume of hippocampus (right),Gram Negative,**
RLatVent,Gram Negative Bacterial Infections,83240,78204,5036,0.0618755677756879,0.034589817901222,0.0891613176501538,"0.06 (0.03, 0.09)",8.81479924754275e-06,3.5259196990171e-05,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Gram Negative,**
Rpal,Gram Negative Bacterial Infections,81858,76894,4964,-0.0534475402789989,-0.0808877876208742,-0.0260072929371235,"-0.05 (-0.08, -0.03)",0.000134837153299214,0.000305082238145152,SubCortical,Volume of pallidum (right),Gram Negative,**
Rput,Gram Negative Bacterial Infections,81858,76894,4964,-0.0715271395328146,-0.0974340009653151,-0.045620278100314,"-0.07 (-0.10, -0.05)",6.27048957713537e-08,1.05344224895874e-06,SubCortical,Volume of putamen (right),Gram Negative,**
Rthal,Gram Negative Bacterial Infections,81858,76894,4964,-0.0648873014076413,-0.0906267410886931,-0.0391478617265894,"-0.06 (-0.09, -0.04)",7.78746622758507e-07,8.17683953896432e-06,SubCortical,Volume of thalamus (right),Gram Negative,**
