Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_isthmuscingulate,Invasive Bacterial Infections,30001,24899,5102,-0.020745604287009,-0.0476300464505879,0.00613883787656985,"-0.02 (-0.05, 0.01)",0.130421413137959,0.247114256471922,71-80,0.042,Cortical,Volume of isthmuscingulate (left hemisphere),Invasive,
L_lateraloccipital,Invasive Bacterial Infections,30001,24899,5102,-0.0559544683512295,-0.0824992593058158,-0.0294096773966433,"-0.06 (-0.08, -0.03)",3.61181561543102e-05,0.000530334231736881,71-80,0.381,Cortical,Volume of lateraloccipital (left hemisphere),Invasive,**
L_lateralorbitofrontal,Invasive Bacterial Infections,30001,24899,5102,-0.0330567517017257,-0.0599701998670471,-0.00614330353640441,"-0.03 (-0.06, -0.01)",0.0160705638780378,0.0530768935382797,71-80,0.203,Cortical,Volume of lateralorbitofrontal (left hemisphere),Invasive,*
L_lingual,Invasive Bacterial Infections,30001,24899,5102,-0.0193594765898138,-0.0476407962449039,0.00892184306527628,"-0.02 (-0.05, 0.01)",0.17969929502784,0.302204602397578,71-80,0.725,Cortical,Volume of lingual (left hemisphere),Invasive,
L_medialorbitofrontal,Invasive Bacterial Infections,30001,24899,5102,-0.0310924337938991,-0.057935902698801,-0.00424896488899711,"-0.03 (-0.06, -0.00)",0.0231969410404774,0.0712881602707354,71-80,0.68,Cortical,Volume of medialorbitofrontal (left hemisphere),Invasive,*
L_middletemporal,Invasive Bacterial Infections,30001,24899,5102,-0.057052427752018,-0.0831873041554879,-0.0309175513485481,"-0.06 (-0.08, -0.03)",1.88508116472833e-05,0.00031669363567436,71-80,0.136,Cortical,Volume of middletemporal (left hemisphere),Invasive,**
L_paracentral,Invasive Bacterial Infections,30001,24899,5102,-0.0469209189149021,-0.0761356788699427,-0.0177061589598616,"-0.05 (-0.08, -0.02)",0.00164572833246251,0.0103680884945138,71-80,0.988,Cortical,Volume of paracentral (left hemisphere),Invasive,**
L_parahippocampal,Invasive Bacterial Infections,30000,24899,5101,-0.0346559664164638,-0.0648404894435444,-0.00447144338938313,"-0.03 (-0.06, -0.00)",0.0244309135519131,0.0741757857238807,71-80,0.906,Cortical,Volume of parahippocampal (left hemisphere),Invasive,*
L_parsopercularis,Invasive Bacterial Infections,30001,24899,5102,-0.0226985527859924,-0.0505385574512188,0.00514145187923394,"-0.02 (-0.05, 0.01)",0.1100390101851,0.216639301301915,71-80,0.152,Cortical,Volume of parsopercularis (left hemisphere),Invasive,
L_parsorbitalis,Invasive Bacterial Infections,30001,24899,5102,-0.0283112419247498,-0.0564325919962778,-0.000189891853221828,"-0.03 (-0.06, -0.00)",0.0484730134148102,0.128531609368349,71-80,0.639,Cortical,Volume of parsorbitalis (left hemisphere),Invasive,*
L_parstriangularis,Invasive Bacterial Infections,30001,24899,5102,-0.0253082951686873,-0.0528120230667109,0.00219543272933629,"-0.03 (-0.05, 0.00)",0.0713062038149891,0.163356030557975,71-80,0.053,Cortical,Volume of parstriangularis (left hemisphere),Invasive,
L_pericalcarine,Invasive Bacterial Infections,30001,24899,5102,-0.0324263141403288,-0.0614435073441506,-0.00340912093650695,"-0.03 (-0.06, -0.00)",0.0285086238162876,0.083536897694238,71-80,0.437,Cortical,Volume of pericalcarine (left hemisphere),Invasive,*
L_postcentral,Invasive Bacterial Infections,30001,24899,5102,-0.0365996843674974,-0.0645317630168599,-0.00866760571813488,"-0.04 (-0.06, -0.01)",0.0102257178173171,0.0378953072053516,71-80,0.851,Cortical,Volume of postcentral (left hemisphere),Invasive,**
L_posteriorcingulate,Invasive Bacterial Infections,30001,24899,5102,-0.0352374340050795,-0.0642765616538088,-0.00619830635635031,"-0.04 (-0.06, -0.01)",0.0173938076532782,0.0554840446661531,71-80,0.433,Cortical,Volume of posteriorcingulate (left hemisphere),Invasive,*
L_precentral,Invasive Bacterial Infections,30001,24899,5102,-0.06763204505682,-0.0953737166596244,-0.0398903734540155,"-0.07 (-0.10, -0.04)",1.77502222554297e-06,5.59132001046036e-05,71-80,0.379,Cortical,Volume of precentral (left hemisphere),Invasive,**
L_precuneus,Invasive Bacterial Infections,30001,24899,5102,-0.0671636840841176,-0.0944378289201271,-0.039889539248108,"-0.07 (-0.09, -0.04)",1.39506832457764e-06,5.0222459684795e-05,71-80,0.062,Cortical,Volume of precuneus (left hemisphere),Invasive,**
L_rostralanteriorcingulate,Invasive Bacterial Infections,30001,24899,5102,-0.0358856047051021,-0.0632294117957348,-0.00854179761446949,"-0.04 (-0.06, -0.01)",0.0101063837264328,0.0378953072053516,71-80,0.448,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Invasive,**
L_rostralmiddlefrontal,Invasive Bacterial Infections,30001,24899,5102,-0.0373441669171887,-0.0636095197819203,-0.0110788140524571,"-0.04 (-0.06, -0.01)",0.00532654626493356,0.022371494312721,71-80,0.029,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Invasive,**
L_superiorfrontal,Invasive Bacterial Infections,30001,24899,5102,-0.0458634683601509,-0.0724856928821261,-0.0192412438381756,"-0.05 (-0.07, -0.02)",0.000734631062314333,0.00578521961572537,71-80,0.413,Cortical,Volume of superiorfrontal (left hemisphere),Invasive,**
L_superiorparietal,Invasive Bacterial Infections,30001,24899,5102,-0.0512376000838338,-0.0793781379754295,-0.023097062192238,"-0.05 (-0.08, -0.02)",0.000359182039563731,0.00323263835607358,71-80,0.631,Cortical,Volume of superiorparietal (left hemisphere),Invasive,**
L_superiortemporal,Invasive Bacterial Infections,30001,24899,5102,-0.0462705041651963,-0.0732271700651525,-0.0193138382652401,"-0.05 (-0.07, -0.02)",0.000768148853353744,0.00586586397106495,71-80,0.344,Cortical,Volume of superiortemporal (left hemisphere),Invasive,**
L_supramarginal,Invasive Bacterial Infections,30001,24899,5102,-0.0469455100586075,-0.0737217889636928,-0.0201692311535222,"-0.05 (-0.07, -0.02)",0.00059019981494535,0.00502602353498438,71-80,0.143,Cortical,Volume of supramarginal (left hemisphere),Invasive,**
L_temporalpole,Invasive Bacterial Infections,29683,24628,5055,-0.0588455573621705,-0.0856972858624367,-0.0319938288619043,"-0.06 (-0.09, -0.03)",1.74904473688854e-05,0.000314828052639937,71-80,0.046,Cortical,Volume of grey matter in Temporal Pole (left),Invasive,**
L_transversetemporal,Invasive Bacterial Infections,30001,24899,5102,-0.0215693060759689,-0.0506815939896174,0.00754298183767954,"-0.02 (-0.05, 0.01)",0.146457371456705,0.269396040927662,71-80,0.272,Cortical,Volume of transversetemporal (left hemisphere),Invasive,
Laccumb,Invasive Bacterial Infections,29679,24624,5055,-0.0770372977917367,-0.106481059466886,-0.0475935361165876,"-0.08 (-0.11, -0.05)",2.94204649114001e-07,1.85348928941821e-05,71-80,0.055,SubCortical,Volume of accumbens (left),Invasive,**
Lamyg,Invasive Bacterial Infections,29679,24624,5055,0.00457109101874668,-0.025392546775951,0.0345347288134444,"0.00 (-0.03, 0.03)",0.764931657201136,0.849175231782759,71-80,0.185,SubCortical,Volume of amygdala (left),Invasive,
Lcaud,Invasive Bacterial Infections,29679,24624,5055,-0.00601125388449223,-0.0349576943764314,0.022935186607447,"-0.01 (-0.03, 0.02)",0.683982491314454,0.784593162938446,71-80,0.667,SubCortical,Volume of caudate (left),Invasive,
Lhippo,Invasive Bacterial Infections,29679,24624,5055,-0.059709360769377,-0.0892667557868721,-0.0301519657518819,"-0.06 (-0.09, -0.03)",7.5277047570198e-05,0.00082477460816043,71-80,0.261,SubCortical,Volume of hippocampus (left),Invasive,**
LLatVent,Invasive Bacterial Infections,30001,24899,5102,0.0423644617511926,0.00845737091450261,0.0762715525878825,"0.04 (0.01, 0.08)",0.0143337200496045,0.0501680201736158,71-80,0.351,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Invasive,*
Lpal,Invasive Bacterial Infections,29679,24624,5055,-0.0479519211917199,-0.0793331850559367,-0.0165706573275032,"-0.05 (-0.08, -0.02)",0.00274642987165077,0.0144187568261665,71-80,0.28,SubCortical,Volume of pallidum (left),Invasive,**
Lput,Invasive Bacterial Infections,29679,24624,5055,-0.048372859735061,-0.0772739642558473,-0.0194717552142747,"-0.05 (-0.08, -0.02)",0.00103706416068226,0.00725944912477585,71-80,0.073,SubCortical,Volume of putamen (left),Invasive,**
Lthal,Invasive Bacterial Infections,29679,24624,5055,-0.0381705417550461,-0.0651002037386932,-0.0112408797713991,"-0.04 (-0.07, -0.01)",0.0054695605711761,0.022595561703875,71-80,0.464,SubCortical,Volume of thalamus (left),Invasive,**
R_bankssts,Invasive Bacterial Infections,30001,24899,5102,-0.0437525764570895,-0.0721191101201497,-0.0153860427940292,"-0.04 (-0.07, -0.02)",0.00250350609434607,0.0137148594733741,71-80,0.538,Cortical,Volume of bankssts (right hemisphere),Invasive,**
R_caudalanteriorcingulate,Invasive Bacterial Infections,30001,24899,5102,-0.00913888271863371,-0.0386034897711695,0.020325724333902,"-0.01 (-0.04, 0.02)",0.543234329455464,0.671054171680279,71-80,0.812,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Invasive,
R_caudalmiddlefrontal,Invasive Bacterial Infections,30001,24899,5102,-0.0399831320692323,-0.0679125496248917,-0.0120537145135728,"-0.04 (-0.07, -0.01)",0.00502001719605862,0.0218111091966685,71-80,0.216,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Invasive,**
R_cuneus,Invasive Bacterial Infections,30001,24899,5102,-0.0414408190487014,-0.0692306540594077,-0.0136509840379951,"-0.04 (-0.07, -0.01)",0.00347091747239466,0.0165032302461029,71-80,0.377,Cortical,Volume of cuneus (right hemisphere),Invasive,**
R_entorhinal,Invasive Bacterial Infections,30001,24899,5102,-0.0345030970714365,-0.064891068483157,-0.00411512565971595,"-0.03 (-0.06, -0.00)",0.0260570249216485,0.0781710747649455,71-80,0.121,Cortical,Volume of entorhinal (right hemisphere),Invasive,*
R_frontalpole,Invasive Bacterial Infections,30001,24899,5102,-0.0309643651709873,-0.0622841120901943,0.000355381748219596,"-0.03 (-0.06, 0.00)",0.0526566738178611,0.131381007941594,71-80,0.762,Cortical,Volume of frontalpole (right hemisphere),Invasive,
R_fusiform,Invasive Bacterial Infections,30001,24899,5102,-0.0524265287263916,-0.0793315566018222,-0.0255215008509609,"-0.05 (-0.08, -0.03)",0.000134102753011085,0.00135175575035173,71-80,0.192,Cortical,Volume of fusiform (right hemisphere),Invasive,**
R_inferiorparietal,Invasive Bacterial Infections,30001,24899,5102,-0.0598434482577646,-0.0866920767155825,-0.0329948197999468,"-0.06 (-0.09, -0.03)",1.25361904197611e-05,0.000263259998814983,71-80,0.154,Cortical,Volume of inferiorparietal (right hemisphere),Invasive,**
R_inferiortemporal,Invasive Bacterial Infections,30001,24899,5102,-0.0655598185858155,-0.0919304032210658,-0.0391892339505652,"-0.07 (-0.09, -0.04)",1.10557335677851e-06,5.0222459684795e-05,71-80,0.033,Cortical,Volume of inferiortemporal (right hemisphere),Invasive,**
R_insula,Invasive Bacterial Infections,29683,24628,5055,-0.058660990860067,-0.0866485820324512,-0.0306733996876828,"-0.06 (-0.09, -0.03)",3.99855174722252e-05,0.000530334231736881,71-80,0.206,Cortical,Volume of grey matter in Insular Cortex (right),Invasive,**
R_isthmuscingulate,Invasive Bacterial Infections,30001,24899,5102,-0.0446485395558243,-0.0722329575859481,-0.0170641215257005,"-0.04 (-0.07, -0.02)",0.00151256701346281,0.0100307075629639,71-80,0.003,Cortical,Volume of isthmuscingulate (right hemisphere),Invasive,**
R_lateraloccipital,Invasive Bacterial Infections,30001,24899,5102,-0.0453331096974358,-0.0715332467853756,-0.0191329726094959,"-0.05 (-0.07, -0.02)",0.000696291409634942,0.00566017532993566,71-80,0.181,Cortical,Volume of lateraloccipital (right hemisphere),Invasive,**
R_lateralorbitofrontal,Invasive Bacterial Infections,30001,24899,5102,-0.0423678862691257,-0.0690905130111252,-0.0156452595271263,"-0.04 (-0.07, -0.02)",0.00188797822375936,0.0115893215269772,71-80,0.352,Cortical,Volume of lateralorbitofrontal (right hemisphere),Invasive,**
R_lingual,Invasive Bacterial Infections,30001,24899,5102,-0.0238771740812372,-0.0523036099669932,0.00454926180451877,"-0.02 (-0.05, 0.00)",0.0996991048405608,0.207881870511396,71-80,0.682,Cortical,Volume of lingual (right hemisphere),Invasive,
R_medialorbitofrontal,Invasive Bacterial Infections,30001,24899,5102,-0.0381547389154142,-0.0649293633083176,-0.0113801145225107,"-0.04 (-0.06, -0.01)",0.00522342378942393,0.0223102168633022,71-80,0.198,Cortical,Volume of medialorbitofrontal (right hemisphere),Invasive,**
R_middletemporal,Invasive Bacterial Infections,30001,24899,5102,-0.0650406464832427,-0.0913534012942852,-0.0387278916722002,"-0.07 (-0.09, -0.04)",1.273122422573e-06,5.0222459684795e-05,71-80,0.149,Cortical,Volume of middletemporal (right hemisphere),Invasive,**
R_paracentral,Invasive Bacterial Infections,30001,24899,5102,-0.037965547601986,-0.0665444894702446,-0.0093866057337274,"-0.04 (-0.07, -0.01)",0.00922395202332804,0.0357605524596718,71-80,0.94,Cortical,Volume of paracentral (right hemisphere),Invasive,**
R_parahippocampal,Invasive Bacterial Infections,30000,24898,5102,-0.0363286990893951,-0.0663433005298402,-0.00631409764895,"-0.04 (-0.07, -0.01)",0.0176805330327423,0.0556936790531383,71-80,0.169,Cortical,Volume of parahippocampal (right hemisphere),Invasive,*
R_parsopercularis,Invasive Bacterial Infections,30001,24899,5102,-0.0346134324422833,-0.0625801113884637,-0.00664675349610295,"-0.03 (-0.06, -0.01)",0.0152771601805897,0.0520249238582243,71-80,0.102,Cortical,Volume of parsopercularis (right hemisphere),Invasive,*
R_parsorbitalis,Invasive Bacterial Infections,30001,24899,5102,-0.0285938134262267,-0.0565443641266757,-0.000643262725777714,"-0.03 (-0.06, -0.00)",0.0449557544748712,0.122580142153772,71-80,0.819,Cortical,Volume of parsorbitalis (right hemisphere),Invasive,*
R_parstriangularis,Invasive Bacterial Infections,30001,24899,5102,-0.0413697499736097,-0.0687160103409123,-0.0140234896063071,"-0.04 (-0.07, -0.01)",0.00302747279501563,0.0150326852010969,71-80,0.239,Cortical,Volume of parstriangularis (right hemisphere),Invasive,**
R_pericalcarine,Invasive Bacterial Infections,30001,24899,5102,-0.0441630623912756,-0.0731638775266405,-0.0151622472559107,"-0.04 (-0.07, -0.02)",0.0028399666660011,0.01460554285372,71-80,0.086,Cortical,Volume of pericalcarine (right hemisphere),Invasive,**
R_postcentral,Invasive Bacterial Infections,30001,24899,5102,-0.0534265301619178,-0.0815645422164811,-0.0252885181073544,"-0.05 (-0.08, -0.03)",0.000198329451407125,0.00185107487979983,71-80,0.481,Cortical,Volume of postcentral (right hemisphere),Invasive,**
R_posteriorcingulate,Invasive Bacterial Infections,30001,24899,5102,-0.0496116901037385,-0.0787989320390035,-0.0204244481684735,"-0.05 (-0.08, -0.02)",0.000864436942790817,0.00622394598809388,71-80,0.642,Cortical,Volume of posteriorcingulate (right hemisphere),Invasive,**
R_precentral,Invasive Bacterial Infections,30001,24899,5102,-0.0627522100521078,-0.0907345846067501,-0.0347698354974654,"-0.06 (-0.09, -0.03)",1.10888214294299e-05,0.000263259998814983,71-80,0.116,Cortical,Volume of precentral (right hemisphere),Invasive,**
R_precuneus,Invasive Bacterial Infections,30001,24899,5102,-0.0637172983769139,-0.0905468640059004,-0.0368877327479274,"-0.06 (-0.09, -0.04)",3.25541683827945e-06,9.11516714718245e-05,71-80,0.023,Cortical,Volume of precuneus (right hemisphere),Invasive,**
R_rostralanteriorcingulate,Invasive Bacterial Infections,30001,24899,5102,-0.0203960261089226,-0.0486687699372605,0.00787671771941531,"-0.02 (-0.05, 0.01)",0.157378198140416,0.285318747707805,71-80,0.826,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Invasive,
R_rostralmiddlefrontal,Invasive Bacterial Infections,30001,24899,5102,-0.046023363851925,-0.0723020659902009,-0.0197446617136491,"-0.05 (-0.07, -0.02)",0.000598336135117189,0.00502602353498438,71-80,0.064,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Invasive,**
R_superiorfrontal,Invasive Bacterial Infections,30001,24899,5102,-0.0558358787956401,-0.0824649204880903,-0.0292068371031899,"-0.06 (-0.08, -0.03)",3.97009517099683e-05,0.000530334231736881,71-80,0.154,Cortical,Volume of superiorfrontal (right hemisphere),Invasive,**
R_superiorparietal,Invasive Bacterial Infections,30001,24899,5102,-0.0619661616219782,-0.0898927622430973,-0.034039561000859,"-0.06 (-0.09, -0.03)",1.37130826774996e-05,0.000265822833440761,71-80,0.234,Cortical,Volume of superiorparietal (right hemisphere),Invasive,**
R_superiortemporal,Invasive Bacterial Infections,30001,24899,5102,-0.0787150183404885,-0.106391851586788,-0.0510381850941889,"-0.08 (-0.11, -0.05)",2.50358579985563e-08,3.1545181078181e-06,71-80,0.006,Cortical,Volume of superiortemporal (right hemisphere),Invasive,**
R_supramarginal,Invasive Bacterial Infections,30001,24899,5102,-0.0618547321589169,-0.0895482832123704,-0.0341611811054635,"-0.06 (-0.09, -0.03)",1.20266403334226e-05,0.000263259998814983,71-80,0.342,Cortical,Volume of supramarginal (right hemisphere),Invasive,**
R_temporalpole,Invasive Bacterial Infections,29683,24628,5055,-0.0794338144689689,-0.106746400434007,-0.0521212285039309,"-0.08 (-0.11, -0.05)",1.20630902658848e-08,3.03989874700296e-06,71-80,<0.001,Cortical,Volume of grey matter in Temporal Pole (right),Invasive,**
R_transversetemporal,Invasive Bacterial Infections,30001,24899,5102,-0.0606950400291598,-0.0900304071792821,-0.0313596728790374,"-0.06 (-0.09, -0.03)",5.0187843558898e-05,0.000602254122706777,71-80,0.009,Cortical,Volume of transversetemporal (right hemisphere),Invasive,**
Raccumb,Invasive Bacterial Infections,29679,24624,5055,-0.0583511011693341,-0.0874077297217506,-0.0292944726169177,"-0.06 (-0.09, -0.03)",8.29943151143767e-05,0.000871440308700955,71-80,0.077,SubCortical,Volume of accumbens (right),Invasive,**
Ramyg,Invasive Bacterial Infections,29679,24624,5055,-0.0160480272669552,-0.045031924258009,0.0129358697240986,"-0.02 (-0.05, 0.01)",0.277818774145698,0.416728161218547,71-80,0.408,SubCortical,Volume of amygdala (right),Invasive,
Rcaud,Invasive Bacterial Infections,29679,24624,5055,0.00266744474406328,-0.0266501657698617,0.0319850552579882,"0.00 (-0.03, 0.03)",0.858462372499066,0.90138549112402,71-80,0.803,SubCortical,Volume of caudate (right),Invasive,
Rhippo,Invasive Bacterial Infections,29679,24624,5055,-0.0611053396022809,-0.0904613454422951,-0.0317493337622667,"-0.06 (-0.09, -0.03)",4.51755524832423e-05,0.000569211961288854,71-80,0.013,SubCortical,Volume of hippocampus (right),Invasive,**
RLatVent,Invasive Bacterial Infections,30001,24899,5102,0.0346449718287226,0.000798330299557497,0.0684916133578877,"0.03 (0.00, 0.07)",0.0448359821171175,0.122580142153772,71-80,0.186,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Invasive,*
Rpal,Invasive Bacterial Infections,29679,24624,5055,-0.0506140820526006,-0.0816698645311437,-0.0195582995740576,"-0.05 (-0.08, -0.02)",0.00140248994216894,0.00955209366017766,71-80,0.328,SubCortical,Volume of pallidum (right),Invasive,**
Rput,Invasive Bacterial Infections,29679,24624,5055,-0.035930573658241,-0.0647976501128441,-0.0070634972036378,"-0.04 (-0.06, -0.01)",0.0147073982517155,0.0507707446497577,71-80,0.439,SubCortical,Volume of putamen (right),Invasive,*
Rthal,Invasive Bacterial Infections,29679,24624,5055,-0.0405566444959901,-0.0667499482536353,-0.014363340738345,"-0.04 (-0.07, -0.01)",0.00240862004110996,0.0137148594733741,71-80,0.352,SubCortical,Volume of thalamus (right),Invasive,**
