Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Parasitic Infections,30001,29570,431,0.0259741370433363,-0.0620157761852754,0.113964050271948,"0.03 (-0.06, 0.11)",0.562867557714907,0.98502690720643,71-80,0.907,Cortical,Volume of bankssts (left hemisphere),Parasitic,
L_caudalanteriorcingulate,Parasitic Infections,30001,29570,431,0.00966709414038969,-0.0838675901899659,0.103201778470745,"0.01 (-0.08, 0.10)",0.839467498407755,0.988531820554927,71-80,0.573,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Parasitic,
L_caudalmiddlefrontal,Parasitic Infections,30001,29570,431,-0.0154964686757553,-0.104468100459808,0.0734751631082972,"-0.02 (-0.10, 0.07)",0.732814752558892,0.98502690720643,71-80,0.779,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Parasitic,
L_cuneus,Parasitic Infections,30001,29570,431,0.00772250014524191,-0.0804770034765957,0.0959220037670795,"0.01 (-0.08, 0.10)",0.863740700253617,0.98864931922881,71-80,0.523,Cortical,Volume of cuneus (left hemisphere),Parasitic,
L_entorhinal,Parasitic Infections,30001,29570,431,-0.00763816314227175,-0.10270906783643,0.0874327415518868,"-0.01 (-0.10, 0.09)",0.87487290968825,0.99309897856504,71-80,0.924,Cortical,Volume of entorhinal (left hemisphere),Parasitic,
L_frontalpole,Parasitic Infections,30001,29570,431,-0.010777139037487,-0.108388761459727,0.0868344833847529,"-0.01 (-0.11, 0.09)",0.828673429872076,0.98502690720643,71-80,0.303,Cortical,Volume of frontalpole (left hemisphere),Parasitic,
L_fusiform,Parasitic Infections,30001,29570,431,0.0443247260921339,-0.0418610349516667,0.130510487135935,"0.04 (-0.04, 0.13)",0.313445180301081,0.98502690720643,71-80,0.768,Cortical,Volume of fusiform (left hemisphere),Parasitic,
L_inferiorparietal,Parasitic Infections,30001,29570,431,-0.0039947897542092,-0.091368282835012,0.0833787033265936,"-0.00 (-0.09, 0.08)",0.928593903160165,0.993805699618369,71-80,0.611,Cortical,Volume of inferiorparietal (left hemisphere),Parasitic,
L_inferiortemporal,Parasitic Infections,30001,29570,431,0.00226880980921848,-0.0810821058748217,0.0856197254932587,"0.00 (-0.08, 0.09)",0.957451546684849,0.993805699618369,71-80,0.898,Cortical,Volume of inferiortemporal (left hemisphere),Parasitic,
L_insula,Parasitic Infections,29683,29261,422,0.0515267040693731,-0.0373657837447025,0.140419191883449,"0.05 (-0.04, 0.14)",0.255905771508599,0.98502690720643,71-80,0.095,Cortical,Volume of grey matter in Insular Cortex (left),Parasitic,
