Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Other Potentially Persistent Viral Infections,30001,29928,73,0.00654445045847192,-0.205940203180447,0.21902910409739,"0.01 (-0.21, 0.22)",0.951862454067616,0.978668099655339,71-80,0.669,Cortical,Volume of bankssts (left hemisphere),Other Viral,
L_caudalanteriorcingulate,Other Potentially Persistent Viral Infections,30001,29928,73,-0.0150548387224062,-0.240928265230275,0.210818587785463,"-0.02 (-0.24, 0.21)",0.896060875158557,0.966026395605203,71-80,0.342,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Other Viral,
L_caudalmiddlefrontal,Other Potentially Persistent Viral Infections,30001,29928,73,0.0296033734022446,-0.185250977788667,0.244457724593156,"0.03 (-0.19, 0.24)",0.787114800179225,0.926601488102381,71-80,0.837,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Other Viral,
L_cuneus,Other Potentially Persistent Viral Infections,30001,29928,73,-0.0445949596748324,-0.257584078200344,0.168394158850679,"-0.04 (-0.26, 0.17)",0.681524744603414,0.916426318817051,71-80,0.154,Cortical,Volume of cuneus (left hemisphere),Other Viral,
L_entorhinal,Other Potentially Persistent Viral Infections,30001,29928,73,0.107020183084238,-0.122559811741068,0.336600177909544,"0.11 (-0.12, 0.34)",0.360888876836036,0.780712268861733,71-80,0.973,Cortical,Volume of entorhinal (left hemisphere),Other Viral,
L_frontalpole,Other Potentially Persistent Viral Infections,30001,29928,73,-0.0311001048801375,-0.266818604363026,0.204618394602751,"-0.03 (-0.27, 0.20)",0.795943228273542,0.926601488102381,71-80,0.846,Cortical,Volume of frontalpole (left hemisphere),Other Viral,
L_fusiform,Other Potentially Persistent Viral Infections,30001,29928,73,-0.109500616602375,-0.317627154552659,0.0986259213479096,"-0.11 (-0.32, 0.10)",0.302442196085731,0.761925342594297,71-80,0.12,Cortical,Volume of fusiform (left hemisphere),Other Viral,
L_inferiorparietal,Other Potentially Persistent Viral Infections,30001,29928,73,-0.120962246651135,-0.331952742765852,0.0900282494635818,"-0.12 (-0.33, 0.09)",0.261146904483886,0.746159756766449,71-80,0.856,Cortical,Volume of inferiorparietal (left hemisphere),Other Viral,
L_inferiortemporal,Other Potentially Persistent Viral Infections,30001,29928,73,0.0334592680291532,-0.167821327506485,0.234739863564792,"0.03 (-0.17, 0.23)",0.744561450873371,0.926601488102381,71-80,0.016,Cortical,Volume of inferiortemporal (left hemisphere),Other Viral,
L_insula,Other Potentially Persistent Viral Infections,29683,29608,75,0.127904171527536,-0.08171312479972,0.337521467854792,"0.13 (-0.08, 0.34)",0.231714473340613,0.686965262139229,71-80,0.002,Cortical,Volume of grey matter in Insular Cortex (left),Other Viral,
L_isthmuscingulate,Other Potentially Persistent Viral Infections,30001,29928,73,0.12530587202461,-0.0796984625846595,0.330310206633879,"0.13 (-0.08, 0.33)",0.230908032733111,0.686965262139229,71-80,0.13,Cortical,Volume of isthmuscingulate (left hemisphere),Other Viral,
L_lateraloccipital,Other Potentially Persistent Viral Infections,30001,29928,73,-0.0679161134721636,-0.270383752642652,0.134551525698325,"-0.07 (-0.27, 0.13)",0.51087709810036,0.897450930126381,71-80,0.035,Cortical,Volume of lateraloccipital (left hemisphere),Other Viral,
L_lateralorbitofrontal,Other Potentially Persistent Viral Infections,30001,29928,73,-0.0121328570675867,-0.217375245777864,0.193109531642691,"-0.01 (-0.22, 0.19)",0.907758327716161,0.969301265188443,71-80,0.787,Cortical,Volume of lateralorbitofrontal (left hemisphere),Other Viral,
