Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Bacterial Infections with Sepsis,30001,29552,449,-0.101506822716126,-0.187669780335968,-0.0153438650962842,"-0.10 (-0.19, -0.02)",0.0209455288938919,0.117294961805795,71-80,0.484,Cortical,Volume of bankssts (left hemisphere),Sepsis,*
L_caudalanteriorcingulate,Bacterial Infections with Sepsis,30001,29552,449,-0.0904268057264815,-0.182021382794377,0.00116777134141373,"-0.09 (-0.18, 0.00)",0.0529930828632396,0.178056758420485,71-80,0.006,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Sepsis,
L_caudalmiddlefrontal,Bacterial Infections with Sepsis,30001,29552,449,-0.0694344305058992,-0.1565626074519,0.0176937464401016,"-0.07 (-0.16, 0.02)",0.118297827296301,0.265337944076951,71-80,0.128,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Sepsis,
L_cuneus,Bacterial Infections with Sepsis,30001,29552,449,-0.0228196900734736,-0.109194739612502,0.0635553594655547,"-0.02 (-0.11, 0.06)",0.604580831672313,0.718652686704825,71-80,0.457,Cortical,Volume of cuneus (left hemisphere),Sepsis,
L_entorhinal,Bacterial Infections with Sepsis,30001,29552,449,-0.0756381748980202,-0.168738959054023,0.0174626092579824,"-0.08 (-0.17, 0.02)",0.111304445654293,0.259212232181307,71-80,0.006,Cortical,Volume of entorhinal (left hemisphere),Sepsis,
L_frontalpole,Bacterial Infections with Sepsis,30001,29552,449,-0.0529108103859027,-0.148501862846361,0.0426802420745558,"-0.05 (-0.15, 0.04)",0.27797125823854,0.409641854246269,71-80,0.607,Cortical,Volume of frontalpole (left hemisphere),Sepsis,
L_fusiform,Bacterial Infections with Sepsis,30001,29552,449,-0.0900112550563935,-0.1744098334932,-0.00561267661958713,"-0.09 (-0.17, -0.01)",0.0365911857874042,0.149596823276713,71-80,0.069,Cortical,Volume of fusiform (left hemisphere),Sepsis,*
L_inferiorparietal,Bacterial Infections with Sepsis,30001,29552,449,-0.062252250102483,-0.147815825926379,0.0233113257214133,"-0.06 (-0.15, 0.02)",0.153867166400506,0.302342642709814,71-80,0.006,Cortical,Volume of inferiorparietal (left hemisphere),Sepsis,
L_inferiortemporal,Bacterial Infections with Sepsis,30001,29552,449,-0.128259741733874,-0.209873914951018,-0.0466455685167289,"-0.13 (-0.21, -0.05)",0.00206992181828148,0.0559899825360018,71-80,0.111,Cortical,Volume of inferiortemporal (left hemisphere),Sepsis,*
L_insula,Bacterial Infections with Sepsis,29683,29230,453,-0.0505186822758823,-0.136301020559986,0.035263656008221,"-0.05 (-0.14, 0.04)",0.248385134316011,0.380890903443305,71-80,0.167,Cortical,Volume of grey matter in Insular Cortex (left),Sepsis,
L_isthmuscingulate,Bacterial Infections with Sepsis,30001,29552,449,-0.0613707699697827,-0.144506916923357,0.021765376983792,"-0.06 (-0.14, 0.02)",0.147936520280935,0.302342642709814,71-80,0.023,Cortical,Volume of isthmuscingulate (left hemisphere),Sepsis,
L_lateraloccipital,Bacterial Infections with Sepsis,30001,29552,449,-0.0935393764866399,-0.175641473877306,-0.0114372790959733,"-0.09 (-0.18, -0.01)",0.0255504901177485,0.131402520605563,71-80,0.099,Cortical,Volume of lateraloccipital (left hemisphere),Sepsis,*
L_lateralorbitofrontal,Bacterial Infections with Sepsis,30001,29552,449,-0.0658299754621711,-0.149060257752905,0.0174003068285625,"-0.07 (-0.15, 0.02)",0.121086760193847,0.265337944076951,71-80,0.061,Cortical,Volume of lateralorbitofrontal (left hemisphere),Sepsis,
L_lingual,Bacterial Infections with Sepsis,30001,29552,449,-0.0559587625108101,-0.143414594243793,0.0314970692221727,"-0.06 (-0.14, 0.03)",0.209802022640925,0.352467398036755,71-80,0.716,Cortical,Volume of lingual (left hemisphere),Sepsis,
L_medialorbitofrontal,Bacterial Infections with Sepsis,30001,29552,449,-0.0452632651076097,-0.128277993289468,0.0377514630742486,"-0.05 (-0.13, 0.04)",0.285212873307077,0.417870023682462,71-80,0.028,Cortical,Volume of medialorbitofrontal (left hemisphere),Sepsis,
L_middletemporal,Bacterial Infections with Sepsis,30001,29552,449,-0.116151677020553,-0.196983620184106,-0.0353197338570011,"-0.12 (-0.20, -0.04)",0.00485833888456435,0.0635157615311719,71-80,0.771,Cortical,Volume of middletemporal (left hemisphere),Sepsis,*
L_paracentral,Bacterial Infections with Sepsis,30001,29552,449,-0.0597021528564248,-0.150056570666907,0.0306522649540574,"-0.06 (-0.15, 0.03)",0.195292703327849,0.339405249921503,71-80,0.041,Cortical,Volume of paracentral (left hemisphere),Sepsis,
L_parahippocampal,Bacterial Infections with Sepsis,30000,29551,449,-0.125418959963639,-0.218749552405861,-0.0320883675214175,"-0.13 (-0.22, -0.03)",0.00844453711949891,0.0801306155547209,71-80,0.011,Cortical,Volume of parahippocampal (left hemisphere),Sepsis,*
L_parsopercularis,Bacterial Infections with Sepsis,30001,29552,449,-0.107696857365459,-0.193782695685488,-0.02161101904543,"-0.11 (-0.19, -0.02)",0.0142084541648159,0.0992645436741233,71-80,0.029,Cortical,Volume of parsopercularis (left hemisphere),Sepsis,*
L_parsorbitalis,Bacterial Infections with Sepsis,30001,29552,449,-0.0625669085476693,-0.14953049092584,0.0243966738305018,"-0.06 (-0.15, 0.02)",0.158498497267881,0.302588040238683,71-80,0.456,Cortical,Volume of parsorbitalis (left hemisphere),Sepsis,
L_parstriangularis,Bacterial Infections with Sepsis,30001,29552,449,-0.088955494915102,-0.174005068789685,-0.00390592104051939,"-0.09 (-0.17, -0.00)",0.0403673967572082,0.149596823276713,71-80,0.048,Cortical,Volume of parstriangularis (left hemisphere),Sepsis,*
L_pericalcarine,Bacterial Infections with Sepsis,30001,29552,449,-0.0193800427520295,-0.109118025933752,0.070357940429693,"-0.02 (-0.11, 0.07)",0.672082430209757,0.770534697749236,71-80,0.734,Cortical,Volume of pericalcarine (left hemisphere),Sepsis,
L_postcentral,Bacterial Infections with Sepsis,30001,29552,449,-0.100950175988615,-0.187327645909591,-0.0145727060676381,"-0.10 (-0.19, -0.01)",0.0219864531525324,0.118448439087612,71-80,0.222,Cortical,Volume of postcentral (left hemisphere),Sepsis,*
