Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
R_bankssts,Localised Bacterial Infections,30001,18134,11867,0.00397068896344052,-0.0178671365751012,0.0258085145019822,"0.00 (-0.02, 0.03)",0.721553119900337,0.861760124241161,71-80,0.38,Cortical,Volume of bankssts (right hemisphere),Localised,
R_caudalanteriorcingulate,Localised Bacterial Infections,30001,18134,11867,-0.00239846291125003,-0.0250783494740754,0.0202814236515753,"-0.00 (-0.03, 0.02)",0.835792468865766,0.915737835452926,71-80,0.871,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Localised,
R_caudalmiddlefrontal,Localised Bacterial Infections,30001,18134,11867,-0.0162933810726002,-0.0377934956793539,0.00520673353415339,"-0.02 (-0.04, 0.01)",0.137455070196183,0.359663306644493,71-80,0.582,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Localised,
R_cuneus,Localised Bacterial Infections,30001,18134,11867,-0.00759329049538521,-0.0289868075367622,0.0138002265459918,"-0.01 (-0.03, 0.01)",0.486630698931411,0.678382041403037,71-80,0.346,Cortical,Volume of cuneus (right hemisphere),Localised,
R_entorhinal,Localised Bacterial Infections,30001,18134,11867,-0.00732839159681918,-0.0307206797320554,0.016063896538417,"-0.01 (-0.03, 0.02)",0.539188953730216,0.716412339830989,71-80,0.364,Cortical,Volume of entorhinal (right hemisphere),Localised,
R_frontalpole,Localised Bacterial Infections,30001,18134,11867,0.0093417010171005,-0.0147672947228694,0.0334506967570704,"0.01 (-0.01, 0.03)",0.44757549662405,0.648182089318922,71-80,0.107,Cortical,Volume of frontalpole (right hemisphere),Localised,
R_fusiform,Localised Bacterial Infections,30001,18134,11867,-0.0158312501545299,-0.0365450928993192,0.00488259259025932,"-0.02 (-0.04, 0.00)",0.134136298027509,0.356290993790355,71-80,0.266,Cortical,Volume of fusiform (right hemisphere),Localised,
R_inferiorparietal,Localised Bacterial Infections,30001,18134,11867,-0.0100835914814879,-0.0307560216454206,0.0105888386824449,"-0.01 (-0.03, 0.01)",0.339044976909112,0.562869983121751,71-80,0.055,Cortical,Volume of inferiorparietal (right hemisphere),Localised,
R_inferiortemporal,Localised Bacterial Infections,30001,18134,11867,-0.0226093450352169,-0.042913972494493,-0.00230471757594092,"-0.02 (-0.04, -0.00)",0.0290787804706604,0.162841170635698,71-80,0.224,Cortical,Volume of inferiortemporal (right hemisphere),Localised,*
R_insula,Localised Bacterial Infections,29683,17964,11719,-0.0190689659684065,-0.0406399635656824,0.00250203162886933,"-0.02 (-0.04, 0.00)",0.0831598592297776,0.298489435273679,71-80,0.848,Cortical,Volume of grey matter in Insular Cortex (right),Localised,
R_isthmuscingulate,Localised Bacterial Infections,30001,18134,11867,0.000182235145280531,-0.0210538553650522,0.0214183256556132,"0.00 (-0.02, 0.02)",0.986580412832695,0.987413547567351,71-80,0.098,Cortical,Volume of isthmuscingulate (right hemisphere),Localised,
R_lateraloccipital,Localised Bacterial Infections,30001,18134,11867,-0.0145100473971009,-0.0346802522247078,0.00566015743050592,"-0.01 (-0.03, 0.01)",0.158545230801574,0.376918850584874,71-80,0.23,Cortical,Volume of lateraloccipital (right hemisphere),Localised,
R_lateralorbitofrontal,Localised Bacterial Infections,30001,18134,11867,-0.0202653024764069,-0.0408365170496145,0.00030591209680075,"-0.02 (-0.04, 0.00)",0.0535053881624842,0.236717586819453,71-80,0.532,Cortical,Volume of lateralorbitofrontal (right hemisphere),Localised,
R_lingual,Localised Bacterial Infections,30001,18134,11867,0.0104337856813219,-0.0114475371623021,0.032315108524946,"0.01 (-0.01, 0.03)",0.349992925415075,0.569020756158702,71-80,0.083,Cortical,Volume of lingual (right hemisphere),Localised,
R_medialorbitofrontal,Localised Bacterial Infections,30001,18134,11867,-0.00805117971515234,-0.0286628647152208,0.0125605052849161,"-0.01 (-0.03, 0.01)",0.443910169331953,0.648182089318922,71-80,0.683,Cortical,Volume of medialorbitofrontal (right hemisphere),Localised,
R_middletemporal,Localised Bacterial Infections,30001,18134,11867,-0.0220169919114096,-0.0422770767454623,-0.00175690707735691,"-0.02 (-0.04, -0.00)",0.0331786213630778,0.174187762156158,71-80,0.147,Cortical,Volume of middletemporal (right hemisphere),Localised,*
R_paracentral,Localised Bacterial Infections,30001,18134,11867,-0.0289111273284208,-0.0509092209991736,-0.00691303365766795,"-0.03 (-0.05, -0.01)",0.00999985001199467,0.0908560877663998,71-80,0.761,Cortical,Volume of paracentral (right hemisphere),Localised,*
R_parahippocampal,Localised Bacterial Infections,30000,18134,11866,-0.0134562599327485,-0.0365615723723442,0.00964905250684724,"-0.01 (-0.04, 0.01)",0.253668590723278,0.507337181446555,71-80,0.294,Cortical,Volume of parahippocampal (right hemisphere),Localised,
R_parsopercularis,Localised Bacterial Infections,30001,18134,11867,-0.0217037144974275,-0.0432311894893152,-0.000176239505539862,"-0.02 (-0.04, -0.00)",0.0481537998973259,0.228957690077851,71-80,0.398,Cortical,Volume of parsopercularis (right hemisphere),Localised,*
R_parsorbitalis,Localised Bacterial Infections,30001,18134,11867,-0.0038578163269111,-0.0253735644364145,0.0176579317825923,"-0.00 (-0.03, 0.02)",0.725261033617213,0.86210273807329,71-80,0.905,Cortical,Volume of parsorbitalis (right hemisphere),Localised,
R_parstriangularis,Localised Bacterial Infections,30001,18134,11867,-0.0262552701140291,-0.0473054684085429,-0.00520507181951534,"-0.03 (-0.05, -0.01)",0.0145029046667741,0.104420913600773,71-80,0.127,Cortical,Volume of parstriangularis (right hemisphere),Localised,*
R_pericalcarine,Localised Bacterial Infections,30001,18134,11867,0.0083227703063408,-0.0140031161523878,0.0306486567650694,"0.01 (-0.01, 0.03)",0.464982810092241,0.658290270467668,71-80,0.748,Cortical,Volume of pericalcarine (right hemisphere),Localised,
R_postcentral,Localised Bacterial Infections,30001,18134,11867,-0.0367689904381112,-0.0584286382190892,-0.0151093426571333,"-0.04 (-0.06, -0.02)",0.000877877451905544,0.020733391257202,71-80,0.246,Cortical,Volume of postcentral (right hemisphere),Localised,**
R_posteriorcingulate,Localised Bacterial Infections,30001,18134,11867,-0.00461622151175048,-0.027086586078222,0.0178541430547211,"-0.00 (-0.03, 0.02)",0.687198740454417,0.844274568795857,71-80,0.117,Cortical,Volume of posteriorcingulate (right hemisphere),Localised,
R_precentral,Localised Bacterial Infections,30001,18134,11867,-0.0303589855694831,-0.0519020291764091,-0.00881594196255715,"-0.03 (-0.05, -0.01)",0.00574586645340121,0.0762083340135319,71-80,0.488,Cortical,Volume of precentral (right hemisphere),Localised,*
R_precuneus,Localised Bacterial Infections,30001,18134,11867,-0.0220060996360611,-0.0426635540123407,-0.00134864525978153,"-0.02 (-0.04, -0.00)",0.0368056443543435,0.185500447545891,71-80,0.669,Cortical,Volume of precuneus (right hemisphere),Localised,*
R_rostralanteriorcingulate,Localised Bacterial Infections,30001,18134,11867,-0.00614759182584583,-0.0279105574824659,0.0156153738307743,"-0.01 (-0.03, 0.02)",0.579807460978394,0.74928964187977,71-80,0.945,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Localised,
R_rostralmiddlefrontal,Localised Bacterial Infections,30001,18134,11867,-0.00302624131069824,-0.0232576664345925,0.017205183813196,"-0.00 (-0.02, 0.02)",0.769382284656958,0.881292435152516,71-80,0.622,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Localised,
R_superiorfrontal,Localised Bacterial Infections,30001,18134,11867,-0.0252852898113907,-0.0457862107901975,-0.00478436883258384,"-0.03 (-0.05, -0.00)",0.0156349637225995,0.109444746058197,71-80,0.437,Cortical,Volume of superiorfrontal (right hemisphere),Localised,*
R_superiorparietal,Localised Bacterial Infections,30001,18134,11867,-0.0186338172409196,-0.0401354770692618,0.00286784258742257,"-0.02 (-0.04, 0.00)",0.089401744860237,0.298489435273679,71-80,0.88,Cortical,Volume of superiorparietal (right hemisphere),Localised,
R_superiortemporal,Localised Bacterial Infections,30001,18134,11867,-0.0266105023319929,-0.0479230727585408,-0.00529793190544505,"-0.03 (-0.05, -0.01)",0.0143997728161833,0.104420913600773,71-80,0.95,Cortical,Volume of superiortemporal (right hemisphere),Localised,*
R_supramarginal,Localised Bacterial Infections,30001,18134,11867,-0.0297812676616335,-0.0511019445121085,-0.00846059081115854,"-0.03 (-0.05, -0.01)",0.00618809263964045,0.0778194011124581,71-80,0.441,Cortical,Volume of supramarginal (right hemisphere),Localised,*
R_temporalpole,Localised Bacterial Infections,29683,17964,11719,-0.0506006233400507,-0.0716500992070147,-0.0295511474730867,"-0.05 (-0.07, -0.03)",2.46735320660889e-06,0.00062177300806544,71-80,0.086,Cortical,Volume of grey matter in Temporal Pole (right),Localised,**
R_transversetemporal,Localised Bacterial Infections,30001,18134,11867,-0.00800524756554858,-0.0305915411524763,0.0145810460213791,"-0.01 (-0.03, 0.01)",0.487250593229959,0.678382041403037,71-80,0.778,Cortical,Volume of transversetemporal (right hemisphere),Localised,
Raccumb,Localised Bacterial Infections,29679,17961,11718,-0.0288220143696185,-0.0512161384017626,-0.00642789033747442,"-0.03 (-0.05, -0.01)",0.01165279207751,0.0975832532687835,71-80,0.044,SubCortical,Volume of accumbens (right),Localised,*
Ramyg,Localised Bacterial Infections,29679,17961,11718,-0.0150483712220384,-0.0373827910689378,0.00728604862486094,"-0.02 (-0.04, 0.01)",0.186635486377471,0.407637002315024,71-80,0.611,SubCortical,Volume of amygdala (right),Localised,
Rcaud,Localised Bacterial Infections,29679,17961,11718,0.0128593031534208,-0.00973202348187136,0.035450629788713,"0.01 (-0.01, 0.04)",0.264566120716879,0.517869691621757,71-80,0.011,SubCortical,Volume of caudate (right),Localised,
Rhippo,Localised Bacterial Infections,29679,17961,11718,-0.0120645149080571,-0.0346918206186037,0.0105627908024896,"-0.01 (-0.03, 0.01)",0.296001967645824,0.529024793239345,71-80,0.484,SubCortical,Volume of hippocampus (right),Localised,
RLatVent,Localised Bacterial Infections,30001,18134,11867,0.0153298058737653,-0.0107241071208846,0.0413837188684153,"0.02 (-0.01, 0.04)",0.248810597911589,0.504230480346763,71-80,0.91,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Localised,
Rpal,Localised Bacterial Infections,29679,17961,11718,-0.0136329689723422,-0.0375677848737756,0.0103018469290911,"-0.01 (-0.04, 0.01)",0.264253023337435,0.517869691621757,71-80,0.082,SubCortical,Volume of pallidum (right),Localised,
Rput,Localised Bacterial Infections,29679,17961,11718,-0.0147300439003287,-0.0369762566416716,0.00751616884101417,"-0.01 (-0.04, 0.01)",0.194360000270742,0.411585882926278,71-80,0.363,SubCortical,Volume of putamen (right),Localised,
Rthal,Localised Bacterial Infections,29679,17961,11718,-0.00896418892044841,-0.029151301158757,0.0112229233178602,"-0.01 (-0.03, 0.01)",0.384106698974874,0.598531296250497,71-80,0.03,SubCortical,Volume of thalamus (right),Localised,
