Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Acute Bacterial Infections,34331,20355,13976,-0.00413331409833834,-0.025099831734914,0.0168332035382373,"-0.00 (-0.03, 0.02)",0.699203900869441,0.797282276104521,61-70,0.704,Cortical,Volume of bankssts (left hemisphere),Acute Bacterial,
L_caudalanteriorcingulate,Acute Bacterial Infections,34331,20355,13976,-0.0193424411098487,-0.0408753187197911,0.00219043650009366,"-0.02 (-0.04, 0.00)",0.0783068481846405,0.18687698459369,61-70,0.296,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Acute Bacterial,
L_caudalmiddlefrontal,Acute Bacterial Infections,34331,20355,13976,-0.0212091444228989,-0.0420401270860736,-0.000378161759724095,"-0.02 (-0.04, -0.00)",0.0459837156151523,0.134987831383262,61-70,0.553,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Acute Bacterial,*
L_cuneus,Acute Bacterial Infections,34331,20355,13976,0.00119295276015162,-0.0192345029856307,0.0216204085059339,"0.00 (-0.02, 0.02)",0.908869929369971,0.930356782913911,61-70,0.426,Cortical,Volume of cuneus (left hemisphere),Acute Bacterial,
L_entorhinal,Acute Bacterial Infections,34331,20355,13976,-0.0142265066721408,-0.0347546055896985,0.00630159224541697,"-0.01 (-0.03, 0.01)",0.174360328310582,0.32923096887827,61-70,0.414,Cortical,Volume of entorhinal (left hemisphere),Acute Bacterial,
L_frontalpole,Acute Bacterial Infections,34331,20355,13976,-0.0128190045745629,-0.0333881892252305,0.0077501800761048,"-0.01 (-0.03, 0.01)",0.221897532146305,0.372787854005792,61-70,0.003,Cortical,Volume of frontalpole (left hemisphere),Acute Bacterial,
L_fusiform,Acute Bacterial Infections,34331,20355,13976,-0.0111106525927626,-0.0309575191046848,0.00873621391915962,"-0.01 (-0.03, 0.01)",0.272533813845671,0.419658270000813,61-70,0.531,Cortical,Volume of fusiform (left hemisphere),Acute Bacterial,
L_inferiorparietal,Acute Bacterial Infections,34331,20355,13976,-0.0179782623637235,-0.0386216839223054,0.00266515919485831,"-0.02 (-0.04, 0.00)",0.0878340789028743,0.201219889850221,61-70,0.03,Cortical,Volume of inferiorparietal (left hemisphere),Acute Bacterial,
L_inferiortemporal,Acute Bacterial Infections,34331,20355,13976,-0.00945642196693757,-0.0289481837597855,0.0100353398259103,"-0.01 (-0.03, 0.01)",0.341657046949945,0.484221128005971,61-70,0.727,Cortical,Volume of inferiortemporal (left hemisphere),Acute Bacterial,
L_insula,Acute Bacterial Infections,33568,19890,13678,-0.0152529335831037,-0.0350559084357945,0.00455004126958708,"-0.02 (-0.04, 0.00)",0.131132916084724,0.274545767462291,61-70,0.767,Cortical,Volume of grey matter in Insular Cortex (left),Acute Bacterial,
